0.0847 	WARNING 	t of last frame was 8.41ms (=1/118)
396.3774 	EXP 	Starting Trial Number 4
396.3781 	EXP 	fixationDurationInSec:0.334
396.3782 	EXP 	targetDistance:L
396.3782 	EXP 	blankDurationInFrameCount:110
396.3782 	EXP 	displacement:0.5000
396.3794 	EXP 	startFixDisplay
396.4710 	EXP 	startFixPeriod
396.8041 	EXP 	targetPresented
396.8123 	EXP 	blankDurationStart
397.2704 	EXP 	maskStart
397.7625 	DATA 	Keypress: left
397.7662 	EXP 	Device response: <KeyPress from None: t=397.7604863643646, value=left, duration=None>
397.7700 	EXP 	maskEnd
397.8618 	EXP 	Device response: <KeyPress from None: t=397.7604863643646, value=left, duration=0.09585094451904297>
397.8620 	EXP 	LeftResponse
397.8658 	EXP 	EndOfTrial
397.8742 	EXP 	FeedbackPeriodStarted
399.4130 	EXP 	Starting Trial Number 5
399.4137 	EXP 	fixationDurationInSec:0.335
399.4138 	EXP 	targetDistance:R
399.4138 	EXP 	blankDurationInFrameCount:100
399.4138 	EXP 	displacement:0.5000
399.4148 	EXP 	startFixDisplay
399.4187 	EXP 	startFixPeriod
399.7519 	EXP 	targetPresented
399.7602 	EXP 	blankDurationStart
400.1765 	EXP 	maskStart
400.4017 	DATA 	Keypress: right
400.6722 	EXP 	Device response: <KeyPress from None: t=400.4004337787628, value=right, duration=None>
400.6723 	EXP 	Device response: <KeyPress from None: t=400.4004337787628, value=right, duration=0.12793564796447754>
400.6761 	EXP 	maskEnd
401.1382 	EXP 	Device response: <KeyPress from None: t=401.1363115310669, value=right, duration=None>
401.1394 	DATA 	Keypress: right
401.2174 	EXP 	Device response: <KeyPress from None: t=401.1363115310669, value=right, duration=0.07995891571044922>
401.2176 	EXP 	RightResponse
401.2215 	EXP 	EndOfTrial
401.2340 	EXP 	FeedbackPeriodStarted
402.7435 	EXP 	Starting Trial Number 6
402.7443 	EXP 	fixationDurationInSec:0.216
402.7443 	EXP 	targetDistance:R
402.7443 	EXP 	blankDurationInFrameCount:90
402.7443 	EXP 	displacement:0.5000
402.7453 	EXP 	startFixDisplay
402.7494 	EXP 	startFixPeriod
402.9618 	EXP 	targetPresented
402.9701 	EXP 	blankDurationStart
403.3448 	EXP 	maskStart
403.8444 	EXP 	maskEnd
404.0651 	EXP 	Device response: <KeyPress from None: t=404.06435894966125, value=right, duration=None>
404.0676 	DATA 	Keypress: right
404.1152 	EXP 	Device response: <KeyPress from None: t=404.06435894966125, value=right, duration=0.0479276180267334>
404.1153 	EXP 	RightResponse
404.1191 	EXP 	EndOfTrial
404.1275 	EXP 	FeedbackPeriodStarted
405.6663 	EXP 	Starting Trial Number 7
405.6671 	EXP 	fixationDurationInSec:0.285
405.6671 	EXP 	targetDistance:L
405.6671 	EXP 	blankDurationInFrameCount:80
405.6671 	EXP 	displacement:0.5000
405.6681 	EXP 	startFixDisplay
405.6722 	EXP 	startFixPeriod
405.9553 	EXP 	targetPresented
405.9636 	EXP 	blankDurationStart
406.2968 	EXP 	maskStart
406.7964 	EXP 	maskEnd
406.8347 	DATA 	Keypress: left
406.8381 	EXP 	Device response: <KeyPress from None: t=406.8323748111725, value=left, duration=None>
406.9006 	EXP 	Device response: <KeyPress from None: t=406.8323748111725, value=left, duration=0.06391477584838867>
406.9008 	EXP 	LeftResponse
406.9046 	EXP 	EndOfTrial
406.9128 	EXP 	FeedbackPeriodStarted
408.4180 	EXP 	Starting Trial Number 8
408.4187 	EXP 	fixationDurationInSec:0.357
408.4188 	EXP 	targetDistance:L
408.4188 	EXP 	blankDurationInFrameCount:70
408.4188 	EXP 	displacement:0.5000
408.4199 	EXP 	startFixDisplay
408.4241 	EXP 	startFixPeriod
408.7781 	EXP 	targetPresented
408.7865 	EXP 	blankDurationStart
409.0780 	EXP 	maskStart
409.5775 	EXP 	maskEnd
409.6027 	EXP 	Device response: <KeyPress from None: t=409.60034561157227, value=left, duration=None>
409.6045 	DATA 	Keypress: left
409.6982 	EXP 	Device response: <KeyPress from None: t=409.60034561157227, value=left, duration=0.09596824645996094>
409.6983 	EXP 	LeftResponse
409.7023 	EXP 	EndOfTrial
409.7106 	EXP 	FeedbackPeriodStarted
411.2961 	EXP 	Starting Trial Number 9
411.2969 	EXP 	fixationDurationInSec:0.309
411.2969 	EXP 	targetDistance:R
411.2969 	EXP 	blankDurationInFrameCount:60
411.2970 	EXP 	displacement:0.5000
411.3011 	EXP 	startFixDisplay
411.3052 	EXP 	startFixPeriod
411.6136 	EXP 	targetPresented
411.6219 	EXP 	blankDurationStart
411.8716 	EXP 	maskStart
412.3050 	DATA 	Keypress: right
412.3671 	EXP 	Device response: <KeyPress from None: t=412.3044626712799, value=right, duration=None>
412.3711 	EXP 	maskEnd
412.4044 	EXP 	Device response: <KeyPress from None: t=412.3044626712799, value=right, duration=0.09586572647094727>
412.4044 	EXP 	RightResponse
412.4085 	EXP 	EndOfTrial
412.4168 	EXP 	FeedbackPeriodStarted
413.9616 	EXP 	Starting Trial Number 10
413.9624 	EXP 	fixationDurationInSec:0.361
413.9625 	EXP 	targetDistance:R
413.9625 	EXP 	blankDurationInFrameCount:50
413.9625 	EXP 	displacement:0.5000
413.9657 	EXP 	startFixDisplay
413.9698 	EXP 	startFixPeriod
414.3279 	EXP 	targetPresented
414.3363 	EXP 	blankDurationStart
414.5444 	EXP 	maskStart
415.0441 	EXP 	maskEnd
416.1930 	EXP 	Device response: <KeyPress from None: t=416.19233083724976, value=right, duration=None>
416.1943 	DATA 	Keypress: right
416.2765 	EXP 	Device response: <KeyPress from None: t=416.19233083724976, value=right, duration=0.07994627952575684>
416.2767 	EXP 	RightResponse
416.2806 	EXP 	EndOfTrial
416.2931 	EXP 	FeedbackPeriodStarted
417.8273 	EXP 	Starting Trial Number 11
417.8281 	EXP 	fixationDurationInSec:0.264
417.8281 	EXP 	targetDistance:R
417.8281 	EXP 	blankDurationInFrameCount:40
417.8281 	EXP 	displacement:0.5000
417.8293 	EXP 	startFixDisplay
417.8335 	EXP 	startFixPeriod
418.0958 	EXP 	targetPresented
418.1041 	EXP 	blankDurationStart
418.2707 	EXP 	maskStart
418.7703 	EXP 	maskEnd
418.7846 	DATA 	Keypress: right
418.7871 	EXP 	Device response: <KeyPress from None: t=418.78436970710754, value=right, duration=None>
418.8663 	EXP 	Device response: <KeyPress from None: t=418.78436970710754, value=right, duration=0.0799875259399414>
418.8664 	EXP 	RightResponse
418.8702 	EXP 	EndOfTrial
418.8785 	EXP 	FeedbackPeriodStarted
420.4133 	EXP 	Starting Trial Number 12
420.4140 	EXP 	fixationDurationInSec:0.221
420.4141 	EXP 	targetDistance:L
420.4141 	EXP 	blankDurationInFrameCount:30
420.4141 	EXP 	displacement:0.5000
420.4149 	EXP 	startFixDisplay
420.4189 	EXP 	startFixPeriod
420.6398 	EXP 	targetPresented
420.6481 	EXP 	blankDurationStart
420.7730 	EXP 	maskStart
421.2725 	EXP 	maskEnd
421.4267 	EXP 	Device response: <KeyPress from None: t=421.4243531227112, value=left, duration=None>
421.4282 	DATA 	Keypress: left
421.4432 	EXP 	Device response: <KeyPress from None: t=421.4243531227112, value=left, duration=0.016004323959350586>
421.4432 	EXP 	LeftResponse
421.4473 	EXP 	EndOfTrial
421.4556 	EXP 	FeedbackPeriodStarted
423.0112 	EXP 	Starting Trial Number 13
423.0120 	EXP 	fixationDurationInSec:0.278
423.0120 	EXP 	targetDistance:R
423.0120 	EXP 	blankDurationInFrameCount:20
423.0120 	EXP 	displacement:0.5000
423.0169 	EXP 	startFixDisplay
423.0211 	EXP 	startFixPeriod
423.2959 	EXP 	targetPresented
423.3043 	EXP 	blankDurationStart
423.3876 	EXP 	maskStart
423.8872 	EXP 	maskEnd
424.0207 	DATA 	Keypress: right
424.0247 	EXP 	Device response: <KeyPress from None: t=424.01633381843567, value=right, duration=None>
424.0829 	EXP 	Device response: <KeyPress from None: t=424.01633381843567, value=right, duration=0.06395077705383301>
424.0831 	EXP 	RightResponse
424.0871 	EXP 	EndOfTrial
424.0912 	EXP 	FeedbackPeriodStarted
425.6426 	EXP 	Starting Trial Number 14
425.6434 	EXP 	fixationDurationInSec:0.379
425.6434 	EXP 	targetDistance:L
425.6434 	EXP 	blankDurationInFrameCount:15
425.6434 	EXP 	displacement:0.5000
425.6483 	EXP 	startFixDisplay
425.6523 	EXP 	startFixPeriod
426.0272 	EXP 	targetPresented
426.0355 	EXP 	blankDurationStart
426.0980 	EXP 	maskStart
426.5974 	EXP 	maskEnd
426.7694 	DATA 	Keypress: left
426.7723 	EXP 	Device response: <KeyPress from None: t=426.7682800292969, value=left, duration=None>
426.8181 	EXP 	Device response: <KeyPress from None: t=426.7682800292969, value=left, duration=0.04798722267150879>
426.8181 	EXP 	LeftResponse
426.8222 	EXP 	EndOfTrial
426.8264 	EXP 	FeedbackPeriodStarted
428.3694 	EXP 	Starting Trial Number 15
428.3703 	EXP 	fixationDurationInSec:0.313
428.3703 	EXP 	targetDistance:R
428.3703 	EXP 	blankDurationInFrameCount:10
428.3703 	EXP 	displacement:0.5000
428.3753 	EXP 	startFixDisplay
428.3794 	EXP 	startFixPeriod
428.6917 	EXP 	targetPresented
428.7002 	EXP 	blankDurationStart
428.7416 	EXP 	maskStart
429.2412 	EXP 	maskEnd
429.3287 	EXP 	Device response: <KeyPress from None: t=429.3283951282501, value=right, duration=None>
429.3300 	DATA 	Keypress: right
429.4121 	EXP 	Device response: <KeyPress from None: t=429.3283951282501, value=right, duration=0.07988977432250977>
429.4123 	EXP 	RightResponse
429.4160 	EXP 	EndOfTrial
429.4203 	EXP 	FeedbackPeriodStarted
430.9509 	EXP 	Starting Trial Number 16
430.9518 	EXP 	fixationDurationInSec:0.363
430.9518 	EXP 	targetDistance:L
430.9518 	EXP 	blankDurationInFrameCount:8
430.9518 	EXP 	displacement:0.5000
430.9566 	EXP 	startFixDisplay
430.9607 	EXP 	startFixPeriod
431.3230 	EXP 	targetPresented
431.3314 	EXP 	blankDurationStart
431.3647 	EXP 	maskStart
431.8642 	EXP 	maskEnd
432.1931 	EXP 	Device response: <KeyPress from None: t=432.19246768951416, value=left, duration=None>
432.1944 	DATA 	Keypress: left
432.2430 	EXP 	Device response: <KeyPress from None: t=432.19246768951416, value=left, duration=0.04784035682678223>
432.2431 	EXP 	LeftResponse
432.2473 	EXP 	EndOfTrial
432.2514 	EXP 	FeedbackPeriodStarted
433.7774 	EXP 	Starting Trial Number 17
433.7782 	EXP 	fixationDurationInSec:0.369
433.7782 	EXP 	targetDistance:L
433.7782 	EXP 	blankDurationInFrameCount:6
433.7782 	EXP 	displacement:0.5000
433.7793 	EXP 	startFixDisplay
433.7836 	EXP 	startFixPeriod
434.1501 	EXP 	targetPresented
434.1584 	EXP 	blankDurationStart
434.1832 	EXP 	maskStart
434.6871 	EXP 	maskEnd
435.0093 	DATA 	Keypress: left
435.0120 	EXP 	Device response: <KeyPress from None: t=435.0083863735199, value=left, duration=None>
435.0911 	EXP 	Device response: <KeyPress from None: t=435.0083863735199, value=left, duration=0.07998061180114746>
435.0912 	EXP 	LeftResponse
435.0951 	EXP 	EndOfTrial
435.0991 	EXP 	FeedbackPeriodStarted
436.6425 	EXP 	Starting Trial Number 18
436.6433 	EXP 	fixationDurationInSec:0.229
436.6434 	EXP 	targetDistance:R
436.6434 	EXP 	blankDurationInFrameCount:4
436.6434 	EXP 	displacement:0.5000
436.6480 	EXP 	startFixDisplay
436.6521 	EXP 	startFixPeriod
436.8770 	EXP 	targetPresented
436.8854 	EXP 	blankDurationStart
436.9021 	EXP 	maskStart
437.4015 	EXP 	maskEnd
437.7615 	DATA 	Keypress: right
437.7640 	EXP 	Device response: <KeyPress from None: t=437.76038455963135, value=right, duration=None>
437.8597 	EXP 	Device response: <KeyPress from None: t=437.76038455963135, value=right, duration=0.0959768295288086>
437.8599 	EXP 	RightResponse
437.8637 	EXP 	EndOfTrial
437.8678 	EXP 	FeedbackPeriodStarted
439.4026 	EXP 	Starting Trial Number 19
439.4036 	EXP 	fixationDurationInSec:0.381
439.4036 	EXP 	targetDistance:L
439.4036 	EXP 	blankDurationInFrameCount:2
439.4036 	EXP 	displacement:0.5000
439.4084 	EXP 	startFixDisplay
439.4125 	EXP 	startFixPeriod
439.7915 	EXP 	targetPresented
439.7998 	EXP 	blankDurationStart
439.8081 	EXP 	maskStart
440.3076 	EXP 	maskEnd
440.9448 	EXP 	Device response: <KeyPress from None: t=440.9444148540497, value=right, duration=None>
440.9464 	DATA 	Keypress: right
441.0280 	EXP 	Device response: <KeyPress from None: t=440.9444148540497, value=right, duration=0.0799248218536377>
441.0281 	EXP 	RightResponse
441.0321 	EXP 	EndOfTrial
441.0361 	EXP 	FeedbackPeriodStarted
442.5876 	EXP 	Starting Trial Number 20
442.5884 	EXP 	fixationDurationInSec:0.290
442.5884 	EXP 	targetDistance:L
442.5884 	EXP 	blankDurationInFrameCount:4
442.5884 	EXP 	displacement:0.5000
442.5893 	EXP 	startFixDisplay
442.5934 	EXP 	startFixPeriod
442.8806 	EXP 	targetPresented
442.8890 	EXP 	blankDurationStart
442.9057 	EXP 	maskStart
443.4095 	EXP 	maskEnd
444.0647 	DATA 	Keypress: right
444.0674 	EXP 	Device response: <KeyPress from None: t=444.0643525123596, value=right, duration=None>
444.1463 	EXP 	Device response: <KeyPress from None: t=444.0643525123596, value=right, duration=0.07994771003723145>
444.1463 	EXP 	RightResponse
444.1504 	EXP 	EndOfTrial
444.1546 	EXP 	FeedbackPeriodStarted
445.6976 	EXP 	Starting Trial Number 21
445.6986 	EXP 	fixationDurationInSec:0.366
445.6986 	EXP 	targetDistance:L
445.6986 	EXP 	blankDurationInFrameCount:6
445.6986 	EXP 	displacement:0.5000
445.7035 	EXP 	startFixDisplay
445.7076 	EXP 	startFixPeriod
446.0698 	EXP 	targetPresented
446.0781 	EXP 	blankDurationStart
446.1031 	EXP 	maskStart
446.6028 	EXP 	maskEnd
446.9152 	EXP 	Device response: <KeyPress from None: t=446.9123179912567, value=left, duration=None>
446.9173 	DATA 	Keypress: left
446.9774 	EXP 	Device response: <KeyPress from None: t=446.9123179912567, value=left, duration=0.06402993202209473>
446.9775 	EXP 	LeftResponse
446.9816 	EXP 	EndOfTrial
446.9857 	EXP 	FeedbackPeriodStarted
448.5261 	EXP 	Starting Trial Number 22
448.5269 	EXP 	fixationDurationInSec:0.246
448.5269 	EXP 	targetDistance:R
448.5269 	EXP 	blankDurationInFrameCount:4
448.5269 	EXP 	displacement:0.5000
448.5303 	EXP 	startFixDisplay
448.5346 	EXP 	startFixPeriod
448.7802 	EXP 	targetPresented
448.7886 	EXP 	blankDurationStart
448.8052 	EXP 	maskStart
449.3048 	EXP 	maskEnd
450.2725 	DATA 	Keypress: left
450.2749 	EXP 	Device response: <KeyPress from None: t=450.27239513397217, value=left, duration=None>
450.3206 	EXP 	Device response: <KeyPress from None: t=450.27239513397217, value=left, duration=0.047974348068237305>
450.3206 	EXP 	LeftResponse
450.3248 	EXP 	EndOfTrial
450.3290 	EXP 	FeedbackPeriodStarted
451.9093 	EXP 	Starting Trial Number 23
451.9101 	EXP 	fixationDurationInSec:0.273
451.9101 	EXP 	targetDistance:L
451.9101 	EXP 	blankDurationInFrameCount:6
451.9101 	EXP 	displacement:0.5000
451.9112 	EXP 	startFixDisplay
451.9153 	EXP 	startFixPeriod
452.1859 	EXP 	targetPresented
452.1943 	EXP 	blankDurationStart
452.2192 	EXP 	maskStart
452.7188 	EXP 	maskEnd
453.0726 	EXP 	Device response: <KeyPress from None: t=453.0723543167114, value=left, duration=None>
453.0739 	DATA 	Keypress: left
453.1226 	EXP 	Device response: <KeyPress from None: t=453.0723543167114, value=left, duration=0.04796266555786133>
453.1226 	EXP 	LeftResponse
453.1269 	EXP 	EndOfTrial
453.1309 	EXP 	FeedbackPeriodStarted
454.6759 	EXP 	Starting Trial Number 24
454.6771 	EXP 	fixationDurationInSec:0.292
454.6771 	EXP 	targetDistance:L
454.6771 	EXP 	blankDurationInFrameCount:4
454.6771 	EXP 	displacement:0.5000
454.6796 	EXP 	startFixDisplay
454.6838 	EXP 	startFixPeriod
454.9754 	EXP 	targetPresented
454.9838 	EXP 	blankDurationStart
455.0004 	EXP 	maskStart
455.4999 	EXP 	maskEnd
456.4818 	DATA 	Keypress: left
456.4828 	EXP 	Device response: <KeyPress from None: t=456.48039293289185, value=left, duration=None>
456.5327 	EXP 	Device response: <KeyPress from None: t=456.48039293289185, value=left, duration=0.047942399978637695>
456.5328 	EXP 	LeftResponse
456.5367 	EXP 	EndOfTrial
456.5407 	EXP 	FeedbackPeriodStarted
458.0671 	EXP 	Starting Trial Number 25
458.0679 	EXP 	fixationDurationInSec:0.381
458.0679 	EXP 	targetDistance:R
458.0679 	EXP 	blankDurationInFrameCount:2
458.0679 	EXP 	displacement:0.5000
458.0689 	EXP 	startFixDisplay
458.0729 	EXP 	startFixPeriod
458.4519 	EXP 	targetPresented
458.4602 	EXP 	blankDurationStart
458.4684 	EXP 	maskStart
458.9681 	EXP 	maskEnd
459.5219 	EXP 	Device response: <KeyPress from None: t=459.52037620544434, value=right, duration=None>
459.5232 	DATA 	Keypress: right
459.5886 	EXP 	Device response: <KeyPress from None: t=459.52037620544434, value=right, duration=0.06395077705383301>
459.5888 	EXP 	RightResponse
459.5926 	EXP 	EndOfTrial
459.5966 	EXP 	FeedbackPeriodStarted
461.1175 	EXP 	EndPractice
461.1289 	EXP 	startNoiseCharacterization
478.8965 	DATA 	Keypress: return
483.9714 	EXP 	medianPos:-0.0119 deg
483.9714 	EXP 	MADPos:0.1164 deg
483.9714 	EXP 	medianVelocity:0.0002 deg/sec
483.9714 	EXP 	MADvelocity:5.9679 deg/sec
549.6645 	DATA 	Keypress: right
552.1284 	DATA 	Keypress: right
552.1348 	EXP 	Starting Trial Number 0
552.1357 	EXP 	fixationDurationInSec:0.302
552.1357 	EXP 	targetDistance:R
552.1357 	EXP 	blankDurationInFrameCount:4
552.1357 	EXP 	displacement:0.5000
552.1369 	EXP 	startFixDisplay
552.1413 	EXP 	startFixPeriod
552.4409 	EXP 	startWaitForSaccade
552.8322 	EXP 	targetPresented
552.8406 	EXP 	blankDurationStart
552.8572 	EXP 	maskStart
553.3531 	EXP 	Device response: <KeyPress from None: t=478.8964066505432, value=return, duration=None>
553.3531 	EXP 	Device response: <KeyPress from None: t=478.8964066505432, value=return, duration=0.06397104263305664>
553.3532 	EXP 	Device response: <KeyPress from None: t=549.6644628047943, value=right, duration=None>
553.3532 	EXP 	Device response: <KeyPress from None: t=549.6644628047943, value=right, duration=0.07990908622741699>
553.3532 	EXP 	Device response: <KeyPress from None: t=552.1284115314484, value=right, duration=None>
553.3532 	EXP 	Device response: <KeyPress from None: t=552.1284115314484, value=right, duration=0.07998132705688477>
553.3568 	EXP 	maskEnd
554.0023 	EXP 	Device response: <KeyPress from None: t=554.000376701355, value=left, duration=None>
554.0036 	DATA 	Keypress: left
554.0981 	EXP 	Device response: <KeyPress from None: t=554.000376701355, value=left, duration=0.0959320068359375>
554.0982 	EXP 	LeftResponse
554.1022 	EXP 	EndOfTrial
554.1062 	EXP 	FeedbackPeriodStarted
555.6784 	EXP 	Starting Trial Number 1
555.6788 	EXP 	fixationDurationInSec:0.283
555.6789 	EXP 	targetDistance:R
555.6789 	EXP 	blankDurationInFrameCount:4
555.6789 	EXP 	displacement:0.5000
555.6800 	EXP 	startFixDisplay
555.6842 	EXP 	startFixPeriod
555.9632 	EXP 	startWaitForSaccade
557.5869 	EXP 	targetPresented
557.5952 	EXP 	blankDurationStart
557.6119 	EXP 	maskStart
558.1114 	EXP 	maskEnd
558.6415 	DATA 	Keypress: right
558.6444 	EXP 	Device response: <KeyPress from None: t=558.6404340267181, value=right, duration=None>
558.7236 	EXP 	Device response: <KeyPress from None: t=558.6404340267181, value=right, duration=0.07994580268859863>
