,blockID,trialNumber,triggerName,timestamp_sys,timestamp_psyc
0,pract,0,StartPractice,1781853086.403245,384.5764060020447
1,pract,1,startFixDisplay,1781853086.4156175,384.5887806415558
2,pract,1,startFixPeriod,1781853086.4488518,384.6220133304596
3,pract,1,targetPresented,1781853086.7153506,384.8885123729706
4,pract,1,blankDurationStart,1781853086.7235785,384.89673948287964
5,pract,1,maskStart,1781853087.1401129,385.31327652931213
6,pract,1,maskEnd,1781853087.6395261,385.81268978118896
7,pract,1,EndOfTrial,1781853089.683777,387.85694003105164
8,pract,1,FeedbackPeriodStarted,1781853089.6962342,387.8693974018097
9,pract,2,startFixDisplay,1781853091.2243476,389.39751076698303
10,pract,2,startFixPeriod,1781853091.2366464,389.4098069667816
11,pract,2,targetPresented,1781853091.574045,389.74720644950867
12,pract,3,startFixDisplay,1781853095.100347,393.27350783348083
13,pract,3,startFixPeriod,1781853095.1046667,393.2778298854828
14,pract,3,targetPresented,1781853095.4419692,393.61514925956726
15,pract,3,blankDurationStart,1781853095.4503446,393.62350845336914
16,pract,3,maskStart,1781853095.9498112,394.12297463417053
17,pract,3,maskEnd,1781853096.4493213,394.62248492240906
18,pract,3,LeftResponse,1781853096.6786559,394.8518183231354
19,pract,3,EndOfTrial,1781853096.6825218,394.85568475723267
20,pract,3,FeedbackPeriodStarted,1781853096.6907833,394.8639440536499
21,pract,4,startFixDisplay,1781853098.2062392,396.3794000148773
22,pract,4,startFixPeriod,1781853098.297864,396.4710268974304
23,pract,4,targetPresented,1781853098.6310046,396.8041687011719
24,pract,4,blankDurationStart,1781853098.6391904,396.81235241889954
25,pract,4,maskStart,1781853099.097246,397.27040815353394
26,pract,4,maskEnd,1781853099.5968213,397.7699820995331
27,pract,4,LeftResponse,1781853099.6889157,397.862078666687
28,pract,4,EndOfTrial,1781853099.6926956,397.86585879325867
29,pract,4,FeedbackPeriodStarted,1781853099.7010703,397.87423372268677
30,pract,5,startFixDisplay,1781853101.2416823,399.4148452281952
31,pract,5,startFixPeriod,1781853101.2456112,399.41877460479736
32,pract,5,targetPresented,1781853101.5787756,399.75193905830383
33,pract,5,blankDurationStart,1781853101.5870728,399.76023387908936
34,pract,5,maskStart,1781853102.0034258,400.176589012146
35,pract,5,maskEnd,1781853102.502958,400.67611932754517
36,pract,5,RightResponse,1781853103.0444698,401.21763277053833
37,pract,5,EndOfTrial,1781853103.0483708,401.22153401374817
38,pract,5,FeedbackPeriodStarted,1781853103.060831,401.2339942455292
39,pract,6,startFixDisplay,1781853104.5721781,402.7453410625458
40,pract,6,startFixPeriod,1781853104.5762596,402.7494230270386
41,pract,6,targetPresented,1781853104.7886348,402.961797952652
42,pract,6,blankDurationStart,1781853104.796997,402.97016048431396
43,pract,6,maskStart,1781853105.1717072,403.34487080574036
44,pract,6,maskEnd,1781853105.671261,403.84442472457886
45,pract,6,RightResponse,1781853105.9421031,404.11526322364807
46,pract,6,EndOfTrial,1781853105.9460194,404.11918210983276
47,pract,6,FeedbackPeriodStarted,1781853105.954349,404.127512216568
48,pract,7,startFixDisplay,1781853107.4949849,405.6681480407715
49,pract,7,startFixPeriod,1781853107.4990504,405.67221307754517
50,pract,7,targetPresented,1781853107.7822056,405.95536732673645
51,pract,7,blankDurationStart,1781853107.7905245,405.9636881351471
52,pract,7,maskStart,1781853108.1236804,406.2968440055847
53,pract,7,maskEnd,1781853108.6232457,406.7964072227478
54,pract,7,LeftResponse,1781853108.727641,406.900803565979
55,pract,7,EndOfTrial,1781853108.7314932,406.9046564102173
56,pract,7,FeedbackPeriodStarted,1781853108.7397134,406.9128768444061
57,pract,8,startFixDisplay,1781853110.2467256,408.41988611221313
58,pract,8,startFixPeriod,1781853110.251009,408.4241716861725
59,pract,8,targetPresented,1781853110.6050022,408.7781641483307
60,pract,8,blankDurationStart,1781853110.6133935,408.7865571975708
61,pract,8,maskStart,1781853110.904847,409.078008890152
62,pract,8,maskEnd,1781853111.4044082,409.5775718688965
63,pract,8,LeftResponse,1781853111.5251434,409.6983036994934
64,pract,8,EndOfTrial,1781853111.529188,409.70234847068787
65,pract,8,FeedbackPeriodStarted,1781853111.5375314,409.7106947898865
66,pract,9,startFixDisplay,1781853113.127996,411.3011589050293
67,pract,9,startFixPeriod,1781853113.1321294,411.3052923679352
68,pract,9,targetPresented,1781853113.440444,411.6136076450348
69,pract,9,blankDurationStart,1781853113.448783,411.62194633483887
70,pract,9,maskStart,1781853113.6984804,411.87164402008057
71,pract,9,maskEnd,1781853114.1980002,412.37116384506226
72,pract,9,RightResponse,1781853114.2312887,412.40444898605347
73,pract,9,EndOfTrial,1781853114.2354145,412.4085772037506
74,pract,9,FeedbackPeriodStarted,1781853114.2437022,412.4168655872345
75,pract,10,startFixDisplay,1781853115.7925408,413.9657037258148
76,pract,10,startFixPeriod,1781853115.79669,413.96985244750977
77,pract,10,targetPresented,1781853116.1548345,414.3279981613159
78,pract,10,blankDurationStart,1781853116.163136,414.33629965782166
79,pract,10,maskStart,1781853116.3713202,414.5444836616516
80,pract,10,maskEnd,1781853116.8710299,415.04419326782227
81,pract,10,RightResponse,1781853118.1035855,416.2767481803894
82,pract,10,EndOfTrial,1781853118.1074474,416.2806098461151
83,pract,10,FeedbackPeriodStarted,1781853118.1200213,416.29318499565125
84,pract,11,startFixDisplay,1781853119.656147,417.82930994033813
85,pract,11,startFixPeriod,1781853119.6603162,417.8334767818451
86,pract,11,targetPresented,1781853119.9226835,418.0958466529846
87,pract,11,blankDurationStart,1781853119.9309745,418.1041362285614
88,pract,11,maskStart,1781853120.0976272,418.27079033851624
89,pract,11,maskEnd,1781853120.5971632,418.77032446861267
90,pract,11,RightResponse,1781853120.6932297,418.8663899898529
91,pract,11,EndOfTrial,1781853120.6970434,418.8702039718628
