,startTime,peakVelocityTime,stopTime,amplitude,peakVelocity,saccade_vec_left_x,peak_velocity_vec_left_x,saccade_vec_right_x,peak_velocity_vec_right_x,saccade_vec_left_y,peak_velocity_vec_left_y,saccade_vec_right_y,peak_velocity_vec_right_y,whichEye,otherEyeMissingData,isBinocular
9458,0.093,0.11,0.139,9.371943749391914,372.3162204523316,-0.9650194644927979,-19.038501739501953,-0.22786664962768555,38.3411750793457,-9.32212781906128,-371.8291320800781,-9.020888805389404,-373.46319580078125,L,False,True
9459,0.283,0.293,0.327,6.744776697440961,250.74004176158903,-5.1132590770721436,-199.31109619140625,-4.950874328613281,-163.36427307128906,-4.3984763622283936,-152.136962890625,-4.200513124465942,-156.5237274169922,L,False,True
5729,0.406,0.418,0.448,8.377167914531686,292.59526186149833,-8.043905258178711,-283.67108154296875,-8.059167861938477,-250.6903533935547,-2.339344024658203,-71.71265411376953,-2.269829511642456,-100.20165252685547,L,False,True
9461,0.449,0.453,0.457,0.3648848836924163,41.83037478637217,0.24809646606445312,28.70460319519043,0.08643913269042969,12.357436180114746,-0.2675614356994629,-30.42738914489746,-0.1692953109741211,-17.228567123413086,L,False,True
5730,0.686,0.691,0.697,0.38557671702130286,40.03757604502432,-0.37701988220214844,-37.76810836791992,-0.31907081604003906,-30.079490661621094,0.080780029296875,13.288246154785156,-0.07320499420166016,-4.864985466003418,L,False,True
5731,0.709,0.711,0.714,0.14619177703788228,19.470129854443375,-0.1447906494140625,-19.277725219726562,-0.21597671508789062,-28.39679527282715,0.020191669464111328,2.730433464050293,-0.015139579772949219,-2.6839144229888916,L,False,True
4,0.759,0.773,0.801,8.09825225115313,332.72009856753266,8.095856666564941,332.6192626953125,8.672438621520996,424.5731201171875,0.19696283340454102,-8.190853118896484,0.5605869293212891,38.550838470458984,L,False,True
5,0.806,0.811,0.816,0.2365054089556539,25.79798318859785,0.22646331787109375,24.66046905517578,0.1416473388671875,19.3131103515625,-0.06818485260009766,-7.576094150543213,0.07581329345703125,18.30866241455078,L,False,True
6,0.974,0.989,1.012,4.537833775747747,248.23834872007433,4.534955263137817,247.5963134765625,4.760788440704346,299.9854431152344,-0.1616048812866211,-17.842178344726562,-0.09350728988647461,-16.686555862426758,L,False,True
7,1.162,1.175,1.188,4.164818213079274,255.95219698046824,4.157753765583038,255.85316467285156,4.29665732383728,297.8145446777344,0.2424755096435547,7.119358539581299,-0.08842229843139648,-6.619814872741699,L,False,True
8,1.472,1.486,1.51,5.037899900459197,244.56130303060786,5.035913109779358,244.5599822998047,5.09558892250061,280.4770812988281,0.14147281646728516,-0.8037397265434265,-0.3358454704284668,-14.423209190368652,L,False,True
9,1.69,1.701,1.716,3.1218735452977193,194.05145251861498,3.1180639266967773,193.7313232421875,3.175137519836426,236.36935424804688,0.15418100357055664,-11.141840934753418,-0.06060457229614258,-24.59780502319336,L,False,True
5732,1.921,1.929,1.952,3.099945081227633,182.04195652972646,-3.099919319152832,-182.04188537597656,-2.9163899421691895,-155.35150146484375,0.012638092041015625,-0.16095319390296936,-0.14394712448120117,-26.1498966217041,L,False,True
11,2.154,2.167,2.188,4.858947757408212,207.25559951728482,4.851692199707031,207.22654724121094,4.9715399742126465,232.01986694335938,0.26543569564819336,3.4701080322265625,-0.17421245574951172,-23.50091552734375,L,False,True
13,2.363,2.372,2.382,2.1843440797907014,158.7016266544015,2.1794137954711914,158.6974639892578,2.166550636291504,161.43215942382812,0.14667844772338867,1.1494460105895996,-0.3860039710998535,-10.5075101852417,L,False,True
14,2.545,2.555,2.565,2.224824795621701,170.34569004825133,2.2206287384033203,170.17771911621094,2.5304784774780273,182.82211303710938,0.13657736778259277,7.562938213348389,-0.49376344680786133,-36.74760437011719,L,False,True
5734,2.567,2.571,2.572,0.19755945084118146,27.866125557024258,-0.19593334197998047,-20.196319580078125,-0.23553752899169922,-20.812780380249023,-0.025295495986938477,-19.199729919433594,0.005034446716308594,1.3043701648712158,L,False,True
15,2.576,2.578,2.585,0.33944896584196443,36.58116755627965,0.3302745819091797,34.15351486206055,0.09660053253173828,27.769515991210938,-0.07838559150695801,-13.104168891906738,-0.09564208984375,-11.646270751953125,L,False,True
5735,2.735,2.749,2.786,18.668203520360056,543.8752571231089,-18.65782618522644,-540.912841796875,-18.63841152191162,-459.0093688964844,0.6223702430725098,56.688560485839844,2.348066568374634,127.59801483154297,L,False,True
17,2.787,2.789,2.794,0.23846105662294842,28.88846358934719,0.2305896282196045,28.07927131652832,0.12927651405334473,-2.8828258514404297,0.060762643814086914,6.789539813995361,0.2507462501525879,23.254688262939453,L,False,True
3835,2.795,2.8,2.804,0.32745687049848776,36.0345813155507,-0.1875138282775879,-24.165771484375,-0.5498592853546143,-61.96639633178711,0.26845216751098633,26.730255126953125,0.10387754440307617,8.913747787475586,L,False,True
5737,2.935,2.945,2.956,2.737992090744464,244.023701758706,-2.574277400970459,-235.77560424804688,-2.7923314571380615,-226.79786682128906,0.9325752258300781,62.908119201660156,0.9457581043243408,60.71624755859375,L,False,True
