,startTime,stopTime,whichEye
0,8.089,8.208,L
0,8.089,8.208,R
1,9.476,11.045,R
1,9.476,11.045,L
2,12.206,13.003,L
2,12.206,13.003,R
3,13.158,13.305,R
3,13.158,13.305,L
4,13.87,14.02,L
4,13.87,14.02,R
5,15.419,15.92,R
5,15.419,15.92,L
6,23.137,23.253,L
6,23.137,23.253,R
7,25.177,25.307,L
7,25.177,25.307,R
8,28.592,28.728,R
8,28.592,28.728,L
9,37.08,37.232,L
9,37.08,37.232,R
10,38.643,38.849,R
10,38.643,38.849,L
11,44.947,45.448,R
11,44.947,45.448,L
12,48.497,48.635,R
12,48.497,48.635,L
13,51.779,51.905,L
13,51.779,51.905,R
14,52.269,52.791,R
14,52.269,52.791,L
15,52.856,52.907,L
15,52.856,52.907,R
16,52.973,52.992,R
16,52.973,52.992,L
17,54.446,54.467,L
17,54.446,54.467,R
18,54.985,55.089,R
18,54.985,55.089,L
19,56.404,56.567,L
19,56.404,56.567,R
20,56.677,56.834,R
20,56.677,56.834,L
21,58.783,58.917,L
21,58.783,58.917,R
22,61.769,61.958,R
22,61.769,61.958,L
23,62.446,66.259,L
23,62.446,66.259,R
24,66.307,66.454,R
24,66.307,66.454,L
25,68.327,68.478,L
25,68.327,68.478,R
26,74.185,74.334,R
26,74.185,74.334,L
27,80.106,80.339,L
27,80.106,80.339,R
28,80.919,81.306,R
28,80.919,81.306,L
29,83.397,83.522,L
29,83.397,83.522,R
30,84.189,84.307,R
30,84.189,84.307,L
31,86.838,87.698,L
31,86.838,87.698,R
32,92.718,92.807,R
32,92.718,92.807,L
33,98.067,98.276,L
33,98.067,98.276,R
34,99.238,99.516,R
34,99.238,99.516,L
35,101.071,101.136,L
35,101.071,101.136,R
36,115.918,116.058,R
36,115.918,116.058,L
37,124.957,125.125,L
37,124.957,125.125,R
38,140.428,140.572,L
38,140.428,140.572,R
39,150.004,150.253,R
39,150.004,150.253,L
40,159.153,159.194,L
40,159.153,159.194,R
41,165.222,165.436,R
41,165.222,165.436,L
42,168.29,168.472,L
42,168.29,168.472,R
43,177.091,177.337,R
43,177.091,177.337,L
44,183.292,183.413,L
44,183.292,183.413,R
45,184.578,184.719,L
45,184.578,184.719,R
46,188.537,188.691,R
46,188.537,188.691,L
47,191.963,192.061,L
47,191.963,192.061,R
48,201.651,201.762,R
48,201.651,201.762,L
49,202.938,203.083,L
49,202.938,203.083,R
50,203.524,204.778,R
50,203.524,204.778,L
51,204.846,205.63,L
51,204.846,205.63,R
52,205.962,206.901,R
52,205.962,206.901,L
53,207.87,208.62,L
53,207.87,208.62,R
54,209.426,209.571,R
54,209.426,209.571,L
55,211.287,211.411,L
55,211.287,211.411,R
56,212.481,212.616,R
56,212.481,212.616,L
57,213.618,213.807,L
57,213.618,213.807,R
58,214.802,215.956,L
58,214.802,215.956,R
59,217.874,218.021,R
59,217.874,218.021,L
60,219.246,219.433,R
60,219.246,219.433,L
61,221.404,222.553,R
61,221.404,222.553,L
62,224.512,226.22,L
62,224.512,226.22,R
63,227.635,227.77,R
63,227.635,227.77,L
64,228.073,228.19,R
64,228.073,228.19,L
65,228.667,228.798,L
65,228.667,228.798,R
66,230.399,231.416,R
66,230.399,231.416,L
67,231.499,234.223,L
67,231.499,234.223,R
68,234.993,235.228,R
68,234.993,235.228,L
69,236.046,236.356,L
69,236.046,236.356,R
70,236.412,237.962,R
70,236.412,237.962,L
71,238.445,238.599,R
71,238.445,238.599,L
72,239.831,239.991,L
72,239.831,239.991,R
73,242.869,243.54,R
73,242.869,243.54,L
74,243.764,244.329,L
74,243.764,244.329,R
75,247.2,247.596,R
75,247.2,247.596,L
76,248.725,250.069,L
76,248.725,250.069,R
77,250.756,254.809,L
77,250.756,254.809,R
78,255.843,256.768,R
78,255.843,256.768,L
79,257.185,257.38,L
79,257.185,257.38,R
80,258.581,258.747,R
80,258.581,258.747,L
81,262.329,262.959,L
81,262.329,262.959,R
82,264.027,264.267,R
82,264.027,264.267,L
83,272.837,272.984,L
83,272.837,272.984,R
84,288.337,288.48,R
84,288.337,288.48,L
85,291.398,291.562,L
85,291.398,291.562,R
86,298.497,298.668,R
86,298.497,298.668,L
87,303.002,303.182,L
87,303.002,303.182,R
88,307.436,307.585,R
88,307.436,307.585,L
89,310.546,310.69,L
89,310.546,310.69,R
90,316.4,316.57,R
90,316.4,316.57,L
91,319.833,319.998,L
91,319.833,319.998,R
92,325.856,326.046,R
92,325.856,326.046,L
93,332.604,332.747,L
93,332.604,332.747,R
94,336.745,336.898,R
94,336.745,336.898,L
95,344.463,344.609,L
95,344.463,344.609,R
96,347.705,347.843,R
96,347.705,347.843,L
97,355.221,355.376,L
97,355.221,355.376,R
98,360.383,360.617,R
98,360.383,360.617,L
99,363.754,363.963,L
99,363.754,363.963,R
100,374.951,375.113,R
100,374.951,375.113,L
101,378.039,378.193,L
101,378.039,378.193,R
102,380.993,381.264,R
102,380.993,381.264,L
103,384.111,384.325,L
103,384.111,384.325,R
