,startTime,peakVelocityTime,stopTime,amplitude,peakVelocity,saccade_vec_left_x,peak_velocity_vec_left_x,saccade_vec_right_x,peak_velocity_vec_right_x,saccade_vec_left_y,peak_velocity_vec_left_y,saccade_vec_right_y,peak_velocity_vec_right_y,whichEye,otherEyeMissingData,isBinocular
7502,0.354,0.36,0.366,0.3395186751560417,37.80302613380664,-0.3353068232536316,-37.802772521972656,-0.2108716368675232,-15.705700874328613,0.05331289768218994,0.13847211003303528,-0.1700301170349121,-17.116844177246094,L,False,True
1,0.37,0.371,0.379,0.1500590945330537,14.590654413087279,0.14986568689346313,13.670048713684082,-0.0863761305809021,-22.794795989990234,0.007616281509399414,5.100682735443115,-0.010149955749511719,0.5075024962425232,L,False,True
7503,0.464,0.478,0.52,14.133402789591889,440.0063104371827,-13.59428870677948,-430.6922302246094,-14.054941356182098,-323.4638671875,-3.866314649581909,-90.05418395996094,-3.486265778541565,-100.36408233642578,L,False,True
7504,0.531,0.535,0.544,0.44486680035732173,37.01801253162799,-0.44200801849365234,-34.94247817993164,-0.25278568267822266,-13.475648880004883,-0.05035257339477539,-12.221148490905762,-0.20651626586914062,-14.196687698364258,L,False,True
7505,0.661,0.673,0.691,3.776225183327356,211.57078638291853,-3.762394905090332,-210.4916229248047,-3.459941864013672,-206.80857849121094,0.3228950500488281,-21.34184455871582,0.6382665634155273,29.307294845581055,L,False,True
3,0.692,0.694,0.701,0.21052994207477263,29.089428730036605,0.20978736877441406,27.53408432006836,0.2189922332763672,9.508418083190918,0.01766681671142578,9.384511947631836,-0.06816577911376953,-0.2757534980773926,L,False,True
7506,0.713,0.716,0.72,0.1619115989072667,21.274395783891542,-0.16141891479492188,-21.173908233642578,-0.05534172058105469,-3.9000067710876465,0.012621402740478516,2.065315008163452,0.12370920181274414,16.066198348999023,L,False,True
5,0.875,0.89,0.909,5.218015139409316,301.1743228532313,5.118229866027832,290.6453857421875,5.22926139831543,308.6319580078125,1.0155811309814453,78.93815612792969,-0.7722463607788086,-72.0603256225586,L,False,True
7,1.064,1.077,1.101,6.375313873545234,327.83436942853353,6.352314472198486,320.678955078125,6.388670444488525,284.46258544921875,-0.5410432815551758,-68.12034606933594,0.2875523567199707,-32.12630844116211,L,False,True
9,1.289,1.301,1.325,5.1788876622338575,215.9681248902803,5.154340445995331,213.1147003173828,5.790737949311733,257.8167724609375,0.503638744354248,34.99079132080078,-0.39346837997436523,-5.619451999664307,L,False,True
7508,1.327,1.327,1.331,0.11435177081907232,21.393629583597136,-0.11432373523712158,-14.942978858947754,-0.11179471760988235,-8.869668006896973,-0.0025320053100585938,-15.309956550598145,0.0075626373291015625,-3.0935134887695312,L,False,True
10,1.342,1.345,1.348,0.12723969526155518,16.413542825184997,0.11178350448608398,14.758209228515625,0.01270391047000885,2.8872499465942383,0.06078147888183594,7.183289527893066,-0.20671701431274414,-20.23737907409668,L,False,True
11,1.463,1.474,1.499,4.796569271833695,213.27739553535943,4.768947422504425,208.220703125,4.786686614155769,217.65939331054688,-0.5140206813812256,-46.16693878173828,-0.3326406478881836,-13.747730255126953,L,False,True
13,1.646,1.661,1.678,4.272812151683888,213.29625891542779,4.244819164276123,210.5260009765625,3.6174392700195312,156.28988647460938,-0.4882969856262207,-34.265098571777344,-0.6566181182861328,-30.071002960205078,L,False,True
7509,1.681,1.685,1.687,0.17740412889909984,23.321305531217497,-0.1565542221069336,-17.553409576416016,-0.05710315704345703,-6.545290946960449,0.08344459533691406,15.354514122009277,0.1910538673400879,23.929731369018555,L,False,True
16,1.827,1.843,1.868,5.7694492243347515,214.69675709913523,5.688302993774414,207.06118774414062,6.5378618240356445,226.8553009033203,0.9642372131347656,56.748233795166016,1.3922004699707031,55.25931930541992,L,False,True
7511,1.87,1.87,1.878,0.1465559227190797,22.52551925586778,-0.1408395767211914,-14.860066413879395,0.014204978942871094,23.6419677734375,-0.04053211212158203,16.928598403930664,0.027799129486083984,-23.71150779724121,L,False,True
7513,2.066,2.111,2.131,17.72254205181843,434.0311199268006,-17.67892622947693,-398.3189392089844,-19.516796588897705,-377.90264892578125,1.2426037788391113,172.4095001220703,0.19981765747070312,15.228714942932129,L,False,True
17,2.132,2.135,2.139,0.27245004786546967,33.98965818435569,0.2507321834564209,31.819124221801758,0.21736812591552734,21.093481063842773,-0.10659456253051758,-11.951577186584473,-0.007589578628540039,2.0701398849487305,L,False,True
7514,2.142,2.144,2.148,0.15125079758501453,22.861611247599217,-0.12917637825012207,-19.71039581298828,-0.005056858062744141,2.9420320987701416,0.07867825031280518,11.582468032836914,-0.09359502792358398,-16.718008041381836,L,False,True
18,2.334,2.351,2.37,7.032552417692395,372.7067589911622,7.001327753067017,348.6353454589844,7.881765127182007,342.16973876953125,-0.6619691848754883,-131.771484375,0.37456774711608887,2.626762628555298,L,False,True
19,2.382,2.388,2.394,0.4026332120457058,36.147932127670465,0.331756591796875,31.07956314086914,0.13934874534606934,18.978519439697266,-0.22814702987670898,-18.458974838256836,0.09622740745544434,20.88101577758789,L,False,True
7516,2.531,2.556,2.6,14.810895574064967,413.15482449112966,-14.157615184783936,-373.3626708984375,-14.925916910171509,-419.70867919921875,4.350236773490906,176.91021728515625,4.527845859527588,492.6408996582031,L,False,True
21,2.889,2.903,2.926,4.607026889771451,235.18399355946627,4.60339879989624,235.12142944335938,5.320140361785889,286.3791198730469,-0.18280112743377686,-5.424411773681641,-0.18778181076049805,35.73517990112305,L,False,True
23,3.141,3.156,3.183,5.915102684528388,247.06397695385644,5.910076901316643,243.73483276367188,5.676193028688431,239.96685791015625,-0.24378430843353271,-40.42202377319336,-2.400362491607666,-55.59945297241211,L,False,True
7518,3.185,3.187,3.191,0.17748817361710345,23.87254427672556,-0.17277392745018005,-23.606273651123047,0.27948686480522156,45.29521560668945,-0.04063522815704346,-3.555589199066162,0.48781830072402954,58.48294448852539,L,False,True
24,3.352,3.363,3.387,4.592468481455644,207.46153306255113,4.591229543089867,207.4359893798828,4.23552031442523,200.7535858154297,0.10666787624359131,-3.2554585933685303,0.4827352203428745,36.65639877319336,L,False,True
7519,3.389,3.392,3.395,0.177802525365066,22.101646394120895,-0.1742115020751953,-21.965742111206055,-0.2578465938568115,-35.02308654785156,0.03555405139923096,2.447232484817505,-0.2286587357521057,-25.45267105102539,L,False,True
25,3.399,3.401,3.405,0.16536542392816111,19.66374731644934,0.16411256790161133,19.464298248291016,0.14915847778320312,18.52454376220703,0.0203171968460083,2.7935733795166016,0.04319185018539429,8.03784465789795,L,False,True
26,3.566,3.581,3.603,5.007671207587334,205.1061595465717,5.00245475769043,203.7237091064453,5.732797145843506,226.79611206054688,0.22851109504699707,23.773662567138672,0.7392491400241852,4.110034942626953,L,False,True
7520,3.607,3.609,3.614,0.1335638947779734,16.83788292972258,-0.1333465576171875,-16.700511932373047,-0.3210611343383789,-36.81224822998047,0.007616400718688965,2.146439552307129,0.18286263942718506,8.681550025939941,L,False,True
