,startTime,stopTime,whichEye
111,328.078,328.186,R
112,343.144,343.25,R
112,343.144,343.25,L
113,351.873,351.936,L
113,351.873,351.936,R
114,352.931,352.999,R
114,352.931,352.999,L
115,354.832,354.898,L
115,354.832,354.898,R
116,362.029,362.051,R
116,362.029,362.051,L
117,367.174,367.251,L
117,367.174,367.251,R
118,368.638,368.9,R
118,368.638,368.9,L
119,369.217,369.39,L
119,369.217,369.39,R
120,383.053,383.103,R
120,383.053,383.103,L
121,390.334,390.353,L
121,390.334,390.353,R
122,390.764,390.843,R
122,390.764,390.843,L
123,398.949,399.061,L
123,398.949,399.061,R
124,400.035,400.188,R
124,400.035,400.188,L
125,407.219,407.27,L
125,407.219,407.27,R
126,419.219,419.277,R
126,419.219,419.277,L
127,420.124,420.26,L
127,420.124,420.26,R
128,430.828,430.901,R
128,430.828,430.901,L
129,431.077,431.174,L
129,431.077,431.174,R
130,431.348,431.474,R
130,431.348,431.474,L
131,434.849,434.917,L
131,434.849,434.917,R
132,440.532,440.593,R
132,440.532,440.593,L
133,447.688,447.8,L
133,447.688,447.8,R
134,455.356,455.447,R
134,455.356,455.447,L
135,456.421,456.55,L
135,456.421,456.55,R
136,458.738,459.184,R
136,458.738,459.184,L
137,461.052,466.683,L
137,461.052,466.683,R
138,472.927,473.058,R
138,472.927,473.058,L
139,473.593,476.471,L
139,473.593,476.471,R
140,481.018,485.87,R
140,481.018,485.87,L
141,485.977,486.166,L
141,485.977,486.166,R
142,486.209,486.374,R
142,486.209,486.374,L
143,488.97,489.178,L
143,488.97,489.178,R
144,489.603,491.297,R
144,489.603,491.297,L
145,493.47,493.49,L
145,493.47,493.49,R
146,493.537,493.556,R
146,493.537,493.556,L
147,493.639,493.658,L
147,493.639,493.658,R
148,493.704,493.723,L
148,493.704,493.723,R
149,493.742,493.761,R
149,493.742,493.761,L
150,493.806,494.165,R
150,493.806,494.165,L
151,495.038,496.047,L
151,495.038,496.047,R
152,496.253,669.168,R
152,496.253,669.168,L
153,673.482,673.951,L
153,673.482,673.951,R
154,674.797,674.88,L
154,674.797,674.88,R
155,682.612,683.45,R
155,682.612,683.45,L
156,685.312,686.34,R
156,685.312,686.34,L
157,686.899,687.608,L
157,686.899,687.608,R
158,690.557,690.648,R
158,690.557,690.648,L
159,693.688,693.785,L
159,693.688,693.785,R
160,700.326,700.584,R
160,700.326,700.584,L
161,702.126,702.219,L
161,702.126,702.219,R
162,705.72,705.8,R
162,705.72,705.8,L
163,713.757,713.84,L
163,713.757,713.84,R
164,714.525,714.636,L
164,714.525,714.636,R
165,725.601,725.625,L
165,725.601,725.625,R
166,736.27,736.388,L
166,736.27,736.388,R
167,740.924,740.971,R
167,740.924,740.971,L
168,741.468,741.571,L
168,741.468,741.571,R
169,745.462,745.526,R
169,745.462,745.526,L
170,748.485,748.562,L
170,748.485,748.562,R
171,752.822,752.925,R
171,752.822,752.925,L
172,757.174,757.299,L
172,757.174,757.299,R
173,764.133,764.172,R
173,764.133,764.172,L
174,767.337,767.463,L
174,767.337,767.463,R
175,771.34,771.411,R
175,771.34,771.411,L
176,774.646,774.709,L
176,774.646,774.709,R
177,775.671,775.764,R
177,775.671,775.764,L
178,778.347,778.452,L
178,778.347,778.452,R
179,785.651,785.692,R
179,785.651,785.692,L
180,793.894,793.987,L
180,793.894,793.987,R
181,794.506,794.638,R
181,794.506,794.638,L
182,800.04,800.069,L
182,800.04,800.069,R
183,800.541,800.745,R
183,800.541,800.745,L
184,812.36,812.483,L
184,812.36,812.483,R
185,848.168,848.231,R
185,848.168,848.231,L
186,852.05,852.1,L
186,852.05,852.1,R
187,857.123,857.153,R
187,857.123,857.153,L
188,860.703,861.79,L
188,860.703,861.79,R
189,862.212,862.318,R
189,862.212,862.318,L
190,868.912,873.943,L
190,868.912,873.943,R
191,874.042,874.065,R
191,874.042,874.065,L
192,874.158,874.209,L
192,874.158,874.209,R
193,874.841,874.915,R
193,874.841,874.915,L
194,875.479,875.794,L
194,875.479,875.794,R
195,876.634,878.353,R
195,876.634,878.353,L
196,879.119,879.213,L
196,879.119,879.213,R
197,879.631,879.818,R
197,879.631,879.818,L
198,880.546,882.423,L
198,880.546,882.423,R
199,884.369,885.679,R
199,884.369,885.679,L
200,886.348,888.298,L
200,886.348,888.298,R
201,891.581,891.623,R
201,891.581,891.623,L
202,892.598,892.961,L
202,892.598,892.961,R
203,894.511,894.603,R
203,894.511,894.603,L
204,902.055,902.559,L
204,902.055,902.559,R
205,906.777,907.179,R
205,906.777,907.179,L
206,909.821,911.476,L
206,909.821,911.476,R
207,920.326,920.421,R
207,920.326,920.421,L
208,926.742,926.856,L
208,926.742,926.856,R
209,967.166,967.231,R
209,967.166,967.231,L
210,978.258,978.406,L
210,978.258,978.406,R
211,982.959,982.983,R
211,982.959,982.983,L
212,983.997,984.022,L
212,983.997,984.022,R
213,997.643,997.668,R
213,997.643,997.668,L
214,998.053,998.254,L
214,998.053,998.254,R
215,1026.617,1026.749,R
215,1026.617,1026.749,L
216,1030.705,1030.784,L
216,1030.705,1030.784,R
217,1034.963,1035.03,R
217,1034.963,1035.03,L
218,1037.786,1037.858,L
218,1037.786,1037.858,R
219,1045.217,1045.329,R
219,1045.217,1045.329,L
220,1080.455,1080.519,L
220,1080.455,1080.519,R
221,1105.142,1105.24,R
221,1105.142,1105.24,L
222,1105.716,1106.347,L
222,1105.716,1106.347,R
223,1108.198,1109.236,R
223,1108.198,1109.236,L
224,1111.697,1111.814,L
224,1111.697,1111.814,R
225,1112.932,1113.943,R
225,1112.932,1113.943,L
226,1114.531,1115.366,L
226,1114.531,1115.366,R
227,1117.787,1118.492,R
227,1117.787,1118.492,L
228,1120.151,1120.265,L
228,1120.151,1120.265,R
229,1121.815,1121.901,R
229,1121.815,1121.901,L
230,1126.186,1127.452,R
230,1126.186,1127.452,L
231,1132.205,1132.273,L
231,1132.205,1132.273,R
232,1140.202,1140.239,R
232,1140.202,1140.239,L
233,1143.165,1143.242,L
233,1143.165,1143.242,R
234,1143.809,1143.892,R
234,1143.809,1143.892,L
235,1146.668,1146.791,L
235,1146.668,1146.791,R
236,1157.379,1157.506,R
236,1157.379,1157.506,L
237,1200.046,1200.106,L
237,1200.046,1200.106,R
238,1204.48,1204.593,R
238,1204.48,1204.593,L
239,1207.519,1207.569,L
239,1207.519,1207.569,R
240,1207.982,1208.108,R
240,1207.982,1208.108,L
241,1216.678,1216.737,L
241,1216.678,1216.737,R
242,1221.778,1221.875,R
242,1221.778,1221.875,L
243,1233.033,1233.069,L
243,1233.033,1233.069,R
244,1243.668,1243.763,R
244,1243.668,1243.763,L
245,1265.968,1266.019,L
245,1265.968,1266.019,R
246,1266.556,1266.746,R
246,1266.556,1266.746,L
247,1293.625,1293.644,L
247,1293.625,1293.644,R
248,1294.365,1294.474,R
248,1294.365,1294.474,L
249,1303.893,1303.943,L
249,1303.893,1303.943,R
250,1304.503,1305.201,R
250,1304.503,1305.201,L
251,1306.3,1306.46,L
251,1306.3,1306.46,R
252,1308.123,1309.849,R
252,1308.123,1309.849,L
253,1311.854,1311.957,L
253,1311.854,1311.957,R
254,1312.221,1313.757,L
254,1312.221,1313.757,R
255,1314.46,1314.884,R
255,1314.46,1314.884,L
256,1315.804,1315.886,L
256,1315.804,1315.886,R
257,1319.119,1319.447,R
257,1319.119,1319.447,L
258,1320.474,1321.449,L
258,1320.474,1321.449,R
259,1323.889,1323.964,R
259,1323.889,1323.964,L
260,1325.174,1325.295,L
260,1325.174,1325.295,R
261,1332.851,1332.877,R
261,1332.851,1332.877,L
262,1351.417,1351.511,L
262,1351.417,1351.511,R
263,1370.086,1370.2,R
263,1370.086,1370.2,L
264,1374.196,1374.33,L
264,1374.196,1374.33,R
265,1378.417,1378.485,R
265,1378.417,1378.485,L
266,1403.803,1403.862,L
266,1403.803,1403.862,R
267,1407.683,1407.786,R
267,1407.683,1407.786,L
268,1432.776,1432.868,R
268,1432.776,1432.868,L
269,1458.154,1458.275,L
269,1458.154,1458.275,R
270,1462.061,1462.08,R
270,1462.061,1462.08,L
271,1462.543,1462.59,L
271,1462.543,1462.59,R
272,1472.605,1472.721,R
272,1472.605,1472.721,L
273,1508.385,1508.991,L
273,1508.385,1508.991,R
274,1509.719,1510.625,R
274,1509.719,1510.625,L
275,1514.156,1514.298,L
275,1514.156,1514.298,R
276,1514.838,1514.895,R
276,1514.838,1514.895,L
277,1515.986,1516.277,L
277,1515.986,1516.277,R
278,1516.402,1516.671,R
278,1516.402,1516.671,L
279,1518.82,1519.11,L
279,1518.82,1519.11,R
280,1525.706,1525.779,L
280,1525.706,1525.779,R
281,1532.701,1532.745,R
281,1532.701,1532.745,L
282,1532.987,1534.705,L
282,1532.987,1534.705,R
283,1554.532,1554.674,R
283,1554.532,1554.674,L
284,1555.663,1555.756,L
284,1555.663,1555.756,R
285,1586.603,1586.647,R
285,1586.603,1586.647,L
286,1598.272,1598.37,R
286,1598.272,1598.37,L
287,1627.332,1627.413,L
287,1627.332,1627.413,R
288,1658.564,1658.614,R
288,1658.564,1658.614,L
289,1681.365,1681.476,L
289,1681.365,1681.476,R
290,1682.195,1682.298,L
290,1682.195,1682.298,R
291,1692.689,1692.755,R
291,1692.689,1692.755,L
