,startTime,peakVelocityTime,stopTime,amplitude,peakVelocity,saccade_vec_left_x,peak_velocity_vec_left_x,saccade_vec_right_x,peak_velocity_vec_right_x,saccade_vec_left_y,peak_velocity_vec_left_y,saccade_vec_right_y,peak_velocity_vec_right_y,whichEye,otherEyeMissingData,isBinocular
12238,0.261,0.271,0.299,4.313583564452348,174.954057441139,-2.7522574067115784,-104.79020690917969,-2.6184422969818115,-84.76873016357422,-3.321457862854004,-140.0997314453125,-3.08353328704834,-138.53799438476562,L,False,True
3,0.303,0.306,0.312,0.30467479232390526,32.26162024864534,0.22059965133666992,23.742321014404297,0.06088876724243164,4.312849044799805,0.21014881134033203,21.842947006225586,0.12180960178375244,8.097367286682129,L,False,True
8081,0.432,0.463,0.484,6.8476670627347005,193.12020853641548,-6.780561208724976,-192.19158935546875,-6.936768293380737,-223.72726440429688,-0.9563126564025879,-18.91581153869629,-1.0572607517242432,-25.776874542236328,L,False,True
8083,0.651,0.654,0.658,0.21807362423693102,24.335240377773538,-0.18752098083496094,-21.308988571166992,-0.13761329650878906,-12.936896324157715,0.11131930351257324,11.752911567687988,0.06585240364074707,7.621265411376953,L,False,True
8,1.369,1.38,1.398,2.4323969838071298,172.10311679308776,2.429379463195801,172.057373046875,2.3476507663726807,172.47482299804688,-0.12112188339233398,3.967768907546997,0.05051374435424805,8.704292297363281,L,False,True
9,1.519,1.53,1.553,3.1609406558300575,176.68357602655342,3.1609315872192383,176.6420135498047,3.2405008673667908,188.95169067382812,0.007571697235107422,3.8321125507354736,0.293154239654541,20.148340225219727,L,False,True
8084,1.558,1.559,1.562,0.12260044418628742,15.566216282566305,-0.11941517889499664,-15.221380233764648,-0.06605058908462524,-12.54028034210205,0.02776479721069336,3.2583236694335938,-0.05056285858154297,-4.941267490386963,L,False,True
10,1.721,1.736,1.763,6.861718259445307,231.12370627818137,6.858598858118057,230.8826904296875,7.088352382183075,243.0292205810547,-0.2068796157836914,-10.552291870117188,-0.3864564895629883,-33.328895568847656,L,False,True
8085,1.764,1.767,1.772,0.3636180483838507,40.0987989067662,-0.3604464530944824,-39.706626892089844,-0.3843417167663574,-44.71845245361328,0.047921180725097656,5.594412803649902,0.02524566650390625,5.049307346343994,L,False,True
11,1.775,1.777,1.782,0.18203542105645962,22.391884024483574,0.18027925491333008,22.0124454498291,0.18475961685180664,24.71851921081543,0.025224685668945312,4.1047186851501465,0.08332252502441406,10.581993103027344,L,False,True
12,2.004,2.031,2.048,6.5728406591279365,214.1463115372281,6.5722808837890625,213.7637176513672,6.201687812805176,195.6864776611328,0.08578062057495117,-12.795145988464355,0.1692361831665039,9.023353576660156,L,False,True
