,startTime,stopTime,whichEye
0,0.622,0.642,L
0,0.622,0.642,R
1,0.691,0.868,R
1,0.691,0.868,L
2,0.904,1.101,L
2,0.904,1.101,R
3,1.124,1.148,R
3,1.124,1.148,L
4,3.244,3.359,R
4,3.244,3.359,L
5,4.77,4.934,L
5,4.77,4.934,R
6,5.056,5.641,R
6,5.056,5.641,L
7,7.357,7.471,L
7,7.357,7.471,R
8,7.725,7.91,L
8,7.725,7.91,R
9,9.421,9.569,R
9,9.421,9.569,L
10,11.368,11.414,L
10,11.368,11.414,R
11,11.478,11.497,R
11,11.478,11.497,L
12,11.558,11.577,L
12,11.558,11.577,R
13,11.722,11.748,R
13,11.722,11.748,L
14,11.881,11.901,L
14,11.881,11.901,R
15,12.203,12.393,R
15,12.203,12.393,L
16,15.006,15.664,L
16,15.006,15.664,R
17,17.453,17.62,R
17,17.453,17.62,L
18,19.139,32.85,L
18,19.139,32.85,R
19,32.97,37.068,R
19,32.97,37.068,L
20,37.267,45.488,R
20,37.267,45.488,L
21,47.281,47.925,L
21,47.281,47.925,R
22,49.068,58.26,R
22,49.068,58.26,L
23,62.382,62.403,L
23,62.382,62.403,R
24,62.435,62.461,L
24,62.435,62.461,R
25,62.582,62.844,R
25,62.582,62.844,L
26,63.052,63.295,R
26,63.052,63.295,L
27,63.555,63.849,R
27,63.555,63.849,L
28,64.042,70.088,L
28,64.042,70.088,R
29,70.214,74.515,R
29,70.214,74.515,L
30,74.837,74.928,R
30,74.837,74.928,L
31,77.06,77.149,L
31,77.06,77.149,R
32,80.653,80.845,L
32,80.653,80.845,R
33,82.165,82.591,L
33,82.165,82.591,R
34,89.992,90.618,R
34,89.992,90.618,L
35,91.523,91.646,R
35,91.523,91.646,L
36,92.825,95.012,R
36,92.825,95.012,L
37,95.275,95.674,L
37,95.275,95.674,R
38,96.613,96.791,R
38,96.613,96.791,L
39,99.912,100.074,L
39,99.912,100.074,R
40,100.786,101.765,R
40,100.786,101.765,L
41,102.867,103.02,L
41,102.867,103.02,R
42,103.077,103.099,R
42,103.077,103.099,L
43,103.145,103.325,L
43,103.145,103.325,R
44,103.905,105.223,L
44,103.905,105.223,R
45,106.39,106.74,R
45,106.39,106.74,L
46,108.508,108.659,L
46,108.508,108.659,R
47,114.331,114.515,R
47,114.331,114.515,L
48,119.297,120.576,L
48,119.297,120.576,R
49,121.694,121.76,R
49,121.694,121.76,L
50,123.515,123.576,L
50,123.515,123.576,R
51,126.999,127.021,R
51,126.999,127.021,L
52,127.557,127.672,L
52,127.557,127.672,R
53,127.892,128.033,R
53,127.892,128.033,L
54,131.345,131.469,L
54,131.345,131.469,R
55,133.204,133.284,R
55,133.204,133.284,L
56,136.916,137.047,L
56,136.916,137.047,R
57,137.886,138.337,R
57,137.886,138.337,L
58,139.257,142.036,L
58,139.257,142.036,R
59,144.277,144.387,R
59,144.277,144.387,L
60,146.411,147.009,L
60,146.411,147.009,R
61,148.768,150.69,R
61,148.768,150.69,L
62,153.507,153.64,L
62,153.507,153.64,R
63,157.789,157.913,R
63,157.789,157.913,L
64,157.993,160.129,R
64,157.993,160.129,L
65,162.373,162.581,R
65,162.373,162.581,L
66,165.037,165.926,L
66,165.037,165.926,R
67,168.955,169.024,L
67,168.955,169.024,R
68,170.812,171.198,R
68,170.812,171.198,L
69,173.381,173.458,R
69,173.381,173.458,L
70,173.814,173.922,L
70,173.814,173.922,R
71,174.946,175.161,R
71,174.946,175.161,L
72,176.887,177.727,R
72,176.887,177.727,L
73,178.971,188.341,R
73,178.971,188.341,L
74,190.09,190.197,L
74,190.09,190.197,R
75,191.522,191.642,R
75,191.522,191.642,L
76,191.784,191.906,R
76,191.784,191.906,L
77,192.816,192.973,L
77,192.816,192.973,R
78,195.511,196.12,R
78,195.511,196.12,L
79,203.115,211.37,L
79,203.115,211.37,R
80,211.456,212.035,R
80,211.456,212.035,L
81,212.267,212.504,L
81,212.267,212.504,R
82,212.581,212.819,R
82,212.581,212.819,L
83,213.268,213.419,L
83,213.268,213.419,R
84,214.029,214.124,R
84,214.029,214.124,L
85,216.479,216.653,L
85,216.479,216.653,R
86,218.498,218.804,R
86,218.498,218.804,L
87,223.797,223.927,L
87,223.797,223.927,R
88,229.056,229.143,R
88,229.056,229.143,L
89,235.922,236.223,L
89,235.922,236.223,R
90,240.007,240.905,R
90,240.007,240.905,L
91,243.214,243.234,L
91,243.214,243.234,R
92,243.53,243.58,L
92,243.53,243.58,R
93,243.644,243.738,R
93,243.644,243.738,L
94,246.069,246.232,R
94,246.069,246.232,L
95,254.244,254.35,L
95,254.244,254.35,R
96,257.437,257.728,R
96,257.437,257.728,L
97,266.263,266.381,L
97,266.263,266.381,R
98,277.277,279.811,R
98,277.277,279.811,L
99,280.564,280.816,L
99,280.564,280.816,R
100,329.365,329.529,R
100,329.365,329.529,L
101,333.361,333.465,L
101,333.361,333.465,R
102,339.668,339.744,R
102,339.668,339.744,L
103,353.769,354.109,L
103,353.769,354.109,R
104,354.196,354.351,R
104,354.196,354.351,L
105,356.72,357.897,L
105,356.72,357.897,R
106,364.284,365.723,R
106,364.284,365.723,L
107,365.992,366.028,L
107,365.992,366.028,R
108,372.818,372.997,R
108,372.818,372.997,L
109,378.622,379.103,L
109,378.622,379.103,R
110,384.641,384.784,R
110,384.641,384.784,L
111,386.545,386.62,L
111,386.545,386.62,R
112,388.199,388.401,R
112,388.199,388.401,L
113,388.798,388.897,L
113,388.798,388.897,R
114,393.161,393.224,R
114,393.161,393.224,L
115,393.329,393.494,L
115,393.329,393.494,R
116,397.162,397.41,R
116,397.162,397.41,L
117,398.861,399.348,L
117,398.861,399.348,R
118,404.636,404.707,R
118,404.636,404.707,L
119,407.883,408.007,R
119,407.883,408.007,L
120,412.775,412.86,L
120,412.775,412.86,R
121,413.148,413.289,L
121,413.148,413.289,R
122,417.533,417.645,R
122,417.533,417.645,L
123,418.17,418.404,R
123,418.17,418.404,L
124,425.212,425.456,R
124,425.212,425.456,L
125,428.284,428.716,L
125,428.284,428.716,R
126,452.373,452.572,R
126,452.373,452.572,L
127,455.162,455.305,L
127,455.162,455.305,R
128,458.077,458.22,R
128,458.077,458.22,L
129,461.703,461.862,L
129,461.703,461.862,R
130,461.955,462.265,R
130,461.955,462.265,L
131,468.849,468.989,R
131,468.849,468.989,L
132,471.881,472.271,L
132,471.881,472.271,R
133,475.156,475.341,R
133,475.156,475.341,L
134,478.442,478.586,L
134,478.442,478.586,R
135,478.785,484.592,R
135,478.785,484.592,L
136,487.313,487.453,L
136,487.313,487.453,R
137,516.654,516.8,R
137,516.654,516.8,L
138,517.041,517.225,L
138,517.041,517.225,R
139,518.244,518.482,R
139,518.244,518.482,L
140,524.214,524.367,L
140,524.214,524.367,R
141,529.116,529.219,R
141,529.116,529.219,L
142,533.49,533.578,L
142,533.49,533.578,R
143,541.752,541.903,R
143,541.752,541.903,L
144,542.072,542.224,R
144,542.072,542.224,L
145,545.468,545.616,L
145,545.468,545.616,R
146,553.13,553.295,R
146,553.13,553.295,L
147,558.599,558.771,L
147,558.599,558.771,R
148,564.01,564.121,R
148,564.01,564.121,L
149,568.893,569.003,L
149,568.893,569.003,R
150,573.91,573.991,R
150,573.91,573.991,L
151,574.69,574.867,L
151,574.69,574.867,R
152,575.91,576.037,R
152,575.91,576.037,L
153,576.841,577.0,L
153,576.841,577.0,R
154,582.374,582.484,L
154,582.374,582.484,R
155,583.783,583.878,R
155,583.783,583.878,L
156,584.89,585.071,L
156,584.89,585.071,R
157,587.836,588.046,R
157,587.836,588.046,L
158,593.623,593.714,L
158,593.623,593.714,R
159,599.04,599.124,R
159,599.04,599.124,L
160,599.203,599.358,R
160,599.203,599.358,L
161,599.449,599.604,L
161,599.449,599.604,R
162,599.76,599.927,R
162,599.76,599.927,L
163,605.601,605.773,L
163,605.601,605.773,R
164,609.126,609.222,R
164,609.126,609.222,L
165,615.116,615.333,L
165,615.116,615.333,R
166,615.691,615.836,R
166,615.691,615.836,L
167,619.286,619.469,L
167,619.286,619.469,R
168,623.494,623.615,R
168,623.494,623.615,L
169,628.813,628.922,L
169,628.813,628.922,R
170,644.296,644.444,R
170,644.296,644.444,L
171,649.661,649.795,L
171,649.661,649.795,R
172,656.244,656.291,R
172,656.244,656.291,L
173,659.607,659.705,L
173,659.607,659.705,R
174,667.299,667.446,R
174,667.299,667.446,L
175,671.257,671.357,L
175,671.257,671.357,R
176,673.34,673.387,R
176,673.34,673.387,L
177,673.508,673.654,L
177,673.508,673.654,R
178,675.335,675.749,R
178,675.335,675.749,L
179,675.869,676.364,L
179,675.869,676.364,R
180,676.398,676.543,R
180,676.398,676.543,L
181,678.215,696.523,L
181,678.215,696.523,R
182,697.183,697.362,R
182,697.183,697.362,L
183,697.871,698.748,L
183,697.871,698.748,R
184,700.059,700.225,R
184,700.059,700.225,L
185,700.931,701.028,L
185,700.931,701.028,R
186,707.715,707.886,R
186,707.715,707.886,L
187,709.342,709.404,L
187,709.342,709.404,R
188,710.474,710.579,R
188,710.474,710.579,L
189,711.667,711.844,L
189,711.667,711.844,R
190,718.014,718.127,R
190,718.014,718.127,L
191,722.207,722.372,L
191,722.207,722.372,R
192,724.154,724.175,R
192,724.154,724.175,L
193,724.204,724.248,L
193,724.204,724.248,R
194,724.426,724.486,R
194,724.426,724.486,L
195,724.541,724.669,L
195,724.541,724.669,R
196,724.733,724.794,R
196,724.733,724.794,L
197,724.881,724.919,L
197,724.881,724.919,R
198,724.972,725.0,L
198,724.972,725.0,R
199,730.913,810.642,R
199,730.913,810.642,L
200,813.577,813.706,L
200,813.577,813.706,R
201,815.68,815.796,R
201,815.68,815.796,L
202,815.837,815.872,L
202,815.837,815.872,R
203,816.117,816.233,R
203,816.117,816.233,L
204,816.438,816.539,L
204,816.438,816.539,R
205,817.252,817.272,R
205,817.252,817.272,L
206,817.543,817.85,L
206,817.543,817.85,R
207,825.74,825.76,R
207,825.74,825.76,L
208,828.125,828.248,L
208,828.125,828.248,R
209,828.909,828.935,R
209,828.909,828.935,L
210,829.201,829.375,L
210,829.201,829.375,R
211,829.777,830.935,R
211,829.777,830.935,L
212,834.02,834.04,L
212,834.02,834.04,R
213,834.118,834.137,R
213,834.118,834.137,L
214,834.207,834.226,L
214,834.207,834.226,R
215,835.282,835.331,R
215,835.282,835.331,L
216,835.924,835.971,L
216,835.924,835.971,R
217,839.493,839.512,R
217,839.493,839.512,L
218,848.76,849.372,L
218,848.76,849.372,R
219,873.046,873.239,R
219,873.046,873.239,L
220,880.047,880.128,R
220,880.047,880.128,L
221,898.331,898.464,L
221,898.331,898.464,R
222,914.239,914.371,R
222,914.239,914.371,L
223,943.293,943.458,R
223,943.293,943.458,L
224,949.234,949.361,L
224,949.234,949.361,R
225,949.442,949.589,R
225,949.442,949.589,L
226,955.167,955.323,R
226,955.167,955.323,L
227,955.842,955.967,L
227,955.842,955.967,R
228,962.928,962.99,R
228,962.928,962.99,L
229,963.076,963.189,L
229,963.076,963.189,R
230,972.331,972.493,R
230,972.331,972.493,L
231,975.625,975.84,L
231,975.625,975.84,R
232,979.953,979.985,R
232,979.953,979.985,L
233,983.267,983.442,L
233,983.267,983.442,R
234,986.591,986.66,R
234,986.591,986.66,L
235,993.481,993.601,L
235,993.481,993.601,R
236,994.37,994.575,R
236,994.37,994.575,L
237,999.056,999.19,L
237,999.056,999.19,R
238,1005.737,1005.878,R
238,1005.737,1005.878,L
239,1008.069,1008.231,L
239,1008.069,1008.231,R
240,1008.582,1008.726,R
240,1008.582,1008.726,L
241,1008.989,1116.126,L
241,1008.989,1116.126,R
242,1116.297,1116.317,R
242,1116.297,1116.317,L
243,1116.32,1116.349,L
243,1116.32,1116.349,R
244,1116.416,1116.435,R
244,1116.416,1116.435,L
245,1116.712,1116.858,L
245,1116.712,1116.858,R
246,1117.371,1118.327,R
246,1117.371,1118.327,L
247,1118.421,1118.46,L
247,1118.421,1118.46,R
248,1118.704,1120.464,R
248,1118.704,1120.464,L
249,1120.544,1120.585,L
249,1120.544,1120.585,R
250,1120.685,1120.704,R
250,1120.685,1120.704,L
251,1121.479,1121.581,L
251,1121.479,1121.581,R
252,1122.509,1123.336,L
252,1122.509,1123.336,R
253,1124.888,1125.039,R
253,1124.888,1125.039,L
254,1126.578,1126.597,L
254,1126.578,1126.597,R
255,1126.672,1126.733,R
255,1126.672,1126.733,L
256,1126.758,1126.805,L
256,1126.758,1126.805,R
257,1127.468,1127.504,R
257,1127.468,1127.504,L
258,1127.566,1240.335,L
258,1127.566,1240.335,R
259,1246.628,1246.762,R
259,1246.628,1246.762,L
260,1274.654,1274.859,R
260,1274.654,1274.859,L
261,1295.287,1295.346,L
261,1295.287,1295.346,R
262,1295.618,1295.752,L
262,1295.618,1295.752,R
263,1306.394,1306.59,R
263,1306.394,1306.59,L
264,1306.813,1307.194,L
264,1306.813,1307.194,R
265,1312.808,1312.946,R
265,1312.808,1312.946,L
266,1317.165,1317.372,L
266,1317.165,1317.372,R
267,1324.834,1325.111,R
267,1324.834,1325.111,L
268,1329.712,1329.863,L
268,1329.712,1329.863,R
269,1341.983,1342.182,R
269,1341.983,1342.182,L
270,1348.294,1348.576,L
270,1348.294,1348.576,R
271,1355.504,1355.62,R
271,1355.504,1355.62,L
272,1376.457,1376.638,L
272,1376.457,1376.638,R
273,1379.69,1379.73,R
273,1379.69,1379.73,L
274,1382.721,1382.844,L
274,1382.721,1382.844,R
275,1386.908,1386.927,R
275,1386.908,1386.927,L
276,1387.116,1387.296,L
276,1387.116,1387.296,R
277,1392.561,1392.666,R
277,1392.561,1392.666,L
278,1392.832,1392.985,L
278,1392.832,1392.985,R
279,1396.932,1396.993,R
279,1396.932,1396.993,L
280,1399.94,1400.111,L
280,1399.94,1400.111,R
281,1404.239,1404.393,R
281,1404.239,1404.393,L
282,1407.212,1407.316,L
282,1407.212,1407.316,R
283,1413.528,1413.673,R
283,1413.528,1413.673,L
284,1417.78,1418.319,L
284,1417.78,1418.319,R
285,1418.407,1419.106,R
285,1418.407,1419.106,L
286,1419.209,1419.348,L
286,1419.209,1419.348,R
287,1419.588,1419.748,R
287,1419.588,1419.748,L
288,1420.141,1421.339,L
288,1420.141,1421.339,R
289,1422.255,1422.385,R
289,1422.255,1422.385,L
290,1423.596,1425.158,L
290,1423.596,1425.158,R
291,1425.289,1425.491,R
291,1425.289,1425.491,L
292,1425.543,1425.576,L
292,1425.543,1425.576,R
293,1425.994,1426.354,R
293,1425.994,1426.354,L
294,1427.06,1427.119,L
294,1427.06,1427.119,R
295,1427.165,1427.575,R
295,1427.165,1427.575,L
296,1428.875,1429.479,L
296,1428.875,1429.479,R
297,1429.509,1429.777,R
297,1429.509,1429.777,L
298,1430.784,1431.138,L
298,1430.784,1431.138,R
299,1431.275,1431.313,R
299,1431.275,1431.313,L
300,1432.52,1432.541,L
300,1432.52,1432.541,R
301,1432.822,1432.841,R
301,1432.822,1432.841,L
302,1432.932,1432.969,L
302,1432.932,1432.969,R
303,1433.03,1433.074,R
303,1433.03,1433.074,L
304,1433.144,1433.169,L
304,1433.144,1433.169,R
305,1433.437,1433.532,R
305,1433.437,1433.532,L
306,1434.025,1434.049,L
306,1434.025,1434.049,R
307,1434.108,1434.137,R
307,1434.108,1434.137,L
308,1434.188,1434.316,L
308,1434.188,1434.316,R
309,1434.412,1434.431,R
309,1434.412,1434.431,L
310,1434.584,1434.609,L
310,1434.584,1434.609,R
311,1434.804,1434.835,R
311,1434.804,1434.835,L
312,1436.997,1437.017,L
312,1436.997,1437.017,R
313,1437.061,1437.092,R
313,1437.061,1437.092,L
314,1437.155,1437.2,L
314,1437.155,1437.2,R
315,1437.295,1437.318,R
315,1437.295,1437.318,L
316,1437.334,1437.391,L
316,1437.334,1437.391,R
317,1437.419,1437.506,R
317,1437.419,1437.506,L
318,1437.592,1437.612,L
318,1437.592,1437.612,R
319,1437.73,1437.787,R
319,1437.73,1437.787,L
320,1437.815,1437.846,L
320,1437.815,1437.846,R
321,1437.988,1438.008,R
321,1437.988,1438.008,L
322,1438.096,1438.116,L
322,1438.096,1438.116,R
323,1438.187,1438.208,R
323,1438.187,1438.208,L
324,1438.52,1438.541,L
324,1438.52,1438.541,R
325,1438.796,1622.414,R
325,1438.796,1622.414,L
326,1623.426,1623.619,L
326,1623.426,1623.619,R
327,1634.868,1634.889,R
327,1634.868,1634.889,L
328,1635.508,1635.529,L
328,1635.508,1635.529,R
329,1636.303,1636.329,R
329,1636.303,1636.329,L
330,1636.641,1636.665,L
330,1636.641,1636.665,R
331,1654.363,1654.561,R
331,1654.363,1654.561,L
332,1727.692,1727.888,L
332,1727.692,1727.888,R
333,1728.073,1728.26,R
333,1728.073,1728.26,L
334,1733.222,1733.498,L
334,1733.222,1733.498,R
335,1733.782,1733.933,R
335,1733.782,1733.933,L
336,1737.989,1738.365,R
336,1737.989,1738.365,L
337,1742.474,1742.528,L
337,1742.474,1742.528,R
338,1742.764,1742.904,R
338,1742.764,1742.904,L
339,1748.344,1748.476,L
339,1748.344,1748.476,R
340,1756.265,1756.483,R
340,1756.265,1756.483,L
341,1756.561,1756.718,L
341,1756.561,1756.718,R
342,1778.768,1778.962,R
342,1778.768,1778.962,L
343,1785.251,1785.344,L
343,1785.251,1785.344,R
344,1795.48,1795.673,R
344,1795.48,1795.673,L
345,1801.447,1801.589,L
345,1801.447,1801.589,R
346,1809.629,1809.793,R
346,1809.629,1809.793,L
347,1811.724,1811.851,L
347,1811.724,1811.851,R
348,1811.946,1812.16,R
348,1811.946,1812.16,L
349,1812.572,1812.817,L
349,1812.572,1812.817,R
350,1812.917,1813.118,R
350,1812.917,1813.118,L
351,1813.245,2008.849,L
351,1813.245,2008.849,R
352,2013.086,2013.122,R
352,2013.086,2013.122,L
353,2036.982,2037.008,L
353,2036.982,2037.008,R
354,2037.389,2037.575,R
354,2037.389,2037.575,L
355,2061.784,2061.823,L
355,2061.784,2061.823,R
356,2068.538,2068.655,R
356,2068.538,2068.655,L
357,2091.181,2091.4,L
357,2091.181,2091.4,R
358,2095.557,2095.613,R
358,2095.557,2095.613,L
359,2100.211,2100.334,L
359,2100.211,2100.334,R
360,2105.954,2106.124,R
360,2105.954,2106.124,L
361,2112.97,2113.108,L
361,2112.97,2113.108,R
362,2117.529,2117.651,R
362,2117.529,2117.651,L
363,2121.473,2121.635,L
363,2121.473,2121.635,R
364,2127.564,2127.725,R
364,2127.564,2127.725,L
365,2132.285,2132.398,L
365,2132.285,2132.398,R
366,2140.045,2140.272,R
366,2140.045,2140.272,L
367,2143.442,2143.578,L
367,2143.442,2143.578,R
368,2162.365,2162.508,R
368,2162.365,2162.508,L
369,2162.79,2163.001,L
369,2162.79,2163.001,R
370,2167.598,2167.652,R
370,2167.598,2167.652,L
371,2171.879,2172.024,L
371,2171.879,2172.024,R
372,2178.807,2178.931,R
372,2178.807,2178.931,L
373,2183.336,2183.539,L
373,2183.336,2183.539,R
374,2183.759,2183.939,L
374,2183.759,2183.939,R
375,2188.198,2188.392,R
375,2188.198,2188.392,L
376,2192.335,2192.561,L
376,2192.335,2192.561,R
377,2197.655,2197.882,R
377,2197.655,2197.882,L
378,2198.018,2211.021,R
378,2198.018,2211.021,L
379,2215.482,2215.577,L
379,2215.482,2215.577,R
380,2217.821,2220.98,R
380,2217.821,2220.98,L
381,2221.742,2221.764,L
381,2221.742,2221.764,R
382,2221.775,2221.794,R
382,2221.775,2221.794,L
383,2223.052,2223.728,L
383,2223.052,2223.728,R
384,2229.783,2361.253,R
384,2229.783,2361.253,L
385,2369.703,2369.845,L
385,2369.703,2369.845,R
386,2372.71,2372.783,R
386,2372.71,2372.783,L
387,2372.916,2373.029,L
387,2372.916,2373.029,R
388,2373.625,2373.689,R
388,2373.625,2373.689,L
389,2374.461,2374.597,L
389,2374.461,2374.597,R
390,2378.573,2378.795,R
390,2378.573,2378.795,L
391,2379.385,2379.453,L
391,2379.385,2379.453,R
392,2383.877,2383.907,L
392,2383.877,2383.907,R
393,2385.394,2385.425,L
393,2385.394,2385.425,R
394,2385.929,2386.029,R
394,2385.929,2386.029,L
395,2391.276,2391.336,L
395,2391.276,2391.336,R
396,2391.436,2391.627,R
396,2391.436,2391.627,L
397,2408.467,2408.689,L
397,2408.467,2408.689,R
398,2408.77,2408.95,R
398,2408.77,2408.95,L
399,2409.218,2409.388,L
399,2409.218,2409.388,R
400,2422.016,2422.242,R
400,2422.016,2422.242,L
401,2425.081,2425.184,L
401,2425.081,2425.184,R
402,2431.508,2431.688,R
402,2431.508,2431.688,L
403,2444.17,2444.326,L
403,2444.17,2444.326,R
404,2458.635,2458.795,R
404,2458.635,2458.795,L
405,2461.889,2462.034,L
405,2461.889,2462.034,R
406,2466.128,2466.229,R
406,2466.128,2466.229,L
407,2473.828,2473.89,L
407,2473.828,2473.89,R
408,2474.645,2474.851,R
408,2474.645,2474.851,L
409,2475.183,2475.41,L
409,2475.183,2475.41,R
410,2479.619,2479.766,R
410,2479.619,2479.766,L
411,2484.698,2484.871,L
411,2484.698,2484.871,R
412,2491.19,2491.369,R
412,2491.19,2491.369,L
413,2502.643,2502.835,L
413,2502.643,2502.835,R
414,2503.068,2503.406,L
414,2503.068,2503.406,R
415,2516.515,2516.654,R
415,2516.515,2516.654,L
416,2521.59,2521.638,L
416,2521.59,2521.638,R
417,2523.193,2523.347,R
417,2523.193,2523.347,L
418,2523.587,2523.778,R
418,2523.587,2523.778,L
419,2541.024,2541.289,L
419,2541.024,2541.289,R
420,2545.051,2545.141,R
420,2545.051,2545.141,L
421,2545.653,2545.783,L
421,2545.653,2545.783,R
422,2548.733,2548.901,R
422,2548.733,2548.901,L
423,2551.779,2551.89,L
423,2551.779,2551.89,R
424,2558.671,2558.886,R
424,2558.671,2558.886,L
425,2558.955,2559.122,L
425,2558.955,2559.122,R
426,2565.955,2566.095,L
426,2565.955,2566.095,R
427,2571.435,2571.61,R
427,2571.435,2571.61,L
