,blockID,trialNumber,triggerName,timestamp_sys,timestamp_psyc
0,pract,0,StartPractice,1781862595.3348017,213.0843255519867
1,pract,1,startFixDisplay,1781862595.345711,213.0952343940735
2,pract,1,startFixPeriod,1781862595.3500235,213.0995490550995
3,pract,1,targetPresented,1781862595.6916308,213.4411551952362
4,pract,1,blankDurationStart,1781862595.6999981,213.449524641037
5,pract,1,maskStart,1781862596.1162255,213.86575174331665
6,pract,1,maskEnd,1781862596.6157181,214.36524176597595
7,pract,1,LeftResponse,1781862596.8075094,214.55703473091125
8,pract,1,EndOfTrial,1781862596.81146,214.56098580360413
9,pract,1,FeedbackPeriodStarted,1781862596.8281255,214.5776515007019
10,pract,2,startFixDisplay,1781862598.347838,216.0973641872406
11,pract,2,startFixPeriod,1781862598.5767221,216.3262460231781
12,pract,2,targetPresented,1781862598.9723423,216.7218689918518
13,pract,2,blankDurationStart,1781862598.9806316,216.7301561832428
14,pract,2,maskStart,1781862599.355352,217.10487580299377
15,pract,2,maskEnd,1781862599.8547807,217.6043050289154
16,pract,2,LeftResponse,1781862600.8585882,218.60811352729797
17,pract,2,EndOfTrial,1781862600.862505,218.6120307445526
18,pract,2,FeedbackPeriodStarted,1781862600.87072,218.62024593353271
19,pract,3,startFixDisplay,1781862602.3736453,220.1231710910797
20,pract,3,startFixPeriod,1781862602.3779821,220.12750840187073
21,pract,3,targetPresented,1781862602.6611722,220.41069841384888
22,pract,3,blankDurationStart,1781862602.6694794,220.4190058708191
23,pract,3,maskStart,1781862603.002524,220.75204825401306
24,pract,3,maskEnd,1781862603.501974,221.2515003681183
25,pract,3,RightResponse,1781862604.039163,221.78868627548218
26,pract,3,EndOfTrial,1781862604.0433,221.79282522201538
27,pract,3,FeedbackPeriodStarted,1781862604.0557473,221.8052704334259
28,pract,4,startFixDisplay,1781862605.5670207,223.3165464401245
29,pract,4,startFixPeriod,1781862605.5713031,223.3208291530609
30,pract,4,targetPresented,1781862605.84196,223.59148383140564
31,pract,4,blankDurationStart,1781862605.8503466,223.5998730659485
32,pract,4,maskStart,1781862606.141749,223.89127349853516
33,pract,4,maskEnd,1781862606.6411753,224.3907012939453
34,pract,4,RightResponse,1781862607.303492,225.05301761627197
