,blockID,trialNumber,triggerName,timestamp_sys,timestamp_psyc
0,pract,0,StartPractice,1781252301.3717225,464.48358368873596
1,pract,1,startFixDisplay,1781252301.3834548,464.4953179359436
2,pract,1,startFixPeriod,1781252301.5999947,464.71185779571533
3,pract,1,targetPresented,1781252301.9330933,465.04495644569397
4,pract,1,blankDurationStart,1781252301.9413395,465.0532007217407
5,pract,1,maskStart,1781252302.357734,465.4695963859558
6,pract,1,maskEnd,1781252302.8573084,465.969172000885
7,pract,1,LeftResponse,1781252304.1105938,467.22245383262634
8,pract,1,EndOfTrial,1781252304.1145742,467.2264347076416
9,pract,1,FeedbackPeriodStarted,1781252304.12721,467.23907113075256
10,pract,2,startFixDisplay,1781252305.6343343,468.7461988925934
11,pract,2,startFixPeriod,1781252305.6384826,468.7503457069397
12,pract,2,targetPresented,1781252305.9258225,469.03768658638
13,pract,2,blankDurationStart,1781252305.9341195,469.04598116874695
14,pract,2,maskStart,1781252306.3088036,469.4206655025482
15,pract,2,maskEnd,1781252306.808472,469.920348405838
16,pract,2,LeftResponse,1781252307.886984,470.9988467693329
17,pract,2,EndOfTrial,1781252307.890888,471.0027506351471
18,pract,2,FeedbackPeriodStarted,1781252307.8992138,471.01107692718506
19,pract,3,startFixDisplay,1781252309.4022465,472.51410961151123
20,pract,3,startFixPeriod,1781252309.406349,472.51820969581604
21,pract,3,targetPresented,1781252309.702026,472.8138892650604
22,pract,3,blankDurationStart,1781252309.7103422,472.8222053050995
23,pract,3,maskStart,1781252310.04341,473.1552720069885
24,pract,3,maskEnd,1781252310.5430465,473.65491008758545
25,pract,3,LeftResponse,1781252311.45501,474.56687021255493
26,pract,3,EndOfTrial,1781252311.4589093,474.5707721710205
27,pract,3,FeedbackPeriodStarted,1781252311.4672291,474.57909178733826
28,pract,4,startFixDisplay,1781252312.9910128,476.1028757095337
29,pract,4,startFixPeriod,1781252312.995316,476.1071789264679
30,pract,4,targetPresented,1781252313.2826757,476.3945393562317
31,pract,4,blankDurationStart,1781252313.2910225,476.40288615226746
32,pract,4,maskStart,1781252313.5824387,476.69430232048035
33,pract,4,maskEnd,1781252314.0820673,477.19393038749695
34,pract,4,LeftResponse,1781252314.3320103,477.4438724517822
35,pract,4,EndOfTrial,1781252314.3358257,477.44768595695496
36,pract,4,FeedbackPeriodStarted,1781252314.3441577,477.4560205936432
37,pract,5,startFixDisplay,1781252315.8596046,478.9714674949646
38,pract,5,startFixPeriod,1781252315.8638415,478.97570419311523
39,pract,5,targetPresented,1781252316.1344728,479.2463335990906
40,pract,5,blankDurationStart,1781252316.1428444,479.25470876693726
41,pract,5,maskStart,1781252316.392636,479.5044994354248
42,pract,5,maskEnd,1781252316.8921618,480.0040225982666
43,pract,5,RightResponse,1781252317.0381,480.14996004104614
44,pract,5,EndOfTrial,1781252317.0421565,480.1540198326111
45,pract,5,FeedbackPeriodStarted,1781252317.0504208,480.16228103637695
46,pract,6,startFixDisplay,1781252318.5824904,481.694354057312
47,pract,6,startFixPeriod,1781252318.5867038,481.69856691360474
48,pract,6,targetPresented,1781252318.8615315,481.9733922481537
49,pract,6,blankDurationStart,1781252318.8698761,481.9817397594452
50,pract,6,maskStart,1781252319.0780106,482.1898739337921
51,pract,6,maskEnd,1781252319.5776756,482.68954062461853
52,pract,6,LeftResponse,1781252320.3189807,483.4308433532715
53,pract,6,EndOfTrial,1781252320.3228176,483.43468046188354
54,pract,6,FeedbackPeriodStarted,1781252320.331136,483.442999124527
55,pract,7,startFixDisplay,1781252321.8423579,484.9542181491852
56,pract,7,startFixPeriod,1781252321.846679,484.9585418701172
57,pract,7,targetPresented,1781252322.1588888,485.2707517147064
58,pract,7,blankDurationStart,1781252322.167299,485.2791602611542
59,pract,7,maskStart,1781252322.3338995,485.44576263427734
60,pract,7,maskEnd,1781252322.8334997,485.945360660553
61,pract,7,LeftResponse,1781252323.6122265,486.7241005897522
62,pract,7,EndOfTrial,1781252323.6160805,486.72794342041016
63,pract,7,FeedbackPeriodStarted,1781252323.624365,486.73622822761536
64,pract,8,startFixDisplay,1781252325.1608176,488.27268075942993
65,pract,8,startFixPeriod,1781252325.164851,488.276713848114
66,pract,8,targetPresented,1781252325.431382,488.5432450771332
67,pract,8,blankDurationStart,1781252325.4397156,488.5515787601471
68,pract,8,maskStart,1781252325.564636,488.67649960517883
69,pract,8,maskEnd,1781252326.0641956,489.17605686187744
70,pract,8,LeftResponse,1781252326.8468716,489.95873188972473
71,pract,8,EndOfTrial,1781252326.850924,489.9627845287323
72,pract,8,FeedbackPeriodStarted,1781252326.8594134,489.97127652168274
73,pract,9,startFixDisplay,1781252328.362351,491.47421407699585
