0.0916 	EXP 	Input Frame Rate: 240.000 Hz
0.0916 	EXP 	Determined Frame Rate: 240.295 Hz
0.1170 	EXP 	subjectName: 'Sub_03'
0.1171 	EXP 	session: 1
0.1171 	EXP 	language: 'DE'
0.1171 	EXP 	nBlocks: 6
0.1172 	EXP 	nTrialsPerBlock: 40
0.1172 	EXP 	dominantEye: 'R'
0.1173 	EXP 	monitorRefreshRate: 240.
0.1173 	EXP 	monitorWidth: 59.6
0.1174 	EXP 	monitorDistance: 70.
0.1174 	EXP 	nTrialsTotal: 240
0.1175 	EXP 	nTrialsPractise: 25
0.1175 	EXP 	fixSize: 1.
0.1175 	EXP 	conditions: {'arrowDirection': ['L', 'R'], 'latency': [0, 50, 100, 200, 400]}
0.1176 	EXP 	holdGazeRadius: 2.5
0.1176 	EXP 	maxWaitTimeForResponseInSec: 2
0.1177 	EXP 	maxWaitTimeForSaccadeInSec: 5
0.1177 	EXP 	maskDuration: 0.5
0.1178 	EXP 	fixationJitterInSec: [0.2 0.4]
0.1178 	EXP 	postResponseBlankTime: 1.5
0.1179 	EXP 	nTrialsFeedback: 1
0.1179 	EXP 	keyMapping: ['left' 'right']
0.1180 	EXP 	targetSize: 1.
0.1180 	EXP 	scoreIncrement: 10
0.1180 	EXP 	maxContagCondRepeat: 3
0.1181 	EXP 	tagFlipScreen: True
0.1181 	EXP 	delTForVelocity: 5.
0.1181 	EXP 	velThreshold: 20
0.1182 	EXP 	velThresholdMax: 100
0.1182 	EXP 	staircaseStartPoint: 100
0.1182 	EXP 	staircaseStepSizeCorrect: 1
0.1183 	EXP 	staircaseStepSizeIncorrect: 3
0.1183 	EXP 	staircaseStepSizeInitial: 10
0.1183 	EXP 	qualityCheckDuration: 5
0.1184 	EXP 	screenWidthInPix: 1920
0.1184 	EXP 	screenHeightInPix: 1080
0.1184 	EXP 	Added new global key event: quitKey
0.2091 	EXP 	Removed global key event: 'quitKey'.
278.2617 	DATA 	Keypress: return
278.7842 	EXP 	Device response: <KeyPress from None: t=278.2598578929901, value=return, duration=None>
278.7842 	EXP 	Device response: <KeyPress from None: t=278.2598578929901, value=return, duration=0.14340972900390625>
278.7842 	EXP 	Device response: <KeyPress from None: t=278.70728278160095, value=return, duration=None>
