0.0933 	EXP 	Input Frame Rate: 240.000 Hz
0.0933 	EXP 	Determined Frame Rate: 239.924 Hz
0.1184 	EXP 	subjectName: 'Sub_16'
0.1185 	EXP 	session: 1
0.1185 	EXP 	language: 'EN'
0.1186 	EXP 	nBlocks: 6
0.1186 	EXP 	nTrialsPerBlock: 40
0.1186 	EXP 	dominantEye: 'R'
0.1187 	EXP 	monitorRefreshRate: 240.
0.1187 	EXP 	monitorWidth: 59.6
0.1188 	EXP 	monitorDistance: 70.
0.1188 	EXP 	nTrialsTotal: 240
0.1189 	EXP 	nTrialsPractise: 25
0.1189 	EXP 	fixSize: 1.
0.1190 	EXP 	conditions: {'arrowDirection': ['L', 'R'], 'latency': [0, 50, 100, 200, 400]}
0.1190 	EXP 	holdGazeRadius: 2.5
0.1190 	EXP 	maxWaitTimeForResponseInSec: 2
0.1191 	EXP 	maxWaitTimeForSaccadeInSec: 5
0.1191 	EXP 	maskDuration: 0.5
0.1192 	EXP 	fixationJitterInSec: [0.2 0.4]
0.1192 	EXP 	postResponseBlankTime: 1.5
0.1193 	EXP 	nTrialsFeedback: 1
0.1193 	EXP 	keyMapping: ['left' 'right']
0.1194 	EXP 	targetSize: 1.
0.1194 	EXP 	scoreIncrement: 10
0.1194 	EXP 	maxContagCondRepeat: 3
0.1195 	EXP 	tagFlipScreen: True
0.1195 	EXP 	delTForVelocity: 5.
0.1195 	EXP 	velThreshold: 20
0.1196 	EXP 	velThresholdMax: 100
0.1196 	EXP 	staircaseStartPoint: 100
0.1196 	EXP 	staircaseStepSizeCorrect: 1
0.1197 	EXP 	staircaseStepSizeIncorrect: 3
0.1197 	EXP 	staircaseStepSizeInitial: 10
0.1197 	EXP 	qualityCheckDuration: 5
0.1198 	EXP 	screenWidthInPix: 1920
0.1198 	EXP 	screenHeightInPix: 1080
0.1198 	EXP 	Added new global key event: quitKey
0.1998 	EXP 	Removed global key event: 'quitKey'.
12.9626 	DATA 	Keypress: return
13.4807 	EXP 	Device response: <KeyPress from None: t=12.96185302734375, value=return, duration=None>
13.4807 	EXP 	Device response: <KeyPress from None: t=12.96185302734375, value=return, duration=0.0795438289642334>
13.4807 	EXP 	Device response: <KeyPress from None: t=13.105412006378174, value=return, duration=None>
13.4807 	EXP 	Device response: <KeyPress from None: t=13.105412006378174, value=return, duration=0.08004474639892578>
14.9666 	EXP 	Device response: <KeyPress from None: t=14.961430549621582, value=return, duration=None>
15.0501 	EXP 	Device response: <KeyPress from None: t=14.961430549621582, value=return, duration=0.07997417449951172>
15.0965 	DATA 	Keypress: return
15.0968 	DATA 	Keypress: return
17.2352 	EXP 	Device response: <KeyPress from None: t=17.2335205078125, value=right, duration=None>
17.3108 	DATA 	Keypress: right
17.4117 	EXP 	Device response: <KeyPress from None: t=17.2335205078125, value=right, duration=0.17589545249938965>
84.8496 	EXP 	Device response: <KeyPress from None: t=84.84946846961975, value=right, duration=None>
84.8702 	DATA 	Keypress: right
85.0152 	EXP 	Device response: <KeyPress from None: t=84.84946846961975, value=right, duration=0.1599409580230713>
86.3565 	EXP 	Device response: <KeyPress from None: t=86.35350155830383, value=right, duration=None>
86.4012 	DATA 	Keypress: right
86.4907 	EXP 	Device response: <KeyPress from None: t=86.35350155830383, value=right, duration=0.12784028053283691>
88.2459 	EXP 	Device response: <KeyPress from None: t=88.24150657653809, value=left, duration=None>
88.2820 	DATA 	Keypress: left
88.3733 	EXP 	Device response: <KeyPress from None: t=88.24150657653809, value=left, duration=0.12794113159179688>
89.3168 	EXP 	Device response: <KeyPress from None: t=89.31350374221802, value=left, duration=None>
89.3447 	DATA 	Keypress: left
89.4006 	EXP 	Device response: <KeyPress from None: t=89.31350374221802, value=left, duration=0.07992768287658691>
99.5696 	EXP 	Device response: <KeyPress from None: t=99.56939387321472, value=right, duration=None>
99.6299 	DATA 	Keypress: right
99.6655 	EXP 	Device response: <KeyPress from None: t=99.56939387321472, value=right, duration=0.09600305557250977>
101.3778 	EXP 	Device response: <KeyPress from None: t=101.37745141983032, value=left, duration=None>
101.3973 	DATA 	Keypress: left
101.4757 	EXP 	Device response: <KeyPress from None: t=101.37745141983032, value=left, duration=0.09597063064575195>
102.8016 	EXP 	Device response: <KeyPress from None: t=102.80146813392639, value=left, duration=None>
102.8280 	DATA 	Keypress: left
102.8908 	EXP 	Device response: <KeyPress from None: t=102.80146813392639, value=left, duration=0.07991456985473633>
104.0367 	EXP 	Device response: <KeyPress from None: t=104.03347539901733, value=right, duration=None>
104.1391 	DATA 	Keypress: right
104.1580 	EXP 	Device response: <KeyPress from None: t=104.03347539901733, value=right, duration=0.11188745498657227>
118.1297 	EXP 	Device response: <KeyPress from None: t=118.1294116973877, value=right, duration=None>
118.1630 	DATA 	Keypress: right
118.3449 	EXP 	Device response: <KeyPress from None: t=118.1294116973877, value=right, duration=0.2080075740814209>
119.2088 	EXP 	Device response: <KeyPress from None: t=119.20139694213867, value=left, duration=None>
119.3122 	DATA 	Keypress: left
119.3618 	EXP 	Device response: <KeyPress from None: t=119.20139694213867, value=left, duration=0.16009140014648438>
148.9775 	EXP 	Device response: <KeyPress from None: t=148.97734475135803, value=right, duration=None>
148.9931 	DATA 	Keypress: right
149.1056 	EXP 	Device response: <KeyPress from None: t=148.97734475135803, value=right, duration=0.12804889678955078>
163.7937 	EXP 	Device response: <KeyPress from None: t=163.79347443580627, value=right, duration=None>
163.7990 	DATA 	Keypress: right
163.9738 	EXP 	Device response: <KeyPress from None: t=163.79347443580627, value=right, duration=0.17595624923706055>
184.0880 	EXP 	Device response: <KeyPress from None: t=184.08149766921997, value=c, duration=None>
184.2505 	DATA 	Keypress: c
184.2587 	EXP 	Device response: <KeyPress from None: t=184.08149766921997, value=c, duration=0.1439530849456787>
206.9338 	EXP 	Device response: <KeyPress from None: t=206.92949414253235, value=return, duration=None>
206.9421 	DATA 	Keypress: return
207.0654 	EXP 	Device response: <KeyPress from None: t=206.92949414253235, value=return, duration=0.11190390586853027>
247.6355 	EXP 	window1: units = 'norm'
247.6356 	EXP 	window1: units = 'pix'
264.0736 	EXP 	Device response: <KeyPress from None: t=264.06556129455566, value=escape, duration=None>
264.0813 	DATA 	Keypress: escape
264.0859 	EXP 	window1: units = 'norm'
264.0860 	EXP 	window1: units = 'pix'
264.0918 	EXP 	Added new global key event: quitKey
276.5615 	DATA 	Keypress: space
289.7134 	DATA 	Keypress: return
291.0094 	DATA 	Keypress: space
293.5535 	DATA 	Keypress: 3
302.3855 	DATA 	Keypress: 3
311.6495 	DATA 	Keypress: 3
359.2335 	DATA 	Keypress: 3
379.0415 	DATA 	Keypress: 3
396.9935 	DATA 	Keypress: space
396.9936 	EXP 	StartPractice
396.9999 	EXP 	Starting Trial Number 1
397.0012 	EXP 	fixationDurationInSec:0.299
397.0012 	EXP 	targetDistance:L
397.0013 	EXP 	blankDurationInFrameCount:100
397.0013 	EXP 	displacement:0.5000
397.0039 	EXP 	startFixDisplay
397.4704 	EXP 	startFixPeriod
397.7660 	EXP 	targetPresented
397.7744 	EXP 	blankDurationStart
398.1905 	EXP 	maskStart
398.6866 	EXP 	Device response: <KeyPress from None: t=264.06556129455566, value=escape, duration=0.12784147262573242>
398.6866 	EXP 	Device response: <KeyPress from None: t=276.5614490509033, value=space, duration=None>
398.6866 	EXP 	Device response: <KeyPress from None: t=276.5614490509033, value=space, duration=0.1599879264831543>
398.6866 	EXP 	Device response: <KeyPress from None: t=289.7134065628052, value=return, duration=None>
