,blockID,trialNumber,triggerName,timestamp_sys,timestamp_psyc
0,pract,0,StartPractice,1781869013.0173073,396.9936158657074
1,pract,1,startFixDisplay,1781869013.0276296,397.0039403438568
2,pract,1,startFixPeriod,1781869013.4940782,397.47038745880127
3,pract,1,targetPresented,1781869013.7897456,397.7660541534424
4,pract,1,blankDurationStart,1781869013.798105,397.77441358566284
5,pract,1,maskStart,1781869014.2142622,398.190571308136
6,pract,1,maskEnd,1781869014.7137923,398.6901042461395
7,pract,1,EndOfTrial,1781869016.7663321,400.74263978004456
8,pract,1,FeedbackPeriodStarted,1781869016.7871885,400.7634959220886
9,pract,2,startFixDisplay,1781869018.3402045,402.3165123462677
10,pract,2,startFixPeriod,1781869018.8232374,402.7995460033417
11,pract,2,targetPresented,1781869019.2062063,403.1825141906738
12,pract,2,blankDurationStart,1781869019.2145534,403.1908640861511
13,pract,2,maskStart,1781869019.6725984,403.64890933036804
14,pract,2,maskEnd,1781869020.172055,404.14836597442627
15,pract,2,RightResponse,1781869020.3139403,404.29025053977966
16,pract,2,EndOfTrial,1781869020.3178234,404.2941312789917
17,pract,2,FeedbackPeriodStarted,1781869020.3260503,404.3023581504822
18,pract,3,startFixDisplay,1781869021.8374238,405.8137345314026
19,pract,3,startFixPeriod,1781869022.0332909,406.0096015930176
20,pract,3,targetPresented,1781869022.308191,406.2845001220703
21,pract,3,blankDurationStart,1781869022.316254,406.29256200790405
22,pract,3,maskStart,1781869022.7327106,406.70902132987976
23,pract,3,maskEnd,1781869023.232139,407.2084503173828
24,pract,3,LeftResponse,1781869023.8816128,407.8579204082489
25,pract,3,EndOfTrial,1781869023.885924,407.86224389076233
26,pract,3,FeedbackPeriodStarted,1781869023.889959,407.8662667274475
27,pract,4,startFixDisplay,1781869025.4761713,409.45249032974243
28,pract,4,startFixPeriod,1781869025.4804542,409.4567642211914
29,pract,4,targetPresented,1781869025.8677335,409.8440444469452
30,pract,4,blankDurationStart,1781869025.8761773,409.85248827934265
31,pract,4,maskStart,1781869026.2507617,410.2270722389221
32,pract,4,maskEnd,1781869026.7503486,410.7266571521759
33,pract,4,RightResponse,1781869027.0836287,411.0599389076233
34,pract,4,EndOfTrial,1781869027.0875187,411.0638289451599
35,pract,4,FeedbackPeriodStarted,1781869027.1042168,411.0805244445801
36,pract,5,startFixDisplay,1781869028.6780138,412.65432143211365
37,pract,5,startFixPeriod,1781869028.6820188,412.6583263874054
38,pract,5,targetPresented,1781869028.881997,412.8583071231842
39,pract,5,blankDurationStart,1781869028.8902295,412.8665380477905
40,pract,5,maskStart,1781869029.2234447,413.1997535228729
41,pract,5,maskEnd,1781869029.7229493,413.69925808906555
42,pract,5,RightResponse,1781869030.2184386,414.19474625587463
43,pract,5,EndOfTrial,1781869030.2226584,414.19896841049194
44,pract,5,FeedbackPeriodStarted,1781869030.230815,414.20712518692017
45,pract,6,startFixDisplay,1781869031.7922862,415.7685966491699
46,pract,6,startFixPeriod,1781869031.7962513,415.7725591659546
47,pract,6,targetPresented,1781869032.054597,416.0309076309204
48,pract,6,blankDurationStart,1781869032.0629985,416.03930926322937
49,pract,6,maskStart,1781869032.3544028,416.3307132720947
50,pract,6,maskEnd,1781869032.8539672,416.8302757740021
51,pract,6,LeftResponse,1781869033.2576442,417.2339520454407
52,pract,6,EndOfTrial,1781869033.261837,417.2381446361542
53,pract,6,FeedbackPeriodStarted,1781869033.2701864,417.2464940547943
54,pract,7,startFixDisplay,1781869034.7855656,418.7618763446808
55,pract,7,startFixPeriod,1781869034.7898142,418.76612186431885
56,pract,7,targetPresented,1781869035.127118,419.1034286022186
57,pract,7,blankDurationStart,1781869035.1354747,419.1117856502533
58,pract,7,maskStart,1781869035.3851867,419.3614947795868
59,pract,7,maskEnd,1781869035.884988,419.86129689216614
60,pract,7,LeftResponse,1781869036.44285,420.4191575050354
61,pract,7,EndOfTrial,1781869036.4468725,420.42320346832275
62,pract,7,FeedbackPeriodStarted,1781869036.4551375,420.4314453601837
63,pract,8,startFixDisplay,1781869038.0204895,421.99679732322693
64,pract,8,startFixPeriod,1781869038.0248604,422.00117087364197
65,pract,8,targetPresented,1781869038.2497377,422.2260458469391
66,pract,8,blankDurationStart,1781869038.258005,422.2343134880066
67,pract,8,maskStart,1781869038.466182,422.4424924850464
68,pract,8,maskEnd,1781869038.9657357,422.9420475959778
69,pract,8,RightResponse,1781869039.4655936,423.4419038295746
70,pract,8,EndOfTrial,1781869039.4695857,423.44589614868164
71,pract,8,FeedbackPeriodStarted,1781869039.477842,423.45415234565735
72,pract,9,startFixDisplay,1781869041.064017,425.0403277873993
73,pract,9,startFixPeriod,1781869041.0683157,425.04462599754333
74,pract,9,targetPresented,1781869041.4306734,425.40698409080505
75,pract,9,blankDurationStart,1781869041.4389985,425.4153079986572
76,pract,9,maskStart,1781869041.6054752,425.58178544044495
77,pract,9,maskEnd,1781869042.105045,426.0813567638397
78,pract,9,LeftResponse,1781869042.5879,426.5642075538635
79,pract,9,EndOfTrial,1781869042.5920343,426.5683422088623
80,pract,9,FeedbackPeriodStarted,1781869042.6002321,426.57653975486755
81,pract,10,startFixDisplay,1781869044.186535,428.1628429889679
82,pract,10,startFixPeriod,1781869044.190874,428.167204618454
83,pract,10,targetPresented,1781869044.424024,428.4003324508667
84,pract,10,blankDurationStart,1781869044.4323785,428.4086871147156
85,pract,10,maskStart,1781869044.5572667,428.5335750579834
86,pract,10,maskEnd,1781869045.056759,429.03306913375854
87,pract,10,LeftResponse,1781869045.739871,429.7161784172058
88,pract,10,EndOfTrial,1781869045.743815,429.7201249599457
89,pract,10,FeedbackPeriodStarted,1781869045.7521129,429.7284231185913
90,pract,11,startFixDisplay,1781869047.284286,431.2605941295624
91,pract,11,startFixPeriod,1781869047.2883368,431.26464462280273
92,pract,11,targetPresented,1781869047.6090927,431.58540415763855
93,pract,11,blankDurationStart,1781869047.617289,431.5935971736908
94,pract,11,maskStart,1781869047.700747,431.6770579814911
95,pract,11,maskEnd,1781869048.2001579,432.1764667034149
96,pract,11,RightResponse,1781869048.6497386,432.6260461807251
97,pract,11,EndOfTrial,1781869048.6539364,432.63024401664734
98,pract,11,FeedbackPeriodStarted,1781869048.662259,432.638569355011
