,startTime,stopTime,whichEye
134,248.812,248.973,R
135,249.193,249.337,R
135,249.193,249.337,L
136,249.556,249.689,R
136,249.556,249.689,L
137,253.315,253.528,L
137,253.315,253.528,R
138,253.824,253.967,R
138,253.824,253.967,L
139,257.878,258.259,L
139,257.878,258.259,R
140,258.49,258.62,R
140,258.49,258.62,L
141,262.392,262.533,L
141,262.392,262.533,R
142,262.725,262.84,R
142,262.725,262.84,L
143,266.084,266.206,L
143,266.084,266.206,R
144,269.47,269.69,R
144,269.47,269.69,L
145,269.866,270.002,L
145,269.866,270.002,R
146,273.85,274.022,R
146,273.85,274.022,L
147,274.167,274.313,R
147,274.167,274.313,L
148,274.56,274.701,L
148,274.56,274.701,R
149,280.695,281.166,R
149,280.695,281.166,L
150,282.314,282.44,L
150,282.314,282.44,R
151,283.658,283.777,L
151,283.658,283.777,R
152,289.551,289.694,L
152,289.551,289.694,R
153,289.837,289.98,R
153,289.837,289.98,L
154,290.196,290.315,L
154,290.196,290.315,R
155,290.565,290.702,R
155,290.565,290.702,L
156,292.919,293.065,R
156,292.919,293.065,L
157,293.239,293.38,L
157,293.239,293.38,R
158,295.646,295.765,R
158,295.646,295.765,L
159,299.097,299.232,L
159,299.097,299.232,R
160,299.34,299.462,R
160,299.34,299.462,L
161,300.428,300.453,L
161,300.428,300.453,R
162,301.191,301.327,R
162,301.191,301.327,L
163,305.775,305.948,L
163,305.775,305.948,R
164,308.761,308.925,R
164,308.761,308.925,L
165,309.181,309.306,L
165,309.181,309.306,R
166,311.821,311.934,R
166,311.821,311.934,L
167,313.099,313.218,L
167,313.099,313.218,R
168,313.642,313.76,R
168,313.642,313.76,L
169,319.17,319.293,L
169,319.17,319.293,R
170,319.508,319.626,R
170,319.508,319.626,L
171,320.203,320.32,L
171,320.203,320.32,R
172,320.434,320.564,R
172,320.434,320.564,L
173,320.823,320.941,L
173,320.823,320.941,R
174,324.038,324.172,L
174,324.038,324.172,R
175,324.367,324.511,R
175,324.367,324.511,L
176,324.725,324.86,L
176,324.725,324.86,R
177,327.965,328.39,L
177,327.965,328.39,R
178,328.542,328.659,R
178,328.542,328.659,L
179,330.972,331.322,L
179,330.972,331.322,R
180,334.218,334.355,R
180,334.218,334.355,L
181,338.436,338.714,R
181,338.436,338.714,L
182,338.873,339.013,R
182,338.873,339.013,L
183,345.496,345.598,L
183,345.496,345.598,R
184,346.082,346.249,R
184,346.082,346.249,L
185,346.361,346.507,L
185,346.361,346.507,R
186,346.771,346.895,R
186,346.771,346.895,L
187,350.473,350.66,L
187,350.473,350.66,R
188,350.771,351.122,R
188,350.771,351.122,L
189,351.244,351.376,L
189,351.244,351.376,R
190,351.55,351.672,R
190,351.55,351.672,L
191,352.965,353.098,L
191,352.965,353.098,R
192,355.67,355.814,R
192,355.67,355.814,L
193,355.948,356.089,L
193,355.948,356.089,R
194,356.327,356.451,R
194,356.327,356.451,L
195,358.081,358.206,L
195,358.081,358.206,R
196,358.765,364.662,R
196,358.765,364.662,L
197,365.904,366.01,R
197,365.904,366.01,L
198,366.926,367.081,L
198,366.926,367.081,R
199,368.13,368.929,R
199,368.13,368.929,L
200,370.395,370.504,L
200,370.395,370.504,R
201,371.872,372.825,R
201,371.872,372.825,L
202,373.773,376.234,L
202,373.773,376.234,R
203,376.841,378.605,R
203,376.841,378.605,L
204,381.124,382.117,L
204,381.124,382.117,R
205,382.634,383.491,R
205,382.634,383.491,L
206,385.531,385.871,L
206,385.531,385.871,R
207,390.497,390.583,R
207,390.497,390.583,L
208,391.646,391.767,L
208,391.646,391.767,R
209,393.213,393.333,R
209,393.213,393.333,L
210,396.233,396.387,L
210,396.233,396.387,R
211,396.663,405.953,R
211,396.663,405.953,L
212,406.318,407.524,L
212,406.318,407.524,R
213,409.713,409.83,R
213,409.713,409.83,L
214,410.238,410.341,L
214,410.238,410.341,R
215,411.108,411.565,R
215,411.108,411.565,L
216,412.696,412.814,L
216,412.696,412.814,R
217,418.147,418.25,R
217,418.147,418.25,L
218,418.877,419.003,L
218,418.877,419.003,R
219,421.193,421.314,R
219,421.193,421.314,L
220,426.066,426.121,R
220,426.066,426.121,L
221,426.733,427.437,L
221,426.733,427.437,R
222,427.76,428.042,R
222,427.76,428.042,L
223,433.652,433.792,L
223,433.652,433.792,R
224,435.992,436.131,R
224,435.992,436.131,L
225,444.624,444.762,R
225,444.624,444.762,L
226,444.884,444.991,L
226,444.884,444.991,R
227,445.526,445.732,R
227,445.526,445.732,L
228,445.872,446.017,L
228,445.872,446.017,R
229,451.423,451.682,L
229,451.423,451.682,R
230,451.961,452.091,R
230,451.961,452.091,L
231,456.82,457.344,L
231,456.82,457.344,R
232,458.081,458.191,R
232,458.081,458.191,L
233,459.837,459.969,L
233,459.837,459.969,R
234,464.853,465.28,R
234,464.853,465.28,L
235,465.424,465.587,L
235,465.424,465.587,R
236,468.201,468.35,R
236,468.201,468.35,L
237,471.639,471.813,L
237,471.639,471.813,R
238,472.008,472.146,R
238,472.008,472.146,L
239,477.556,477.819,R
239,477.556,477.819,L
240,477.901,478.046,L
240,477.901,478.046,R
241,478.176,478.324,R
241,478.176,478.324,L
242,478.51,478.649,L
242,478.51,478.649,R
243,478.901,479.039,R
243,478.901,479.039,L
244,481.587,481.747,L
244,481.587,481.747,R
245,481.878,482.018,R
245,481.878,482.018,L
246,485.456,485.615,L
246,485.456,485.615,R
247,485.69,485.833,R
247,485.69,485.833,L
248,485.997,486.147,L
248,485.997,486.147,R
249,489.241,489.405,R
249,489.241,489.405,L
250,489.61,489.754,L
250,489.61,489.754,R
251,490.049,490.18,R
251,490.049,490.18,L
252,492.076,492.194,L
252,492.076,492.194,R
253,495.078,495.386,R
253,495.078,495.386,L
254,495.504,495.983,L
254,495.504,495.983,R
255,501.78,501.83,R
255,501.78,501.83,L
256,507.42,507.662,L
256,507.42,507.662,R
257,507.967,508.056,R
257,507.967,508.056,L
258,513.866,514.011,L
258,513.866,514.011,R
259,519.492,519.627,R
259,519.492,519.627,L
260,522.336,522.443,L
260,522.336,522.443,R
261,527.028,527.785,R
261,527.028,527.785,L
262,527.948,528.036,L
262,527.948,528.036,R
263,529.223,529.357,R
263,529.223,529.357,L
264,530.283,530.409,L
264,530.283,530.409,R
265,534.94,535.089,R
265,534.94,535.089,L
266,535.365,535.492,L
266,535.365,535.492,R
267,535.685,535.824,R
267,535.685,535.824,L
268,536.154,536.268,L
268,536.154,536.268,R
269,537.966,538.115,R
269,537.966,538.115,L
270,541.331,541.476,L
270,541.331,541.476,R
271,541.618,541.73,R
271,541.618,541.73,L
272,544.59,544.684,L
272,544.59,544.684,R
273,545.082,545.185,R
273,545.082,545.185,L
274,549.549,549.882,L
274,549.549,549.882,R
275,550.092,550.242,L
275,550.092,550.242,R
276,558.359,558.577,R
276,558.359,558.577,L
277,559.176,559.298,L
277,559.176,559.298,R
278,560.296,560.439,R
278,560.296,560.439,L
279,562.894,562.983,L
279,562.894,562.983,R
280,563.451,563.952,R
280,563.451,563.952,L
281,564.313,564.418,L
281,564.313,564.418,R
282,564.863,564.986,R
282,564.863,564.986,L
283,568.821,569.099,L
283,568.821,569.099,R
284,569.18,569.329,R
284,569.18,569.329,L
285,569.958,570.084,L
285,569.958,570.084,R
286,571.964,572.075,R
286,571.964,572.075,L
287,572.216,572.382,L
287,572.216,572.382,R
288,572.577,572.739,R
288,572.577,572.739,L
289,574.779,574.889,L
289,574.779,574.889,R
290,579.587,579.748,R
290,579.587,579.748,L
291,579.907,580.064,L
291,579.907,580.064,R
292,580.307,580.423,R
292,580.307,580.423,L
293,583.164,583.295,L
293,583.164,583.295,R
294,583.559,583.703,R
294,583.559,583.703,L
295,591.221,591.579,R
295,591.221,591.579,L
296,591.648,591.777,L
296,591.648,591.777,R
297,592.371,592.496,R
297,592.371,592.496,L
298,593.81,593.928,L
298,593.81,593.928,R
299,597.296,597.433,R
299,597.296,597.433,L
300,597.52,597.65,L
300,597.52,597.65,R
301,597.993,598.131,R
301,597.993,598.131,L
302,599.322,600.519,L
302,599.322,600.519,R
303,600.72,601.403,R
303,600.72,601.403,L
304,601.705,617.864,L
304,601.705,617.864,R
305,618.833,619.077,R
305,618.833,619.077,L
306,619.458,620.672,L
306,619.458,620.672,R
307,620.958,621.225,R
307,620.958,621.225,L
308,622.448,622.476,L
308,622.448,622.476,R
309,622.707,622.87,R
309,622.707,622.87,L
310,622.928,622.967,L
310,622.928,622.967,R
311,623.008,623.084,L
311,623.008,623.084,R
312,623.125,623.153,R
312,623.125,623.153,L
313,624.537,625.204,L
313,624.537,625.204,R
314,625.408,625.437,R
314,625.408,625.437,L
315,625.498,625.518,L
315,625.498,625.518,R
316,625.601,626.256,R
316,625.601,626.256,L
317,626.413,626.568,L
317,626.413,626.568,R
318,626.973,627.092,R
318,626.973,627.092,L
319,628.134,629.879,L
319,628.134,629.879,R
320,630.691,631.194,R
320,630.691,631.194,L
321,631.54,631.776,L
321,631.54,631.776,R
322,631.97,632.052,R
322,631.97,632.052,L
323,633.696,635.617,L
323,633.696,635.617,R
324,636.375,641.003,R
324,636.375,641.003,L
325,641.528,642.793,L
325,641.528,642.793,R
326,643.581,643.738,R
326,643.581,643.738,L
327,644.099,644.276,L
327,644.099,644.276,R
328,644.421,644.588,R
328,644.421,644.588,L
329,645.55,646.691,L
329,645.55,646.691,R
330,647.448,648.237,R
330,647.448,648.237,L
331,648.841,650.332,L
331,648.841,650.332,R
332,650.562,651.577,R
332,650.562,651.577,L
333,651.734,652.385,L
333,651.734,652.385,R
334,652.547,652.9,R
334,652.547,652.9,L
335,652.957,654.878,L
335,652.957,654.878,R
336,656.264,657.821,R
336,656.264,657.821,L
337,657.876,658.386,L
337,657.876,658.386,R
338,660.217,660.31,R
338,660.217,660.31,L
339,660.519,660.633,R
339,660.519,660.633,L
340,662.968,663.026,L
340,662.968,663.026,R
341,664.011,665.233,R
341,664.011,665.233,L
342,667.778,667.876,L
342,667.778,667.876,R
343,667.968,668.113,R
343,667.968,668.113,L
344,674.336,674.422,L
344,674.336,674.422,R
345,674.996,675.349,R
345,674.996,675.349,L
346,677.874,677.994,L
346,677.874,677.994,R
347,679.507,679.64,R
347,679.507,679.64,L
348,680.767,681.06,L
348,680.767,681.06,R
349,684.706,684.845,R
349,684.706,684.845,L
350,685.103,685.282,L
350,685.103,685.282,R
351,689.683,689.841,R
351,689.683,689.841,L
352,694.964,695.21,L
352,694.964,695.21,R
353,695.348,695.794,R
353,695.348,695.794,L
354,700.362,700.463,L
354,700.362,700.463,R
355,705.815,706.017,R
355,705.815,706.017,L
356,709.148,709.28,L
356,709.148,709.28,R
357,713.266,713.409,R
357,713.266,713.409,L
358,717.322,717.483,L
358,717.322,717.483,R
359,722.432,722.816,R
359,722.432,722.816,L
360,726.823,727.006,L
360,726.823,727.006,R
361,730.689,730.868,R
361,730.689,730.868,L
362,733.956,734.11,L
362,733.956,734.11,R
363,739.94,740.352,L
363,739.94,740.352,R
364,740.408,740.567,R
364,740.408,740.567,L
365,740.721,740.86,L
365,740.721,740.86,R
366,743.966,744.112,R
366,743.966,744.112,L
367,744.247,744.389,L
367,744.247,744.389,R
368,746.978,747.135,R
368,746.978,747.135,L
369,747.378,747.516,L
369,747.378,747.516,R
370,751.427,751.561,L
370,751.427,751.561,R
371,754.297,754.406,R
371,754.297,754.406,L
372,754.624,754.754,L
372,754.624,754.754,R
373,757.817,758.002,R
373,757.817,758.002,L
374,762.557,762.748,L
374,762.557,762.748,R
375,762.926,763.064,R
375,762.926,763.064,L
376,765.893,766.03,L
376,765.893,766.03,R
377,766.22,766.363,R
377,766.22,766.363,L
378,766.591,766.716,L
378,766.591,766.716,R
379,769.045,769.175,R
379,769.045,769.175,L
380,769.438,769.579,L
380,769.438,769.579,R
381,772.166,772.344,R
381,772.166,772.344,L
382,777.375,777.768,L
382,777.375,777.768,R
383,777.904,778.026,R
383,777.904,778.026,L
384,780.623,780.781,L
384,780.623,780.781,R
385,780.892,781.051,R
385,780.892,781.051,L
386,781.356,781.502,L
386,781.356,781.502,R
387,783.184,783.286,R
387,783.184,783.286,L
388,787.448,787.587,L
388,787.448,787.587,R
389,790.956,791.404,R
389,790.956,791.404,L
390,791.491,791.644,L
390,791.491,791.644,R
391,791.95,792.031,R
391,791.95,792.031,L
392,793.7,793.919,L
392,793.7,793.919,R
393,794.122,794.27,R
393,794.122,794.27,L
394,797.088,797.565,L
394,797.088,797.565,R
395,801.172,801.317,R
395,801.172,801.317,L
396,801.494,801.625,L
396,801.494,801.625,R
397,804.738,804.942,R
397,804.738,804.942,L
398,805.036,805.207,L
398,805.036,805.207,R
399,805.415,805.54,R
399,805.415,805.54,L
400,808.247,808.409,L
400,808.247,808.409,R
401,808.624,808.772,R
401,808.624,808.772,L
402,812.242,812.667,L
402,812.242,812.667,R
403,812.836,813.004,R
403,812.836,813.004,L
404,815.093,815.222,L
404,815.093,815.222,R
405,816.109,816.249,R
405,816.109,816.249,L
406,816.406,816.544,L
406,816.406,816.544,R
407,819.095,819.479,R
407,819.095,819.479,L
408,822.943,823.528,L
408,822.943,823.528,R
409,826.033,826.178,R
409,826.033,826.178,L
410,826.349,826.499,L
410,826.349,826.499,R
411,829.593,830.068,R
411,829.593,830.068,L
412,830.253,830.374,L
412,830.253,830.374,R
413,833.897,834.338,R
413,833.897,834.338,L
414,836.169,837.633,L
414,836.169,837.633,R
415,837.993,845.528,L
415,837.993,845.528,R
416,845.835,846.001,R
416,845.835,846.001,L
417,846.091,846.213,L
417,846.091,846.213,R
418,846.653,846.673,R
418,846.653,846.673,L
419,847.125,847.297,L
419,847.125,847.297,R
420,847.754,850.954,R
420,847.754,850.954,L
421,851.603,856.142,L
421,851.603,856.142,R
422,856.24,857.107,R
422,856.24,857.107,L
423,857.279,857.299,L
423,857.279,857.299,R
424,857.529,858.694,L
424,857.529,858.694,R
425,859.576,859.7,L
425,859.576,859.7,R
426,860.692,861.008,L
426,860.692,861.008,R
427,861.674,862.336,R
427,861.674,862.336,L
428,864.582,865.447,L
428,864.582,865.447,R
429,866.668,867.401,R
429,866.668,867.401,L
430,869.687,869.764,L
430,869.687,869.764,R
431,874.456,874.597,L
431,874.456,874.597,R
432,875.25,875.41,R
432,875.25,875.41,L
433,875.538,876.633,L
433,875.538,876.633,R
434,877.804,877.897,R
434,877.804,877.897,L
435,880.641,880.831,L
435,880.641,880.831,R
436,881.381,881.594,R
436,881.381,881.594,L
437,882.574,882.722,L
437,882.574,882.722,R
438,889.369,889.814,R
438,889.369,889.814,L
439,892.161,892.309,R
439,892.161,892.309,L
440,893.592,893.712,R
440,893.592,893.712,L
441,894.009,894.146,R
441,894.009,894.146,L
442,895.338,895.457,L
442,895.338,895.457,R
443,898.514,898.767,R
443,898.514,898.767,L
444,899.261,899.41,L
444,899.261,899.41,R
445,903.216,903.434,R
445,903.216,903.434,L
446,904.264,904.383,L
446,904.264,904.383,R
447,908.858,909.306,R
447,908.858,909.306,L
448,909.563,909.681,L
448,909.563,909.681,R
449,912.017,912.467,R
449,912.017,912.467,L
450,914.616,914.8,L
450,914.616,914.8,R
451,915.103,915.248,R
451,915.103,915.248,L
452,920.177,920.421,L
452,920.177,920.421,R
453,923.166,923.285,R
453,923.166,923.285,L
454,925.058,925.329,R
454,925.058,925.329,L
455,925.503,925.657,R
455,925.503,925.657,L
456,928.411,928.552,L
456,928.411,928.552,R
457,936.154,936.405,R
457,936.154,936.405,L
458,936.73,936.848,R
458,936.73,936.848,L
459,937.1,937.247,L
459,937.1,937.247,R
460,938.64,938.776,L
460,938.64,938.776,R
461,943.166,943.347,L
461,943.166,943.347,R
462,943.551,943.673,R
462,943.551,943.673,L
463,946.823,947.173,L
463,946.823,947.173,R
464,947.338,947.471,R
464,947.338,947.471,L
465,949.314,949.483,L
465,949.314,949.483,R
466,953.494,953.868,R
466,953.494,953.868,L
467,953.999,954.177,L
467,953.999,954.177,R
468,957.18,957.458,L
468,957.18,957.458,R
469,957.583,957.749,L
469,957.583,957.749,R
470,959.795,959.998,L
470,959.795,959.998,R
471,960.239,960.383,L
471,960.239,960.383,R
472,966.089,966.31,R
472,966.089,966.31,L
473,966.504,966.648,L
473,966.504,966.648,R
474,969.619,969.853,R
474,969.619,969.853,L
475,969.998,970.183,L
475,969.998,970.183,R
476,974.407,974.844,R
476,974.407,974.844,L
477,974.972,975.133,L
477,974.972,975.133,R
478,977.069,977.277,R
478,977.069,977.277,L
479,977.437,977.578,R
479,977.437,977.578,L
480,980.311,980.525,L
480,980.311,980.525,R
481,980.65,980.806,R
481,980.65,980.806,L
482,983.467,983.612,L
482,983.467,983.612,R
483,983.74,983.914,R
483,983.74,983.914,L
484,988.67,988.85,L
484,988.67,988.85,R
485,989.128,989.258,R
485,989.128,989.258,L
486,992.826,993.005,L
486,992.826,993.005,R
487,993.16,993.285,R
487,993.16,993.285,L
488,995.599,995.762,L
488,995.599,995.762,R
489,1001.233,1001.633,R
489,1001.233,1001.633,L
490,1001.724,1001.881,R
490,1001.724,1001.881,L
491,1005.375,1005.499,L
491,1005.375,1005.499,R
492,1008.12,1008.256,R
492,1008.12,1008.256,L
493,1011.503,1011.692,L
493,1011.503,1011.692,R
494,1011.806,1011.956,R
494,1011.806,1011.956,L
495,1018.617,1018.967,L
495,1018.617,1018.967,R
496,1020.568,1020.66,L
496,1020.568,1020.66,R
497,1021.592,1022.003,R
497,1021.592,1022.003,L
498,1022.103,1022.242,L
498,1022.103,1022.242,R
499,1026.243,1026.534,R
499,1026.243,1026.534,L
500,1030.548,1030.691,L
500,1030.548,1030.691,R
501,1030.814,1030.926,L
501,1030.814,1030.926,R
502,1034.652,1034.786,L
502,1034.652,1034.786,R
503,1034.878,1035.034,R
503,1034.878,1035.034,L
504,1038.043,1038.297,L
504,1038.043,1038.297,R
505,1038.421,1038.585,R
505,1038.421,1038.585,L
506,1042.457,1042.583,R
506,1042.457,1042.583,L
507,1042.761,1042.899,L
507,1042.761,1042.899,R
508,1045.469,1045.553,R
508,1045.469,1045.553,L
509,1045.673,1045.804,R
509,1045.673,1045.804,L
510,1047.396,1048.531,L
510,1047.396,1048.531,R
511,1048.753,1050.123,L
511,1048.753,1050.123,R
512,1050.426,1050.588,R
512,1050.426,1050.588,L
513,1052.493,1052.96,L
513,1052.493,1052.96,R
514,1053.135,1063.692,R
514,1053.135,1063.692,L
515,1063.993,1067.09,L
515,1063.993,1067.09,R
516,1067.719,1069.023,R
516,1067.719,1069.023,L
517,1069.568,1070.509,L
517,1069.568,1070.509,R
518,1071.921,1072.037,L
518,1071.921,1072.037,R
519,1072.192,1073.092,R
519,1072.192,1073.092,L
520,1079.841,1079.928,L
520,1079.841,1079.928,R
521,1080.584,1080.711,R
521,1080.584,1080.711,L
522,1082.134,1082.269,R
522,1082.134,1082.269,L
523,1084.406,1084.575,R
523,1084.406,1084.575,L
524,1089.389,1089.499,R
524,1089.389,1089.499,L
525,1089.616,1089.771,L
525,1089.616,1089.771,R
526,1093.044,1093.255,R
526,1093.044,1093.255,L
527,1093.557,1093.7,L
527,1093.557,1093.7,R
528,1097.521,1097.669,R
528,1097.521,1097.669,L
529,1097.884,1098.025,L
529,1097.884,1098.025,R
530,1103.106,1103.345,R
530,1103.106,1103.345,L
531,1107.157,1107.298,R
531,1107.157,1107.298,L
532,1107.583,1107.742,L
532,1107.583,1107.742,R
533,1107.992,1108.104,R
533,1107.992,1108.104,L
534,1112.751,1112.894,L
534,1112.751,1112.894,R
535,1113.023,1113.143,R
535,1113.023,1113.143,L
536,1116.621,1116.798,L
536,1116.621,1116.798,R
537,1117.014,1117.137,R
537,1117.014,1117.137,L
538,1120.073,1120.268,L
538,1120.073,1120.268,R
539,1122.799,1122.932,R
539,1122.799,1122.932,L
540,1125.838,1126.106,L
540,1125.838,1126.106,R
541,1126.292,1126.451,R
541,1126.292,1126.451,L
542,1126.958,1127.074,L
542,1126.958,1127.074,R
543,1129.221,1129.339,R
543,1129.221,1129.339,L
544,1129.427,1129.581,L
544,1129.427,1129.581,R
545,1129.853,1129.974,R
545,1129.853,1129.974,L
546,1132.422,1132.508,L
546,1132.422,1132.508,R
547,1132.63,1132.768,R
547,1132.63,1132.768,L
548,1138.689,1139.173,L
548,1138.689,1139.173,R
549,1139.346,1139.489,R
549,1139.346,1139.489,L
550,1140.025,1140.158,L
550,1140.025,1140.158,R
551,1143.828,1144.141,R
551,1143.828,1144.141,L
552,1146.131,1146.254,R
552,1146.131,1146.254,L
553,1149.31,1149.459,R
553,1149.31,1149.459,L
554,1149.67,1149.812,L
554,1149.67,1149.812,R
555,1153.256,1153.598,R
555,1153.256,1153.598,L
556,1157.036,1157.138,L
556,1157.036,1157.138,R
557,1157.311,1157.429,R
557,1157.311,1157.429,L
558,1159.53,1159.808,L
558,1159.53,1159.808,R
559,1164.69,1164.847,R
559,1164.69,1164.847,L
560,1164.982,1165.106,L
560,1164.982,1165.106,R
561,1167.215,1167.337,R
561,1167.215,1167.337,L
562,1169.931,1170.147,L
562,1169.931,1170.147,R
563,1172.782,1172.877,R
563,1172.782,1172.877,L
564,1175.01,1175.164,R
564,1175.01,1175.164,L
565,1175.618,1175.73,L
565,1175.618,1175.73,R
566,1182.018,1182.173,R
566,1182.018,1182.173,L
567,1182.292,1182.439,L
567,1182.292,1182.439,R
568,1182.703,1182.819,R
