,startTime,stopTime,whichEye
82,1639.949,1640.051,R
83,1647.132,1647.238,R
83,1647.132,1647.238,L
84,1656.734,1656.835,L
84,1656.734,1656.835,R
85,1661.41,1661.56,R
85,1661.41,1661.56,L
86,1663.205,1729.54,L
86,1663.205,1729.54,R
87,1731.211,1776.331,R
87,1731.211,1776.331,L
88,1785.705,1785.843,L
88,1785.705,1785.843,R
89,1787.342,1788.377,R
89,1787.342,1788.377,L
90,1790.739,1790.988,L
90,1790.739,1790.988,R
91,1792.821,1792.99,R
91,1792.821,1792.99,L
92,1845.106,1845.213,L
92,1845.106,1845.213,R
93,1849.895,1849.941,R
93,1849.895,1849.941,L
94,1850.845,1850.918,L
94,1850.845,1850.918,R
95,1892.311,1892.5,R
95,1892.311,1892.5,L
96,1893.274,1893.39,L
96,1893.274,1893.39,R
97,1897.953,1898.029,R
97,1897.953,1898.029,L
98,1898.318,1898.417,L
98,1898.318,1898.417,R
99,1938.83,1938.937,R
99,1938.83,1938.937,L
100,1939.764,1939.948,L
100,1939.764,1939.948,R
101,1940.183,2232.177,R
101,1940.183,2232.177,L
102,2233.258,2238.99,L
102,2233.258,2238.99,R
103,2239.308,2239.393,R
103,2239.308,2239.393,L
104,2239.876,2239.987,L
104,2239.876,2239.987,R
105,2241.116,2241.157,R
105,2241.116,2241.157,L
106,2241.607,2241.728,L
106,2241.607,2241.728,R
107,2242.836,2243.04,R
107,2242.836,2243.04,L
108,2243.662,2243.948,L
108,2243.662,2243.948,R
109,2246.055,2264.115,R
109,2246.055,2264.115,L
110,2266.534,2266.639,L
110,2266.534,2266.639,R
111,2288.334,2288.467,R
111,2288.334,2288.467,L
112,2288.767,2288.91,L
112,2288.767,2288.91,R
113,2292.541,2292.742,R
113,2292.541,2292.742,L
114,2293.455,2294.46,L
114,2293.455,2294.46,R
115,2296.638,2296.743,R
115,2296.638,2296.743,L
116,2410.952,2411.038,L
116,2410.952,2411.038,R
117,2420.082,2420.132,R
117,2420.082,2420.132,L
118,2435.117,2435.221,L
118,2435.117,2435.221,R
119,2436.087,2436.212,R
119,2436.087,2436.212,L
120,2436.567,2436.69,L
120,2436.567,2436.69,R
121,2451.037,2451.146,R
121,2451.037,2451.146,L
122,2451.81,2451.929,L
122,2451.81,2451.929,R
123,2452.3,2452.427,R
123,2452.3,2452.427,L
124,2460.048,2460.169,L
124,2460.048,2460.169,R
