0.0678 	WARNING 	t of last frame was 8.33ms (=1/120)
538.9937 	EXP 	Device response: <KeyPress from None: t=481.72055101394653, value=3, duration=None>
538.9938 	EXP 	Device response: <KeyPress from None: t=481.72055101394653, value=3, duration=0.07996940612792969>
538.9938 	EXP 	Device response: <KeyPress from None: t=502.74461245536804, value=e, duration=None>
538.9938 	EXP 	Device response: <KeyPress from None: t=502.74461245536804, value=e, duration=0.0959174633026123>
538.9938 	EXP 	Device response: <KeyPress from None: t=515.8485107421875, value=e, duration=None>
538.9938 	EXP 	Device response: <KeyPress from None: t=515.8485107421875, value=e, duration=0.2079482078552246>
538.9938 	EXP 	Device response: <KeyPress from None: t=517.8964855670929, value=e, duration=None>
538.9939 	EXP 	Device response: <KeyPress from None: t=517.8964855670929, value=e, duration=0.3199458122253418>
538.9939 	EXP 	Device response: <KeyPress from None: t=523.496461391449, value=3, duration=None>
538.9939 	EXP 	Device response: <KeyPress from None: t=523.496461391449, value=3, duration=0.14397168159484863>
538.9939 	EXP 	Device response: <KeyPress from None: t=528.3125023841858, value=3, duration=None>
538.9939 	EXP 	Device response: <KeyPress from None: t=528.3125023841858, value=3, duration=0.14397215843200684>
538.9939 	EXP 	Device response: <KeyPress from None: t=537.7365052700043, value=space, duration=None>
538.9940 	EXP 	Device response: <KeyPress from None: t=537.7365052700043, value=space, duration=0.16007614135742188>
538.9971 	EXP 	maskEnd
539.5135 	EXP 	Device response: <KeyPress from None: t=539.5125031471252, value=right, duration=None>
539.5155 	DATA 	Keypress: right
539.6592 	EXP 	Device response: <KeyPress from None: t=539.5125031471252, value=right, duration=0.14393377304077148>
539.6593 	EXP 	RightResponse
539.6632 	EXP 	EndOfTrial
539.6800 	EXP 	FeedbackPeriodStarted
541.3320 	EXP 	Starting Trial Number 2
541.3331 	EXP 	fixationDurationInSec:0.333
541.3331 	EXP 	targetDistance:R
541.3331 	EXP 	blankDurationInFrameCount:90
541.3331 	EXP 	displacement:0.5000
541.3369 	EXP 	startFixDisplay
541.3411 	EXP 	startFixPeriod
541.6702 	EXP 	targetPresented
541.6785 	EXP 	blankDurationStart
542.0532 	EXP 	maskStart
542.4739 	DATA 	Keypress: right
542.5488 	EXP 	Device response: <KeyPress from None: t=542.4726157188416, value=right, duration=None>
542.5527 	EXP 	maskEnd
542.5861 	EXP 	Device response: <KeyPress from None: t=542.4726157188416, value=right, duration=0.11189579963684082>
542.5862 	EXP 	RightResponse
542.5902 	EXP 	EndOfTrial
542.5984 	EXP 	FeedbackPeriodStarted
544.1417 	EXP 	Starting Trial Number 3
544.1425 	EXP 	fixationDurationInSec:0.250
544.1425 	EXP 	targetDistance:L
544.1425 	EXP 	blankDurationInFrameCount:80
544.1425 	EXP 	displacement:0.5000
544.1473 	EXP 	startFixDisplay
544.1514 	EXP 	startFixPeriod
544.4013 	EXP 	targetPresented
544.4096 	EXP 	blankDurationStart
544.7427 	EXP 	maskStart
545.1473 	DATA 	Keypress: left
545.2383 	EXP 	Device response: <KeyPress from None: t=545.1445913314819, value=left, duration=None>
545.2422 	EXP 	maskEnd
545.2590 	EXP 	Device response: <KeyPress from None: t=545.1445913314819, value=left, duration=0.11199736595153809>
545.2592 	EXP 	LeftResponse
545.2631 	EXP 	EndOfTrial
545.2756 	EXP 	FeedbackPeriodStarted
546.8271 	EXP 	Starting Trial Number 4
546.8279 	EXP 	fixationDurationInSec:0.287
546.8279 	EXP 	targetDistance:L
546.8279 	EXP 	blankDurationInFrameCount:70
546.8279 	EXP 	displacement:0.5000
546.8327 	EXP 	startFixDisplay
546.8369 	EXP 	startFixPeriod
547.1200 	EXP 	targetPresented
547.1283 	EXP 	blankDurationStart
547.4197 	EXP 	maskStart
547.7076 	DATA 	Keypress: left
547.9155 	EXP 	Device response: <KeyPress from None: t=547.7045335769653, value=left, duration=None>
547.9155 	EXP 	Device response: <KeyPress from None: t=547.7045335769653, value=left, duration=0.1119384765625>
547.9193 	EXP 	maskEnd
549.0186 	EXP 	Device response: <KeyPress from None: t=549.0164651870728, value=left, duration=None>
549.0206 	DATA 	Keypress: left
549.1685 	EXP 	Device response: <KeyPress from None: t=549.0164651870728, value=left, duration=0.14397954940795898>
549.1686 	EXP 	LeftResponse
549.1725 	EXP 	EndOfTrial
549.1808 	EXP 	FeedbackPeriodStarted
550.7280 	EXP 	Starting Trial Number 5
550.7288 	EXP 	fixationDurationInSec:0.283
550.7288 	EXP 	targetDistance:L
550.7288 	EXP 	blankDurationInFrameCount:60
550.7288 	EXP 	displacement:0.5000
550.7299 	EXP 	startFixDisplay
550.7338 	EXP 	startFixPeriod
551.0128 	EXP 	targetPresented
551.0211 	EXP 	blankDurationStart
551.2709 	EXP 	maskStart
551.7705 	EXP 	maskEnd
552.9695 	EXP 	Device response: <KeyPress from None: t=552.9684910774231, value=left, duration=None>
552.9708 	DATA 	Keypress: left
553.0363 	EXP 	Device response: <KeyPress from None: t=552.9684910774231, value=left, duration=0.06395077705383301>
553.0364 	EXP 	LeftResponse
553.0403 	EXP 	EndOfTrial
553.0486 	EXP 	FeedbackPeriodStarted
554.5499 	EXP 	Starting Trial Number 6
554.5507 	EXP 	fixationDurationInSec:0.223
554.5508 	EXP 	targetDistance:L
554.5508 	EXP 	blankDurationInFrameCount:50
554.5508 	EXP 	displacement:0.5000
554.5518 	EXP 	startFixDisplay
554.5558 	EXP 	startFixPeriod
554.7765 	EXP 	targetPresented
554.7848 	EXP 	blankDurationStart
554.9930 	EXP 	maskStart
555.4926 	EXP 	maskEnd
555.5635 	EXP 	Device response: <KeyPress from None: t=555.5605645179749, value=left, duration=None>
555.5648 	DATA 	Keypress: left
555.7048 	EXP 	Device response: <KeyPress from None: t=555.5605645179749, value=left, duration=0.14400172233581543>
555.7049 	EXP 	LeftResponse
555.7091 	EXP 	EndOfTrial
555.7174 	EXP 	FeedbackPeriodStarted
557.2360 	EXP 	Starting Trial Number 7
557.2368 	EXP 	fixationDurationInSec:0.387
557.2368 	EXP 	targetDistance:R
557.2368 	EXP 	blankDurationInFrameCount:40
557.2368 	EXP 	displacement:0.5000
557.2414 	EXP 	startFixDisplay
557.2454 	EXP 	startFixPeriod
557.6285 	EXP 	targetPresented
557.6368 	EXP 	blankDurationStart
557.8033 	EXP 	maskStart
558.3071 	EXP 	maskEnd
558.3612 	EXP 	Device response: <KeyPress from None: t=558.360609292984, value=right, duration=None>
558.3626 	DATA 	Keypress: right
558.5070 	EXP 	Device response: <KeyPress from None: t=558.360609292984, value=right, duration=0.1438915729522705>
558.5072 	EXP 	RightResponse
558.5110 	EXP 	EndOfTrial
558.5193 	EXP 	FeedbackPeriodStarted
560.0378 	EXP 	Starting Trial Number 8
560.0386 	EXP 	fixationDurationInSec:0.389
560.0386 	EXP 	targetDistance:L
560.0386 	EXP 	blankDurationInFrameCount:30
560.0386 	EXP 	displacement:0.5000
560.0432 	EXP 	startFixDisplay
560.0474 	EXP 	startFixPeriod
560.4346 	EXP 	targetPresented
560.4429 	EXP 	blankDurationStart
560.5678 	EXP 	maskStart
561.0674 	EXP 	maskEnd
561.5130 	EXP 	Device response: <KeyPress from None: t=561.5125770568848, value=left, duration=None>
561.5144 	DATA 	Keypress: left
561.6252 	EXP 	Device response: <KeyPress from None: t=561.5125770568848, value=left, duration=0.1119832992553711>
561.6253 	EXP 	LeftResponse
561.6295 	EXP 	EndOfTrial
561.6377 	EXP 	FeedbackPeriodStarted
563.1771 	EXP 	Starting Trial Number 9
563.1779 	EXP 	fixationDurationInSec:0.210
563.1779 	EXP 	targetDistance:R
563.1779 	EXP 	blankDurationInFrameCount:20
563.1779 	EXP 	displacement:0.5000
563.1824 	EXP 	startFixDisplay
563.1866 	EXP 	startFixPeriod
563.3948 	EXP 	targetPresented
563.4031 	EXP 	blankDurationStart
563.4864 	EXP 	maskStart
563.9860 	EXP 	maskEnd
564.6356 	EXP 	Device response: <KeyPress from None: t=564.6325452327728, value=left, duration=None>
564.6376 	DATA 	Keypress: left
564.7646 	EXP 	Device response: <KeyPress from None: t=564.6325452327728, value=left, duration=0.1279613971710205>
564.7646 	EXP 	LeftResponse
564.7687 	EXP 	EndOfTrial
564.7770 	EXP 	FeedbackPeriodStarted
566.2788 	EXP 	Starting Trial Number 10
566.2796 	EXP 	fixationDurationInSec:0.307
566.2796 	EXP 	targetDistance:L
566.2796 	EXP 	blankDurationInFrameCount:25
566.2797 	EXP 	displacement:0.5000
566.2842 	EXP 	startFixDisplay
566.2883 	EXP 	startFixPeriod
566.5923 	EXP 	targetPresented
566.6006 	EXP 	blankDurationStart
566.7047 	EXP 	maskStart
567.2043 	EXP 	maskEnd
567.2895 	DATA 	Keypress: left
567.2917 	EXP 	Device response: <KeyPress from None: t=567.2885437011719, value=left, duration=None>
567.4043 	EXP 	Device response: <KeyPress from None: t=567.2885437011719, value=left, duration=0.11196088790893555>
567.4044 	EXP 	LeftResponse
567.4083 	EXP 	EndOfTrial
567.4124 	EXP 	FeedbackPeriodStarted
568.9140 	EXP 	Starting Trial Number 11
568.9148 	EXP 	fixationDurationInSec:0.213
568.9148 	EXP 	targetDistance:L
568.9148 	EXP 	blankDurationInFrameCount:20
568.9148 	EXP 	displacement:0.5000
568.9196 	EXP 	startFixDisplay
568.9237 	EXP 	startFixPeriod
569.1362 	EXP 	targetPresented
569.1445 	EXP 	blankDurationStart
569.2277 	EXP 	maskStart
569.7273 	EXP 	maskEnd
569.8982 	EXP 	Device response: <KeyPress from None: t=569.8965349197388, value=left, duration=None>
569.8998 	DATA 	Keypress: left
569.9939 	EXP 	Device response: <KeyPress from None: t=569.8965349197388, value=left, duration=0.09595537185668945>
569.9940 	EXP 	LeftResponse
569.9979 	EXP 	EndOfTrial
570.0104 	EXP 	FeedbackPeriodStarted
571.5290 	EXP 	Starting Trial Number 12
571.5298 	EXP 	fixationDurationInSec:0.311
571.5298 	EXP 	targetDistance:L
571.5298 	EXP 	blankDurationInFrameCount:15
571.5298 	EXP 	displacement:0.5000
571.5343 	EXP 	startFixDisplay
571.5385 	EXP 	startFixPeriod
571.8465 	EXP 	targetPresented
571.8549 	EXP 	blankDurationStart
571.9174 	EXP 	maskStart
572.4169 	EXP 	maskEnd
572.6502 	EXP 	Device response: <KeyPress from None: t=572.6485185623169, value=left, duration=None>
572.6517 	DATA 	Keypress: left
572.7792 	EXP 	Device response: <KeyPress from None: t=572.6485185623169, value=left, duration=0.12801909446716309>
572.7792 	EXP 	LeftResponse
572.7833 	EXP 	EndOfTrial
572.7874 	EXP 	FeedbackPeriodStarted
574.3100 	EXP 	Starting Trial Number 13
574.3108 	EXP 	fixationDurationInSec:0.247
574.3108 	EXP 	targetDistance:R
574.3108 	EXP 	blankDurationInFrameCount:10
574.3108 	EXP 	displacement:0.5000
574.3154 	EXP 	startFixDisplay
574.3195 	EXP 	startFixPeriod
574.5653 	EXP 	targetPresented
574.5736 	EXP 	blankDurationStart
574.6154 	EXP 	maskStart
575.1148 	EXP 	maskEnd
575.8521 	DATA 	Keypress: right
575.8560 	EXP 	Device response: <KeyPress from None: t=575.8485217094421, value=right, duration=None>
575.9642 	EXP 	Device response: <KeyPress from None: t=575.8485217094421, value=right, duration=0.11196112632751465>
575.9644 	EXP 	RightResponse
575.9683 	EXP 	EndOfTrial
575.9724 	EXP 	FeedbackPeriodStarted
577.5139 	EXP 	Starting Trial Number 14
577.5161 	EXP 	fixationDurationInSec:0.309
577.5161 	EXP 	targetDistance:L
577.5161 	EXP 	blankDurationInFrameCount:8
577.5161 	EXP 	displacement:0.5000
577.5213 	EXP 	startFixDisplay
577.5254 	EXP 	startFixPeriod
577.8335 	EXP 	targetPresented
577.8418 	EXP 	blankDurationStart
577.8752 	EXP 	maskStart
578.3747 	EXP 	maskEnd
578.7787 	EXP 	Device response: <KeyPress from None: t=578.7765235900879, value=left, duration=None>
578.7806 	DATA 	Keypress: left
578.8911 	EXP 	Device response: <KeyPress from None: t=578.7765235900879, value=left, duration=0.11197900772094727>
578.8912 	EXP 	LeftResponse
578.8951 	EXP 	EndOfTrial
578.8993 	EXP 	FeedbackPeriodStarted
580.4727 	EXP 	Starting Trial Number 15
580.4735 	EXP 	fixationDurationInSec:0.386
580.4735 	EXP 	targetDistance:L
580.4735 	EXP 	blankDurationInFrameCount:6
580.4735 	EXP 	displacement:0.5000
580.4772 	EXP 	startFixDisplay
580.4813 	EXP 	startFixPeriod
580.8644 	EXP 	targetPresented
580.8728 	EXP 	blankDurationStart
580.8977 	EXP 	maskStart
581.3974 	EXP 	maskEnd
581.9136 	EXP 	Device response: <KeyPress from None: t=581.912540435791, value=left, duration=None>
581.9148 	DATA 	Keypress: left
582.0262 	EXP 	Device response: <KeyPress from None: t=581.912540435791, value=left, duration=0.11192584037780762>
582.0264 	EXP 	LeftResponse
582.0302 	EXP 	EndOfTrial
582.0343 	EXP 	FeedbackPeriodStarted
583.5841 	EXP 	Starting Trial Number 16
583.5849 	EXP 	fixationDurationInSec:0.292
583.5849 	EXP 	targetDistance:L
583.5849 	EXP 	blankDurationInFrameCount:4
583.5849 	EXP 	displacement:0.5000
583.5873 	EXP 	startFixDisplay
583.5916 	EXP 	startFixPeriod
583.8829 	EXP 	targetPresented
583.8913 	EXP 	blankDurationStart
583.9079 	EXP 	maskStart
584.4075 	EXP 	maskEnd
585.0487 	EXP 	Device response: <KeyPress from None: t=585.0485739707947, value=left, duration=None>
585.0500 	DATA 	Keypress: left
585.1946 	EXP 	Device response: <KeyPress from None: t=585.0485739707947, value=left, duration=0.143890380859375>
585.1946 	EXP 	LeftResponse
585.1985 	EXP 	EndOfTrial
585.2027 	EXP 	FeedbackPeriodStarted
586.7592 	EXP 	Starting Trial Number 17
586.7599 	EXP 	fixationDurationInSec:0.385
586.7600 	EXP 	targetDistance:R
586.7600 	EXP 	blankDurationInFrameCount:2
586.7600 	EXP 	displacement:0.5000
586.7641 	EXP 	startFixDisplay
586.7682 	EXP 	startFixPeriod
587.1513 	EXP 	targetPresented
587.1596 	EXP 	blankDurationStart
587.1680 	EXP 	maskStart
587.6674 	EXP 	maskEnd
589.1288 	EXP 	Device response: <KeyPress from None: t=589.1285626888275, value=right, duration=None>
589.1301 	DATA 	Keypress: right
589.2163 	EXP 	Device response: <KeyPress from None: t=589.1285626888275, value=right, duration=0.07991838455200195>
589.2164 	EXP 	RightResponse
589.2204 	EXP 	EndOfTrial
589.2246 	EXP 	FeedbackPeriodStarted
590.8054 	EXP 	Starting Trial Number 18
590.8061 	EXP 	fixationDurationInSec:0.336
590.8062 	EXP 	targetDistance:L
590.8062 	EXP 	blankDurationInFrameCount:4
590.8062 	EXP 	displacement:0.5000
590.8109 	EXP 	startFixDisplay
590.8150 	EXP 	startFixPeriod
591.1482 	EXP 	targetPresented
591.1565 	EXP 	blankDurationStart
591.1732 	EXP 	maskStart
591.6727 	EXP 	maskEnd
592.4887 	EXP 	Device response: <KeyPress from None: t=592.4885900020599, value=right, duration=None>
592.4900 	DATA 	Keypress: right
592.6177 	EXP 	Device response: <KeyPress from None: t=592.4885900020599, value=right, duration=0.12788820266723633>
592.6178 	EXP 	RightResponse
592.6220 	EXP 	EndOfTrial
592.6303 	EXP 	FeedbackPeriodStarted
594.1862 	EXP 	Starting Trial Number 19
594.1870 	EXP 	fixationDurationInSec:0.356
594.1870 	EXP 	targetDistance:R
594.1870 	EXP 	blankDurationInFrameCount:6
594.1870 	EXP 	displacement:0.5000
594.1916 	EXP 	startFixDisplay
594.1957 	EXP 	startFixPeriod
594.5496 	EXP 	targetPresented
594.5579 	EXP 	blankDurationStart
594.5830 	EXP 	maskStart
595.0825 	EXP 	maskEnd
595.5296 	DATA 	Keypress: left
595.5323 	EXP 	Device response: <KeyPress from None: t=595.5284826755524, value=left, duration=None>
595.6570 	EXP 	Device response: <KeyPress from None: t=595.5284826755524, value=left, duration=0.12803339958190918>
595.6570 	EXP 	LeftResponse
595.6612 	EXP 	EndOfTrial
595.6654 	EXP 	FeedbackPeriodStarted
597.2423 	EXP 	Starting Trial Number 20
597.2431 	EXP 	fixationDurationInSec:0.201
597.2431 	EXP 	targetDistance:L
597.2431 	EXP 	blankDurationInFrameCount:8
597.2431 	EXP 	displacement:0.5000
597.2474 	EXP 	startFixDisplay
597.2517 	EXP 	startFixPeriod
597.4515 	EXP 	targetPresented
597.4599 	EXP 	blankDurationStart
597.4932 	EXP 	maskStart
597.9928 	EXP 	maskEnd
598.1864 	DATA 	Keypress: left
598.1885 	EXP 	Device response: <KeyPress from None: t=598.1844918727875, value=left, duration=None>
598.2843 	EXP 	Device response: <KeyPress from None: t=598.1844918727875, value=left, duration=0.09597158432006836>
598.2843 	EXP 	LeftResponse
598.2883 	EXP 	EndOfTrial
598.2925 	EXP 	FeedbackPeriodStarted
599.9197 	EXP 	Starting Trial Number 21
599.9206 	EXP 	fixationDurationInSec:0.344
599.9206 	EXP 	targetDistance:R
599.9206 	EXP 	blankDurationInFrameCount:6
599.9206 	EXP 	displacement:0.5000
599.9246 	EXP 	startFixDisplay
599.9287 	EXP 	startFixPeriod
600.2702 	EXP 	targetPresented
600.2785 	EXP 	blankDurationStart
600.3036 	EXP 	maskStart
600.8031 	EXP 	maskEnd
601.4028 	EXP 	Device response: <KeyPress from None: t=601.4005281925201, value=left, duration=None>
601.4054 	DATA 	Keypress: left
601.5483 	EXP 	Device response: <KeyPress from None: t=601.4005281925201, value=left, duration=0.14397788047790527>
601.5483 	EXP 	LeftResponse
601.5524 	EXP 	EndOfTrial
601.5566 	EXP 	FeedbackPeriodStarted
603.1000 	EXP 	Starting Trial Number 22
603.1009 	EXP 	fixationDurationInSec:0.318
603.1009 	EXP 	targetDistance:R
603.1009 	EXP 	blankDurationInFrameCount:8
603.1009 	EXP 	displacement:0.5000
603.1054 	EXP 	startFixDisplay
603.1096 	EXP 	startFixPeriod
603.4261 	EXP 	targetPresented
603.4344 	EXP 	blankDurationStart
603.4677 	EXP 	maskStart
603.9673 	EXP 	maskEnd
604.9708 	EXP 	Device response: <KeyPress from None: t=604.9684946537018, value=left, duration=None>
604.9726 	DATA 	Keypress: left
605.1206 	EXP 	Device response: <KeyPress from None: t=604.9684946537018, value=left, duration=0.14397478103637695>
605.1206 	EXP 	LeftResponse
605.1247 	EXP 	EndOfTrial
605.1288 	EXP 	FeedbackPeriodStarted
606.7225 	EXP 	Starting Trial Number 23
606.7234 	EXP 	fixationDurationInSec:0.273
606.7234 	EXP 	targetDistance:R
606.7234 	EXP 	blankDurationInFrameCount:10
606.7234 	EXP 	displacement:0.5000
606.7276 	EXP 	startFixDisplay
606.7317 	EXP 	startFixPeriod
607.0024 	EXP 	targetPresented
607.0107 	EXP 	blankDurationStart
607.0524 	EXP 	maskStart
607.5519 	EXP 	maskEnd
608.1225 	EXP 	Device response: <KeyPress from None: t=608.1205060482025, value=left, duration=None>
608.1238 	DATA 	Keypress: left
608.2515 	EXP 	Device response: <KeyPress from None: t=608.1205060482025, value=left, duration=0.12801146507263184>
608.2516 	EXP 	LeftResponse
608.2556 	EXP 	EndOfTrial
608.2596 	EXP 	FeedbackPeriodStarted
609.7782 	EXP 	Starting Trial Number 24
609.7790 	EXP 	fixationDurationInSec:0.258
609.7790 	EXP 	targetDistance:R
609.7790 	EXP 	blankDurationInFrameCount:12
609.7790 	EXP 	displacement:0.5000
609.7836 	EXP 	startFixDisplay
609.7877 	EXP 	startFixPeriod
610.0417 	EXP 	targetPresented
610.0500 	EXP 	blankDurationStart
610.1000 	EXP 	maskStart
610.5996 	EXP 	maskEnd
610.7134 	DATA 	Keypress: left
610.7164 	EXP 	Device response: <KeyPress from None: t=610.7124993801117, value=left, duration=None>
610.8120 	EXP 	Device response: <KeyPress from None: t=610.7124993801117, value=left, duration=0.09598207473754883>
610.8122 	EXP 	LeftResponse
610.8161 	EXP 	EndOfTrial
610.8202 	EXP 	FeedbackPeriodStarted
612.3725 	EXP 	Starting Trial Number 25
612.3734 	EXP 	fixationDurationInSec:0.373
612.3734 	EXP 	targetDistance:L
612.3734 	EXP 	blankDurationInFrameCount:17
612.3734 	EXP 	displacement:0.5000
612.3774 	EXP 	startFixDisplay
612.3815 	EXP 	startFixPeriod
612.7521 	EXP 	targetPresented
612.7604 	EXP 	blankDurationStart
612.8312 	EXP 	maskStart
613.3308 	EXP 	maskEnd
613.9448 	DATA 	Keypress: right
613.9471 	EXP 	Device response: <KeyPress from None: t=613.9444930553436, value=right, duration=None>
614.0262 	EXP 	Device response: <KeyPress from None: t=613.9444930553436, value=right, duration=0.07999491691589355>
614.0263 	EXP 	RightResponse
614.0302 	EXP 	EndOfTrial
614.0344 	EXP 	FeedbackPeriodStarted
615.5385 	EXP 	EndPractice
615.5499 	EXP 	startNoiseCharacterization
628.2646 	DATA 	Keypress: space
633.3335 	EXP 	medianPos:-0.0030 deg
633.3335 	EXP 	MADPos:0.2328 deg
633.3335 	EXP 	medianVelocity:0.0000 deg/sec
633.3335 	EXP 	MADvelocity:6.2668 deg/sec
663.8327 	DATA 	Keypress: space
686.0727 	DATA 	Keypress: space
686.0794 	EXP 	Starting Trial Number 0
686.0803 	EXP 	fixationDurationInSec:0.342
686.0803 	EXP 	targetDistance:R
686.0803 	EXP 	blankDurationInFrameCount:22
686.0803 	EXP 	displacement:0.5000
