,startTime,stopTime,whichEye
96,141.762,141.902,R
97,144.708,144.81,R
97,144.708,144.81,L
98,144.984,145.365,L
98,144.984,145.365,R
99,147.09,147.161,R
99,147.09,147.161,L
100,147.726,147.839,L
100,147.726,147.839,R
101,148.199,148.6,R
101,148.199,148.6,L
102,149.037,149.53,L
102,149.037,149.53,R
103,150.268,150.357,R
103,150.268,150.357,L
104,150.494,150.604,L
104,150.494,150.604,R
105,151.11,151.203,R
105,151.11,151.203,L
106,151.302,151.676,L
106,151.302,151.676,R
107,159.171,159.249,R
107,159.171,159.249,L
108,159.875,159.967,L
108,159.875,159.967,R
109,160.624,160.71,R
109,160.624,160.71,L
110,160.926,161.467,L
110,160.926,161.467,R
111,161.924,162.288,R
111,161.924,162.288,L
112,163.101,163.392,L
112,163.101,163.392,R
113,163.964,165.402,R
113,163.964,165.402,L
114,165.756,165.828,L
114,165.756,165.828,R
115,166.026,166.15,R
115,166.026,166.15,L
116,166.249,166.665,L
116,166.249,166.665,R
117,167.827,167.943,R
117,167.827,167.943,L
118,168.507,169.214,L
118,168.507,169.214,R
119,169.733,169.845,R
119,169.733,169.845,L
120,170.005,170.627,L
120,170.005,170.627,R
121,170.965,171.266,R
121,170.965,171.266,L
122,172.005,172.315,L
122,172.005,172.315,R
123,173.182,173.306,R
123,173.182,173.306,L
124,173.425,173.519,L
124,173.425,173.519,R
125,174.112,174.14,R
125,174.112,174.14,L
126,174.454,174.756,L
126,174.454,174.756,R
127,175.198,175.433,R
127,175.198,175.433,L
128,175.826,176.084,R
128,175.826,176.084,L
129,176.824,177.287,L
129,176.824,177.287,R
130,178.395,178.505,R
130,178.395,178.505,L
131,179.225,179.828,L
131,179.225,179.828,R
132,180.22,180.344,R
132,180.22,180.344,L
133,180.765,180.874,L
133,180.765,180.874,R
134,182.611,185.874,R
134,182.611,185.874,L
135,186.77,186.879,L
135,186.77,186.879,R
136,187.119,187.84,R
136,187.119,187.84,L
137,188.552,189.664,L
137,188.552,189.664,R
138,190.243,190.574,R
138,190.243,190.574,L
139,190.834,191.774,L
139,190.834,191.774,R
140,192.292,192.384,R
140,192.292,192.384,L
141,193.24,193.346,L
141,193.24,193.346,R
142,193.437,195.993,R
142,193.437,195.993,L
143,196.363,196.56,L
143,196.363,196.56,R
144,197.932,198.278,R
144,197.932,198.278,L
145,198.354,199.031,L
145,198.354,199.031,R
146,199.244,199.732,R
146,199.244,199.732,L
147,199.787,199.936,L
147,199.787,199.936,R
148,200.485,201.153,R
148,200.485,201.153,L
149,201.652,201.795,L
149,201.652,201.795,R
150,202.167,202.619,R
150,202.167,202.619,L
151,203.199,204.37,L
151,203.199,204.37,R
152,204.44,205.069,R
152,204.44,205.069,L
153,205.628,207.486,L
153,205.628,207.486,R
154,208.343,209.281,R
154,208.343,209.281,L
155,209.631,210.544,L
155,209.631,210.544,R
156,213.383,213.493,R
156,213.383,213.493,L
157,220.177,220.294,L
157,220.177,220.294,R
158,220.504,220.662,R
158,220.504,220.662,L
159,221.052,221.171,L
159,221.052,221.171,R
160,221.526,221.562,R
160,221.526,221.562,L
161,227.822,227.9,L
161,227.822,227.9,R
162,227.99,228.252,R
162,227.99,228.252,L
163,231.986,232.114,L
163,231.986,232.114,R
164,235.997,236.079,R
164,235.997,236.079,L
165,236.291,236.394,L
165,236.291,236.394,R
166,238.422,238.559,R
166,238.422,238.559,L
167,238.644,238.76,L
167,238.644,238.76,R
168,239.281,239.394,R
168,239.281,239.394,L
169,244.667,244.837,L
169,244.667,244.837,R
170,248.449,248.77,R
170,248.449,248.77,L
171,249.183,249.32,L
171,249.183,249.32,R
172,251.605,251.818,R
172,251.605,251.818,L
173,254.636,254.875,L
173,254.636,254.875,R
174,258.884,259.12,R
174,258.884,259.12,L
175,259.671,259.785,R
175,259.671,259.785,L
176,261.651,261.971,L
176,261.651,261.971,R
177,267.09,267.561,L
177,267.09,267.561,R
178,268.35,268.464,R
178,268.35,268.464,L
179,277.574,277.893,L
179,277.574,277.893,R
180,280.36,280.925,L
180,280.36,280.925,R
181,283.933,284.063,R
181,283.933,284.063,L
182,284.24,284.368,R
182,284.24,284.368,L
183,290.127,290.296,L
183,290.127,290.296,R
184,290.504,290.622,R
184,290.504,290.622,L
185,292.899,293.066,R
185,292.899,293.066,L
186,296.395,296.503,L
186,296.395,296.503,R
187,296.641,296.787,R
187,296.641,296.787,L
188,300.628,300.991,L
188,300.628,300.991,R
189,303.696,304.257,R
189,303.696,304.257,L
190,308.524,308.968,L
190,308.524,308.968,R
191,312.132,312.553,R
191,312.132,312.553,L
192,314.519,314.567,R
192,314.519,314.567,L
193,315.243,315.354,L
193,315.243,315.354,R
194,318.348,318.459,R
194,318.348,318.459,L
195,321.21,321.503,L
195,321.21,321.503,R
196,324.392,324.854,R
196,324.392,324.854,L
197,327.453,327.624,L
197,327.453,327.624,R
198,331.055,331.484,R
198,331.055,331.484,L
199,336.807,337.155,L
199,336.807,337.155,R
200,339.831,340.064,R
200,339.831,340.064,L
201,343.114,343.365,L
201,343.114,343.365,R
202,346.57,346.71,R
202,346.57,346.71,L
203,349.587,350.093,R
203,349.587,350.093,L
204,352.51,352.682,L
204,352.51,352.682,R
205,352.821,352.95,R
205,352.821,352.95,L
206,355.589,356.018,L
206,355.589,356.018,R
207,358.418,358.514,R
207,358.418,358.514,L
208,358.982,359.159,L
208,358.982,359.159,R
209,359.239,359.498,R
209,359.239,359.498,L
210,359.581,359.703,L
210,359.581,359.703,R
211,360.255,361.379,R
211,360.255,361.379,L
212,362.748,364.26,L
212,362.748,364.26,R
213,364.886,365.134,R
213,364.886,365.134,L
214,365.234,365.342,L
214,365.234,365.342,R
215,365.715,366.943,R
215,365.715,366.943,L
216,367.643,367.739,L
216,367.643,367.739,R
217,367.862,369.061,R
217,367.862,369.061,L
218,369.818,370.27,L
218,369.818,370.27,R
219,370.406,370.69,R
219,370.406,370.69,L
220,371.259,373.345,L
220,371.259,373.345,R
221,373.44,373.958,R
221,373.44,373.958,L
222,374.845,374.951,L
222,374.845,374.951,R
223,376.311,376.402,R
223,376.311,376.402,L
224,377.236,377.326,L
224,377.236,377.326,R
225,378.274,378.768,R
225,378.274,378.768,L
226,379.344,379.621,L
226,379.344,379.621,R
227,380.129,380.692,R
227,380.129,380.692,L
228,382.032,382.507,L
228,382.032,382.507,R
229,383.052,383.298,R
229,383.052,383.298,L
230,383.767,389.572,L
230,383.767,389.572,R
231,390.409,390.479,R
231,390.409,390.479,L
232,393.249,393.573,L
232,393.249,393.573,R
233,400.211,400.292,R
233,400.211,400.292,L
234,401.819,401.912,L
234,401.819,401.912,R
235,402.716,402.788,R
235,402.716,402.788,L
236,402.854,404.307,L
236,402.854,404.307,R
237,404.741,405.025,R
237,404.741,405.025,L
238,408.767,408.852,L
238,408.767,408.852,R
239,409.204,409.554,R
239,409.204,409.554,L
240,409.726,410.044,L
240,409.726,410.044,R
241,410.63,410.701,R
241,410.63,410.701,L
242,410.861,411.22,L
242,410.861,411.22,R
243,412.101,412.219,R
243,412.101,412.219,L
244,412.512,413.997,L
244,412.512,413.997,R
245,414.393,414.879,R
245,414.393,414.879,L
246,415.904,416.41,L
246,415.904,416.41,R
247,417.165,417.265,R
247,417.165,417.265,L
248,417.608,417.872,L
248,417.608,417.872,R
249,420.855,420.971,R
249,420.855,420.971,L
250,425.12,425.564,L
250,425.12,425.564,R
251,428.043,428.356,R
251,428.043,428.356,L
252,431.827,432.018,L
252,431.827,432.018,R
253,437.248,437.68,R
253,437.248,437.68,L
254,440.904,441.351,L
254,440.904,441.351,R
255,444.316,444.669,R
255,444.316,444.669,L
256,447.323,447.516,L
256,447.323,447.516,R
257,450.638,450.771,R
257,450.638,450.771,L
258,455.692,456.205,L
258,455.692,456.205,R
259,458.841,458.965,R
259,458.841,458.965,L
260,463.058,463.361,L
260,463.058,463.361,R
261,463.46,463.617,R
261,463.46,463.617,L
262,466.179,466.593,L
262,466.179,466.593,R
263,469.314,469.717,R
263,469.314,469.717,L
264,473.174,473.362,L
264,473.174,473.362,R
265,473.479,473.681,R
265,473.479,473.681,L
266,475.945,476.036,L
266,475.945,476.036,R
267,476.265,476.41,R
267,476.265,476.41,L
268,478.945,479.107,L
268,478.945,479.107,R
269,484.325,484.699,R
269,484.325,484.699,L
270,487.58,487.753,L
270,487.58,487.753,R
271,491.735,492.144,R
271,491.735,492.144,L
272,492.306,492.49,L
272,492.306,492.49,R
273,494.589,494.704,R
273,494.589,494.704,L
274,494.807,495.053,L
274,494.807,495.053,R
275,497.69,497.837,R
275,497.69,497.837,L
276,501.351,501.545,L
276,501.351,501.545,R
277,504.992,505.332,R
277,504.992,505.332,L
278,508.117,508.471,L
278,508.117,508.471,R
279,511.425,511.729,R
279,511.425,511.729,L
280,515.604,515.668,L
280,515.604,515.668,R
281,515.783,516.053,R
281,515.783,516.053,L
282,520.176,520.546,L
282,520.176,520.546,R
283,520.757,520.864,R
283,520.757,520.864,L
284,523.627,523.812,L
284,523.627,523.812,R
285,527.129,527.458,R
285,527.129,527.458,L
286,531.014,531.188,L
286,531.014,531.188,R
287,531.294,531.465,L
287,531.294,531.465,R
288,534.502,534.681,R
288,534.502,534.681,L
289,537.599,537.709,L
289,537.599,537.709,R
290,538.45,538.635,R
290,538.45,538.635,L
291,538.737,538.896,L
291,538.737,538.896,R
292,541.88,542.014,R
292,541.88,542.014,L
293,545.745,546.161,L
293,545.745,546.161,R
294,546.686,546.808,R
294,546.686,546.808,L
295,549.471,549.893,L
295,549.471,549.893,R
296,553.282,553.752,R
296,553.282,553.752,L
297,556.531,556.685,L
297,556.531,556.685,R
298,559.551,559.589,R
298,559.551,559.589,L
299,560.071,560.207,L
299,560.071,560.207,R
300,560.382,560.625,R
300,560.382,560.625,L
301,561.257,561.39,L
301,561.257,561.39,R
302,563.576,563.841,R
302,563.576,563.841,L
303,565.719,565.802,L
303,565.719,565.802,R
304,565.891,565.997,R
304,565.891,565.997,L
305,566.176,566.466,L
305,566.176,566.466,R
306,566.92,567.633,R
306,566.92,567.633,L
307,568.401,568.74,L
307,568.401,568.74,R
308,570.462,570.536,R
308,570.462,570.536,L
309,572.232,572.342,L
309,572.232,572.342,R
310,572.407,572.647,R
310,572.407,572.647,L
311,572.841,572.939,L
311,572.841,572.939,R
312,573.019,573.133,R
312,573.019,573.133,L
313,574.013,574.387,L
313,574.013,574.387,R
314,574.895,575.024,R
314,574.895,575.024,L
315,575.127,575.249,L
315,575.127,575.249,R
316,575.334,575.468,R
316,575.334,575.468,L
317,576.847,578.762,L
317,576.847,578.762,R
318,579.199,581.271,R
318,579.199,581.271,L
319,581.375,582.077,L
319,581.375,582.077,R
320,583.884,584.032,R
320,583.884,584.032,L
321,585.176,585.305,L
321,585.176,585.305,R
322,585.464,585.767,R
322,585.464,585.767,L
323,586.848,587.632,L
323,586.848,587.632,R
324,589.848,589.959,R
324,589.848,589.959,L
325,590.835,590.939,L
325,590.835,590.939,R
326,591.24,593.017,R
326,591.24,593.017,L
327,599.743,599.783,L
327,599.743,599.783,R
328,599.868,599.977,R
328,599.868,599.977,L
329,601.59,601.696,L
329,601.59,601.696,R
330,602.863,602.951,R
330,602.863,602.951,L
331,603.048,603.145,L
331,603.048,603.145,R
332,603.313,603.885,R
332,603.313,603.885,L
333,604.421,604.943,L
333,604.421,604.943,R
334,606.272,606.598,R
334,606.272,606.598,L
335,608.391,608.491,L
335,608.391,608.491,R
336,609.917,610.02,R
336,609.917,610.02,L
337,610.246,610.608,L
337,610.246,610.608,R
338,611.502,612.209,R
338,611.502,612.209,L
339,612.939,613.045,L
339,612.939,613.045,R
340,613.25,613.342,R
340,613.25,613.342,L
341,613.988,614.122,L
341,613.988,614.122,R
342,614.276,614.41,R
342,614.276,614.41,L
343,618.336,618.694,L
343,618.336,618.694,R
344,621.253,621.648,R
344,621.253,621.648,L
345,625.098,625.513,L
345,625.098,625.513,R
346,628.222,628.431,R
346,628.222,628.431,L
347,632.083,632.711,L
347,632.083,632.711,R
348,635.234,635.401,R
348,635.234,635.401,L
349,638.306,638.556,L
349,638.306,638.556,R
350,643.32,643.912,R
350,643.32,643.912,L
351,646.459,646.88,R
351,646.459,646.88,L
352,650.658,650.75,L
352,650.658,650.75,R
353,651.545,651.67,R
353,651.545,651.67,L
354,651.8,652.118,L
354,651.8,652.118,R
355,655.913,656.641,R
355,655.913,656.641,L
356,659.098,659.293,L
356,659.098,659.293,R
357,661.941,662.188,R
357,661.941,662.188,L
358,666.0,666.047,L
358,666.0,666.047,R
359,666.141,666.269,R
359,666.141,666.269,L
360,669.506,669.919,L
360,669.506,669.919,R
361,672.386,672.658,R
361,672.386,672.658,L
362,675.779,675.996,L
362,675.779,675.996,R
363,678.949,679.362,R
363,678.949,679.362,L
364,682.799,683.216,L
364,682.799,683.216,R
365,685.905,686.015,R
365,685.905,686.015,L
366,686.114,686.466,L
366,686.114,686.466,R
367,690.274,690.804,L
367,690.274,690.804,R
368,694.714,695.165,R
368,694.714,695.165,L
369,698.174,698.665,L
369,698.174,698.665,R
370,701.158,701.519,R
370,701.158,701.519,L
371,702.29,702.368,L
371,702.29,702.368,R
372,704.729,705.32,L
372,704.729,705.32,R
373,708.433,708.914,L
373,708.433,708.914,R
374,713.807,714.114,R
374,713.807,714.114,L
375,714.979,715.052,L
375,714.979,715.052,R
376,717.019,717.43,R
376,717.019,717.43,L
377,720.312,720.602,L
377,720.312,720.602,R
378,724.394,725.021,R
378,724.394,725.021,L
379,728.507,729.025,L
379,728.507,729.025,R
380,731.471,731.778,R
380,731.471,731.778,L
381,735.139,735.729,R
381,735.139,735.729,L
382,738.572,738.641,L
382,738.572,738.641,R
383,738.746,738.856,R
383,738.746,738.856,L
384,741.781,741.887,L
384,741.781,741.887,R
385,742.748,743.196,R
385,742.748,743.196,L
386,746.422,746.476,L
386,746.422,746.476,R
387,746.573,747.046,R
387,746.573,747.046,L
388,751.502,751.912,L
388,751.502,751.912,R
389,752.394,752.512,L
389,752.394,752.512,R
390,754.714,754.969,R
390,754.714,754.969,L
391,758.198,758.341,L
391,758.198,758.341,R
392,761.966,762.415,R
392,761.966,762.415,L
393,764.044,764.13,L
393,764.044,764.13,R
394,764.292,764.356,R
394,764.292,764.356,L
395,764.442,764.573,L
395,764.442,764.573,R
396,764.656,764.788,R
396,764.656,764.788,L
397,765.112,765.406,L
397,765.112,765.406,R
398,765.545,765.712,R
398,765.545,765.712,L
399,766.58,767.179,L
399,766.58,767.179,R
400,769.123,769.58,R
400,769.123,769.58,L
401,770.055,771.241,L
401,770.055,771.241,R
402,772.67,772.795,R
402,772.67,772.795,L
403,773.571,773.698,L
403,773.571,773.698,R
404,773.801,773.915,R
404,773.801,773.915,L
405,775.504,786.575,L
405,775.504,786.575,R
406,786.761,787.44,R
406,786.761,787.44,L
407,787.61,787.864,L
407,787.61,787.864,R
408,788.196,789.612,R
408,788.196,789.612,L
409,789.759,791.732,L
409,789.759,791.732,R
410,792.131,792.413,R
410,792.131,792.413,L
411,792.929,793.736,L
411,792.929,793.736,R
412,794.214,794.379,R
412,794.214,794.379,L
413,795.296,797.411,L
413,795.296,797.411,R
414,798.121,847.895,R
414,798.121,847.895,L
415,848.179,848.254,R
415,848.179,848.254,L
416,848.972,849.052,L
416,848.972,849.052,R
417,849.219,849.306,R
417,849.219,849.306,L
418,849.887,850.093,L
418,849.887,850.093,R
419,850.467,850.563,R
419,850.467,850.563,L
420,850.637,850.778,L
420,850.637,850.778,R
421,851.335,851.796,R
421,851.335,851.796,L
422,852.882,853.022,L
422,852.882,853.022,R
423,853.378,854.634,R
423,853.378,854.634,L
424,855.646,855.761,L
424,855.646,855.761,R
425,856.283,856.523,R
425,856.283,856.523,L
426,857.06,857.181,L
426,857.06,857.181,R
427,857.33,857.444,R
427,857.33,857.444,L
428,857.952,858.421,L
428,857.952,858.421,R
429,860.017,860.555,R
429,860.017,860.555,L
430,867.498,867.537,L
430,867.498,867.537,R
431,867.618,867.723,R
431,867.618,867.723,L
432,869.386,869.459,L
432,869.386,869.459,R
433,870.261,870.357,R
433,870.261,870.357,L
434,870.522,870.631,L
434,870.522,870.631,R
435,871.027,871.16,R
435,871.027,871.16,L
436,872.497,872.853,L
436,872.497,872.853,R
437,873.074,875.745,R
437,873.074,875.745,L
438,876.205,876.344,L
438,876.205,876.344,R
439,878.74,879.044,R
439,878.74,879.044,L
440,881.503,881.623,L
440,881.503,881.623,R
441,884.635,884.882,R
441,884.635,884.882,L
442,888.369,888.587,L
442,888.369,888.587,R
443,892.724,893.234,R
443,892.724,893.234,L
444,897.433,897.941,L
444,897.433,897.941,R
445,900.491,900.714,R
445,900.491,900.714,L
446,900.823,900.982,L
446,900.823,900.982,R
447,903.521,904.055,R
447,903.521,904.055,L
448,907.316,907.67,L
448,907.316,907.67,R
449,911.733,912.109,R
449,911.733,912.109,L
450,915.316,915.697,L
450,915.316,915.697,R
451,918.867,919.373,R
451,918.867,919.373,L
452,921.785,922.019,L
452,921.785,922.019,R
453,924.839,925.031,R
453,924.839,925.031,L
454,927.626,927.735,L
454,927.626,927.735,R
455,927.963,928.102,R
455,927.963,928.102,L
456,928.854,929.235,L
456,928.854,929.235,R
457,931.725,931.983,R
457,931.725,931.983,L
458,936.428,936.997,L
458,936.428,936.997,R
459,939.373,939.602,R
459,939.373,939.602,L
460,942.566,942.892,L
460,942.566,942.892,R
461,946.478,946.631,R
461,946.478,946.631,L
462,950.035,950.141,L
462,950.035,950.141,R
463,950.281,950.382,R
463,950.281,950.382,L
464,954.075,954.263,L
464,954.075,954.263,R
465,954.375,954.514,R
465,954.375,954.514,L
466,957.392,957.621,L
466,957.392,957.621,R
467,962.568,963.106,R
467,962.568,963.106,L
468,965.688,965.782,L
468,965.688,965.782,R
469,966.013,966.156,R
469,966.013,966.156,L
470,969.975,970.481,L
470,969.975,970.481,R
471,973.129,973.51,R
471,973.129,973.51,L
472,976.365,976.811,L
472,976.365,976.811,R
473,979.865,980.372,R
473,979.865,980.372,L
474,983.728,984.118,L
474,983.728,984.118,R
475,987.158,987.261,R
475,987.158,987.261,L
476,987.498,987.8,L
476,987.498,987.8,R
477,990.846,991.114,R
477,990.846,991.114,L
478,994.194,994.491,L
478,994.194,994.491,R
479,997.84,998.015,R
479,997.84,998.015,L
480,1002.152,1002.71,L
480,1002.152,1002.71,R
481,1005.34,1005.575,R
481,1005.34,1005.575,L
482,1008.203,1008.311,L
482,1008.203,1008.311,R
483,1009.242,1009.745,R
483,1009.242,1009.745,L
484,1012.925,1013.345,R
484,1012.925,1013.345,L
485,1013.876,1013.975,R
485,1013.876,1013.975,L
486,1014.106,1014.237,R
486,1014.106,1014.237,L
487,1016.084,1016.229,L
487,1016.084,1016.229,R
488,1018.992,1019.216,R
488,1018.992,1019.216,L
489,1021.137,1021.207,L
489,1021.137,1021.207,R
490,1021.29,1021.401,R
490,1021.29,1021.401,L
491,1022.394,1022.666,L
491,1022.394,1022.666,R
492,1023.996,1024.104,R
492,1023.996,1024.104,L
493,1024.219,1024.507,L
493,1024.219,1024.507,R
494,1025.931,1026.026,R
494,1025.931,1026.026,L
495,1027.159,1027.274,L
495,1027.159,1027.274,R
496,1027.379,1027.515,R
496,1027.379,1027.515,L
497,1027.819,1027.956,L
497,1027.819,1027.956,R
498,1028.601,1028.84,R
498,1028.601,1028.84,L
499,1028.876,1029.176,L
499,1028.876,1029.176,R
500,1031.968,1032.034,R
500,1031.968,1032.034,L
501,1032.204,1032.26,L
501,1032.204,1032.26,R
502,1032.348,1032.455,R
502,1032.348,1032.455,L
503,1034.512,1034.617,L
503,1034.512,1034.617,R
504,1035.0,1035.376,R
504,1035.0,1035.376,L
505,1035.716,1036.8,L
505,1035.716,1036.8,R
506,1036.928,1037.087,R
506,1036.928,1037.087,L
507,1039.164,1039.326,L
507,1039.164,1039.326,R
508,1039.753,1040.197,L
508,1039.753,1040.197,R
509,1041.452,1041.548,R
509,1041.452,1041.548,L
510,1041.636,1041.753,L
510,1041.636,1041.753,R
511,1041.833,1041.932,R
511,1041.833,1041.932,L
512,1042.823,1043.654,L
512,1042.823,1043.654,R
513,1043.76,1043.902,R
513,1043.76,1043.902,L
514,1045.369,1045.495,L
514,1045.369,1045.495,R
515,1046.125,1046.26,R
515,1046.125,1046.26,L
516,1050.184,1050.27,L
516,1050.184,1050.27,R
517,1050.775,1050.882,R
517,1050.775,1050.882,L
518,1051.38,1051.646,L
518,1051.38,1051.646,R
519,1051.752,1051.779,R
519,1051.752,1051.779,L
520,1052.39,1052.973,L
520,1052.39,1052.973,R
521,1053.066,1054.292,R
521,1053.066,1054.292,L
522,1055.072,1055.532,L
522,1055.072,1055.532,R
523,1056.916,1057.03,R
523,1056.916,1057.03,L
524,1057.436,1057.892,L
524,1057.436,1057.892,R
525,1058.228,1058.489,R
525,1058.228,1058.489,L
526,1058.533,1058.564,L
526,1058.533,1058.564,R
527,1058.736,1058.761,R
527,1058.736,1058.761,L
528,1059.013,1059.204,R
528,1059.013,1059.204,L
529,1059.84,1060.139,L
529,1059.84,1060.139,R
530,1061.309,1061.49,R
530,1061.309,1061.49,L
531,1062.306,1062.718,L
531,1062.306,1062.718,R
532,1063.215,1063.501,R
532,1063.215,1063.501,L
533,1063.822,1063.949,L
533,1063.822,1063.949,R
534,1065.033,1065.35,R
534,1065.033,1065.35,L
535,1065.876,1066.009,L
535,1065.876,1066.009,R
536,1068.001,1068.265,R
536,1068.001,1068.265,L
537,1071.999,1072.205,L
537,1071.999,1072.205,R
538,1075.19,1075.399,R
538,1075.19,1075.399,L
539,1078.151,1078.216,R
539,1078.151,1078.216,L
540,1079.139,1079.373,L
540,1079.139,1079.373,R
541,1082.81,1083.05,R
541,1082.81,1083.05,L
542,1083.192,1083.319,R
542,1083.192,1083.319,L
543,1086.262,1086.597,R
543,1086.262,1086.597,L
544,1089.535,1089.957,L
544,1089.535,1089.957,R
545,1092.577,1092.839,R
545,1092.577,1092.839,L
546,1096.463,1096.906,R
546,1096.463,1096.906,L
547,1099.579,1099.814,L
547,1099.579,1099.814,R
548,1102.37,1102.472,R
548,1102.37,1102.472,L
549,1103.283,1103.511,L
549,1103.283,1103.511,R
550,1106.624,1107.043,L
550,1106.624,1107.043,R
551,1109.681,1109.78,L
551,1109.681,1109.78,R
552,1110.611,1111.053,L
552,1110.611,1111.053,R
553,1114.368,1114.817,L
553,1114.368,1114.817,R
554,1117.797,1118.332,R
554,1117.797,1118.332,L
555,1121.215,1121.699,L
555,1121.215,1121.699,R
556,1124.433,1124.968,R
556,1124.433,1124.968,L
557,1127.791,1128.088,L
557,1127.791,1128.088,R
558,1131.595,1132.002,L
558,1131.595,1132.002,R
559,1134.79,1134.913,R
559,1134.79,1134.913,L
560,1135.888,1136.168,L
560,1135.888,1136.168,R
561,1139.371,1139.683,R
561,1139.371,1139.683,L
562,1142.504,1142.7,L
562,1142.504,1142.7,R
563,1145.367,1145.568,R
563,1145.367,1145.568,L
564,1148.375,1148.739,L
564,1148.375,1148.739,R
565,1151.289,1151.366,R
565,1151.289,1151.366,L
566,1152.286,1152.67,L
566,1152.286,1152.67,R
