,blockID,trialNumber,triggerName,timestamp_sys,timestamp_psyc
0,pract,0,StartPractice,1781879710.029312,202.61675214767456
1,pract,1,startFixDisplay,1781879710.0392373,202.62667727470398
2,pract,1,startFixPeriod,1781879710.0432591,202.63069820404053
3,pract,1,targetPresented,1781879710.2641046,202.8515441417694
4,pract,1,blankDurationStart,1781879710.2724273,202.85986948013306
5,pract,1,maskStart,1781879710.6888354,203.27627515792847
6,pract,1,maskEnd,1781879711.1881628,203.77560329437256
7,pract,1,EndOfTrial,1781879713.1910303,205.7784721851349
8,pract,1,FeedbackPeriodStarted,1781879713.2032473,205.79068684577942
9,pract,2,startFixDisplay,1781879714.7189367,207.3063759803772
10,pract,2,startFixPeriod,1781879714.9480186,207.53546118736267
11,pract,2,targetPresented,1781879715.301994,207.8894340991974
12,pract,2,blankDurationStart,1781879715.3102016,207.89764380455017
13,pract,2,maskStart,1781879715.7682128,208.35565519332886
14,pract,2,maskEnd,1781879716.2678406,208.85528254508972
15,pract,2,LeftResponse,1781879716.5093184,209.0967574119568
16,pract,2,EndOfTrial,1781879716.5134065,209.1008484363556
17,pract,2,FeedbackPeriodStarted,1781879716.5216057,209.1090476512909
18,pract,3,startFixDisplay,1781879718.0370412,210.6244831085205
19,pract,3,startFixPeriod,1781879718.0413227,210.628764629364
20,pract,3,targetPresented,1781879718.4203176,211.00775861740112
21,pract,3,blankDurationStart,1781879718.428682,211.01612424850464
22,pract,3,maskStart,1781879718.8450215,211.43246388435364
23,pract,3,maskEnd,1781879719.3443727,211.93181467056274
24,pract,3,LeftResponse,1781879719.4071803,211.99461960792542
25,pract,3,EndOfTrial,1781879719.4111812,211.9986207485199
26,pract,3,FeedbackPeriodStarted,1781879719.4151313,212.00257325172424
27,pract,4,startFixDisplay,1781879720.9431932,213.53063535690308
28,pract,4,startFixPeriod,1781879720.9474409,213.53488278388977
29,pract,4,targetPresented,1781879721.3055785,213.89302110671997
30,pract,4,blankDurationStart,1781879721.3138537,213.9012942314148
31,pract,4,maskStart,1781879721.6886194,214.276061296463
32,pract,4,maskEnd,1781879722.188212,214.7756519317627
33,pract,4,RightResponse,1781879722.367211,214.9546501636505
34,pract,4,EndOfTrial,1781879722.3713555,214.95879769325256
35,pract,4,FeedbackPeriodStarted,1781879722.3837748,214.97121691703796
36,pract,5,startFixDisplay,1781879723.9239855,216.51142477989197
37,pract,5,startFixPeriod,1781879723.9284449,216.51588702201843
38,pract,5,targetPresented,1781879724.2323797,216.81982016563416
39,pract,5,blankDurationStart,1781879724.2407606,216.828200340271
40,pract,5,maskStart,1781879724.5739028,217.16134786605835
41,pract,5,maskEnd,1781879725.0731947,217.66063499450684
42,pract,5,RightResponse,1781879725.7103188,218.2977578639984
43,pract,5,EndOfTrial,1781879725.7145593,218.30200123786926
44,pract,5,FeedbackPeriodStarted,1781879725.722789,218.3102307319641
45,pract,6,startFixDisplay,1781879727.2467163,219.83415818214417
46,pract,6,startFixPeriod,1781879727.2507524,219.8381917476654
47,pract,6,targetPresented,1781879727.5423563,220.129798412323
48,pract,6,blankDurationStart,1781879727.550691,220.1381332874298
49,pract,6,maskStart,1781879727.8421519,220.42959213256836
50,pract,6,maskEnd,1781879728.3415833,220.9290256500244
51,pract,6,RightResponse,1781879729.0413983,221.628839969635
52,pract,6,EndOfTrial,1781879729.0452347,221.63267636299133
53,pract,6,FeedbackPeriodStarted,1781879729.0535152,221.6409571170807
54,pract,7,startFixDisplay,1781879730.5564969,223.14393877983093
55,pract,7,startFixPeriod,1781879730.5607228,223.1481647491455
56,pract,7,targetPresented,1781879730.943844,223.53128480911255
57,pract,7,blankDurationStart,1781879730.9521258,223.5395655632019
58,pract,7,maskStart,1781879731.2020326,223.78947520256042
59,pract,7,maskEnd,1781879731.7015793,224.2890214920044
60,pract,7,RightResponse,1781879732.525766,225.1132049560547
61,pract,7,EndOfTrial,1781879732.529961,225.11740064620972
62,pract,7,FeedbackPeriodStarted,1781879732.5382204,225.12565970420837
63,pract,8,startFixDisplay,1781879734.0580351,226.6454746723175
64,pract,8,startFixPeriod,1781879734.062158,226.6496000289917
65,pract,8,targetPresented,1781879734.4036355,226.99107766151428
66,pract,8,blankDurationStart,1781879734.4119768,226.9994192123413
67,pract,8,maskStart,1781879734.6201308,227.20757293701172
68,pract,8,maskEnd,1781879735.1197803,227.7072229385376
