,startTime,stopTime,whichEye
179,1189.737,1189.812,L
179,1189.737,1189.812,R
180,1189.939,1209.276,R
180,1189.939,1209.276,L
181,1209.549,1209.734,L
181,1209.549,1209.734,R
182,1210.821,1211.199,R
182,1210.821,1211.199,L
183,1213.71,1214.264,L
183,1213.71,1214.264,R
184,1214.351,1217.392,R
184,1214.351,1217.392,L
185,1217.595,1217.722,L
185,1217.595,1217.722,R
186,1218.183,1219.14,R
186,1218.183,1219.14,L
187,1220.137,1220.266,L
187,1220.137,1220.266,R
188,1221.723,1221.856,R
188,1221.723,1221.856,L
189,1224.049,1224.161,L
189,1224.049,1224.161,R
190,1231.004,1231.145,R
190,1231.004,1231.145,L
191,1231.574,1231.669,L
191,1231.574,1231.669,R
192,1232.393,1232.48,R
192,1232.393,1232.48,L
193,1234.298,1234.383,L
193,1234.298,1234.383,R
194,1236.443,1236.535,R
194,1236.443,1236.535,L
195,1238.468,1238.53,L
195,1238.468,1238.53,R
196,1238.702,1238.796,R
196,1238.702,1238.796,L
197,1240.33,1242.33,L
197,1240.33,1242.33,R
198,1242.711,1242.854,R
198,1242.711,1242.854,L
199,1244.062,1244.151,L
199,1244.062,1244.151,R
200,1255.62,1255.738,R
200,1255.62,1255.738,L
201,1271.83,1271.989,R
201,1271.83,1271.989,L
202,1279.506,1279.618,L
202,1279.506,1279.618,R
203,1288.7,1288.865,R
203,1288.7,1288.865,L
204,1295.047,1295.142,L
204,1295.047,1295.142,R
205,1301.698,1301.825,R
205,1301.698,1301.825,L
206,1310.723,1310.833,L
206,1310.723,1310.833,R
207,1334.842,1334.912,L
207,1334.842,1334.912,R
208,1335.04,1335.157,R
208,1335.04,1335.157,L
209,1358.807,1358.887,L
209,1358.807,1358.887,R
210,1367.121,1367.234,R
210,1367.121,1367.234,L
211,1392.929,1393.03,L
211,1392.929,1393.03,R
212,1393.417,1393.498,R
212,1393.417,1393.498,L
213,1415.327,1415.438,L
213,1415.327,1415.438,R
214,1415.604,1415.783,R
214,1415.604,1415.783,L
215,1416.911,1428.739,R
215,1416.911,1428.739,L
216,1431.741,1431.828,L
216,1431.741,1431.828,R
217,1432.171,1432.288,L
217,1432.171,1432.288,R
218,1441.197,1441.329,R
218,1441.197,1441.329,L
219,1441.483,1441.596,L
219,1441.483,1441.596,R
220,1441.778,1441.894,R
220,1441.778,1441.894,L
221,1442.217,1444.28,R
221,1442.217,1444.28,L
222,1444.909,1445.001,L
222,1444.909,1445.001,R
223,1447.163,1450.329,L
223,1447.163,1450.329,R
224,1450.949,1451.148,R
224,1450.949,1451.148,L
225,1451.659,1451.765,L
225,1451.659,1451.765,R
226,1451.976,1452.191,R
226,1451.976,1452.191,L
227,1453.712,1453.831,L
227,1453.712,1453.831,R
228,1456.12,1456.292,R
228,1456.12,1456.292,L
229,1459.337,1459.47,L
229,1459.337,1459.47,R
230,1459.755,1462.324,R
230,1459.755,1462.324,L
231,1465.84,1465.943,L
231,1465.84,1465.943,R
232,1470.653,1470.751,R
232,1470.653,1470.751,L
233,1471.68,1471.813,R
233,1471.68,1471.813,L
234,1479.026,1479.121,L
234,1479.026,1479.121,R
235,1487.7,1487.881,L
235,1487.7,1487.881,R
236,1495.083,1495.268,R
236,1495.083,1495.268,L
237,1502.289,1502.452,L
237,1502.289,1502.452,R
238,1509.294,1509.435,R
238,1509.294,1509.435,L
239,1521.577,1521.659,R
239,1521.577,1521.659,L
240,1521.783,1521.913,L
240,1521.783,1521.913,R
241,1524.206,1524.263,R
241,1524.206,1524.263,L
242,1530.445,1530.619,L
242,1530.445,1530.619,R
243,1530.927,1530.97,R
243,1530.927,1530.97,L
244,1531.115,1531.22,L
244,1531.115,1531.22,R
245,1537.767,1537.949,R
245,1537.767,1537.949,L
246,1543.265,1543.383,L
246,1543.265,1543.383,R
247,1552.238,1552.386,R
247,1552.238,1552.386,L
248,1559.889,1559.986,L
248,1559.889,1559.986,R
249,1564.983,1565.116,R
249,1564.983,1565.116,L
250,1572.173,1572.271,L
250,1572.173,1572.271,R
251,1579.251,1579.377,R
251,1579.251,1579.377,L
252,1588.061,1588.2,L
252,1588.061,1588.2,R
253,1596.142,1596.214,R
253,1596.142,1596.214,L
254,1596.651,1596.753,L
254,1596.651,1596.753,R
255,1596.974,1597.118,L
255,1596.974,1597.118,R
256,1604.471,1604.611,R
256,1604.471,1604.611,L
257,1611.937,1612.098,L
257,1611.937,1612.098,R
258,1618.087,1618.195,R
258,1618.087,1618.195,L
259,1618.313,1618.446,R
259,1618.313,1618.446,L
260,1627.351,1627.509,L
260,1627.351,1627.509,R
261,1631.994,1632.126,R
261,1631.994,1632.126,L
262,1639.368,1639.433,L
262,1639.368,1639.433,R
263,1639.805,1639.921,R
263,1639.805,1639.921,L
264,1640.201,1640.338,L
264,1640.201,1640.338,R
265,1640.853,1640.884,R
265,1640.853,1640.884,L
266,1641.156,1641.279,R
266,1641.156,1641.279,L
