,startTime,stopTime,whichEye
131,196.217,196.377,L
131,196.217,196.377,R
132,196.43,196.662,R
132,196.43,196.662,L
133,204.044,204.159,L
133,204.044,204.159,R
134,204.376,204.542,L
134,204.376,204.542,R
135,215.646,215.838,R
135,215.646,215.838,L
136,228.637,228.838,L
136,228.637,228.838,R
137,231.904,232.082,R
137,231.904,232.082,L
138,232.789,232.979,R
138,232.789,232.979,L
139,234.953,235.102,R
139,234.953,235.102,L
140,242.577,242.776,L
140,242.577,242.776,R
141,242.928,243.145,R
141,242.928,243.145,L
142,245.773,245.946,L
142,245.773,245.946,R
143,246.424,246.636,R
143,246.424,246.636,L
144,249.728,249.901,L
144,249.728,249.901,R
145,255.342,255.551,R
145,255.342,255.551,L
146,255.831,256.039,L
146,255.831,256.039,R
147,256.22,256.468,R
147,256.22,256.468,L
148,260.828,261.012,L
148,260.828,261.012,R
149,268.719,268.917,R
149,268.719,268.917,L
150,269.374,269.548,L
150,269.374,269.548,R
151,272.171,272.36,R
151,272.171,272.36,L
152,273.893,274.074,L
152,273.893,274.074,R
153,275.397,275.479,R
153,275.397,275.479,L
154,275.977,276.142,L
154,275.977,276.142,R
155,276.27,276.445,R
155,276.27,276.445,L
156,282.86,283.028,L
156,282.86,283.028,R
157,283.588,283.807,R
157,283.588,283.807,L
158,288.218,288.381,R
158,288.218,288.381,L
159,288.725,288.885,L
159,288.725,288.885,R
160,291.246,291.408,R
160,291.246,291.408,L
161,292.894,293.036,L
161,292.894,293.036,R
162,296.684,296.854,R
162,296.684,296.854,L
163,297.705,297.906,L
163,297.705,297.906,R
164,297.995,298.27,R
164,297.995,298.27,L
165,299.638,299.766,L
165,299.638,299.766,R
166,301.835,301.975,R
166,301.835,301.975,L
167,309.57,309.785,L
167,309.57,309.785,R
168,312.689,312.911,R
168,312.689,312.911,L
169,316.647,316.813,L
169,316.647,316.813,R
170,317.372,317.882,R
170,317.372,317.882,L
171,320.866,321.038,L
171,320.866,321.038,R
172,321.403,321.57,R
172,321.403,321.57,L
173,325.123,325.262,L
173,325.123,325.262,R
174,325.824,326.041,R
174,325.824,326.041,L
175,326.176,326.382,L
175,326.176,326.382,R
176,326.816,326.993,R
176,326.816,326.993,L
177,329.024,329.219,L
177,329.024,329.219,R
178,335.284,335.66,R
178,335.284,335.66,L
179,335.998,336.19,L
179,335.998,336.19,R
180,338.057,338.218,R
180,338.057,338.218,L
181,338.501,338.669,L
181,338.501,338.669,R
182,341.015,341.175,L
182,341.015,341.175,R
183,348.431,348.654,R
183,348.431,348.654,L
184,348.731,348.891,L
184,348.731,348.891,R
185,349.456,349.617,R
185,349.456,349.617,L
186,351.311,351.481,L
186,351.311,351.481,R
187,351.867,352.004,R
187,351.867,352.004,L
188,354.505,354.998,L
188,354.505,354.998,R
189,361.777,362.168,R
189,361.777,362.168,L
190,362.487,363.27,R
190,362.487,363.27,L
191,364.646,364.841,L
191,364.646,364.841,R
192,365.094,365.273,R
192,365.094,365.273,L
193,367.151,367.289,L
193,367.151,367.289,R
194,370.544,370.706,R
194,370.544,370.706,L
195,373.548,373.72,L
195,373.548,373.72,R
196,374.002,374.172,R
196,374.002,374.172,L
197,376.409,376.508,L
197,376.409,376.508,R
198,377.871,377.974,R
198,377.871,377.974,L
199,378.242,378.669,L
199,378.242,378.669,R
200,378.96,379.081,R
200,378.96,379.081,L
201,379.973,380.108,L
201,379.973,380.108,R
202,380.778,380.913,R
202,380.778,380.913,L
203,381.383,381.505,L
203,381.383,381.505,R
204,382.94,387.845,R
204,382.94,387.845,L
205,387.878,388.376,L
205,387.878,388.376,R
206,389.104,389.495,R
206,389.104,389.495,L
207,390.233,390.355,L
207,390.233,390.355,R
208,390.92,391.032,R
208,390.92,391.032,L
209,391.357,391.468,L
209,391.357,391.468,R
210,392.058,392.179,R
210,392.058,392.179,L
211,392.772,393.409,L
211,392.772,393.409,R
212,393.834,393.859,R
212,393.834,393.859,L
213,393.968,394.864,L
213,393.968,394.864,R
214,395.814,395.927,R
214,395.814,395.927,L
215,396.771,396.875,L
215,396.771,396.875,R
216,397.722,397.873,R
216,397.722,397.873,L
217,399.258,399.369,L
217,399.258,399.369,R
218,399.52,399.652,R
218,399.52,399.652,L
219,400.364,451.765,L
219,400.364,451.765,R
220,452.152,452.274,R
220,452.152,452.274,L
221,453.319,453.467,L
221,453.319,453.467,R
222,455.595,455.695,R
222,455.595,455.695,L
223,458.489,458.655,L
223,458.489,458.655,R
224,461.47,461.577,R
224,461.47,461.577,L
225,463.728,463.831,L
225,463.728,463.831,R
226,464.998,465.193,R
226,464.998,465.193,L
227,465.954,466.124,L
227,465.954,466.124,R
228,469.353,469.533,R
228,469.353,469.533,L
229,471.628,471.795,L
229,471.628,471.795,R
230,472.451,473.675,R
230,472.451,473.675,L
231,477.293,477.46,L
231,477.293,477.46,R
232,478.057,478.194,R
232,478.057,478.194,L
233,478.328,478.484,L
233,478.328,478.484,R
234,483.269,483.493,R
234,483.269,483.493,L
235,483.747,483.968,L
235,483.747,483.968,R
236,486.263,486.493,R
236,486.263,486.493,L
237,493.822,494.175,L
237,493.822,494.175,R
238,494.261,494.467,R
238,494.261,494.467,L
239,498.245,498.436,L
239,498.245,498.436,R
240,498.683,498.876,R
240,498.683,498.876,L
241,503.543,503.65,L
241,503.543,503.65,R
242,503.772,503.975,R
242,503.772,503.975,L
243,506.537,506.73,L
243,506.537,506.73,R
244,513.858,514.524,R
244,513.858,514.524,L
245,514.723,515.216,L
245,514.723,515.216,R
246,517.125,517.288,R
246,517.125,517.288,L
247,517.589,517.84,L
247,517.589,517.84,R
248,520.169,520.332,R
248,520.169,520.332,L
249,526.254,526.426,L
249,526.254,526.426,R
250,529.154,529.31,R
250,529.154,529.31,L
251,531.872,532.102,L
251,531.872,532.102,R
252,534.506,534.758,R
252,534.506,534.758,L
253,540.632,540.905,L
253,540.632,540.905,R
254,546.059,546.483,L
254,546.059,546.483,R
255,552.776,553.302,R
255,552.776,553.302,L
256,555.958,556.16,L
256,555.958,556.16,R
257,559.195,559.397,R
257,559.195,559.397,L
258,564.965,565.158,L
258,564.965,565.158,R
259,566.298,566.449,R
259,566.298,566.449,L
260,567.798,567.97,L
260,567.798,567.97,R
261,575.227,575.743,R
261,575.227,575.743,L
262,577.959,578.141,L
262,577.959,578.141,R
263,578.29,578.531,R
263,578.29,578.531,L
264,581.083,581.275,L
264,581.083,581.275,R
265,584.238,584.457,R
265,584.238,584.457,L
266,590.831,591.29,L
266,590.831,591.29,R
267,593.177,593.367,R
267,593.177,593.367,L
268,597.559,597.865,L
268,597.559,597.865,R
269,598.3,598.466,R
269,598.3,598.466,L
270,600.207,600.376,R
270,600.207,600.376,L
271,604.184,604.573,L
271,604.184,604.573,R
272,604.648,604.89,R
272,604.648,604.89,L
273,608.913,609.128,L
273,608.913,609.128,R
274,612.823,613.008,R
274,612.823,613.008,L
275,615.592,615.792,L
275,615.592,615.792,R
276,616.111,616.318,R
276,616.111,616.318,L
277,618.37,618.76,L
277,618.37,618.76,R
278,621.063,621.488,R
278,621.063,621.488,L
279,622.218,622.41,L
279,622.218,622.41,R
280,627.407,627.83,R
280,627.407,627.83,L
281,628.445,628.607,L
281,628.445,628.607,R
282,629.811,629.953,R
282,629.811,629.953,L
283,635.573,635.747,L
283,635.573,635.747,R
284,636.813,636.974,R
284,636.813,636.974,L
285,637.155,637.324,L
285,637.155,637.324,R
286,638.181,638.319,R
286,638.181,638.319,L
287,640.025,640.21,L
287,640.025,640.21,R
288,640.769,640.921,R
288,640.769,640.921,L
289,641.759,641.995,L
289,641.759,641.995,R
290,642.265,642.445,R
290,642.265,642.445,L
291,642.78,642.922,L
291,642.78,642.922,R
292,643.278,643.421,R
292,643.278,643.421,L
293,644.235,644.367,L
293,644.235,644.367,R
294,645.294,645.434,R
294,645.294,645.434,L
295,648.21,648.336,L
295,648.21,648.336,R
296,649.087,649.228,R
296,649.087,649.228,L
297,649.682,649.814,L
297,649.682,649.814,R
298,649.973,650.119,R
298,649.973,650.119,L
299,650.747,650.956,L
299,650.747,650.956,R
300,651.767,651.931,L
300,651.767,651.931,R
301,652.445,652.602,R
301,652.445,652.602,L
302,652.803,652.968,R
302,652.803,652.968,L
303,653.614,724.941,R
303,653.614,724.941,L
304,726.583,726.651,L
304,726.583,726.651,R
305,728.012,728.129,R
305,728.012,728.129,L
306,731.037,731.181,L
306,731.037,731.181,R
307,731.365,731.634,L
307,731.365,731.634,R
308,736.856,736.951,R
308,736.856,736.951,L
309,737.033,737.155,L
309,737.033,737.155,R
310,737.526,738.298,R
310,737.526,738.298,L
311,739.256,739.415,R
311,739.256,739.415,L
312,740.796,740.967,L
312,740.796,740.967,R
313,748.767,748.878,R
313,748.767,748.878,L
314,748.982,749.206,L
314,748.982,749.206,R
315,752.716,752.891,R
315,752.716,752.891,L
316,752.975,753.178,L
316,752.975,753.178,R
317,756.741,757.016,R
317,756.741,757.016,L
318,757.209,757.373,L
318,757.209,757.373,R
319,759.569,759.767,R
319,759.569,759.767,L
320,763.767,764.293,L
320,763.767,764.293,R
321,766.864,767.052,R
321,766.864,767.052,L
322,769.615,769.717,L
322,769.615,769.717,R
323,777.532,777.691,R
323,777.532,777.691,L
324,780.52,780.706,L
324,780.52,780.706,R
325,784.787,784.985,R
325,784.787,784.985,L
326,785.1,785.386,L
326,785.1,785.386,R
327,787.068,787.25,R
327,787.068,787.25,L
328,789.496,789.667,L
328,789.496,789.667,R
329,809.868,810.034,R
329,809.868,810.034,L
330,822.562,822.693,L
330,822.562,822.693,R
331,822.866,823.039,R
331,822.866,823.039,L
332,825.036,825.224,L
332,825.036,825.224,R
333,829.66,829.863,R
333,829.66,829.863,L
334,832.994,833.143,L
334,832.994,833.143,R
335,836.021,836.189,R
335,836.021,836.189,L
336,843.652,843.836,L
336,843.652,843.836,R
337,846.858,847.278,R
337,846.858,847.278,L
338,850.881,851.106,L
338,850.881,851.106,R
339,854.005,854.194,R
339,854.005,854.194,L
340,855.153,855.301,L
340,855.153,855.301,R
341,856.501,856.68,R
341,856.501,856.68,L
342,865.395,865.614,L
342,865.395,865.614,R
343,869.41,869.868,R
343,869.41,869.868,L
344,872.637,872.797,L
344,872.637,872.797,R
345,876.917,877.159,R
345,876.917,877.159,L
346,882.543,882.728,L
346,882.543,882.728,R
347,884.221,884.382,R
347,884.221,884.382,L
348,887.906,887.941,L
348,887.906,887.941,R
349,897.521,897.947,R
349,897.521,897.947,L
350,900.568,900.686,R
350,900.568,900.686,L
351,903.209,903.352,L
351,903.209,903.352,R
352,906.815,906.977,R
352,906.815,906.977,L
353,909.193,909.358,L
353,909.193,909.358,R
354,911.478,911.643,R
354,911.478,911.643,L
355,911.785,912.409,L
355,911.785,912.409,R
356,912.826,913.058,R
356,912.826,913.058,L
357,913.19,913.354,L
357,913.19,913.354,R
358,913.616,995.919,R
358,913.616,995.919,L
359,996.561,996.644,L
359,996.561,996.644,R
360,1000.8,1000.944,R
360,1000.8,1000.944,L
361,1004.23,1004.316,L
361,1004.23,1004.316,R
362,1009.194,1009.413,R
362,1009.194,1009.413,L
363,1009.489,1009.63,L
363,1009.489,1009.63,R
364,1010.59,1010.756,R
364,1010.59,1010.756,L
365,1010.874,1011.05,L
365,1010.874,1011.05,R
366,1012.54,1012.698,R
366,1012.54,1012.698,L
367,1014.531,1015.061,L
367,1014.531,1015.061,R
368,1022.094,1022.336,R
368,1022.094,1022.336,L
369,1022.643,1022.812,L
369,1022.643,1022.812,R
370,1023.296,1023.475,R
370,1023.296,1023.475,L
371,1030.438,1030.616,L
371,1030.438,1030.616,R
372,1030.858,1031.049,R
372,1030.858,1031.049,L
373,1034.291,1034.464,L
373,1034.291,1034.464,R
374,1034.669,1034.875,R
374,1034.669,1034.875,L
375,1037.117,1037.274,L
375,1037.117,1037.274,R
376,1044.787,1044.969,R
376,1044.787,1044.969,L
377,1045.492,1045.646,L
377,1045.492,1045.646,R
378,1048.191,1048.348,R
378,1048.191,1048.348,L
379,1052.136,1052.278,L
379,1052.136,1052.278,R
380,1053.408,1053.597,R
380,1053.408,1053.597,L
381,1059.636,1059.773,L
381,1059.636,1059.773,R
382,1063.012,1063.161,R
382,1063.012,1063.161,L
383,1065.732,1065.853,R
383,1065.732,1065.853,L
384,1070.632,1070.794,L
384,1070.632,1070.794,R
385,1074.493,1074.653,R
385,1074.493,1074.653,L
386,1077.573,1077.719,L
386,1077.573,1077.719,R
387,1080.785,1080.93,R
387,1080.785,1080.93,L
388,1084.423,1084.595,L
388,1084.423,1084.595,R
389,1087.144,1087.28,L
389,1087.144,1087.28,R
390,1089.74,1089.891,R
390,1089.74,1089.891,L
391,1094.461,1094.628,L
391,1094.461,1094.628,R
392,1098.002,1098.203,R
392,1098.002,1098.203,L
393,1098.456,1098.584,L
393,1098.456,1098.584,R
394,1102.615,1102.773,R
394,1102.615,1102.773,L
395,1105.967,1106.115,L
395,1105.967,1106.115,R
396,1108.746,1109.171,R
396,1108.746,1109.171,L
397,1116.436,1116.601,L
397,1116.436,1116.601,R
398,1119.439,1119.629,R
398,1119.439,1119.629,L
399,1122.261,1122.416,L
399,1122.261,1122.416,R
400,1128.947,1129.124,R
400,1128.947,1129.124,L
401,1129.444,1129.722,L
401,1129.444,1129.722,R
402,1134.158,1134.321,R
402,1134.158,1134.321,L
403,1134.754,1134.905,L
403,1134.754,1134.905,R
404,1137.803,1137.932,R
404,1137.803,1137.932,L
405,1141.232,1141.407,L
405,1141.232,1141.407,R
406,1144.508,1144.647,R
406,1144.508,1144.647,L
407,1147.622,1147.763,L
407,1147.622,1147.763,R
408,1150.484,1150.713,R
408,1150.484,1150.713,L
409,1156.471,1156.638,L
409,1156.471,1156.638,R
410,1160.242,1160.4,R
410,1160.242,1160.4,L
411,1163.754,1163.873,L
411,1163.754,1163.873,R
412,1166.561,1166.703,R
412,1166.561,1166.703,L
413,1169.044,1169.186,L
413,1169.044,1169.186,R
414,1171.369,1172.059,R
414,1171.369,1172.059,L
415,1172.15,1172.328,L
415,1172.15,1172.328,R
416,1172.561,1172.807,R
416,1172.561,1172.807,L
417,1174.113,1174.674,L
417,1174.113,1174.674,R
418,1176.125,1176.264,R
418,1176.125,1176.264,L
419,1177.324,1177.662,L
419,1177.324,1177.662,R
420,1177.673,1236.434,R
420,1177.673,1236.434,L
421,1237.152,1237.364,L
421,1237.152,1237.364,R
422,1237.469,1237.625,R
422,1237.469,1237.625,L
423,1238.195,1238.85,L
423,1238.195,1238.85,R
424,1251.399,1251.571,R
424,1251.399,1251.571,L
425,1259.113,1259.536,L
425,1259.113,1259.536,R
426,1266.739,1267.195,R
426,1266.739,1267.195,L
427,1274.218,1274.679,L
427,1274.218,1274.679,R
428,1278.236,1278.66,R
428,1278.236,1278.66,L
429,1281.328,1281.79,L
429,1281.328,1281.79,R
430,1287.73,1288.155,R
430,1287.73,1288.155,L
431,1290.699,1290.871,L
431,1290.699,1290.871,R
432,1291.009,1291.195,R
432,1291.009,1291.195,L
433,1295.259,1295.421,L
433,1295.259,1295.421,R
434,1297.979,1298.149,R
434,1297.979,1298.149,L
435,1302.439,1302.608,L
435,1302.439,1302.608,R
436,1313.53,1313.718,R
436,1313.53,1313.718,L
437,1314.201,1314.513,L
437,1314.201,1314.513,R
438,1318.997,1319.27,R
438,1318.997,1319.27,L
439,1319.432,1319.636,L
439,1319.432,1319.636,R
440,1321.877,1322.371,R
440,1321.877,1322.371,L
441,1326.959,1327.152,L
441,1326.959,1327.152,R
442,1332.265,1332.755,R
442,1332.265,1332.755,L
443,1333.468,1333.623,L
443,1333.468,1333.623,R
444,1335.062,1335.28,R
444,1335.062,1335.28,L
445,1338.109,1338.527,L
445,1338.109,1338.527,R
446,1345.145,1345.441,R
446,1345.145,1345.441,L
447,1352.675,1352.887,L
447,1352.675,1352.887,R
448,1353.148,1353.357,R
448,1353.148,1353.357,L
449,1355.936,1356.463,L
449,1355.936,1356.463,R
450,1363.885,1364.127,R
450,1363.885,1364.127,L
451,1365.438,1365.513,L
451,1365.438,1365.513,R
452,1366.551,1366.735,R
452,1366.551,1366.735,L
453,1369.376,1369.646,R
453,1369.376,1369.646,L
454,1373.57,1373.733,L
454,1373.57,1373.733,R
455,1379.955,1380.446,R
455,1379.955,1380.446,L
456,1394.194,1394.382,L
456,1394.194,1394.382,R
457,1396.671,1396.856,R
457,1396.671,1396.856,L
458,1399.53,1399.702,L
458,1399.53,1399.702,R
459,1405.396,1405.678,R
459,1405.396,1405.678,L
460,1408.194,1408.36,L
460,1408.194,1408.36,R
461,1418.593,1418.85,R
461,1418.593,1418.85,L
462,1421.435,1421.848,L
462,1421.435,1421.848,R
463,1424.175,1424.326,R
463,1424.175,1424.326,L
464,1424.533,1424.705,L
464,1424.533,1424.705,R
465,1426.362,1426.854,R
465,1426.362,1426.854,L
466,1427.579,1428.003,L
466,1427.579,1428.003,R
467,1428.08,1428.256,R
467,1428.08,1428.256,L
468,1428.826,1429.7,L
468,1428.826,1429.7,R
469,1430.396,1430.539,R
469,1430.396,1430.539,L
470,1431.239,1431.371,L
470,1431.239,1431.371,R
471,1432.485,1433.008,R
471,1432.485,1433.008,L
472,1434.079,1434.211,L
472,1434.079,1434.211,R
473,1434.792,1435.318,R
473,1434.792,1435.318,L
474,1435.862,1438.175,L
474,1435.862,1438.175,R
475,1438.871,1439.022,R
475,1438.871,1439.022,L
476,1439.421,1439.553,L
476,1439.421,1439.553,R
477,1442.85,1442.969,R
477,1442.85,1442.969,L
478,1443.072,1485.611,L
478,1443.072,1485.611,R
479,1488.354,1488.509,R
479,1488.354,1488.509,L
480,1489.116,1489.3,L
480,1489.116,1489.3,R
481,1491.988,1492.136,R
481,1491.988,1492.136,L
482,1496.288,1496.961,L
482,1496.288,1496.961,R
483,1497.264,1501.379,R
483,1497.264,1501.379,L
484,1502.889,1503.058,L
484,1502.889,1503.058,R
485,1503.977,1504.118,R
485,1503.977,1504.118,L
486,1505.775,1506.016,L
486,1505.775,1506.016,R
487,1510.061,1510.554,R
487,1510.061,1510.554,L
488,1515.913,1516.266,L
488,1515.913,1516.266,R
489,1518.815,1519.242,R
489,1518.815,1519.242,L
490,1522.095,1522.59,L
490,1522.095,1522.59,R
491,1526.402,1526.522,R
491,1526.402,1526.522,L
492,1528.342,1528.558,L
492,1528.342,1528.558,R
493,1533.274,1533.415,R
493,1533.274,1533.415,L
494,1536.297,1536.491,R
494,1536.297,1536.491,L
495,1538.494,1538.645,R
495,1538.494,1538.645,L
496,1546.106,1546.405,L
496,1546.106,1546.405,R
497,1550.027,1550.523,R
497,1550.027,1550.523,L
498,1552.662,1553.122,L
498,1552.662,1553.122,R
499,1556.236,1556.589,R
499,1556.236,1556.589,L
500,1559.237,1559.427,L
500,1559.237,1559.427,R
501,1563.982,1564.186,R
501,1563.982,1564.186,L
502,1567.444,1567.621,L
502,1567.444,1567.621,R
503,1567.738,1567.874,R
503,1567.738,1567.874,L
504,1570.624,1570.796,L
504,1570.624,1570.796,R
505,1578.063,1578.42,R
505,1578.063,1578.42,L
506,1581.702,1581.868,L
506,1581.702,1581.868,R
507,1584.353,1584.529,R
507,1584.353,1584.529,L
508,1587.563,1587.715,L
508,1587.563,1587.715,R
509,1589.955,1590.115,R
509,1589.955,1590.115,L
510,1594.348,1594.499,R
510,1594.348,1594.499,L
511,1594.639,1594.832,L
511,1594.639,1594.832,R
512,1601.899,1602.122,R
512,1601.899,1602.122,L
513,1602.273,1602.455,L
513,1602.273,1602.455,R
514,1606.824,1607.135,R
514,1606.824,1607.135,L
515,1609.029,1609.227,L
515,1609.029,1609.227,R
516,1618.211,1618.671,R
516,1618.211,1618.671,L
517,1621.605,1621.789,L
517,1621.605,1621.789,R
518,1633.017,1633.292,L
518,1633.017,1633.292,R
519,1636.364,1636.622,R
519,1636.364,1636.622,L
520,1639.03,1639.211,L
520,1639.03,1639.211,R
521,1641.866,1642.074,R
521,1641.866,1642.074,L
522,1644.42,1644.701,L
522,1644.42,1644.701,R
523,1649.533,1649.714,R
523,1649.533,1649.714,L
524,1649.861,1650.07,L
524,1649.861,1650.07,R
525,1653.033,1653.215,R
525,1653.033,1653.215,L
526,1660.144,1660.534,R
526,1660.144,1660.534,L
