,startTime,stopTime,whichEye
241,278.001,278.11,L
241,278.001,278.11,R
242,278.144,278.195,R
242,278.144,278.195,L
243,278.23,278.461,L
243,278.23,278.461,R
244,278.505,278.529,R
244,278.505,278.529,L
245,278.556,278.577,L
245,278.556,278.577,R
246,278.599,278.66,R
246,278.599,278.66,L
247,278.732,278.781,L
247,278.732,278.781,R
248,278.823,278.873,R
248,278.823,278.873,L
249,278.947,278.977,L
249,278.947,278.977,R
250,279.026,279.417,R
250,279.026,279.417,L
251,279.588,280.051,L
251,279.588,280.051,R
252,280.099,280.178,R
252,280.099,280.178,L
253,284.577,285.833,L
253,284.577,285.833,R
254,285.903,285.923,R
254,285.903,285.923,L
255,285.981,286.499,L
255,285.981,286.499,R
256,290.17,290.572,R
256,290.17,290.572,L
257,290.608,290.758,L
257,290.608,290.758,R
258,292.111,292.21,L
258,292.111,292.21,R
259,294.019,294.2,R
259,294.019,294.2,L
260,296.062,296.65,L
260,296.062,296.65,R
261,296.777,297.854,R
261,296.777,297.854,L
262,300.061,300.867,L
262,300.061,300.867,R
263,302.641,319.518,R
263,302.641,319.518,L
264,319.569,319.675,L
264,319.569,319.675,R
265,319.781,319.819,R
265,319.781,319.819,L
266,319.853,321.354,R
266,319.853,321.354,L
267,321.492,321.53,L
267,321.492,321.53,R
268,321.588,321.627,L
268,321.588,321.627,R
269,321.655,326.935,R
269,321.655,326.935,L
270,327.035,327.681,L
270,327.035,327.681,R
271,331.783,348.899,R
271,331.783,348.899,L
272,348.947,349.044,L
272,348.947,349.044,R
273,353.897,354.9,R
273,353.897,354.9,L
274,355.001,356.885,L
274,355.001,356.885,R
275,356.948,356.985,R
275,356.948,356.985,L
276,357.094,357.114,L
276,357.094,357.114,R
277,357.203,357.223,R
277,357.203,357.223,L
278,358.927,367.905,R
278,358.927,367.905,L
279,368.032,369.205,L
279,368.032,369.205,R
280,372.309,380.315,R
280,372.309,380.315,L
281,381.732,382.797,L
281,381.732,382.797,R
282,385.338,385.436,R
282,385.338,385.436,L
283,391.587,391.752,L
283,391.587,391.752,R
284,395.757,395.8,R
284,395.757,395.8,L
285,402.256,402.711,L
285,402.256,402.711,R
286,407.747,407.766,R
286,407.747,407.766,L
287,407.804,408.097,R
287,407.804,408.097,L
288,411.037,411.368,R
288,411.037,411.368,L
289,418.346,422.851,L
289,418.346,422.851,R
290,424.442,458.947,R
290,424.442,458.947,L
291,459.026,463.913,L
291,459.026,463.913,R
292,463.915,467.188,R
292,463.915,467.188,L
293,467.477,467.533,L
293,467.477,467.533,R
294,467.574,467.619,R
294,467.574,467.619,L
295,467.949,468.321,L
295,467.949,468.321,R
296,468.535,969.68,R
296,468.535,969.68,L
297,971.867,972.151,L
297,971.867,972.151,R
298,972.382,973.077,R
298,972.382,973.077,L
299,973.521,973.91,L
299,973.521,973.91,R
300,974.649,975.625,R
300,974.649,975.625,L
301,976.353,976.52,L
301,976.353,976.52,R
302,977.155,977.54,R
302,977.155,977.54,L
303,978.139,978.561,L
303,978.139,978.561,R
304,980.054,980.408,R
304,980.054,980.408,L
305,980.706,981.633,L
305,980.706,981.633,R
306,984.29,984.56,R
306,984.29,984.56,L
307,991.114,992.033,L
307,991.114,992.033,R
308,992.614,992.824,R
308,992.614,992.824,L
309,992.99,993.804,L
309,992.99,993.804,R
310,994.011,995.566,R
310,994.011,995.566,L
311,996.245,996.273,L
311,996.245,996.273,R
312,996.368,996.923,R
312,996.368,996.923,L
313,998.078,998.952,L
313,998.078,998.952,R
314,1000.992,1001.397,L
314,1000.992,1001.397,R
315,1002.296,1002.881,R
315,1002.296,1002.881,L
316,1003.285,1004.799,R
316,1003.285,1004.799,L
317,1005.349,1006.077,L
317,1005.349,1006.077,R
318,1023.284,1023.677,R
318,1023.284,1023.677,L
319,1024.201,1024.442,L
319,1024.201,1024.442,R
320,1026.642,1027.094,R
320,1026.642,1027.094,L
321,1039.04,1039.123,L
321,1039.04,1039.123,R
322,1054.031,1054.05,R
322,1054.031,1054.05,L
323,1054.087,1054.124,L
323,1054.087,1054.124,R
324,1059.043,1059.505,R
324,1059.043,1059.505,L
325,1060.936,1061.079,L
325,1060.936,1061.079,R
326,1061.817,1062.027,R
326,1061.817,1062.027,L
327,1062.568,1062.798,L
327,1062.568,1062.798,R
328,1079.846,1080.077,R
328,1079.846,1080.077,L
329,1083.87,1084.121,R
329,1083.87,1084.121,L
330,1135.801,1136.19,L
330,1135.801,1136.19,R
331,1136.248,1136.707,R
331,1136.248,1136.707,L
332,1141.94,1142.122,L
332,1141.94,1142.122,R
333,1151.376,1153.286,R
333,1151.376,1153.286,L
334,1153.545,1154.457,L
334,1153.545,1154.457,R
335,1155.406,1155.863,R
335,1155.406,1155.863,L
336,1156.538,1156.787,L
336,1156.538,1156.787,R
337,1159.479,1159.694,R
337,1159.479,1159.694,L
338,1160.405,1160.688,L
338,1160.405,1160.688,R
339,1161.248,1161.395,R
339,1161.248,1161.395,L
340,1161.66,1161.813,R
340,1161.66,1161.813,L
341,1164.371,1164.584,L
341,1164.371,1164.584,R
342,1165.053,1165.081,L
342,1165.053,1165.081,R
343,1165.211,1165.461,R
343,1165.211,1165.461,L
344,1180.889,1181.088,L
344,1180.889,1181.088,R
345,1181.892,1183.391,R
345,1181.892,1183.391,L
346,1184.363,1184.618,L
346,1184.363,1184.618,R
347,1194.357,1259.633,R
347,1194.357,1259.633,L
348,1259.89,1261.069,L
348,1259.89,1261.069,R
349,1261.709,1261.74,R
349,1261.709,1261.74,L
350,1262.031,1262.323,L
350,1262.031,1262.323,R
351,1262.719,1262.899,R
351,1262.719,1262.899,L
352,1263.639,1263.866,L
352,1263.639,1263.866,R
353,1264.186,1264.461,R
353,1264.186,1264.461,L
354,1265.553,1265.81,L
354,1265.553,1265.81,R
355,1266.294,1332.666,R
355,1266.294,1332.666,L
356,1333.4,1333.615,R
356,1333.4,1333.615,L
357,1336.155,1336.379,L
357,1336.155,1336.379,R
358,1338.351,1338.55,L
358,1338.351,1338.55,R
359,1339.34,1340.229,R
359,1339.34,1340.229,L
360,1342.094,1342.419,L
360,1342.094,1342.419,R
361,1342.567,1343.058,R
361,1342.567,1343.058,L
362,1343.849,1344.432,L
362,1343.849,1344.432,R
363,1351.86,1352.075,R
363,1351.86,1352.075,L
364,1352.44,1353.748,L
364,1352.44,1353.748,R
365,1355.674,1356.341,R
365,1355.674,1356.341,L
366,1357.411,1358.001,L
366,1357.411,1358.001,R
367,1360.217,1360.499,R
367,1360.217,1360.499,L
368,1366.138,1366.376,L
368,1366.138,1366.376,R
369,1366.595,1367.214,R
369,1366.595,1367.214,L
370,1368.194,1368.399,L
370,1368.194,1368.399,R
371,1368.489,1369.042,R
371,1368.489,1369.042,L
372,1370.198,1371.114,L
372,1370.198,1371.114,R
373,1371.258,1371.692,R
373,1371.258,1371.692,L
374,1373.1,1373.448,L
374,1373.1,1373.448,R
375,1374.913,1375.287,R
375,1374.913,1375.287,L
376,1375.826,1376.545,L
376,1375.826,1376.545,R
377,1377.092,1377.317,R
377,1377.092,1377.317,L
378,1377.976,1378.219,L
378,1377.976,1378.219,R
379,1378.966,1379.135,R
379,1378.966,1379.135,L
380,1380.032,1384.523,L
380,1380.032,1384.523,R
381,1384.72,1384.742,R
381,1384.72,1384.742,L
382,1385.163,1385.409,L
382,1385.163,1385.409,R
383,1392.467,1392.692,R
383,1392.467,1392.692,L
384,1392.866,1393.043,L
384,1392.866,1393.043,R
385,1397.592,1397.804,R
385,1397.592,1397.804,L
386,1398.809,1399.018,L
386,1398.809,1399.018,R
387,1412.009,1412.27,R
387,1412.009,1412.27,L
388,1412.864,1413.129,R
388,1412.864,1413.129,L
389,1439.429,1439.521,L
389,1439.429,1439.521,R
390,1440.257,1441.132,R
390,1440.257,1441.132,L
391,1441.466,1442.262,L
391,1441.466,1442.262,R
392,1443.176,1443.393,R
392,1443.176,1443.393,L
393,1450.075,1450.133,L
393,1450.075,1450.133,R
394,1450.197,1450.814,L
394,1450.197,1450.814,R
395,1451.557,1451.639,R
395,1451.557,1451.639,L
396,1452.467,1452.676,R
396,1452.467,1452.676,L
397,1454.217,1454.643,L
397,1454.217,1454.643,R
398,1477.909,1478.359,L
398,1477.909,1478.359,R
399,1478.77,1479.499,R
399,1478.77,1479.499,L
400,1479.539,1479.755,L
400,1479.539,1479.755,R
401,1480.382,1480.774,R
401,1480.382,1480.774,L
402,1481.394,1481.484,L
402,1481.394,1481.484,R
403,1481.551,1482.421,R
403,1481.551,1482.421,L
404,1482.721,1482.912,L
404,1482.721,1482.912,R
405,1487.037,1487.499,R
405,1487.037,1487.499,L
406,1491.786,1492.14,L
406,1491.786,1492.14,R
407,1492.544,1492.686,R
407,1492.544,1492.686,L
408,1506.153,1506.303,L
408,1506.153,1506.303,R
409,1506.534,1507.014,R
409,1506.534,1507.014,L
410,1508.125,1508.346,L
410,1508.125,1508.346,R
411,1513.843,1514.14,R
411,1513.843,1514.14,L
412,1538.744,1538.763,L
412,1538.744,1538.763,R
413,1539.915,1542.505,R
413,1539.915,1542.505,L
414,1544.862,1545.104,L
414,1544.862,1545.104,R
415,1545.755,1545.976,R
415,1545.755,1545.976,L
416,1546.504,1546.816,L
416,1546.504,1546.816,R
417,1547.224,1547.416,R
417,1547.224,1547.416,L
418,1548.152,1548.391,L
418,1548.152,1548.391,R
419,1553.137,1553.662,R
419,1553.137,1553.662,L
420,1557.583,1557.642,L
420,1557.583,1557.642,R
421,1557.792,1559.495,R
421,1557.792,1559.495,L
422,1561.771,1562.077,L
422,1561.771,1562.077,R
423,1562.713,1563.103,R
423,1562.713,1563.103,L
424,1566.866,1567.219,L
424,1566.866,1567.219,R
425,1581.427,1582.127,R
425,1581.427,1582.127,L
426,1582.29,1582.519,L
426,1582.29,1582.519,R
427,1582.965,1583.231,R
427,1582.965,1583.231,L
428,1585.395,1585.867,L
428,1585.395,1585.867,R
429,1586.528,1586.76,R
429,1586.528,1586.76,L
430,1589.324,1589.706,L
430,1589.324,1589.706,R
431,1590.501,1590.728,R
431,1590.501,1590.728,L
432,1601.948,1602.066,R
432,1601.948,1602.066,L
433,1603.265,1604.982,L
433,1603.265,1604.982,R
434,1606.054,1606.286,R
434,1606.054,1606.286,L
435,1607.345,1607.853,L
435,1607.345,1607.853,R
436,1609.904,1610.165,R
436,1609.904,1610.165,L
437,1611.058,1611.703,L
437,1611.058,1611.703,R
438,1615.264,1615.337,R
438,1615.264,1615.337,L
439,1620.202,1620.853,L
439,1620.202,1620.853,R
440,1654.548,1654.678,R
440,1654.548,1654.678,L
441,1654.869,1654.889,L
441,1654.869,1654.889,R
442,1655.688,1656.419,R
442,1655.688,1656.419,L
443,1657.154,1657.48,L
443,1657.154,1657.48,R
444,1658.052,1658.36,R
444,1658.052,1658.36,L
445,1661.225,1661.25,L
445,1661.225,1661.25,R
446,1664.457,1748.141,R
446,1664.457,1748.141,L
447,1748.947,1749.166,L
447,1748.947,1749.166,R
448,1749.611,1750.699,R
448,1749.611,1750.699,L
449,1751.247,1850.424,L
449,1751.247,1850.424,R
450,1852.199,1852.95,R
450,1852.199,1852.95,L
451,1858.256,1858.635,L
451,1858.256,1858.635,R
452,1860.973,1861.289,R
452,1860.973,1861.289,L
453,1861.544,1862.195,L
453,1861.544,1862.195,R
454,1862.886,1863.457,R
454,1862.886,1863.457,L
455,1865.089,1865.947,L
455,1865.089,1865.947,R
456,1866.338,1867.916,R
456,1866.338,1867.916,L
457,1868.513,1875.606,L
457,1868.513,1875.606,R
458,1875.989,1877.568,R
458,1875.989,1877.568,L
459,1890.07,1890.53,L
459,1890.07,1890.53,R
460,1893.685,1893.915,R
460,1893.685,1893.915,L
461,1901.077,1901.385,L
461,1901.077,1901.385,R
462,1905.264,1908.602,R
462,1905.264,1908.602,L
463,1908.914,1909.024,L
463,1908.914,1909.024,R
464,1909.461,1909.774,R
464,1909.461,1909.774,L
465,1911.275,1911.583,L
465,1911.275,1911.583,R
466,1945.446,1945.722,R
466,1945.446,1945.722,L
467,1956.38,1958.227,L
467,1956.38,1958.227,R
468,1960.448,1961.812,R
468,1960.448,1961.812,L
469,1965.036,1965.315,L
469,1965.036,1965.315,R
470,1965.715,1966.292,R
470,1965.715,1966.292,L
471,1967.116,1967.385,L
471,1967.116,1967.385,R
472,1976.692,1977.08,R
472,1976.692,1977.08,L
473,1978.682,1979.189,L
473,1978.682,1979.189,R
474,2002.717,2003.138,R
474,2002.717,2003.138,L
475,2041.241,2041.262,L
475,2041.241,2041.262,R
476,2043.185,2116.231,R
476,2043.185,2116.231,L
477,2117.522,2118.737,L
477,2117.522,2118.737,R
478,2118.983,2242.832,R
478,2118.983,2242.832,L
479,2243.563,2243.835,L
479,2243.563,2243.835,R
480,2244.32,2244.878,R
480,2244.32,2244.878,L
481,2245.83,2246.447,L
481,2245.83,2246.447,R
482,2247.262,2247.471,R
482,2247.262,2247.471,L
483,2253.225,2254.083,L
483,2253.225,2254.083,R
484,2254.563,2255.433,R
484,2254.563,2255.433,L
485,2256.605,2257.304,L
485,2256.605,2257.304,R
486,2257.356,2257.39,R
486,2257.356,2257.39,L
487,2257.717,2258.524,L
487,2257.717,2258.524,R
488,2258.678,2260.949,R
488,2258.678,2260.949,L
489,2261.09,2261.754,L
489,2261.09,2261.754,R
490,2261.863,2262.259,R
490,2261.863,2262.259,L
491,2262.65,2263.54,L
491,2262.65,2263.54,R
492,2264.479,2272.868,R
492,2264.479,2272.868,L
493,2273.069,2273.754,L
493,2273.069,2273.754,R
494,2281.817,2282.297,R
494,2281.817,2282.297,L
495,2288.742,2289.351,L
495,2288.742,2289.351,R
496,2290.495,2290.637,R
496,2290.495,2290.637,L
497,2296.79,2297.213,L
497,2296.79,2297.213,R
498,2302.457,2302.81,R
498,2302.457,2302.81,L
499,2314.967,2315.39,L
499,2314.967,2315.39,R
500,2335.109,2335.63,R
500,2335.109,2335.63,L
501,2350.332,2350.926,L
501,2350.332,2350.926,R
502,2354.592,2356.61,R
502,2354.592,2356.61,L
503,2356.699,2356.721,L
503,2356.699,2356.721,R
504,2360.966,2360.989,R
504,2360.966,2360.989,L
505,2379.282,2379.81,L
505,2379.282,2379.81,R
506,2381.238,2381.689,R
506,2381.238,2381.689,L
507,2381.908,2382.15,L
507,2381.908,2382.15,R
508,2383.574,2383.882,R
508,2383.574,2383.882,L
509,2387.166,2387.612,L
509,2387.166,2387.612,R
510,2406.429,2406.61,R
510,2406.429,2406.61,L
511,2422.866,2423.379,L
511,2422.866,2423.379,R
512,2430.508,2430.527,R
512,2430.508,2430.527,L
513,2430.622,2430.702,L
513,2430.622,2430.702,R
514,2431.049,2431.179,L
514,2431.049,2431.179,R
515,2431.237,2431.283,R
515,2431.237,2431.283,L
516,2431.365,2431.393,L
516,2431.365,2431.393,R
517,2434.847,2434.972,R
517,2434.847,2434.972,L
518,2454.528,2454.547,L
518,2454.528,2454.547,R
519,2464.278,2464.305,R
519,2464.278,2464.305,L
520,2473.54,2492.536,L
520,2473.54,2492.536,R
521,2492.905,2492.924,R
521,2492.905,2492.924,L
522,2493.152,2493.332,L
522,2493.152,2493.332,R
523,2493.7,2494.391,L
523,2493.7,2494.391,R
524,2495.352,2543.632,R
524,2495.352,2543.632,L
525,2544.067,2544.324,L
525,2544.067,2544.324,R
526,2544.532,2545.281,R
526,2544.532,2545.281,L
527,2546.154,2546.57,L
527,2546.154,2546.57,R
528,2547.516,2547.738,R
528,2547.516,2547.738,L
529,2548.998,2549.41,L
529,2548.998,2549.41,R
530,2550.957,2551.277,R
530,2550.957,2551.277,L
531,2555.352,2555.613,L
531,2555.352,2555.613,R
532,2556.388,2556.561,R
532,2556.388,2556.561,L
533,2557.879,2558.191,L
533,2557.879,2558.191,R
534,2559.967,2571.765,R
534,2559.967,2571.765,L
535,2572.546,2572.832,L
535,2572.546,2572.832,R
536,2573.091,2573.191,R
536,2573.091,2573.191,L
537,2574.052,2574.288,L
537,2574.052,2574.288,R
538,2574.812,2575.074,R
538,2574.812,2575.074,L
539,2587.583,2587.867,L
539,2587.583,2587.867,R
540,2588.498,2588.794,R
540,2588.498,2588.794,L
541,2593.806,2594.199,L
541,2593.806,2594.199,R
542,2594.263,2594.599,L
542,2594.263,2594.599,R
543,2597.959,2598.421,R
