,startTime,peakVelocityTime,stopTime,amplitude,peakVelocity,saccade_vec_left_x,peak_velocity_vec_left_x,saccade_vec_right_x,peak_velocity_vec_right_x,saccade_vec_left_y,peak_velocity_vec_left_y,saccade_vec_right_y,peak_velocity_vec_right_y,whichEye,otherEyeMissingData,isBinocular
21282,0.202,0.215,0.245,4.34882932370762,167.56942285488617,-1.6031118035316467,-58.16044998168945,-2.0854116082191467,-57.69687271118164,-4.042567133903503,-157.1523895263672,-3.359517514705658,-96.49842071533203,L,False,True
14298,0.401,0.437,0.456,12.820249629226245,464.38277841023023,-12.722308576107025,-458.6374206542969,-10.995418906211853,-273.593017578125,-1.581665277481079,-72.82225799560547,-2.033708333969116,-45.35752868652344,L,False,True
0,0.458,0.461,0.465,0.358170148745721,43.1188713271825,0.3388051986694336,40.8280029296875,0.2735099792480469,32.125030517578125,-0.11617612838745117,-13.867632865905762,-0.030275344848632812,-3.073406219482422,L,False,True
14299,0.469,0.471,0.474,0.15203635961325052,20.40646772074403,-0.14426612854003906,-19.3675479888916,-0.15257930755615234,-18.185667037963867,0.04798269271850586,6.428219795227051,0.037842750549316406,4.105432987213135,L,False,True
14300,0.611,0.621,0.629,1.1788097728360554,100.2343149803768,-1.1187562942504883,-95.32312774658203,-1.382817268371582,-106.81526947021484,0.37145233154296875,30.990631103515625,0.0,7.752911567687988,L,False,True
1,0.883,0.895,0.926,3.7195291974373714,144.44608875697529,3.5450525283813477,137.1640625,3.921053886413574,206.58177185058594,-1.1258330345153809,-45.28457260131836,-0.08576631546020508,-21.00827980041504,L,False,True
2,1.115,1.128,1.152,3.434343539635637,171.21515968484638,3.408426284790039,170.53414916992188,1.696223258972168,85.04090118408203,0.4211244583129883,15.255650520324707,0.037840843200683594,-8.598817825317383,L,False,True
3,1.199,1.225,1.239,5.9372710023564705,205.43564637674731,5.893326759338379,203.6375274658203,6.153586149215698,192.49417114257812,-0.721031665802002,-27.12125015258789,0.4948744773864746,31.0620174407959,L,False,True
14301,1.24,1.243,1.247,0.27172511831413004,33.124898557995756,-0.2715383768081665,-33.105899810791016,-0.23057913780212402,-28.033443450927734,-0.01007223129272461,-1.121740698814392,-0.015159130096435547,-2.159026622772217,L,False,True
14302,1.46,1.469,1.488,1.4630961234772242,85.09339427029742,-1.4604369401931763,-84.68851470947266,-1.4928805828094482,-79.50260162353516,0.08817148208618164,8.291032791137695,-0.21981477737426758,-1.2635725736618042,L,False,True
5,1.721,1.728,1.735,0.5470047994748344,55.937073446647744,0.537158727645874,54.40800476074219,0.6496555805206299,63.933868408203125,-0.10331869125366211,-12.989426612854004,0.020217418670654297,-2.6880946159362793,L,False,True
6,1.788,1.803,1.828,6.383841064607296,255.07999818143674,6.377607583999634,254.96669006347656,7.099776744842529,294.51861572265625,-0.2820429801940918,-7.602133274078369,0.43999338150024414,29.72701644897461,L,False,True
14303,1.831,1.833,1.835,0.12454996775814459,18.00309262016687,-0.12143349647521973,-17.68604850769043,-0.1367964744567871,-19.344907760620117,0.027687549591064453,3.3637824058532715,0.012650251388549805,2.484071731567383,L,False,True
8,2.071,2.079,2.096,1.6500475074183454,103.4748630874432,1.6496706008911133,103.29266357421875,1.6612520217895508,101.47737884521484,-0.03526592254638672,-6.137828826904297,0.11390399932861328,6.764853477478027,L,False,True
9,2.22,2.234,2.26,5.464114587314883,222.88900485108576,5.457701683044434,222.7303466796875,6.400218486785889,211.68809509277344,0.2646517753601074,8.408397674560547,-0.5515072345733643,19.61797523498535,L,False,True
14304,2.262,2.265,2.269,0.3465147428449005,40.885467563715174,-0.3256263732910156,-38.7729377746582,-0.29900360107421875,-35.447975158691406,-0.11849021911621094,-12.972307205200195,-0.03792142868041992,-4.458660125732422,L,False,True
7235,2.441,2.453,2.499,19.133955397348917,471.22381262025436,-17.656169414520264,-404.5838623046875,-17.904537200927734,-286.2144775390625,7.3734612464904785,241.58596801757812,4.826197624206543,91.4933090209961,L,False,True
11,2.503,2.506,2.511,0.38352473020999145,45.18337750033457,0.37641000747680664,44.11880111694336,0.3979048728942871,40.900081634521484,-0.07353043556213379,-9.750332832336426,0.09906506538391113,10.922625541687012,L,False,True
14306,2.514,2.517,2.522,0.23844912862797712,27.029768996642932,-0.2284083366394043,-25.146516799926758,-0.24031829833984375,-23.397037506103516,-0.0684661865234375,-9.912673950195312,-0.017780542373657227,-1.731868863105774,L,False,True
14307,2.643,2.656,2.677,3.299079768408058,186.91948834767317,-3.2838287353515625,-183.22531127929688,-3.4856338500976562,-168.74652099609375,0.31685352325439453,36.97810745239258,-0.12700378894805908,6.026496410369873,L,False,True
12,2.679,2.683,2.687,0.2378034504187887,27.950577530638316,0.22989368438720703,25.37174415588379,0.16451168060302734,18.817655563354492,-0.060822486877441406,-11.726439476013184,0.0025401711463928223,0.5542174577713013,L,False,True
14308,2.815,2.823,2.832,1.3374611920018884,118.93835665909023,-1.3269577026367188,-118.89143371582031,-1.3032474517822266,-106.78787231445312,-0.16728925704956055,-3.3406097888946533,0.005080580711364746,7.182185649871826,L,False,True
14309,2.838,2.841,2.845,0.21591265607914809,27.150201503962464,-0.21567440032958984,-27.114965438842773,-0.12165546417236328,-14.289009094238281,-0.010140419006347656,-1.3827837705612183,0.040645062923431396,4.295449733734131,L,False,True
13,3.048,3.075,3.097,8.443719553721781,255.4493887866718,8.429953813552856,254.8927001953125,9.088125228881836,244.88656616210938,-0.4819529056549072,-16.855314254760742,0.31243449449539185,29.65351104736328,L,False,True
15,3.456,3.473,3.5,7.950099478674605,258.64447940286595,7.941107988357544,257.797119140625,8.726123094558716,322.09796142578125,-0.3780021667480469,-20.919179916381836,0.8175101280212402,25.433332443237305,L,False,True
14310,3.502,3.504,3.507,0.17095443338072935,21.534757380960308,-0.16866016387939453,-21.534448623657227,-0.22875404357910156,-32.88236618041992,-0.027913570404052734,-0.11531665921211243,-0.010151147842407227,-1.2919738292694092,L,False,True
16,3.512,3.515,3.519,0.24740486317976823,27.835420885287895,0.1611037254333496,19.33726692199707,0.1257014274597168,15.175728797912598,0.18776249885559082,20.02200698852539,0.06598293781280518,6.413748264312744,L,False,True
17,3.682,3.694,3.719,3.5720764893311228,193.71530983574712,3.5626964569091797,191.60443115234375,3.2872753143310547,182.2327423095703,0.258697509765625,28.51952362060547,0.16747570037841797,36.05071258544922,L,False,True
18,3.885,3.896,3.924,3.1190004748484252,157.10213563979835,3.102602958679199,155.3719940185547,2.9895858764648438,149.86557006835938,0.31940388679504395,23.251333236694336,0.1318960189819336,8.808642387390137,L,False,True
7239,4.124,4.133,4.165,10.201007832099442,358.99091304540383,-9.728809118270874,-352.3668212890625,-8.891093254089355,-283.8143310546875,3.0677082538604736,68.64472961425781,1.7344551086425781,62.02280044555664,L,False,True
7240,4.177,4.179,4.183,0.30024109529198506,38.13405631319354,-0.09636974334716797,-8.299707412719727,-0.13171148300170898,-14.598467826843262,0.28435468673706055,37.21990203857422,0.03286123275756836,6.779300689697266,L,False,True
14314,4.352,4.363,4.393,5.022407022334255,232.91304341653478,-4.959064245223999,-224.682373046875,-5.4154276847839355,-223.04380798339844,0.7951440811157227,61.37032699584961,0.04296159744262695,32.791831970214844,L,False,True
21,4.573,4.586,4.632,13.295560121303085,346.55684046952086,4.626807928085327,83.41142272949219,4.083650350570679,82.73824310302734,-12.464532375335693,-336.3691101074219,-8.420217037200928,-186.65440368652344,L,False,True
14315,4.914,4.928,4.958,5.8216764892004145,251.63766117430308,-5.817924737930298,-251.14981079101562,-6.104995131492615,-202.7126922607422,0.2089710235595703,15.661579132080078,-0.35376548767089844,-2.71158504486084,L,False,True
14316,5.198,5.204,5.212,0.7170768715154131,76.54019667580958,-0.7106592655181885,-73.59565734863281,-0.8037834167480469,-65.62982940673828,0.09572172164916992,21.025720596313477,-0.12882184982299805,-9.98931884765625,L,False,True
14317,5.304,5.327,5.347,9.327097426926386,444.1870743386327,-9.289866924285889,-441.7992858886719,-7.465789794921875,-265.5500793457031,0.8325376510620117,-45.995086669921875,-0.292813777923584,-31.55569076538086,L,False,True
14318,5.549,5.56,5.571,1.3499285862027877,102.19689679583462,-1.2863445281982422,-97.50711059570312,-1.4588203430175781,-101.92724609375,0.4094202518463135,30.603416442871094,0.017666339874267578,7.0901947021484375,L,False,True
22,5.79,5.802,5.83,2.7384170628907105,117.27353260538762,2.6068286895751953,111.93946838378906,3.331796646118164,159.3252716064453,-0.8386728763580322,-34.966224670410156,-0.22967529296875,-16.95661735534668,L,False,True
14319,6.164,6.186,6.205,2.997453370569876,102.07882630315747,-2.8512754440307617,-97.15279388427734,-3.1210765838623047,-120.90631103515625,0.9246377944946289,31.327646255493164,0.07065582275390625,-0.18350271880626678,L,False,True
25,6.517,6.54,6.568,13.063455211760688,528.1640739905583,13.007368326187134,528.1633911132812,11.839761972427368,356.00006103515625,-1.2092275619506836,0.8493185639381409,0.11864900588989258,24.651941299438477,L,False,True
14320,6.57,6.572,6.577,0.303480054768066,38.301471805871984,-0.3019695281982422,-38.248374938964844,-0.3571491241455078,-44.07573318481445,0.03024148941040039,2.0160746574401855,0.022724628448486328,0.13772490620613098,L,False,True
26,6.58,6.583,6.589,0.26649068105239543,28.64742175891113,0.26644301414489746,27.981550216674805,0.30141520500183105,33.08835220336914,-0.005040168762207031,6.140653133392334,0.005050182342529297,0.7575228810310364,L,False,True
14321,6.764,6.772,6.79,1.5527057522258347,116.15200324657101,-1.549263834953308,-114.20549774169922,-1.5710010528564453,-101.44386291503906,0.10332822799682617,21.17527198791504,0.047971248626708984,13.81892204284668,L,False,True
28,7.117,7.131,7.157,5.942496374475715,229.49245856866045,5.922361373901367,224.84835815429688,6.684924602508545,264.0943603515625,0.4887728691101074,45.934783935546875,0.5458636283874512,36.26121520996094,L,False,True
14322,7.501,7.512,7.534,2.4430724862948825,151.74153266300397,-2.413637161254883,-147.85379028320312,-2.547389417886734,-143.5124969482422,-0.3780989646911621,-34.12842559814453,-0.42716455459594727,-32.54288864135742,L,False,True
30,7.769,7.793,7.809,4.921826352748479,180.54298976471438,4.920520007610321,180.0157012939453,5.046204924583435,174.8076934814453,-0.11339092254638672,13.788344383239746,0.47765207290649414,26.146488189697266,L,False,True
31,7.995,8.023,8.042,6.88931942877698,228.08760763036483,6.884230136871338,226.91673278808594,7.753775119781494,273.9941101074219,0.26475954055786133,23.081445693969727,-0.4219784736633301,-58.344173431396484,L,False,True
14323,8.043,8.047,8.051,0.4458096377176248,49.80489514326426,-0.41556358337402344,-47.30180358886719,-0.3012876510620117,-32.49370574951172,-0.16140985488891602,-15.590604782104492,-0.08585500717163086,-8.6773042678833,L,False,True
14324,8.218,8.229,8.242,2.464777957274728,171.04201066920163,-2.4272117614746094,-169.9173583984375,-2.3669891357421875,-124.31363677978516,-0.42868804931640625,-19.5821533203125,0.1591510772705078,9.621427536010742,L,False,True
14325,8.41,8.423,8.458,7.614195943852068,340.55886147137414,-7.609765529632568,-339.23175048828125,-7.390981316566467,-241.66384887695312,0.2597084045410156,30.035938262939453,-0.017693519592285156,-1.1503609418869019,L,False,True
14326,8.555,8.567,8.592,3.7537973828381923,228.05523574912547,-3.7536540031433105,-227.62692260742188,-3.956835150718689,-208.35134887695312,0.032808780670166016,-13.970492362976074,-0.22237300872802734,-19.591529846191406,L,False,True
14327,8.746,8.757,8.767,1.9547713710659407,159.907514250445,-1.9506959915161133,-159.8383331298828,-1.8962228298187256,-156.13653564453125,-0.12615966796875,-4.703230381011963,-0.1490492820739746,0.5742306113243103,L,False,True
14328,8.77,8.775,8.781,0.37846219776131196,37.12827476237584,-0.37724995613098145,-37.12668228149414,-0.3534879684448242,-34.59148406982422,-0.03026723861694336,0.34387439489364624,0.07072734832763672,10.884659767150879,L,False,True
34,8.9,8.915,8.946,6.539194070130709,223.68170655602282,6.535344839096069,223.03964233398438,7.036574602127075,267.42462158203125,-0.2243366241455078,-16.93587303161621,0.0934901237487793,-8.128959655761719,L,False,True
14329,9.07,9.081,9.112,4.479594898797014,221.91634132015255,-2.842377245426178,-115.20935821533203,-3.400554060935974,-106.98653411865234,-3.462320327758789,-189.66725158691406,-2.435117244720459,-95.84793090820312,L,False,True
14330,9.24,9.27,9.286,11.130131869291672,443.6961378323875,-10.155524551868439,-362.9436950683594,-8.512901425361633,-239.71414184570312,4.554685115814209,255.22174072265625,-1.232771396636963,-33.00963592529297,L,False,True
37,9.289,9.291,9.295,0.2107507104064916,25.79259552764499,0.17052173614501953,23.588886260986328,0.0074100494384765625,-5.43530797958374,-0.12384748458862305,-10.431798934936523,-0.08226680755615234,-10.515989303588867,L,False,True
14331,9.449,9.463,9.484,5.7317854228472465,234.98090934498484,-3.8814573287963867,-181.53836059570312,-3.0964879989624023,-149.83438110351562,4.217541124671698,149.19735717773438,-0.8084173202514648,-43.77490234375,L,False,True
14332,9.683,9.692,9.713,3.107527572283902,247.90309313634515,-1.9807624816894531,-140.11837768554688,-1.5782852172851562,-82.1645736694336,2.3944326266646385,204.50619506835938,-0.15374088287353516,-7.417956829071045,L,False,True
21306,9.885,9.893,9.918,8.321937645966226,566.4458062513618,5.5870771408081055,309.0338439941406,4.446893692016602,230.11439514160156,-6.167593955993652,-474.7198486328125,0.5835685729980469,14.731263160705566,L,False,True
21307,10.081,10.1,10.12,9.481108475437857,385.3915996836321,8.149811387062073,304.0221862792969,7.61398458480835,213.38046264648438,-4.84479022026062,-236.8484649658203,0.4758877754211426,2.9004197120666504,L,False,True
14333,10.124,10.126,10.13,0.28349305780690054,36.61126073512152,-0.2741926908493042,-35.31319046020508,-0.41324925422668457,-54.83226776123047,0.07201862335205078,9.662452697753906,0.0,-1.020412564277649,L,False,True
41,10.133,10.136,10.143,0.3321572390603422,31.67315742199684,0.31990134716033936,30.304285049438477,0.17490124702453613,23.09010124206543,-0.08939552307128906,-9.210820198059082,0.05239057540893555,6.418402671813965,L,False,True
14336,10.809,10.816,10.847,3.7124037233274403,238.35543943296932,-2.578751564025879,-119.39518737792969,-2.669590473175049,-61.196048736572266,-2.670577049255371,-206.29615783691406,-1.9887290000915527,-131.82315063476562,L,False,True
44,10.851,10.853,10.855,0.12347374338317148,18.637376834470196,0.10979318618774414,16.628049850463867,0.10263919830322266,15.042610168457031,0.05649089813232422,8.417824745178223,0.03233146667480469,5.607150554656982,L,False,True
45,11.073,11.081,11.095,2.329529870199685,173.3797819163509,2.3281140327453613,173.34942626953125,2.5531020164489746,181.3587646484375,-0.0812063217163086,3.2442548274993896,0.29393863677978516,41.60260772705078,L,False,True
46,11.101,11.105,11.108,0.19460945324080503,23.702242970014627,0.19446945190429688,23.631200790405273,0.1530017852783203,16.55568504333496,0.007380485534667969,1.8337587118148804,-0.022433757781982422,-2.877830743789673,L,False,True
14337,11.594,11.605,11.631,3.434081695758936,217.50166086115874,-3.42824649810791,-215.39315795898438,-3.86429500579834,-187.04095458984375,0.20010757446289062,30.211917877197266,0.5435628890991211,33.20568084716797,L,False,True
14338,11.781,11.791,11.804,2.258519257807068,166.8326609066665,-2.2412166595458984,-166.45260620117188,-1.7761602401733398,-101.97493743896484,-0.27902889251708984,-11.254627227783203,-0.19385242462158203,0.13566471636295319,L,False,True
14339,11.81,11.813,11.817,0.22341412991731832,26.92733514764744,-0.2154245376586914,-26.337047576904297,-0.2876119613647461,-34.7107048034668,0.059212684631347656,5.607254505157471,0.057140350341796875,6.436537742614746,L,False,True
48,12.368,12.377,12.385,0.8592586639782439,72.62503064369356,0.8207607269287109,68.4024658203125,0.7155895233154297,60.37856674194336,0.2543172836303711,24.402822494506836,0.13430213928222656,13.949450492858887,L,False,True
14340,12.684,12.694,12.713,1.2525672832018213,88.0770264609043,-1.246220588684082,-87.88320922851562,-1.0684032440185547,-72.4976806640625,-0.1259326934814453,5.839873790740967,-0.049757957458496094,-2.7366325855255127,L,False,True
50,13.361,13.365,13.371,0.6172238821848021,66.47609050854,0.6147670745849609,66.24041748046875,0.26222896575927734,36.24627685546875,-0.05501604080200195,-5.592647075653076,0.1819601058959961,14.617714881896973,L,False,True
14342,13.372,13.376,13.382,0.4775121275041878,53.369990992267695,-0.4727144241333008,-52.836856842041016,-0.23836421966552734,-25.262235641479492,0.0675196647644043,7.524792194366455,-0.09221172332763672,-9.9227294921875,L,False,True
52,13.501,13.517,13.533,6.837403967169909,381.34843760591855,6.058324813842773,309.6695556640625,5.086278915405273,250.91062927246094,-3.1696677207946777,-222.55650329589844,3.088597297668457,161.1039581298828,L,False,True
7260,13.535,13.539,13.543,0.8222536311569393,94.24860643182079,-0.5868148803710938,-66.4358139038086,-0.3970527648925781,-43.77949523925781,0.5759768486022949,66.8511962890625,-0.03182029724121094,-8.234426498413086,L,False,True
