,blockID,trialNumber,triggerName,timestamp_sys,timestamp_psyc
0,pract,0,StartPractice,1782473395.6835022,328.19917941093445
1,pract,1,startFixDisplay,1782473395.692805,328.2084846496582
2,pract,1,startFixPeriod,1782473396.0261066,328.5417869091034
3,pract,1,targetPresented,1782473396.4049747,328.92065477371216
4,pract,2,startFixDisplay,1782473399.926986,332.4426634311676
5,pract,2,startFixPeriod,1782473399.9603357,332.47601318359375
6,pract,2,targetPresented,1782473400.1687033,332.68441247940063
7,pract,2,blankDurationStart,1782473400.177018,332.69269824028015
8,pract,2,maskStart,1782473400.6350188,333.1506989002228
9,pract,2,maskEnd,1782473401.13431,333.6499876976013
10,pract,2,LeftResponse,1782473402.2294424,334.7451193332672
11,pract,2,EndOfTrial,1782473402.2336614,334.74934101104736
12,pract,2,FeedbackPeriodStarted,1782473402.2502937,334.7659707069397
13,pract,3,startFixDisplay,1782473403.7532134,336.26889061927795
14,pract,3,startFixPeriod,1782473403.782324,336.2980010509491
15,pract,3,targetPresented,1782473404.119809,336.635488986969
16,pract,3,blankDurationStart,1782473404.1282787,336.6439571380615
17,pract,3,maskStart,1782473404.5443614,337.06003975868225
18,pract,3,maskEnd,1782473405.0439224,337.5596024990082
19,pract,3,RightResponse,1782473406.1513956,338.66707253456116
20,pract,3,EndOfTrial,1782473406.1555164,338.6711962223053
21,pract,3,FeedbackPeriodStarted,1782473406.1637764,338.67945623397827
22,pract,4,startFixDisplay,1782473407.6750643,340.19074416160583
23,pract,4,startFixPeriod,1782473407.8917844,340.40746426582336
24,pract,4,targetPresented,1782473408.266543,340.7822229862213
25,pract,5,startFixDisplay,1782473411.7885306,344.30420994758606
26,pract,5,startFixPeriod,1782473413.753694,346.2693724632263
27,pract,5,targetPresented,1782473414.0453553,346.56103515625
28,pract,6,startFixDisplay,1782473417.5673594,350.08303904533386
29,pract,6,startFixPeriod,1782473417.6049464,350.12062644958496
30,pract,6,targetPresented,1782473417.8131425,350.32882046699524
31,pract,7,startFixDisplay,1782473421.3395083,353.855185508728
32,pract,7,startFixPeriod,1782473421.7684898,354.2841680049896
33,pract,7,targetPresented,1782473422.0514894,354.5671670436859
34,pract,8,startFixDisplay,1782473425.5737903,358.08947014808655
35,pract,8,startFixPeriod,1782473430.894635,363.41031289100647
36,pract,8,targetPresented,1782473431.2319465,363.74762654304504
37,pract,9,startFixDisplay,1782473434.7540977,367.2697775363922
38,pract,9,startFixPeriod,1782473434.970614,367.4862940311432
39,pract,9,targetPresented,1782473435.3453484,367.86102843284607
40,pract,10,startFixDisplay,1782473438.867424,371.3831012248993
41,pract,10,startFixPeriod,1782473438.8716688,371.387348651886
42,pract,10,targetPresented,1782473439.1715233,371.6872012615204
43,pract,10,blankDurationStart,1782473439.1798813,371.69555926322937
44,pract,10,maskStart,1782473439.8043432,372.3200216293335
45,pract,10,maskEnd,1782473440.3038259,372.8195056915283
46,pract,10,EndOfTrial,1782473442.3689756,374.8846549987793
47,pract,10,FeedbackPeriodStarted,1782473442.3771827,374.8928596973419
48,pract,11,startFixDisplay,1782473443.8883398,376.40401697158813
49,pract,11,startFixPeriod,1782473444.0967429,376.61242055892944
50,pract,11,targetPresented,1782473444.409088,376.9247682094574
51,pract,11,blankDurationStart,1782473444.417417,376.9330976009369
52,pract,11,maskStart,1782473445.0835164,377.59919452667236
53,pract,11,maskEnd,1782473445.5829902,378.0986702442169
54,pract,11,RightResponse,1782473446.1661532,378.68183279037476
55,pract,11,EndOfTrial,1782473446.1701562,378.68583607673645
56,pract,11,FeedbackPeriodStarted,1782473446.1784878,378.6941647529602
57,pract,12,startFixDisplay,1782473447.7395892,380.2552692890167
58,pract,12,startFixPeriod,1782473447.9853358,380.5010139942169
59,pract,12,targetPresented,1782473448.322745,380.8384253978729
60,pract,12,blankDurationStart,1782473448.3310254,380.84670543670654
61,pract,12,maskStart,1782473448.955553,381.4712338447571
62,pract,12,maskEnd,1782473449.4592144,381.9748921394348
63,pract,12,RightResponse,1782473449.9090312,382.4247102737427
64,pract,12,EndOfTrial,1782473449.9130657,382.4287452697754
65,pract,12,FeedbackPeriodStarted,1782473449.9211676,382.43684458732605
66,pract,13,startFixDisplay,1782473451.4659383,383.98161792755127
67,pract,13,startFixPeriod,1782473451.6825244,384.19820499420166
68,pract,13,targetPresented,1782473451.9823425,384.49802255630493
69,pract,13,blankDurationStart,1782473451.9905083,384.50618624687195
70,pract,13,maskStart,1782473452.5735419,385.08922052383423
71,pract,13,maskEnd,1782473453.0729818,385.588662147522
72,pract,13,RightResponse,1782473453.7185903,386.2342667579651
73,pract,13,EndOfTrial,1782473453.7225611,386.2382380962372
74,pract,13,FeedbackPeriodStarted,1782473453.730847,386.24652671813965
75,pract,14,startFixDisplay,1782473455.250521,387.7661979198456
76,pract,14,startFixPeriod,1782473455.4421139,387.95779395103455
77,pract,14,targetPresented,1782473455.7377996,388.25347995758057
78,pract,14,blankDurationStart,1782473455.7461004,388.26178073883057
79,pract,14,maskStart,1782473456.287238,388.80291652679443
80,pract,14,maskEnd,1782473456.7869658,389.30264592170715
81,pract,14,LeftResponse,1782473457.365786,389.88146567344666
82,pract,14,EndOfTrial,1782473457.3696296,389.88530683517456
83,pract,14,FeedbackPeriodStarted,1782473457.3779805,389.89366030693054
84,pract,15,startFixDisplay,1782473458.9308703,391.44654989242554
85,pract,15,startFixPeriod,1782473459.1099403,391.62561988830566
86,pract,15,targetPresented,1782473459.4057362,391.9214172363281
87,pract,15,blankDurationStart,1782473459.414051,391.9297308921814
88,pract,15,maskStart,1782473459.9136076,392.4292862415314
89,pract,15,maskEnd,1782473460.4132926,392.9289722442627
90,pract,15,RightResponse,1782473460.9961164,393.51179337501526
91,pract,15,EndOfTrial,1782473461.0002398,393.5159194469452
92,pract,15,FeedbackPeriodStarted,1782473461.0083723,393.52404952049255
93,pract,16,startFixDisplay,1782473462.515543,395.0312201976776
94,pract,16,startFixPeriod,1782473462.7322059,395.24788546562195
95,pract,16,targetPresented,1782473463.0737295,395.58941173553467
96,pract,16,blankDurationStart,1782473463.0820138,395.5976936817169
97,pract,16,maskStart,1782473463.539965,396.05564522743225
98,pract,16,maskEnd,1782473464.0395691,396.55524921417236
99,pract,16,RightResponse,1782473464.5639837,397.07966017723083
