0.0761 	WARNING 	t of last frame was 8.28ms (=1/120)
0.1179 	EXP 	Input Frame Rate: 240.000 Hz
0.1179 	EXP 	Determined Frame Rate: 240.138 Hz
0.1430 	EXP 	subjectName: 'Sub_23'
0.1431 	EXP 	session: 1
0.1431 	EXP 	language: 'DE'
0.1431 	EXP 	nBlocks: 6
0.1432 	EXP 	nTrialsPerBlock: 40
0.1432 	EXP 	dominantEye: 'R'
0.1433 	EXP 	monitorRefreshRate: 240.
0.1433 	EXP 	monitorWidth: 59.6
0.1434 	EXP 	monitorDistance: 70.
0.1434 	EXP 	nTrialsTotal: 240
0.1435 	EXP 	nTrialsPractise: 25
0.1435 	EXP 	fixSize: 1.
0.1435 	EXP 	conditions: {'arrowDirection': ['L', 'R'], 'latency': [0, 50, 100, 200, 400]}
0.1436 	EXP 	holdGazeRadius: 2.5
0.1436 	EXP 	maxWaitTimeForResponseInSec: 2
0.1437 	EXP 	maxWaitTimeForSaccadeInSec: 5
0.1437 	EXP 	maskDuration: 0.5
0.1438 	EXP 	fixationJitterInSec: [0.2 0.4]
0.1438 	EXP 	postResponseBlankTime: 1.5
0.1439 	EXP 	nTrialsFeedback: 1
0.1439 	EXP 	keyMapping: ['left' 'right']
0.1440 	EXP 	targetSize: 1.
0.1440 	EXP 	scoreIncrement: 10
0.1440 	EXP 	maxContagCondRepeat: 3
0.1441 	EXP 	tagFlipScreen: True
0.1441 	EXP 	delTForVelocity: 5.
0.1441 	EXP 	velThreshold: 20
0.1442 	EXP 	velThresholdMax: 100
0.1442 	EXP 	staircaseStartPoint: 100
0.1442 	EXP 	staircaseStepSizeCorrect: 1
0.1443 	EXP 	staircaseStepSizeIncorrect: 3
0.1443 	EXP 	staircaseStepSizeInitial: 10
0.1443 	EXP 	qualityCheckDuration: 5
0.1444 	EXP 	screenWidthInPix: 1920
0.1444 	EXP 	screenHeightInPix: 1080
0.1444 	EXP 	Added new global key event: quitKey
0.2327 	EXP 	Removed global key event: 'quitKey'.
208.4526 	DATA 	Keypress: return
208.9751 	EXP 	Device response: <KeyPress from None: t=208.45245242118835, value=return, duration=None>
208.9752 	EXP 	Device response: <KeyPress from None: t=208.45245242118835, value=return, duration=0.07939910888671875>
208.9752 	EXP 	Device response: <KeyPress from None: t=208.6757788658142, value=return, duration=None>
208.9752 	EXP 	Device response: <KeyPress from None: t=208.6757788658142, value=return, duration=0.09613323211669922>
211.7726 	EXP 	Device response: <KeyPress from None: t=211.76391625404358, value=space, duration=None>
211.8667 	EXP 	Device response: <KeyPress from None: t=211.76391625404358, value=space, duration=0.0959932804107666>
211.9907 	EXP 	Device response: <KeyPress from None: t=211.98783373832703, value=space, duration=None>
212.1055 	EXP 	Device response: <KeyPress from None: t=211.98783373832703, value=space, duration=0.11205363273620605>
218.3628 	EXP 	Device response: <KeyPress from None: t=218.3565216064453, value=return, duration=None>
218.4557 	EXP 	Device response: <KeyPress from None: t=218.3565216064453, value=return, duration=0.09523510932922363>
218.5023 	DATA 	Keypress: return
218.5025 	DATA 	Keypress: space
218.5026 	DATA 	Keypress: space
218.5027 	DATA 	Keypress: return
218.5319 	EXP 	Device response: <KeyPress from None: t=218.53179931640625, value=return, duration=None>
218.5382 	DATA 	Keypress: return
218.6301 	EXP 	Device response: <KeyPress from None: t=218.53179931640625, value=return, duration=0.0960381031036377>
247.8925 	EXP 	Device response: <KeyPress from None: t=247.89193511009216, value=c, duration=None>
247.8987 	DATA 	Keypress: c
248.0462 	EXP 	Device response: <KeyPress from None: t=247.89193511009216, value=c, duration=0.14396381378173828>
264.5203 	EXP 	Device response: <KeyPress from None: t=264.515958070755, value=return, duration=None>
264.5332 	DATA 	Keypress: return
264.6576 	EXP 	Device response: <KeyPress from None: t=264.515958070755, value=return, duration=0.06395959854125977>
331.9024 	EXP 	window1: units = 'norm'
331.9025 	EXP 	window1: units = 'pix'
342.4912 	EXP 	Device response: <KeyPress from None: t=342.4840271472931, value=escape, duration=None>
342.5013 	EXP 	window1: units = 'norm'
342.5014 	EXP 	window1: units = 'pix'
342.5031 	DATA 	Keypress: escape
342.5055 	EXP 	Added new global key event: quitKey
355.6365 	DATA 	Keypress: space
363.6519 	DATA 	Keypress: space
364.5638 	DATA 	Keypress: space
367.8757 	DATA 	Keypress: e
370.6597 	DATA 	Keypress: e
376.2438 	DATA 	Keypress: e
389.7639 	DATA 	Keypress: space
390.8518 	DATA 	Keypress: return
392.7559 	DATA 	Keypress: 3
409.9879 	DATA 	Keypress: 3
415.4598 	DATA 	Keypress: 3
438.7079 	DATA 	Keypress: 3
442.4198 	DATA 	Keypress: 3
486.2919 	DATA 	Keypress: space
486.2920 	EXP 	StartPractice
486.2991 	EXP 	Starting Trial Number 1
486.3005 	EXP 	fixationDurationInSec:0.203
486.3005 	EXP 	targetDistance:R
486.3005 	EXP 	blankDurationInFrameCount:100
486.3005 	EXP 	displacement:0.5000
486.3045 	EXP 	startFixDisplay
486.4920 	EXP 	startFixPeriod
486.6919 	EXP 	targetPresented
490.2092 	EXP 	Starting Trial Number 2
490.2102 	EXP 	fixationDurationInSec:0.255
490.2102 	EXP 	targetDistance:L
490.2102 	EXP 	blankDurationInFrameCount:110
490.2102 	EXP 	displacement:0.5000
490.2139 	EXP 	startFixDisplay
490.2182 	EXP 	startFixPeriod
490.4722 	EXP 	targetPresented
490.4806 	EXP 	blankDurationStart
490.9385 	EXP 	maskStart
491.4346 	EXP 	Device response: <KeyPress from None: t=355.6363003253937, value=space, duration=None>
491.4346 	EXP 	Device response: <KeyPress from None: t=355.6363003253937, value=space, duration=0.09541940689086914>
