,blockID,trialNumber,triggerName,timestamp_sys,timestamp_psyc
0,pract,0,StartPractice,1781274749.4120402,153.90551137924194
1,pract,1,startFixDisplay,1781274749.4247112,153.91818189620972
2,pract,1,startFixPeriod,1781274749.6828213,154.17629265785217
3,pract,1,targetPresented,1781274750.0284657,154.52193880081177
4,pract,1,blankDurationStart,1781274750.0367243,154.53019523620605
5,pract,1,maskStart,1781274750.4535604,154.94703483581543
6,pract,1,maskEnd,1781274750.9526424,155.44611382484436
7,pract,1,EndOfTrial,1781274752.992716,157.4861867427826
8,pract,1,FeedbackPeriodStarted,1781274753.0134501,157.50692081451416
9,pract,2,startFixDisplay,1781274754.5248263,159.01829743385315
10,pract,2,startFixPeriod,1781274754.591523,159.0849964618683
11,pract,2,targetPresented,1781274754.799731,159.2932047843933
12,pract,2,blankDurationStart,1781274754.808006,159.30147790908813
13,pract,2,maskStart,1781274755.2660334,159.75950527191162
14,pract,2,maskEnd,1781274755.765581,160.25905203819275
15,pract,2,EndOfTrial,1781274757.913895,162.4073657989502
16,pract,2,FeedbackPeriodStarted,1781274757.9222817,162.41575455665588
17,pract,3,startFixDisplay,1781274759.454498,163.94797134399414
18,pract,3,startFixPeriod,1781274759.8250203,164.3184940814972
19,pract,3,targetPresented,1781274760.166375,164.65984845161438
20,pract,3,blankDurationStart,1781274760.174729,164.66820073127747
21,pract,3,maskStart,1781274760.6743245,165.16779780387878
22,pract,3,maskEnd,1781274761.1738522,165.66732358932495
23,pract,3,LeftResponse,1781274761.9568315,166.45030188560486
24,pract,3,EndOfTrial,1781274761.9608097,166.45428037643433
25,pract,3,FeedbackPeriodStarted,1781274761.9689188,166.46238946914673
26,pract,4,startFixDisplay,1781274763.5260084,168.0194787979126
27,pract,4,startFixPeriod,1781274763.5304153,168.02388858795166
28,pract,4,targetPresented,1781274763.8967829,168.39025449752808
29,pract,4,blankDurationStart,1781274763.905128,168.39860129356384
30,pract,4,maskStart,1781274764.363168,168.85664200782776
31,pract,4,maskEnd,1781274764.867015,169.3604884147644
32,pract,4,RightResponse,1781274765.3998263,169.8932967185974
33,pract,4,EndOfTrial,1781274765.4039145,169.89738512039185
34,pract,4,FeedbackPeriodStarted,1781274765.4080207,169.9014937877655
35,pract,5,startFixDisplay,1781274766.965114,171.45858716964722
36,pract,5,startFixPeriod,1781274766.9693608,171.46283411979675
37,pract,5,targetPresented,1781274767.1942272,171.68770051002502
38,pract,5,blankDurationStart,1781274767.2025316,171.69600462913513
39,pract,5,maskStart,1781274767.6189654,172.1124391555786
40,pract,5,maskEnd,1781274768.1183245,172.61179566383362
41,pract,5,RightResponse,1781274768.4225767,172.91604924201965
42,pract,5,EndOfTrial,1781274768.4265592,172.9200325012207
43,pract,5,FeedbackPeriodStarted,1781274768.4349675,172.9284405708313
44,pract,6,startFixDisplay,1781274769.9836583,174.47712874412537
45,pract,6,startFixPeriod,1781274769.9877398,174.48121047019958
46,pract,6,targetPresented,1781274770.3709314,174.8644049167633
47,pract,6,blankDurationStart,1781274770.3792386,174.87271189689636
48,pract,6,maskStart,1781274770.754019,175.24749374389648
49,pract,6,maskEnd,1781274771.253442,175.74691557884216
50,pract,6,LeftResponse,1781274771.3159854,175.80945587158203
51,pract,6,EndOfTrial,1781274771.3200428,175.81351351737976
52,pract,6,FeedbackPeriodStarted,1781274771.3243592,175.81783246994019
53,pract,7,startFixDisplay,1781274772.889569,177.38303995132446
54,pract,7,startFixPeriod,1781274772.8938222,177.38729286193848
55,pract,7,targetPresented,1781274773.1770062,177.6704797744751
56,pract,7,blankDurationStart,1781274773.1853268,177.67880010604858
57,pract,7,maskStart,1781274773.5184095,178.011883020401
58,pract,7,maskEnd,1781274774.0181177,178.51159143447876
59,pract,7,RightResponse,1781274774.0558887,178.54936146736145
60,pract,7,EndOfTrial,1781274774.0597172,178.55319046974182
61,pract,7,FeedbackPeriodStarted,1781274774.0722187,178.56569242477417
62,pract,8,startFixDisplay,1781274775.583406,180.07687664031982
63,pract,8,startFixPeriod,1781274775.5876462,180.08111667633057
64,pract,8,targetPresented,1781274775.8540921,180.34756517410278
65,pract,8,blankDurationStart,1781274775.8623009,180.35577178001404
66,pract,8,maskStart,1781274776.153852,180.64732336997986
67,pract,8,maskEnd,1781274776.6534567,181.14692783355713
68,pract,8,LeftResponse,1781274777.0159273,181.50939774513245
69,pract,8,EndOfTrial,1781274777.0198364,181.5133092403412
70,pract,8,FeedbackPeriodStarted,1781274777.0281558,181.52162909507751
71,pract,9,startFixDisplay,1781274778.606136,183.0996105670929
72,pract,9,startFixPeriod,1781274778.610254,183.10372710227966
73,pract,9,targetPresented,1781274778.9226182,183.41609168052673
74,pract,9,blankDurationStart,1781274778.9309664,183.42443990707397
75,pract,9,maskStart,1781274779.1806986,183.67417216300964
76,pract,9,maskEnd,1781274779.6802113,184.17368459701538
77,pract,9,LeftResponse,1781274779.9885952,184.4820680618286
78,pract,9,EndOfTrial,1781274779.9925058,184.4859790802002
79,pract,9,FeedbackPeriodStarted,1781274780.009212,184.50268507003784
80,pract,10,startFixDisplay,1781274781.5662684,186.0597414970398
81,pract,10,startFixPeriod,1781274781.570372,186.06384682655334
82,pract,10,targetPresented,1781274781.8162086,186.30968189239502
83,pract,10,blankDurationStart,1781274781.8245285,186.31800198554993
84,pract,10,maskStart,1781274782.032764,186.52623558044434
85,pract,10,maskEnd,1781274782.532234,187.02570748329163
86,pract,10,LeftResponse,1781274783.319365,187.8128378391266
87,pract,10,EndOfTrial,1781274783.3232286,187.8167016506195
88,pract,10,FeedbackPeriodStarted,1781274783.3314984,187.8249716758728
89,pract,11,startFixDisplay,1781274784.888742,189.38221526145935
90,pract,11,startFixPeriod,1781274784.8927782,189.3862488269806
91,pract,11,targetPresented,1781274785.1801975,189.6736705303192
92,pract,12,startFixDisplay,1781274788.710716,193.2041895389557
93,pract,12,startFixPeriod,1781274788.7147603,193.20823097229004
94,pract,12,targetPresented,1781274789.0772214,193.57069516181946
95,pract,12,blankDurationStart,1781274789.085509,193.57898044586182
96,pract,12,maskStart,1781274789.2937016,193.78717350959778
97,pract,12,maskEnd,1781274789.7933254,194.28679871559143
98,pract,12,LeftResponse,1781274789.8764336,194.36990427970886
99,pract,12,EndOfTrial,1781274789.8806992,194.37417268753052
100,pract,12,FeedbackPeriodStarted,1781274789.8888476,194.38231825828552
101,pract,13,startFixDisplay,1781274791.4127374,195.9062077999115
102,pract,13,startFixPeriod,1781274791.416954,195.9104290008545
103,pract,13,targetPresented,1781274791.7750487,196.2685203552246
104,pract,13,blankDurationStart,1781274791.783485,196.27695894241333
105,pract,13,maskStart,1781274791.9499156,196.4433891773224
106,pract,13,maskEnd,1781274792.4494011,196.94287204742432
107,pract,13,RightResponse,1781274793.652608,198.1460783481598
108,pract,13,EndOfTrial,1781274793.6569073,198.15038061141968
109,pract,13,FeedbackPeriodStarted,1781274793.6651313,198.1586046218872
110,pract,14,startFixDisplay,1781274795.2472029,199.74067616462708
111,pract,14,startFixPeriod,1781274795.251439,199.74491238594055
112,pract,14,targetPresented,1781274795.4888256,199.98231101036072
