0.0926 	EXP 	Input Frame Rate: 240.000 Hz
0.0926 	EXP 	Determined Frame Rate: 240.098 Hz
0.1294 	EXP 	subjectName: 'Sub_09'
0.1295 	EXP 	session: 1
0.1295 	EXP 	language: 'EN'
0.1295 	EXP 	nBlocks: 6
0.1296 	EXP 	nTrialsPerBlock: 40
0.1296 	EXP 	dominantEye: 'R'
0.1297 	EXP 	monitorRefreshRate: 240.
0.1297 	EXP 	monitorWidth: 59.6
0.1298 	EXP 	monitorDistance: 70.
0.1298 	EXP 	nTrialsTotal: 240
0.1299 	EXP 	nTrialsPractise: 25
0.1299 	EXP 	fixSize: 1.
0.1299 	EXP 	conditions: {'arrowDirection': ['L', 'R'], 'latency': [0, 50, 100, 200, 400]}
0.1300 	EXP 	holdGazeRadius: 2.5
0.1300 	EXP 	maxWaitTimeForResponseInSec: 2
0.1301 	EXP 	maxWaitTimeForSaccadeInSec: 5
0.1301 	EXP 	maskDuration: 0.5
0.1302 	EXP 	fixationJitterInSec: [0.2 0.4]
0.1302 	EXP 	postResponseBlankTime: 1.5
0.1303 	EXP 	nTrialsFeedback: 1
0.1303 	EXP 	keyMapping: ['left' 'right']
0.1304 	EXP 	targetSize: 1.
0.1304 	EXP 	scoreIncrement: 10
0.1305 	EXP 	maxContagCondRepeat: 3
0.1305 	EXP 	tagFlipScreen: True
0.1305 	EXP 	delTForVelocity: 5.
0.1306 	EXP 	velThreshold: 20
0.1306 	EXP 	velThresholdMax: 100
0.1306 	EXP 	staircaseStartPoint: 100
0.1307 	EXP 	staircaseStepSizeCorrect: 1
0.1307 	EXP 	staircaseStepSizeIncorrect: 3
0.1307 	EXP 	staircaseStepSizeInitial: 10
0.1308 	EXP 	qualityCheckDuration: 5
0.1308 	EXP 	screenWidthInPix: 1920
0.1308 	EXP 	screenHeightInPix: 1080
0.1309 	EXP 	Added new global key event: quitKey
0.2121 	EXP 	Removed global key event: 'quitKey'.
10.6601 	DATA 	Keypress: return
11.1791 	EXP 	Device response: <KeyPress from None: t=10.658014059066772, value=return, duration=None>
11.1792 	EXP 	Device response: <KeyPress from None: t=10.658014059066772, value=return, duration=0.07911992073059082>
