0.1009 	EXP 	Input Frame Rate: 240.000 Hz
0.1009 	EXP 	Determined Frame Rate: 239.727 Hz
0.1262 	EXP 	subjectName: 'Sub_07'
0.1263 	EXP 	session: 1
0.1263 	EXP 	language: 'EN'
0.1263 	EXP 	nBlocks: 6
0.1264 	EXP 	nTrialsPerBlock: 40
0.1264 	EXP 	dominantEye: 'R'
0.1265 	EXP 	monitorRefreshRate: 240.
0.1266 	EXP 	monitorWidth: 59.6
0.1266 	EXP 	monitorDistance: 70.
0.1266 	EXP 	nTrialsTotal: 240
0.1267 	EXP 	nTrialsPractise: 25
0.1267 	EXP 	fixSize: 1.
0.1268 	EXP 	conditions: {'arrowDirection': ['L', 'R'], 'latency': [0, 50, 100, 200, 400]}
0.1268 	EXP 	holdGazeRadius: 2.5
0.1268 	EXP 	maxWaitTimeForResponseInSec: 2
0.1269 	EXP 	maxWaitTimeForSaccadeInSec: 5
0.1269 	EXP 	maskDuration: 0.5
0.1270 	EXP 	fixationJitterInSec: [0.2 0.4]
0.1271 	EXP 	postResponseBlankTime: 1.5
0.1271 	EXP 	nTrialsFeedback: 1
0.1271 	EXP 	keyMapping: ['left' 'right']
0.1272 	EXP 	targetSize: 1.
0.1272 	EXP 	scoreIncrement: 10
0.1273 	EXP 	maxContagCondRepeat: 3
0.1273 	EXP 	tagFlipScreen: True
0.1273 	EXP 	delTForVelocity: 5.
0.1274 	EXP 	velThreshold: 20
0.1274 	EXP 	velThresholdMax: 100
0.1274 	EXP 	staircaseStartPoint: 100
0.1275 	EXP 	staircaseStepSizeCorrect: 1
0.1275 	EXP 	staircaseStepSizeIncorrect: 3
0.1276 	EXP 	staircaseStepSizeInitial: 10
0.1276 	EXP 	qualityCheckDuration: 5
0.1276 	EXP 	screenWidthInPix: 1920
0.1277 	EXP 	screenHeightInPix: 1080
0.1277 	EXP 	Added new global key event: quitKey
0.2093 	EXP 	Removed global key event: 'quitKey'.
37.3395 	DATA 	Keypress: return
37.8737 	EXP 	Device response: <KeyPress from None: t=37.33941292762756, value=return, duration=None>
37.8737 	EXP 	Device response: <KeyPress from None: t=37.33941292762756, value=return, duration=0.0798943042755127>
37.8737 	EXP 	Device response: <KeyPress from None: t=37.57934784889221, value=return, duration=None>
37.8738 	EXP 	Device response: <KeyPress from None: t=37.57934784889221, value=return, duration=0.12799644470214844>
38.4781 	EXP 	Device response: <KeyPress from None: t=38.475419759750366, value=return, duration=None>
38.5714 	EXP 	Device response: <KeyPress from None: t=38.475419759750366, value=return, duration=0.09584355354309082>
38.5935 	DATA 	Keypress: return
38.5936 	DATA 	Keypress: return
47.7557 	EXP 	Device response: <KeyPress from None: t=47.755369901657104, value=right, duration=None>
47.8523 	DATA 	Keypress: right
47.8998 	EXP 	Device response: <KeyPress from None: t=47.755369901657104, value=right, duration=0.14392304420471191>
64.2059 	EXP 	Device response: <KeyPress from None: t=64.20339584350586, value=right, duration=None>
64.2467 	DATA 	Keypress: right
64.3030 	EXP 	Device response: <KeyPress from None: t=64.20339584350586, value=right, duration=0.09600186347961426>
106.1612 	EXP 	Device response: <KeyPress from None: t=106.15543413162231, value=c, duration=None>
106.2703 	DATA 	Keypress: c
106.4096 	EXP 	Device response: <KeyPress from None: t=106.15543413162231, value=c, duration=0.1759793758392334>
124.9879 	EXP 	Device response: <KeyPress from None: t=124.98744535446167, value=return, duration=None>
125.0076 	DATA 	Keypress: return
125.1326 	EXP 	Device response: <KeyPress from None: t=124.98744535446167, value=return, duration=0.12797093391418457>
184.4029 	EXP 	Device response: <KeyPress from None: t=184.39550709724426, value=return, duration=None>
184.4987 	EXP 	Device response: <KeyPress from None: t=184.39550709724426, value=return, duration=0.09594130516052246>
190.1637 	EXP 	Device response: <KeyPress from None: t=190.15546107292175, value=space, duration=None>
190.2940 	EXP 	Device response: <KeyPress from None: t=190.15546107292175, value=space, duration=0.12802767753601074>
196.7367 	EXP 	Device response: <KeyPress from None: t=196.73144698143005, value=return, duration=None>
196.8294 	EXP 	Device response: <KeyPress from None: t=196.73144698143005, value=return, duration=0.09600567817687988>
200.5129 	EXP 	Device response: <KeyPress from None: t=200.5074610710144, value=return, duration=None>
200.5265 	DATA 	Keypress: return
200.5267 	DATA 	Keypress: space
200.5268 	DATA 	Keypress: return
200.5269 	DATA 	Keypress: return
200.6530 	EXP 	Device response: <KeyPress from None: t=200.5074610710144, value=return, duration=0.11199545860290527>
224.1126 	EXP 	window1: units = 'norm'
224.1127 	EXP 	window1: units = 'pix'
238.5877 	EXP 	Device response: <KeyPress from None: t=238.58742952346802, value=escape, duration=None>
238.5970 	DATA 	Keypress: escape
238.6197 	EXP 	window1: units = 'norm'
238.6198 	EXP 	window1: units = 'pix'
238.6239 	EXP 	Added new global key event: quitKey
247.5153 	DATA 	Keypress: right
276.8114 	DATA 	Keypress: 3
297.6274 	DATA 	Keypress: 3
309.6753 	DATA 	Keypress: 3
348.3314 	DATA 	Keypress: 3
363.1954 	DATA 	Keypress: 3
376.8434 	DATA 	Keypress: space
376.8434 	EXP 	StartPractice
376.8498 	EXP 	Starting Trial Number 1
376.8512 	EXP 	fixationDurationInSec:0.288
376.8512 	EXP 	targetDistance:L
376.8512 	EXP 	blankDurationInFrameCount:100
376.8512 	EXP 	displacement:0.5000
376.8521 	EXP 	startFixDisplay
376.8565 	EXP 	startFixPeriod
377.1438 	EXP 	targetPresented
377.1520 	EXP 	blankDurationStart
377.5685 	EXP 	maskStart
378.0642 	EXP 	Device response: <KeyPress from None: t=238.58742952346802, value=escape, duration=0.09590435028076172>
378.0642 	EXP 	Device response: <KeyPress from None: t=247.5153272151947, value=right, duration=None>
378.0642 	EXP 	Device response: <KeyPress from None: t=247.5153272151947, value=right, duration=0.11203503608703613>
378.0642 	EXP 	Device response: <KeyPress from None: t=276.8114104270935, value=3, duration=None>
378.0642 	EXP 	Device response: <KeyPress from None: t=276.8114104270935, value=3, duration=0.11193609237670898>
378.0643 	EXP 	Device response: <KeyPress from None: t=297.6274015903473, value=3, duration=None>
378.0643 	EXP 	Device response: <KeyPress from None: t=297.6274015903473, value=3, duration=0.09596896171569824>
378.0643 	EXP 	Device response: <KeyPress from None: t=309.6753451824188, value=3, duration=None>
378.0643 	EXP 	Device response: <KeyPress from None: t=309.6753451824188, value=3, duration=0.11197447776794434>
378.0643 	EXP 	Device response: <KeyPress from None: t=348.331401348114, value=3, duration=None>
