,startTime,peakVelocityTime,stopTime,amplitude,peakVelocity,saccade_vec_left_x,peak_velocity_vec_left_x,saccade_vec_right_x,peak_velocity_vec_right_x,saccade_vec_left_y,peak_velocity_vec_left_y,saccade_vec_right_y,peak_velocity_vec_right_y,whichEye,otherEyeMissingData,isBinocular
8560,0.224,0.234,0.258,8.051994523303176,388.625257912976,-7.1060420870780945,-341.6218566894531,-6.694891095161438,-264.50262451171875,-3.786658376455307,-185.26763916015625,-4.1104899644851685,-229.19798278808594,L,False,True
0,0.262,0.265,0.269,0.23378356140166143,27.850397306018934,0.22707033157348633,27.107505798339844,0.11752080917358398,14.639286041259766,0.055622100830078125,6.389660358428955,-0.042999982833862305,-3.9091360569000244,L,False,True
5536,0.271,0.275,0.283,0.3192640251006629,28.912358436861002,-0.19963502883911133,-13.18310260772705,-0.31241893768310547,-28.2924747467041,0.032871246337890625,-5.837987899780273,-0.06575655937194824,-5.954858779907227,R,True,False
5562,0.384,0.397,0.422,5.748535876829767,280.8703573516255,-5.667373180389404,-274.6322021484375,-5.786593914031982,-264.6880798339844,-0.9625725746154785,-58.86689376831055,-0.7960779666900635,-48.22218704223633,L,False,True
5563,0.561,0.57,0.589,2.7484012627090277,197.03832239227273,-2.743345260620117,-197.02700805664062,-3.2664432525634766,-191.74114990234375,0.16663217544555664,2.111536741256714,0.2979874610900879,25.6720027923584,L,False,True
1,0.592,0.594,0.598,0.18907423646800722,23.726764221936875,0.18288421630859375,23.403553009033203,0.2429676055908203,27.160625457763672,0.047983646392822266,3.902953624725342,-0.07325315475463867,-11.619787216186523,L,False,True
2944,0.75,0.757,0.759,0.24485424627336147,23.800665813385635,0.08441925048828125,7.611786365509033,-0.1472301483154297,-14.654520034790039,0.2298412322998047,22.550662994384766,0.020212650299072266,10.220614433288574,L,True,False
2946,0.931,0.936,0.945,0.6040368030532184,58.004900436414665,0.11351776123046875,13.714104652404785,-0.15913057327270508,-3.720538854598999,0.5932741165161133,56.360374450683594,-0.36866283416748047,-47.764461517333984,L,False,True
5565,1.087,1.098,1.112,2.9900292383826055,225.182058479582,-2.987959861755371,-224.52500915527344,-3.261657238006592,-219.7169647216797,-0.11122369766235352,-17.189523696899414,-0.2629270553588867,-10.345343589782715,L,False,True
3,1.115,1.118,1.123,0.2930727413819064,32.87754351844152,0.2921886444091797,32.73734664916992,0.3051028251647949,35.10223388671875,0.022747039794921875,3.0329856872558594,-0.0454864501953125,-9.30395221710205,L,False,True
6,1.337,1.354,1.381,9.952679450920709,363.35327324477885,9.952409982681274,363.3369445800781,10.186609983444214,410.7442932128906,0.07323789596557617,-3.4446887969970703,-0.07074928283691406,-29.540250778198242,L,False,True
7,1.394,1.396,1.4,0.17541209859988885,21.565504345243184,0.12431740760803223,15.891386985778809,0.03295135498046875,7.996165752410889,0.12375211715698242,14.578573226928711,0.07580947875976562,11.27924919128418,L,False,True
9,1.606,1.619,1.635,4.585706805526439,274.1535426101633,4.583281517028809,273.3651428222656,4.7162392139434814,327.50238037109375,0.1491222381591797,20.77651596069336,-0.0025272369384765625,-5.743393421173096,L,False,True
5569,1.636,1.639,1.644,0.42680560074295604,49.638032019547914,-0.41585683822631836,-48.71332550048828,-0.24237442016601562,-32.05225372314453,-0.09605264663696289,-9.536568641662598,0.08846426010131836,5.1007080078125,L,False,True
