,startTime,stopTime,whichEye
48,101.38,101.466,R
49,104.213,104.284,R
49,104.213,104.284,L
50,107.19,107.27,L
50,107.19,107.27,R
51,113.309,113.367,R
51,113.309,113.367,L
52,113.612,113.725,L
52,113.612,113.725,R
53,119.334,119.476,R
53,119.334,119.476,L
54,122.421,122.556,L
54,122.421,122.556,R
55,124.983,125.137,R
55,124.983,125.137,L
56,127.823,127.884,L
56,127.823,127.884,R
57,128.568,128.643,R
57,128.568,128.643,L
58,129.741,129.774,L
58,129.741,129.774,R
59,131.088,131.149,L
59,131.088,131.149,R
60,131.426,131.513,R
60,131.426,131.513,L
61,133.847,133.891,L
61,133.847,133.891,R
62,134.033,134.214,L
62,134.033,134.214,R
63,134.541,134.613,R
63,134.541,134.613,L
64,135.072,135.177,R
64,135.072,135.177,L
65,135.722,136.035,L
65,135.722,136.035,R
66,136.34,136.458,R
66,136.34,136.458,L
67,137.25,137.386,L
67,137.25,137.386,R
68,138.341,138.458,L
68,138.341,138.458,R
69,139.046,139.139,L
69,139.046,139.139,R
70,139.544,139.65,R
70,139.544,139.65,L
71,139.934,140.024,L
71,139.934,140.024,R
72,140.337,140.436,R
72,140.337,140.436,L
73,140.576,140.676,L
73,140.576,140.676,R
74,140.978,141.118,R
74,140.978,141.118,L
75,141.478,141.593,L
75,141.478,141.593,R
76,143.809,143.846,R
76,143.809,143.846,L
77,145.308,145.436,L
77,145.308,145.436,R
78,147.711,148.101,R
78,147.711,148.101,L
79,148.343,148.479,L
79,148.343,148.479,R
80,148.796,149.272,L
80,148.796,149.272,R
81,150.402,150.822,R
81,150.402,150.822,L
82,150.978,151.181,L
82,150.978,151.181,R
83,151.905,152.345,R
83,151.905,152.345,L
84,152.972,153.169,L
84,152.972,153.169,R
85,155.51,155.702,R
85,155.51,155.702,L
86,155.819,156.047,R
86,155.819,156.047,L
87,156.475,157.154,L
87,156.475,157.154,R
88,157.43,157.521,R
88,157.43,157.521,L
89,158.292,158.402,L
89,158.292,158.402,R
90,158.763,158.824,L
90,158.763,158.824,R
91,158.918,159.325,R
91,158.918,159.325,L
92,160.001,160.159,L
92,160.001,160.159,R
93,161.304,161.395,R
93,161.304,161.395,L
94,167.811,167.936,L
94,167.811,167.936,R
95,168.871,168.973,R
95,168.871,168.973,L
96,169.194,169.327,L
96,169.194,169.327,R
97,169.704,169.824,R
97,169.704,169.824,L
98,171.386,171.65,L
98,171.386,171.65,R
99,172.375,172.525,R
99,172.375,172.525,L
100,172.724,172.816,L
100,172.724,172.816,R
101,173.336,173.442,R
101,173.336,173.442,L
102,174.383,174.492,L
102,174.383,174.492,R
103,175.251,175.552,R
103,175.251,175.552,L
104,175.757,175.907,L
104,175.757,175.907,R
105,176.378,176.514,L
105,176.378,176.514,R
106,177.114,177.204,L
106,177.114,177.204,R
107,178.041,178.103,R
107,178.041,178.103,L
108,178.679,178.798,R
108,178.679,178.798,L
109,179.484,179.863,L
109,179.484,179.863,R
110,180.866,180.966,R
110,180.866,180.966,L
111,181.612,181.729,L
111,181.612,181.729,R
112,182.984,183.136,R
112,182.984,183.136,L
113,183.784,183.886,L
113,183.784,183.886,R
114,184.66,184.821,R
114,184.66,184.821,L
115,184.978,185.145,L
115,184.978,185.145,R
116,185.583,185.721,R
116,185.583,185.721,L
117,187.081,187.101,L
117,187.081,187.101,R
118,187.749,187.908,R
118,187.749,187.908,L
119,189.363,189.497,L
119,189.363,189.497,R
120,190.186,190.289,R
120,190.186,190.289,L
121,191.713,191.851,L
121,191.713,191.851,R
122,192.787,192.873,R
122,192.787,192.873,L
123,195.565,195.861,L
123,195.565,195.861,R
124,196.281,197.284,R
124,196.281,197.284,L
125,197.379,197.519,L
125,197.379,197.519,R
126,198.591,198.697,R
126,198.591,198.697,L
127,199.383,201.75,L
127,199.383,201.75,R
128,202.039,202.141,R
128,202.039,202.141,L
129,203.683,203.74,L
129,203.683,203.74,R
130,203.79,204.359,R
130,203.79,204.359,L
131,204.644,205.199,L
131,204.644,205.199,R
132,206.141,206.212,R
132,206.141,206.212,L
133,206.425,206.555,L
133,206.425,206.555,R
134,207.02,207.588,R
134,207.02,207.588,L
135,208.405,209.759,L
135,208.405,209.759,R
136,211.935,212.045,R
136,211.935,212.045,L
137,215.398,215.488,R
137,215.398,215.488,L
138,223.131,223.2,R
138,223.131,223.2,L
139,223.316,223.494,L
139,223.316,223.494,R
140,223.904,223.999,R
140,223.904,223.999,L
141,227.868,228.062,R
141,227.868,228.062,L
142,230.839,230.858,R
142,230.839,230.858,L
143,231.035,231.163,L
143,231.035,231.163,R
144,239.064,239.369,R
144,239.064,239.369,L
145,239.575,239.953,L
145,239.575,239.953,R
146,244.375,244.551,R
146,244.375,244.551,L
147,250.74,250.763,L
147,250.74,250.763,R
148,251.095,251.187,R
148,251.095,251.187,L
149,251.274,251.454,L
149,251.274,251.454,R
150,251.869,252.002,R
150,251.869,252.002,L
151,252.297,252.422,L
151,252.297,252.422,R
152,253.085,253.145,L
152,253.085,253.145,R
153,253.929,254.022,L
153,253.929,254.022,R
154,254.161,254.348,R
154,254.161,254.348,L
155,261.24,261.434,R
155,261.24,261.434,L
156,261.812,262.009,L
156,261.812,262.009,R
157,269.475,269.703,R
157,269.475,269.703,L
158,269.825,269.987,L
158,269.825,269.987,R
159,270.256,270.495,R
159,270.256,270.495,L
160,270.654,270.745,L
160,270.654,270.745,R
161,270.887,271.053,L
161,270.887,271.053,R
162,272.531,272.684,R
162,272.531,272.684,L
163,273.265,273.409,L
163,273.265,273.409,R
164,274.147,274.327,R
164,274.147,274.327,L
165,274.459,274.621,L
165,274.459,274.621,R
166,275.854,275.963,R
166,275.854,275.963,L
167,276.972,277.258,L
167,276.972,277.258,R
168,277.457,277.618,R
168,277.457,277.618,L
169,284.941,285.436,L
169,284.941,285.436,R
170,285.568,285.74,R
170,285.568,285.74,L
171,286.022,286.153,L
171,286.022,286.153,R
172,286.579,286.835,R
172,286.579,286.835,L
173,287.553,288.024,L
173,287.553,288.024,R
174,288.35,288.493,R
174,288.35,288.493,L
175,289.19,289.33,L
175,289.19,289.33,R
176,290.091,290.175,R
176,290.091,290.175,L
177,297.145,297.806,R
177,297.145,297.806,L
178,298.037,298.243,L
178,298.037,298.243,R
179,300.801,301.029,R
179,300.801,301.029,L
180,301.901,302.035,L
180,301.901,302.035,R
181,306.994,307.047,R
181,306.994,307.047,L
182,307.234,307.405,L
182,307.234,307.405,R
183,307.494,307.722,R
183,307.494,307.722,L
184,308.005,308.17,L
184,308.005,308.17,R
185,308.449,308.587,R
185,308.449,308.587,L
186,308.85,308.978,R
186,308.85,308.978,L
187,309.692,309.823,R
187,309.692,309.823,L
188,316.868,317.256,L
188,316.868,317.256,R
189,317.318,317.738,R
189,317.318,317.738,L
190,318.147,318.318,L
190,318.147,318.318,R
191,324.943,325.399,R
191,324.943,325.399,L
192,325.555,325.723,L
192,325.555,325.723,R
193,332.076,332.182,R
193,332.076,332.182,L
194,332.522,332.666,L
194,332.522,332.666,R
195,333.306,334.613,R
195,333.306,334.613,L
196,341.177,341.4,L
196,341.177,341.4,R
197,341.555,341.712,R
197,341.555,341.712,L
198,342.012,342.198,L
198,342.012,342.198,R
199,342.277,342.441,R
199,342.277,342.441,L
200,344.582,344.822,L
200,344.582,344.822,R
201,345.299,345.454,R
201,345.299,345.454,L
202,352.747,352.963,L
202,352.747,352.963,R
203,353.049,353.296,R
203,353.049,353.296,L
204,353.77,353.943,L
204,353.77,353.943,R
205,360.265,360.366,R
205,360.265,360.366,L
206,360.651,361.037,L
206,360.651,361.037,R
207,361.218,362.37,R
207,361.218,362.37,L
208,363.473,363.596,L
208,363.473,363.596,R
209,364.32,364.49,R
209,364.32,364.49,L
210,364.586,364.722,L
210,364.586,364.722,R
211,370.634,370.787,R
211,370.634,370.787,L
212,370.89,371.026,L
212,370.89,371.026,R
213,371.394,371.594,R
213,371.394,371.594,L
214,371.821,372.997,L
214,371.821,372.997,R
215,373.233,373.368,R
215,373.233,373.368,L
216,374.618,374.764,L
216,374.618,374.764,R
217,375.359,375.5,R
217,375.359,375.5,L
218,381.968,382.122,L
218,381.968,382.122,R
219,382.547,382.7,R
219,382.547,382.7,L
220,383.004,383.182,L
220,383.004,383.182,R
221,383.374,383.505,R
221,383.374,383.505,L
222,386.038,386.182,L
222,386.038,386.182,R
223,386.267,386.481,R
223,386.267,386.481,L
224,390.638,390.715,L
224,390.638,390.715,R
225,391.27,391.487,R
225,391.27,391.487,L
226,398.534,398.648,L
226,398.534,398.648,R
227,399.334,399.489,R
227,399.334,399.489,L
228,399.598,399.834,L
228,399.598,399.834,R
229,406.97,407.51,R
229,406.97,407.51,L
230,407.627,407.777,L
230,407.627,407.777,R
231,414.456,414.898,R
231,414.456,414.898,L
232,415.207,415.311,L
232,415.207,415.311,R
233,422.223,422.562,R
233,422.223,422.562,L
234,423.026,423.186,L
234,423.026,423.186,R
235,425.921,426.071,R
235,425.921,426.071,L
236,426.171,426.323,L
236,426.171,426.323,R
237,431.195,431.285,R
237,431.195,431.285,L
238,431.383,431.58,L
238,431.383,431.58,R
239,438.709,439.002,R
239,438.709,439.002,L
240,446.589,447.18,L
240,446.589,447.18,R
241,449.535,449.783,R
241,449.535,449.783,L
242,450.586,450.735,L
242,450.586,450.735,R
243,457.711,457.963,R
243,457.711,457.963,L
244,458.381,458.479,L
244,458.381,458.479,R
245,465.641,466.127,L
245,465.641,466.127,R
246,467.839,467.864,R
246,467.839,467.864,L
247,468.542,468.635,R
247,468.542,468.635,L
248,468.977,469.155,R
248,468.977,469.155,L
249,470.353,498.392,L
249,470.353,498.392,R
250,498.584,499.012,R
250,498.584,499.012,L
251,499.213,528.628,R
251,499.213,528.628,L
252,529.887,529.966,L
252,529.887,529.966,R
253,530.572,530.684,R
253,530.572,530.684,L
254,531.024,531.095,L
254,531.024,531.095,R
255,531.449,531.479,R
255,531.449,531.479,L
256,532.343,532.447,L
256,532.343,532.447,R
257,533.323,533.409,L
257,533.323,533.409,R
258,533.536,533.663,R
258,533.536,533.663,L
259,534.136,534.263,L
259,534.136,534.263,R
260,535.929,536.006,R
260,535.929,536.006,L
261,539.012,540.017,L
261,539.012,540.017,R
262,540.304,541.159,R
262,540.304,541.159,L
263,542.067,542.142,L
263,542.067,542.142,R
264,542.201,646.464,L
264,542.201,646.464,R
265,647.273,647.41,R
265,647.273,647.41,L
266,648.431,649.013,L
266,648.431,649.013,R
267,658.065,658.328,R
267,658.065,658.328,L
268,660.462,662.213,L
268,660.462,662.213,R
269,662.921,663.957,R
269,662.921,663.957,L
270,666.166,666.232,L
270,666.166,666.232,R
271,670.327,670.501,R
271,670.327,670.501,L
272,676.053,676.315,L
272,676.053,676.315,R
273,676.741,676.816,R
273,676.741,676.816,L
274,679.88,680.043,L
274,679.88,680.043,R
275,687.33,687.9,R
275,687.33,687.9,L
276,688.052,688.169,L
276,688.052,688.169,R
277,693.268,693.524,R
277,693.268,693.524,L
278,700.488,700.727,L
278,700.488,700.727,R
279,700.836,700.988,R
279,700.836,700.988,L
280,704.275,704.583,L
280,704.275,704.583,R
281,710.815,711.276,R
281,710.815,711.276,L
282,711.541,711.599,R
282,711.541,711.599,L
283,714.155,714.349,L
283,714.155,714.349,R
284,714.899,715.002,L
284,714.899,715.002,R
285,721.815,722.165,R
285,721.815,722.165,L
286,722.677,722.814,R
286,722.677,722.814,L
287,725.043,725.592,R
287,725.043,725.592,L
288,728.009,728.271,L
288,728.009,728.271,R
289,735.296,735.544,L
289,735.296,735.544,R
290,735.782,735.931,R
290,735.782,735.931,L
291,739.055,739.117,L
291,739.055,739.117,R
292,746.854,747.037,R
292,746.854,747.037,L
293,747.113,747.252,L
293,747.113,747.252,R
294,755.6,755.794,R
294,755.6,755.794,L
295,758.792,759.031,R
295,758.792,759.031,L
296,759.168,759.338,L
296,759.168,759.338,R
297,762.32,762.559,R
297,762.32,762.559,L
298,765.613,765.811,L
298,765.613,765.811,R
299,771.266,771.432,R
299,771.266,771.432,L
300,775.919,776.213,L
300,775.919,776.213,R
301,778.916,779.217,R
301,778.916,779.217,L
302,781.898,781.968,L
302,781.898,781.968,R
303,788.766,789.128,R
303,788.766,789.128,L
304,796.136,796.223,L
304,796.136,796.223,R
305,796.669,796.989,R
305,796.669,796.989,L
306,797.827,797.929,L
306,797.827,797.929,R
307,803.64,803.773,R
307,803.64,803.773,L
308,810.323,810.724,L
308,810.323,810.724,R
309,813.5,813.744,R
309,813.5,813.744,L
310,817.195,817.362,L
310,817.195,817.362,R
311,817.893,818.069,R
311,817.893,818.069,L
312,823.411,823.571,L
312,823.411,823.571,R
313,828.768,828.895,L
313,828.768,828.895,R
314,832.002,832.131,R
314,832.002,832.131,L
315,834.443,834.708,L
315,834.443,834.708,R
316,839.114,839.262,R
316,839.114,839.262,L
317,839.384,839.505,L
317,839.384,839.505,R
318,839.783,892.214,R
318,839.783,892.214,L
319,892.473,895.405,L
319,892.473,895.405,R
320,896.244,896.651,R
320,896.244,896.651,L
321,897.232,897.631,R
321,897.232,897.631,L
322,897.963,899.618,L
322,897.963,899.618,R
323,899.822,899.9,R
323,899.822,899.9,L
324,901.749,901.887,L
324,901.749,901.887,R
325,902.593,902.731,L
325,902.593,902.731,R
326,902.848,903.326,L
326,902.848,903.326,R
327,904.056,904.171,R
327,904.056,904.171,L
328,905.177,905.424,L
328,905.177,905.424,R
329,906.235,906.321,R
329,906.235,906.321,L
330,906.694,968.401,L
330,906.694,968.401,R
331,969.292,971.959,R
331,969.292,971.959,L
332,976.501,976.697,L
332,976.501,976.697,R
333,978.875,978.986,R
333,978.875,978.986,L
334,981.775,982.12,L
334,981.775,982.12,R
335,985.639,985.811,R
335,985.639,985.811,L
336,992.949,993.043,L
336,992.949,993.043,R
337,993.343,993.953,R
337,993.343,993.953,L
338,994.691,996.699,R
338,994.691,996.699,L
339,999.153,999.29,L
339,999.153,999.29,R
340,1006.318,1006.555,R
340,1006.318,1006.555,L
341,1006.731,1007.064,R
341,1006.731,1007.064,L
342,1007.557,1007.608,L
342,1007.557,1007.608,R
343,1010.57,1011.011,R
343,1010.57,1011.011,L
344,1017.94,1018.215,R
344,1017.94,1018.215,L
345,1018.52,1018.602,L
345,1018.52,1018.602,R
346,1021.972,1022.366,R
346,1021.972,1022.366,L
347,1024.643,1024.839,L
347,1024.643,1024.839,R
348,1031.785,1032.482,R
348,1031.785,1032.482,L
349,1033.086,1033.141,R
349,1033.086,1033.141,L
350,1035.298,1035.738,L
350,1035.298,1035.738,R
351,1038.372,1038.726,R
351,1038.372,1038.726,L
352,1045.813,1046.654,L
352,1045.813,1046.654,R
353,1047.183,1047.299,R
353,1047.183,1047.299,L
354,1048.785,1049.078,L
354,1048.785,1049.078,R
355,1049.262,1049.393,R
355,1049.262,1049.393,L
356,1051.937,1052.287,L
356,1051.937,1052.287,R
357,1059.341,1059.651,L
357,1059.341,1059.651,R
358,1059.838,1059.964,R
358,1059.838,1059.964,L
359,1066.601,1066.802,L
359,1066.601,1066.802,R
360,1067.136,1067.608,R
360,1067.136,1067.608,L
361,1068.038,1068.139,R
361,1068.038,1068.139,L
362,1074.956,1075.201,R
362,1074.956,1075.201,L
363,1075.301,1075.467,L
363,1075.301,1075.467,R
364,1075.96,1076.053,R
364,1075.96,1076.053,L
365,1082.692,1083.143,L
365,1082.692,1083.143,R
366,1088.196,1088.426,R
366,1088.196,1088.426,L
367,1088.509,1088.64,L
367,1088.509,1088.64,R
368,1095.145,1095.891,R
368,1095.145,1095.891,L
369,1096.57,1096.63,L
369,1096.57,1096.63,R
370,1103.226,1103.586,R
370,1103.226,1103.586,L
371,1103.889,1103.978,L
371,1103.889,1103.978,R
372,1107.961,1108.13,R
372,1107.961,1108.13,L
373,1111.025,1111.222,L
373,1111.025,1111.222,R
374,1114.68,1114.957,R
374,1114.68,1114.957,L
375,1115.399,1115.532,L
375,1115.399,1115.532,R
376,1118.295,1118.531,L
376,1118.295,1118.531,R
377,1121.185,1121.317,R
377,1121.185,1121.317,L
378,1121.515,1121.632,L
378,1121.515,1121.632,R
379,1123.944,1124.049,R
379,1123.944,1124.049,L
380,1124.392,1124.488,L
380,1124.392,1124.488,R
381,1126.563,1126.64,R
381,1126.563,1126.64,L
382,1131.058,1131.297,L
382,1131.058,1131.297,R
383,1135.367,1135.628,R
383,1135.367,1135.628,L
384,1138.253,1138.444,L
384,1138.253,1138.444,R
385,1138.552,1138.674,R
385,1138.552,1138.674,L
386,1138.939,1139.093,L
386,1138.939,1139.093,R
387,1141.064,1141.249,R
387,1141.064,1141.249,L
388,1141.357,1141.505,L
388,1141.357,1141.505,R
389,1144.361,1144.527,L
389,1144.361,1144.527,R
390,1147.131,1147.293,R
390,1147.131,1147.293,L
391,1147.538,1147.702,L
391,1147.538,1147.702,R
392,1150.214,1150.265,L
392,1150.214,1150.265,R
393,1155.554,1155.757,R
393,1155.554,1155.757,L
394,1156.293,1156.342,L
394,1156.293,1156.342,R
395,1158.773,1159.061,R
395,1158.773,1159.061,L
396,1161.819,1162.005,L
396,1161.819,1162.005,R
397,1166.356,1166.532,R
397,1166.356,1166.532,L
398,1166.711,1166.839,L
398,1166.711,1166.839,R
399,1173.281,1173.675,R
399,1173.281,1173.675,L
400,1173.909,1174.02,L
400,1173.909,1174.02,R
401,1177.42,1177.615,R
401,1177.42,1177.615,L
402,1177.841,1177.968,L
402,1177.841,1177.968,R
403,1179.445,1179.669,L
403,1179.445,1179.669,R
404,1180.109,1219.89,R
404,1180.109,1219.89,L
405,1220.217,1220.253,L
405,1220.217,1220.253,R
406,1220.488,1220.574,R
406,1220.488,1220.574,L
407,1220.829,1220.939,L
407,1220.829,1220.939,R
408,1221.364,1221.456,R
408,1221.364,1221.456,L
409,1221.768,1221.904,R
409,1221.768,1221.904,L
410,1225.455,1225.682,L
410,1225.455,1225.682,R
411,1226.236,1226.677,R
411,1226.236,1226.677,L
412,1227.06,1252.165,L
412,1227.06,1252.165,R
413,1252.26,1252.308,R
413,1252.26,1252.308,L
414,1254.131,1254.173,R
414,1254.131,1254.173,L
415,1254.725,1254.895,L
415,1254.725,1254.895,R
416,1254.998,1255.162,L
416,1254.998,1255.162,R
417,1261.423,1261.687,R
417,1261.423,1261.687,L
418,1262.149,1262.627,L
418,1262.149,1262.627,R
419,1262.999,1265.143,R
419,1262.999,1265.143,L
420,1267.451,1267.68,L
420,1267.451,1267.68,R
421,1267.933,1268.016,R
421,1267.933,1268.016,L
422,1275.807,1276.008,L
422,1275.807,1276.008,R
423,1279.908,1280.113,R
423,1279.908,1280.113,L
424,1280.228,1280.351,L
424,1280.228,1280.351,R
425,1283.023,1283.247,R
425,1283.023,1283.247,L
426,1284.061,1284.153,L
426,1284.061,1284.153,R
427,1285.39,1285.495,R
427,1285.39,1285.495,L
428,1293.004,1293.426,L
428,1293.004,1293.426,R
429,1295.626,1295.813,R
429,1295.626,1295.813,L
430,1301.161,1301.244,L
430,1301.161,1301.244,R
431,1301.716,1301.942,R
431,1301.716,1301.942,L
432,1302.335,1302.753,L
432,1302.335,1302.753,R
433,1303.273,1303.345,R
433,1303.273,1303.345,L
434,1303.762,1303.874,L
434,1303.762,1303.874,R
435,1308.415,1308.705,R
435,1308.415,1308.705,L
436,1311.131,1311.303,L
436,1311.131,1311.303,R
437,1318.828,1319.061,R
437,1318.828,1319.061,L
438,1319.16,1319.303,L
438,1319.16,1319.303,R
439,1319.586,1319.664,R
439,1319.586,1319.664,L
440,1320.079,1320.137,L
440,1320.079,1320.137,R
441,1321.524,1321.728,R
441,1321.524,1321.728,L
442,1325.977,1326.273,L
442,1325.977,1326.273,R
443,1333.402,1333.673,R
443,1333.402,1333.673,L
444,1333.798,1333.959,L
444,1333.798,1333.959,R
445,1336.294,1336.42,R
445,1336.294,1336.42,L
446,1342.742,1342.987,L
446,1342.742,1342.987,R
447,1345.748,1346.094,R
447,1345.748,1346.094,L
448,1352.029,1352.379,L
448,1352.029,1352.379,R
449,1356.801,1357.357,L
449,1356.801,1357.357,R
450,1364.64,1364.875,R
450,1364.64,1364.875,L
451,1365.002,1365.081,R
451,1365.002,1365.081,L
452,1365.439,1365.55,L
452,1365.439,1365.55,R
453,1372.401,1372.627,R
453,1372.401,1372.627,L
454,1373.175,1373.281,L
454,1373.175,1373.281,R
455,1375.582,1375.854,R
455,1375.582,1375.854,L
456,1375.93,1376.094,L
456,1375.93,1376.094,R
457,1380.857,1381.432,R
457,1380.857,1381.432,L
458,1383.708,1383.763,L
458,1383.708,1383.763,R
459,1383.845,1383.966,R
459,1383.845,1383.966,L
460,1387.013,1387.268,L
460,1387.013,1387.268,R
461,1392.449,1392.601,R
461,1392.449,1392.601,L
462,1399.055,1399.35,L
462,1399.055,1399.35,R
463,1402.819,1402.845,R
463,1402.819,1402.845,L
464,1418.151,1418.256,L
464,1418.151,1418.256,R
465,1440.004,1440.064,R
465,1440.004,1440.064,L
466,1450.27,1450.409,L
466,1450.27,1450.409,R
467,1450.567,1450.679,R
467,1450.567,1450.679,L
468,1456.125,1456.545,L
468,1456.125,1456.545,R
469,1456.79,1514.747,R
469,1456.79,1514.747,L
470,1515.044,1515.126,L
470,1515.044,1515.126,R
471,1515.854,1515.921,R
471,1515.854,1515.921,L
472,1516.233,1516.304,L
472,1516.233,1516.304,R
473,1516.787,1551.503,L
473,1516.787,1551.503,R
474,1552.491,1552.918,L
474,1552.491,1552.918,R
475,1554.251,1554.811,L
475,1554.251,1554.811,R
476,1561.249,1561.504,R
476,1561.249,1561.504,L
477,1561.76,1561.955,L
477,1561.76,1561.955,R
478,1563.87,1565.559,R
478,1563.87,1565.559,L
479,1567.338,1567.487,L
479,1567.338,1567.487,R
480,1570.419,1570.732,R
480,1570.419,1570.732,L
481,1577.684,1577.996,R
481,1577.684,1577.996,L
482,1578.341,1578.422,L
482,1578.341,1578.422,R
483,1580.701,1580.964,R
483,1580.701,1580.964,L
484,1588.059,1588.409,L
484,1588.059,1588.409,R
485,1588.571,1588.667,L
485,1588.571,1588.667,R
486,1589.057,1589.239,R
486,1589.057,1589.239,L
487,1593.821,1594.631,L
487,1593.821,1594.631,R
488,1594.963,1595.026,R
488,1594.963,1595.026,L
489,1601.398,1601.601,L
489,1601.398,1601.601,R
490,1601.778,1601.925,R
490,1601.778,1601.925,L
491,1609.186,1609.481,L
491,1609.186,1609.481,R
492,1609.712,1609.774,R
492,1609.712,1609.774,L
493,1610.178,1610.301,L
493,1610.178,1610.301,R
494,1617.005,1617.81,R
494,1617.005,1617.81,L
495,1619.902,1620.169,L
495,1619.902,1620.169,R
496,1627.904,1628.368,R
496,1627.904,1628.368,L
497,1628.729,1628.77,L
497,1628.729,1628.77,R
498,1629.769,1629.815,R
498,1629.769,1629.815,L
499,1635.038,1635.211,L
499,1635.038,1635.211,R
500,1638.537,1638.759,R
500,1638.537,1638.759,L
501,1645.979,1646.251,L
501,1645.979,1646.251,R
502,1646.464,1646.519,R
502,1646.464,1646.519,L
503,1646.897,1646.95,L
503,1646.897,1646.95,R
504,1649.407,1649.586,R
504,1649.407,1649.586,L
505,1652.251,1652.526,L
505,1652.251,1652.526,R
506,1659.874,1660.062,R
506,1659.874,1660.062,L
507,1660.721,1660.787,R
507,1660.721,1660.787,L
508,1664.478,1664.714,L
508,1664.478,1664.714,R
509,1672.375,1672.809,R
509,1672.375,1672.809,L
510,1676.984,1677.415,L
510,1676.984,1677.415,R
511,1677.865,1677.906,R
511,1677.865,1677.906,L
512,1684.844,1685.314,L
512,1684.844,1685.314,R
513,1692.483,1692.691,L
513,1692.483,1692.691,R
514,1692.78,1692.925,R
514,1692.78,1692.925,L
515,1700.19,1700.449,L
515,1700.19,1700.449,R
516,1700.542,1700.666,R
516,1700.542,1700.666,L
517,1703.103,1703.362,R
517,1703.103,1703.362,L
518,1710.836,1711.07,L
518,1710.836,1711.07,R
519,1718.528,1718.878,R
519,1718.528,1718.878,L
520,1719.144,1719.251,L
520,1719.144,1719.251,R
521,1725.343,1725.788,R
521,1725.343,1725.788,L
522,1733.364,1733.714,L
522,1733.364,1733.714,R
523,1733.843,1733.962,L
523,1733.843,1733.962,R
524,1741.368,1741.644,R
524,1741.368,1741.644,L
525,1741.735,1741.88,R
525,1741.735,1741.88,L
526,1744.788,1744.919,L
526,1744.788,1744.919,R
527,1751.7,1751.913,R
527,1751.7,1751.913,L
528,1756.311,1756.605,R
528,1756.311,1756.605,L
529,1761.368,1761.583,R
529,1761.368,1761.583,L
530,1768.933,1769.22,R
530,1768.933,1769.22,L
531,1769.431,1769.486,L
531,1769.431,1769.486,R
532,1778.723,1779.006,R
532,1778.723,1779.006,L
533,1781.905,1782.037,R
533,1781.905,1782.037,L
534,1782.116,1782.236,L
534,1782.116,1782.236,R
535,1792.638,1792.758,R
535,1792.638,1792.758,L
536,1792.929,1793.037,L
536,1792.929,1793.037,R
537,1794.262,1794.492,R
537,1794.262,1794.492,L
538,1794.958,1817.905,L
538,1794.958,1817.905,R
539,1818.237,1818.425,L
539,1818.237,1818.425,R
540,1818.743,1826.492,L
540,1818.743,1826.492,R
541,1827.757,1830.174,R
541,1827.757,1830.174,L
542,1830.363,1830.791,L
542,1830.363,1830.791,R
543,1831.296,1832.597,R
543,1831.296,1832.597,L
544,1833.594,1833.632,L
544,1833.594,1833.632,R
545,1834.319,1834.372,R
545,1834.319,1834.372,L
546,1836.065,1871.298,L
546,1836.065,1871.298,R
