,startTime,peakVelocityTime,stopTime,amplitude,peakVelocity,saccade_vec_left_x,peak_velocity_vec_left_x,saccade_vec_right_x,peak_velocity_vec_right_x,saccade_vec_left_y,peak_velocity_vec_left_y,saccade_vec_right_y,peak_velocity_vec_right_y,whichEye,otherEyeMissingData,isBinocular
7268,0.595,0.597,0.601,0.11189556121826172,14.860508568761732,-0.052168846130371094,-7.114438533782959,-0.11189556121826172,-14.782687187194824,-0.05562734603881836,-6.964994430541992,0.0,1.5188398361206055,R,True,False
0,0.711,0.718,0.726,0.9630375714995022,101.6057887463042,0.9165754318237305,98.32626342773438,1.2080469131469727,138.25119018554688,-0.2955179214477539,-25.606292724609375,-0.3739509582519531,-10.820967674255371,L,False,True
1,0.837,0.85,0.867,6.3027429881262,371.7459566388572,6.291519641876221,370.85528564453125,6.713503360748291,452.64764404296875,-0.3759651184082031,-25.717958450317383,-0.20200347900390625,-33.563331604003906,L,False,True
2,0.876,0.881,0.889,0.44905283480974606,42.229612968718946,0.4464898109436035,41.67351150512695,0.5678787231445312,45.3682746887207,-0.04790925979614258,-6.830713748931885,-0.052999019622802734,-4.313319206237793,L,False,True
4903,0.937,0.941,0.945,0.20635246560248255,22.68834255847153,0.03743124008178711,2.6996254920959473,-0.0425715446472168,-6.214937210083008,0.20677995681762695,22.419218063354492,0.20191335678100586,21.820528030395508,R,True,False
3,1.237,1.248,1.258,3.124086443391259,254.51297571077657,3.121836543083191,254.3983917236328,3.3855468034744263,268.3941650390625,-0.11854410171508789,-7.636301040649414,0.13121509552001953,5.046523571014404,L,False,True
6023,1.259,1.263,1.269,0.5106465667551239,55.42899581206587,-0.510490894317627,-55.41249084472656,-0.7003953456878662,-82.71179962158203,-0.012608051300048828,-1.352566123008728,-0.005047798156738281,-0.2753257751464844,L,False,True
4,1.271,1.275,1.281,0.3181314751669554,32.07645022377816,0.3174912929534912,32.072837829589844,0.30966830253601074,30.574132919311523,-0.020172119140625,-0.4813860356807709,-0.07570838928222656,-7.868979454040527,L,False,True
5,1.404,1.416,1.428,4.750003866814,310.4680777627344,4.731313586235046,308.680419921875,4.908015727996826,333.1629638671875,-0.4209613800048828,-33.26898956298828,-0.19416427612304688,-37.92384719848633,L,False,True
7,1.575,1.586,1.598,3.8357915041705284,291.4571797040558,3.8325071334838867,291.21478271484375,3.802690029144287,295.3774108886719,-0.15869951248168945,-11.884356498718262,-0.34021806716918945,-35.596580505371094,L,False,True
6025,1.6,1.606,1.611,0.3407134941446113,37.808424837786525,-0.33913707733154297,-34.72737503051758,-0.25638389587402344,-17.918432235717773,-0.03273725509643555,-14.949461936950684,-0.035260677337646484,-7.832155227661133,L,False,True
8,1.614,1.619,1.624,0.2783609834687839,30.008695996685805,0.2574777603149414,27.343564987182617,0.1479473114013672,13.852581977844238,0.10578298568725586,12.363304138183594,0.13350725173950195,14.199128150939941,L,False,True
