,trialIndex,targetOnsetTime,Unnamed: 0,startTime,peakVelocityTime,stopTime,amplitude,peakVelocity,saccade_vec_left_x,peak_velocity_vec_left_x,saccade_vec_right_x,peak_velocity_vec_right_x,saccade_vec_left_y,peak_velocity_vec_left_y,saccade_vec_right_y,peak_velocity_vec_right_y,whichEye,otherEyeMissingData,isBinocular,blockId,arrowDirection,latency,blankDuration,fixationDurationInSec,response,result,isSaccade,blankDurationInFrameCount
0,0,175.61566666666667,8486,175.2,175.207,175.213,0.8968314665268655,90.93812864217904,-0.6910413801670074,-73.42369842529297,-0.3937658369541168,-38.91403579711914,-0.5716366767883301,-53.6535530090332,-0.4547877907752991,-49.543827056884766,L,False,True,0,R,400,,0.237,RightResponse,correct,True,4.0
1,1,181.56066666666666,5769,181.499,181.504,181.51,0.4853220011898829,52.99275050962834,-0.4852621406316757,-52.706844329833984,-0.1498829126358032,-25.33458709716797,0.0076223164796829,5.497287273406982,0.0914680212736129,9.608750343322754,L,False,True,0,L,50,,0.217,RightResponse,incorrect,True,4.0
2,2,184.98666666666668,3217,184.577,184.583,184.592,0.6885808090358309,56.97327431830087,-0.0076217651367187,8.49919605255127,0.2057437896728515,34.43265151977539,0.6885386258363724,56.33575820922852,0.7444406151771545,67.86168670654297,L,False,True,0,R,400,,0.215,RightResponse,correct,True,3.0
3,4,196.21166666666667,5790,196.197,196.203,196.207,0.6091426698872225,59.74043665722664,-0.4217345416545868,-43.16717529296875,-0.2870709300041199,-32.58672332763672,0.4395392686128616,41.29787826538086,0.3379229828715324,30.09665298461914,L,False,True,0,L,0,,0.358,LeftResponse,correct,True,4.0
4,5,200.30866666666668,5794,199.884,199.889,199.894,0.7158763010062684,83.89405173426537,-0.6757572293281555,-80.09239196777344,-0.5385673642158508,-57.113014221191406,0.2362859398126602,24.968393325805664,0.4776603616774082,40.58292007446289,L,False,True,0,L,400,,0.271,RightResponse,incorrect,True,5.0
5,8,220.40466666666669,5810,220.344,220.351,220.355,0.8971709055627325,96.04989361682556,-0.5564111135900021,-57.4664306640625,-0.4776070415973663,-50.67008209228516,0.7037913799285889,76.96227264404297,0.5640519261360168,56.844200134277344,L,False,True,0,R,50,,0.334,RightResponse,correct,True,7.0
6,11,244.87266666666667,5835,244.663,244.667,244.672,0.6161568849020611,69.45021105535763,-0.4394829273223877,-53.83267593383789,-0.2819685935974121,-36.18626403808594,0.4318611621856689,43.879093170166016,0.2616543769836426,28.382801055908203,L,False,True,0,R,200,,0.215,RightResponse,correct,True,4.0
7,12,248.6906666666667,5843,248.625,248.628,248.634,0.2300251898392737,26.55855498522947,-0.2286186218261718,-26.32564353942871,-0.2032169699668884,-16.858078002929688,-0.0253990888595581,3.509606122970581,0.1905110478401184,13.878746032714844,L,False,True,0,L,50,,0.313,LeftResponse,correct,True,6.0
8,14,259.9856666666667,5853,259.922,259.928,259.933,0.5894371188595066,62.265349039834106,-0.5665664374828339,-61.83065032958984,-0.3480098843574524,-30.5976505279541,0.1625994741916656,7.3446831703186035,0.409050852060318,33.92964172363281,L,False,True,0,R,50,,0.31,RightResponse,correct,True,5.0
9,16,270.7026666666667,532,270.591,270.596,270.599,0.4507170499193292,51.606329043042905,0.3632921874523163,38.47679138183594,0.5233437716960907,57.48518753051758,0.2667670249938965,34.39112854003906,0.4014189839363098,44.87649917602539,L,False,True,0,R,100,,0.386,RightResponse,correct,True,4.0
10,18,282.70166666666665,548,282.691,282.695,282.7,0.4104213327555583,43.9102279480465,0.3963089287281036,43.44169616699219,0.485205590724945,58.65874481201172,0.10670006275177,6.397433280944824,0.1956192851066589,13.326228141784668,L,False,True,0,R,0,,0.264,LeftResponse,incorrect,True,3.0
11,20,293.43466666666666,3351,293.367,293.373,293.381,0.9628978921568748,93.47313311718972,0.0127021670341491,-8.89100170135498,-0.0508036017417907,-6.374343395233154,0.9628141075372696,93.04932403564452,0.8765070992521942,89.91218566894531,L,False,True,0,L,50,,0.229,LeftResponse,correct,True,4.0
12,22,304.28066666666666,5907,304.218,304.224,304.229,0.7818643290078114,96.59988307225832,-0.7773573696613312,-96.44338989257812,-0.7264279127120972,-86.93317413330078,0.0838292837142944,5.496358394622803,0.2184569835662841,11.59273910522461,L,False,True,0,L,50,,0.234,RightResponse,incorrect,True,3.0
13,23,307.93966666666665,3378,307.877,307.882,307.887,0.4566642824830466,49.635508399403015,-0.309970386326313,-38.52689743041992,-0.1905240416526794,-27.50532341003418,0.3353514969348907,31.294757843017575,0.3963441699743271,35.54620742797852,L,False,True,0,R,50,,0.347,LeftResponse,incorrect,True,6.0
