,trialIndex,targetOnsetTime,Unnamed: 0,startTime,peakVelocityTime,stopTime,amplitude,peakVelocity,saccade_vec_left_x,peak_velocity_vec_left_x,saccade_vec_right_x,peak_velocity_vec_right_x,saccade_vec_left_y,peak_velocity_vec_left_y,saccade_vec_right_y,peak_velocity_vec_right_y,whichEye,otherEyeMissingData,isBinocular,blockId,arrowDirection,latency,blankDuration,fixationDurationInSec,response,result,isSaccade,blankDurationInFrameCount
0,0,156.53466666666668,5944,156.422,156.428,156.434,0.5852902274637968,61.692998005398096,-0.5157058537006378,-57.92205810546875,-0.4699931740760803,-52.749786376953125,-0.2767889499664306,-21.238201141357425,-0.3556903898715973,-36.12331771850586,L,False,True,0,L,100,,0.305,LeftResponse,correct,True,4.0
1,2,165.31466666666668,558,165.104,165.11,165.115,0.3942437205980991,44.21459626590689,0.3531450033187866,38.03987503051758,0.7241159379482269,74.28291320800781,-0.1752618551254272,-22.536602020263672,-0.1625853180885315,-14.595895767211914,L,False,True,0,L,200,,0.343,RightResponse,incorrect,True,3.0
2,4,172.00566666666668,5966,171.894,171.902,171.908,0.6593386419489542,63.36556962098168,-0.6526036262512207,-63.36496353149414,-0.3150067329406738,-33.3244514465332,-0.0939997434616088,0.2771462500095367,-0.1270298957824707,-3.7184462547302246,L,False,True,0,R,100,,0.212,LeftResponse,incorrect,True,6.0
3,5,177.51366666666667,585,177.101,177.104,177.108,0.2498219958022819,29.96148462242242,0.2362220287322998,28.4713191986084,0.3175670802593231,37.20711517333984,-0.0813030302524566,-9.331374168395996,-0.0711421370506286,-8.661785125732422,L,False,True,0,R,400,,0.245,RightResponse,correct,True,4.0
4,7,185.98966666666666,606,185.929,185.934,185.94,0.602677438637088,70.54829179001723,0.6021417453885078,70.42295837402344,0.9984678626060486,100.77245330810548,-0.0254049897193908,-4.203380584716797,0.0050811171531677,-2.2172534465789795,L,False,True,0,R,50,,0.391,RightResponse,correct,True,4.0
5,8,190.53266666666667,5989,190.458,190.464,190.47,0.3783253854203567,42.8569005600944,-0.368334412574768,-40.967063903808594,-0.124472975730896,-17.320154190063477,-0.0863704681396484,-12.586246490478516,-0.1371989250183105,-9.724064826965332,L,False,True,0,L,50,,0.399,RightResponse,incorrect,True,3.0
6,11,205.34166666666667,6001,205.325,205.332,205.338,0.4394561469199938,42.15995072240566,-0.4191292524337768,-40.68886947631836,-0.2514909505844116,-28.173986434936523,-0.1321074366569519,-11.039807319641112,-0.1270372420549392,-15.221477508544922,L,False,True,0,R,0,,0.365,LeftResponse,incorrect,True,7.0
7,12,208.84266666666667,8251,208.431,208.434,208.439,0.29469167113863,33.14348752079891,-0.0050805807113647,0.6928088665008545,0.226120263338089,29.033048629760746,-0.2946478724479675,-33.13624572753906,-0.2845139503479004,-28.705720901489254,L,False,True,0,L,400,,0.309,RightResponse,incorrect,True,3.0
8,13,212.39866666666668,664,212.288,212.292,212.296,0.2687834076577695,29.709959767374087,0.2159307599067688,23.302005767822266,0.4344099760055542,46.74340438842773,-0.1600575745105743,-18.43090438842773,-0.0813035070896148,-8.153460502624512,L,False,True,0,R,100,,0.392,RightResponse,correct,True,12.0
9,14,216.02866666666668,6017,215.957,215.963,215.969,0.3646875209378576,36.539024307568326,-0.3454540371894836,-35.76933288574219,-0.0050809383392333,-5.912307262420654,-0.116869568824768,-7.460236072540283,-0.0863810777664184,-16.62938117980957,L,False,True,0,L,50,,0.332,RightResponse,incorrect,True,6.0
10,15,220.69566666666668,8265,220.488,220.49,220.493,0.1656269691805654,21.97048811195048,0.0584293603897094,6.766729831695557,0.2210109829902649,30.969024658203125,-0.1549783945083618,-20.90248107910156,-0.0813013315200805,-12.102818489074709,L,False,True,0,R,200,,0.336,RightResponse,correct,True,9.0
11,16,224.50166666666667,684,224.491,224.499,224.506,0.8342853714321166,86.46487263885801,0.8307966962456703,86.45262908935547,1.1128027737140656,105.07072448730467,-0.0762163400650024,-1.4550340175628662,-0.0787590742111206,-6.721087455749512,L,False,True,0,L,0,,0.311,RightResponse,incorrect,True,10.0
