,trialIndex,targetOnsetTime,Unnamed: 0,startTime,peakVelocityTime,stopTime,amplitude,peakVelocity,saccade_vec_left_x,peak_velocity_vec_left_x,saccade_vec_right_x,peak_velocity_vec_right_x,saccade_vec_left_y,peak_velocity_vec_left_y,saccade_vec_right_y,peak_velocity_vec_right_y,whichEye,otherEyeMissingData,isBinocular,blockId,arrowDirection,latency,blankDuration,fixationDurationInSec,response,result,isSaccade,blankDurationInFrameCount
10,23,360.3376666666667,1251,360.225,360.233,360.24,0.7283018644581956,68.5835138633217,0.7062520682811737,67.02200317382812,0.8510472774505615,87.38497924804688,0.1778528094291687,14.551613807678224,0.4063200950622558,39.49971771240234,L,False,True,0,L,100,,0.284,RightResponse,incorrect,True,9.0
11,24,363.7356666666667,8584,363.675,363.681,363.688,0.4506247689009592,43.077088608902216,-0.4471445679664612,-42.75111389160156,-0.7672395408153534,-64.73888397216797,-0.0558964908123016,-5.289406776428223,0.0381017327308654,10.530174255371094,L,False,True,0,R,50,,0.36,RightResponse,correct,True,10.0
12,26,373.2606666666667,5610,372.845,372.848,372.857,0.3800130705248341,30.625354051673398,-0.0330269336700439,6.466696739196777,0.4547929146792739,14.967551231384276,0.3785751648247242,29.93483161926269,0.0634939670562744,-12.353111267089844,L,False,True,0,L,400,,0.324,LeftResponse,correct,True,5.0
13,27,380.1426666666667,8622,379.93,379.935,379.941,0.307663483155797,36.3410657086467,-0.3074010908603668,-35.38238525390625,-0.5132200792431831,-50.8833122253418,-0.0127038657665252,-8.292157173156738,-0.0990470647811889,-8.704270362854004,L,False,True,0,R,200,,0.358,LeftResponse,incorrect,True,6.0
14,32,408.8496666666667,1365,408.436,408.441,408.447,0.4735417544248125,46.10299071820344,0.3963328003883362,40.07198715209961,0.388659119606018,47.66386795043945,-0.2591565251350403,-22.79740333557129,-0.101572036743164,-6.740606784820557,L,False,True,0,L,400,,0.289,RightResponse,incorrect,True,4.0
15,34,421.0146666666667,8711,420.904,420.911,420.916,0.3901815727867042,44.664165918506136,-0.3861577808856964,-41.04100799560547,-0.2997802793979645,-27.1375789642334,-0.055891215801239,-17.621673583984375,-0.1345864534378051,-22.92417526245117,L,False,True,0,L,100,,0.3,LeftResponse,correct,True,12.0
16,36,433.2676666666667,8741,433.208,433.214,433.221,0.5094879443949876,54.3122113999729,-0.4649498760700226,-49.0587043762207,-0.7951992899179459,-74.41677856445312,-0.2083256542682647,-23.30364418029785,-0.1828198432922363,-22.16128158569336,L,False,True,0,L,50,,0.202,LeftResponse,correct,True,8.0
17,37,438.8006666666667,1449,438.737,438.743,438.75,0.3884114318099835,36.13285956224433,0.3734654188156128,35.383235931396484,0.4929105788469314,46.65785217285156,0.1067099869251251,7.321895599365234,-0.0330216884613037,1.4316827058792114,L,False,True,0,L,50,,0.226,LeftResponse,correct,True,7.0
18,38,445.4496666666667,1466,445.436,445.443,445.45,0.6179244240386556,59.00629600268905,0.6174018383026123,58.62221145629883,1.006034903228283,97.74179077148438,0.0254079492297023,-6.721554279327393,0.1981275677680969,13.277786254882812,L,False,True,0,L,0,,0.357,LeftResponse,correct,True,10.0
19,41,692.0016666666667,5981,691.785,691.792,691.803,0.6491925272156803,50.55804696670075,0.4369135499000549,41.77476119995117,0.2844825387001037,31.865434646606445,0.4801640212535858,28.477806091308597,0.3298203945159912,21.01181411743164,L,False,True,1,R,200,,0.261,LeftResponse,incorrect,True,9.0
20,43,704.3496666666666,9113,704.291,704.296,704.301,0.4144113692046192,41.98313837539749,-0.3404488414525985,-34.576080322265625,-0.363280177116394,-36.074363708496094,-0.2362866252660751,-23.813411712646484,-0.1142374277114868,-14.239213943481444,L,False,True,1,L,50,,0.297,LeftResponse,correct,True,9.0
21,44,707.4186666666667,9126,707.404,707.411,707.416,0.4778120051632396,48.0652289315644,-0.4014254659414291,-41.55176544189453,-0.1930704712867736,-20.738937377929688,-0.2591561451554298,-24.160236358642575,-0.1243722438812255,-18.182302474975582,L,False,True,1,L,0,,0.211,LeftResponse,correct,True,9.0
22,45,712.5186666666667,9135,712.31,712.317,712.325,0.6814533928768285,59.45424421763588,-0.6504331976175308,-57.213504791259766,-0.6046022772789001,-61.27057266235352,-0.2032618559896946,-16.168550491333008,-0.3224043846130371,-33.926265716552734,L,False,True,1,L,200,,0.345,LeftResponse,correct,True,12.0
23,46,716.6946666666666,9148,716.479,716.485,716.492,0.7395487351864044,75.54893072005848,-0.6275601834058762,-66.79812622070312,-0.3404359817504883,-30.209619522094727,-0.3912806510925293,-35.293785095214844,-0.3732490539550781,-36.2406005859375,L,False,True,1,L,200,,0.265,LeftResponse,correct,True,11.0
24,47,721.2326666666667,9157,721.018,721.027,721.031,0.5595603178088119,48.625122257891526,-0.3734683096408844,-33.02837371826172,-0.2159214615821838,-18.382511138916016,-0.4166883379220962,-35.68653869628906,-0.2488601207733154,-24.124914169311523,L,False,True,1,L,200,,0.239,LeftResponse,correct,True,10.0
25,48,724.1466666666666,9166,724.083,724.089,724.095,0.6921091533722697,70.5716043241834,-0.5487552881240845,-54.6907844543457,-0.2210129499435424,-24.29530334472656,-0.421761441975832,-44.60122680664063,-0.3985847234725952,-29.88833999633789,L,False,True,1,L,50,,0.397,LeftResponse,correct,True,8.0
26,49,727.6396666666667,9175,727.226,727.232,727.237,0.4956181527347154,56.275306984096005,-0.4497016966342926,-50.21331405639648,-0.2489733695983886,-25.75210189819336,-0.208340436220169,-25.407346725463867,-0.3198792934417724,-31.549959182739254,L,False,True,1,L,400,,0.378,LeftResponse,correct,True,7.0
27,50,734.7596666666667,9186,734.346,734.353,734.357,0.4147235075404794,41.97898762008413,-0.3836455792188644,-37.46405792236328,-0.3099343776702881,-27.85293960571289,-0.1575171649456024,-18.9388427734375,-0.1244150400161743,-14.0342378616333,L,False,True,1,R,400,,0.346,LeftResponse,incorrect,True,6.0
28,51,739.2886666666667,9199,739.279,739.284,739.29,0.3199270236817716,32.816450148518385,-0.3124857544898987,-32.72671127319336,-0.3658275604248047,-36.189979553222656,-0.0685999542474746,-2.4252359867095947,-0.2259492874145507,-23.333091735839844,L,False,True,1,R,0,,0.275,RightResponse,correct,True,8.0
29,52,743.9186666666667,9208,743.705,743.712,743.719,0.636953221433637,64.60656810437278,-0.4903537556529045,-52.26899719238281,-0.3988507986068725,-31.616241455078125,-0.4065250307321548,-37.9731559753418,-0.406259536743164,-34.60111618041992,L,False,True,1,L,200,,0.201,RightResponse,incorrect,True,9.0
30,53,747.1246666666667,1987,747.014,747.02,747.026,0.4547440162134634,44.790486266395774,0.4547369182109833,44.78095626831055,0.3607336282730102,34.15691375732422,-0.0025407671928405,0.9239132404327391,-0.1167982816696167,-12.603018760681152,L,False,True,1,R,100,,0.292,LeftResponse,incorrect,True,11.0
31,54,751.2506666666667,9229,750.834,750.841,750.846,0.5813196337021606,56.91380122945342,-0.4496821165084839,-45.15361785888672,-0.1803793907165527,-22.24136734008789,-0.3683999329805374,-34.64580154418945,-0.4062389135360718,-43.90032577514648,L,False,True,1,R,400,,0.36,LeftResponse,incorrect,True,9.0
32,55,754.4646666666666,13223,754.451,754.457,754.464,0.7829977636372302,73.09770820963992,-0.6021229773759842,-58.38795852661133,-0.4623593091964721,-43.87960052490234,-0.5005331337451935,-43.97864532470703,-0.5611557960510254,-49.09447860717773,L,False,True,1,R,0,,0.25,LeftResponse,incorrect,True,7.0
33,56,758.3946666666667,9253,758.279,758.286,758.292,0.6174353398932424,58.81793636064658,-0.477634534239769,-50.92802047729492,-0.1727567017078399,-20.4398193359375,-0.3912692815065384,-29.42594718933105,-0.2791918516159057,-35.5550651550293,L,False,True,1,R,100,,0.357,RightResponse,correct,True,14.0
34,57,761.8166666666667,13241,761.809,761.815,761.821,0.3430677321502143,27.068846340302223,0.109241247177124,8.683808326721191,0.309914231300354,29.16636085510254,-0.3252104222774505,-25.638134002685547,-0.299568772315979,-25.84866142272949,L,False,True,1,L,0,,0.248,RightResponse,incorrect,True,10.0
35,58,765.8136666666667,9272,765.752,765.758,765.763,0.4339671190032104,42.34128323193907,-0.3734544515609741,-38.10784530639648,-0.315013587474823,-33.834102630615234,-0.2210412472486496,-18.4547119140625,-0.1624573469161987,-20.375682830810547,L,False,True,1,R,50,,0.287,LeftResponse,incorrect,True,7.0
36,59,769.5896666666666,9281,769.576,769.584,769.59,0.6370351091194043,57.99530534686304,-0.5335323959589005,-48.52659225463867,-0.3201048970222473,-34.0201530456543,-0.3480760157108307,-31.758861541748047,-0.2538895606994629,-24.25915908813477,L,False,True,1,L,0,,0.321,LeftResponse,correct,True,13.0
37,60,772.8496666666666,2061,772.781,772.784,772.787,0.1580212250301179,19.022664622097214,0.1575098037719726,19.00738906860352,0.1752870082855224,21.77809715270996,0.0127031207084655,0.7621877193450928,-0.0380754470825195,-4.9382405281066895,L,False,True,1,R,50,,0.336,LeftResponse,incorrect,True,10.0
38,61,776.5636666666667,9296,776.15,776.157,776.163,0.4675171772696196,43.29096045189869,-0.3785378932952881,-35.544456481933594,-0.335350900888443,-34.1591911315918,-0.2743745148181915,-24.712322235107425,-0.2131682634353637,-19.60977554321289,L,False,True,1,L,400,,0.272,RightResponse,incorrect,True,12.0
39,62,780.8106666666666,9304,780.701,780.705,780.711,0.3477016394023811,36.351385395030505,-0.3226566314697265,-34.13633728027344,-0.320108562707901,-31.7564754486084,-0.1295728683471679,-12.495347023010254,-0.1700979471206665,-13.270638465881348,L,False,True,1,L,100,,0.239,LeftResponse,correct,True,13.0
40,64,788.2456666666667,9319,788.237,788.245,788.25,0.627957588678787,60.29300329998042,-0.5818075686693192,-58.52791595458984,-0.4598691686987877,-39.65884780883789,-0.2362851798534393,-14.482033729553224,-0.2056469917297363,-22.04258728027344,L,False,True,1,R,0,,0.365,RightResponse,correct,True,12.0
41,65,792.4176666666667,9326,792.305,792.311,792.318,0.5577750042922347,48.16977789730058,-0.4827087223529815,-43.42046737670898,-0.3556775450706482,-31.91826438903809,-0.2794731557369232,-20.856426239013672,-0.3045893907546997,-28.56676483154297,L,False,True,1,R,100,,0.307,LeftResponse,incorrect,True,12.0
42,66,798.3836666666667,9338,798.366,798.373,798.38,0.5555731658709288,54.010744574112806,-0.5335211604833603,-52.91342926025391,-0.3912175297737121,-29.976726531982425,-0.1549732685089111,-10.831875801086426,-0.104076862335205,-6.8770599365234375,L,False,True,1,L,0,,0.262,RightResponse,incorrect,True,11.0
43,67,802.1396666666667,2125,801.727,801.732,801.737,0.333389541566383,34.038349202747554,0.2819928824901581,28.66109275817871,0.3556529283523559,33.625667572021484,-0.1778443157672882,-18.361671447753903,-0.1294412612915039,-9.206161499023438,L,False,True,1,R,400,,0.314,LeftResponse,incorrect,True,14.0
44,69,813.1596666666667,9369,813.148,813.153,813.159,0.4519499405491629,50.1302553621922,-0.444578468799591,-49.56166458129883,-0.4166373014450073,-50.37101364135742,0.0812941193580627,7.528871536254883,0.1294677257537841,13.200745582580566,L,False,True,1,R,0,,0.216,LeftResponse,incorrect,True,14.0
45,70,818.3846666666667,2155,818.276,818.281,818.287,0.4437715739149286,43.44313137744579,0.3175773024559021,32.86638641357422,0.4293542504310608,44.11333847045898,0.3099642992019653,28.409616470336918,0.3301420211791992,25.788057327270508,L,False,True,1,L,100,,0.292,LeftResponse,correct,True,15.0
46,71,823.1396666666667,9388,822.727,822.734,822.741,0.5250381939416787,49.20164583625686,-0.5106806010007858,-48.365848541259766,-0.3963105678558349,-37.87598419189453,-0.1219443678855896,-9.030318260192873,-0.2259366512298584,-19.43230628967285,L,False,True,1,L,400,,0.273,LeftResponse,correct,True,17.0
47,73,831.1786666666667,9412,831.069,831.076,831.08,0.3113288288189448,29.222561981912094,-0.2769181728363037,-24.643346786499023,-0.3709464222192764,-30.0733585357666,-0.142274260520935,-15.705527305603027,-0.2233889102935791,-20.51570701599121,L,False,True,1,L,100,,0.225,LeftResponse,correct,True,14.0
48,74,834.5056666666667,13364,834.288,834.293,834.298,0.2884424440526827,27.184128449087,-0.0279465317726135,-4.988767147064209,-0.0508102774620056,-7.182615280151367,-0.2870854139328003,-26.72244453430176,-0.4367365837097168,-42.91257858276367,L,False,True,1,R,200,,0.337,LeftResponse,incorrect,True,12.0
49,75,837.9156666666667,2208,837.853,837.859,837.862,0.2968427183174966,29.51662108564244,0.1981538534164428,17.505752563476562,0.3480222821235657,30.783296585083008,-0.221021831035614,-23.76509094238281,-0.1904072761535644,-26.841453552246094,L,False,True,1,R,50,,0.342,RightResponse,correct,True,13.0
50,76,842.8366666666667,9439,842.625,842.631,842.637,0.4726376398454494,44.02570311646754,-0.4242456555366516,-42.262840270996094,-0.281961441040039,-32.79148483276367,-0.2083313763141632,-12.33348560333252,-0.1726387739181518,-15.047786712646484,L,False,True,1,R,200,,0.389,RightResponse,correct,True,15.0
51,77,846.3416666666667,9446,846.133,846.139,846.144,0.370091384487748,38.068265572070416,-0.3683781325817108,-37.69252014160156,-0.3429612219333648,-33.04922103881836,0.035569429397583,5.335425853729248,-0.0507820844650268,-5.262852668762207,L,False,True,1,R,200,,0.202,LeftResponse,incorrect,True,14.0
52,78,850.3516666666667,9458,850.239,850.245,850.253,0.6101641841188217,54.806506886166,-0.5436947643756866,-50.21210861206055,-0.3836285769939422,-35.93741226196289,-0.2769410312175751,-21.965822219848636,-0.2843765020370483,-30.26161003112793,L,False,True,1,L,100,,0.34,LeftResponse,correct,True,13.0
53,79,855.6266666666667,9470,855.509,855.517,855.523,0.6057074458676059,51.35192444629487,-0.5157682811841369,-46.19539642333984,-0.3531548827886581,-31.61995887756348,-0.3175918608903885,-22.427783966064453,-0.3631088733673095,-31.394365310668945,L,False,True,1,R,100,,0.307,LeftResponse,incorrect,True,12.0
54,82,925.0376666666667,9781,924.924,924.93,924.938,0.478322527073116,45.350026045172896,-0.4267987310886383,-35.49705123901367,-0.2896040678024292,-25.357540130615234,-0.2159520387649536,-28.22382354736328,-0.2030904293060302,-22.5013484954834,L,False,True,2,L,100,,0.326,RightResponse,incorrect,True,15.0
55,83,928.8306666666667,9799,928.422,928.426,928.43,0.4537832781241799,57.1191163871834,-0.4216691255569458,-53.528839111328125,-0.2896014451980591,-31.01571273803711,-0.1676735281944275,-19.931303024291992,-0.1294494867324829,-19.12955665588379,L,False,True,2,R,400,,0.38,LeftResponse,incorrect,True,16.0
56,84,932.9816666666667,9808,932.921,932.927,932.932,0.3526173300438999,36.868581488083,-0.3073968887329101,-32.6798210144043,-0.2718129754066467,-27.87426376342773,-0.1727603375911712,-17.068145751953125,-0.2791320085525512,-23.3691349029541,L,False,True,2,L,50,,0.288,LeftResponse,correct,True,15.0
57,85,936.1046666666667,2636,936.048,936.053,936.058,0.3710975323135447,42.477817358739244,0.3708800673484802,42.46875,0.3810281157493591,37.57106399536133,-0.0127025246620178,0.8776337504386902,-0.1395894289016723,-6.29876708984375,L,False,True,2,L,50,,0.341,LeftResponse,correct,True,14.0
58,87,947.9156666666667,9830,947.855,947.86,947.867,0.3083624674574804,28.18073103800407,-0.3022739887237549,-28.12601089477539,-0.3607388138771057,-33.18656539916992,-0.0609741508960723,1.7553099393844604,-0.2258100509643554,-30.40089225769043,L,False,True,2,R,50,,0.347,LeftResponse,incorrect,True,13.0
59,88,951.9706666666667,9838,951.957,951.965,951.972,0.5690094343387081,48.71384630047607,-0.4851945638656616,-42.81575012207031,-0.3124769032001495,-34.96536636352539,-0.2972506880760193,-23.23468017578125,-0.1142119169235229,-19.58808898925781,L,False,True,2,R,0,,0.362,RightResponse,correct,True,17.0
60,89,959.1736666666667,9845,959.067,959.07,959.075,0.2080136765012928,25.54876886349565,-0.1828966736793518,-22.561851501464844,-0.2438713312149047,-27.96662330627441,-0.0990883260965347,-11.987595558166504,-0.1675295829772949,-19.82181930541992,L,False,True,2,R,100,,0.248,RightResponse,correct,True,18.0
61,90,964.7446666666667,2677,964.533,964.538,964.543,0.222667265022365,23.045379696922147,0.2006467580795288,17.963558197021484,0.2616285681724548,24.661718368530277,-0.0965483784675598,-14.43606948852539,-0.0761455297470092,-9.89882755279541,L,False,True,2,L,200,,0.253,RightResponse,incorrect,True,17.0
62,91,969.9946666666667,9865,969.581,969.589,969.595,0.5216175844914953,44.09797922366926,-0.4903604788705706,-41.99164581298828,-0.4370015934109688,-38.71125793457031,-0.1778524816036224,-13.46601104736328,-0.1980253458023071,-17.563825607299805,L,False,True,2,L,400,,0.399,LeftResponse,correct,True,19.0
63,92,976.1936666666667,9883,976.182,976.189,976.195,0.4484315147526302,39.70973918076767,-0.4446077793836593,-38.66378402709961,-0.4725842177867889,-37.69600677490234,-0.0584358274936676,-9.054015159606934,-0.1903662681579589,-12.691256523132324,L,False,True,2,L,0,,0.327,RightResponse,incorrect,True,16.0
64,93,981.3766666666667,9894,980.967,980.973,980.98,0.6453490303828452,67.13756119129434,-0.5741165578365326,-59.74434661865234,-0.4064857363700866,-39.725128173828125,-0.294729620218277,-30.627849578857425,-0.383320689201355,-36.64607620239258,L,False,True,2,L,400,,0.374,LeftResponse,correct,True,18.0
65,94,985.5656666666666,2734,985.454,985.459,985.464,0.2583454813289538,25.84778977783195,0.2565402388572693,25.42323875427246,0.2895678281784057,31.61197662353516,0.0304875969886779,4.665529727935791,-0.1497676372528076,-16.24587631225586,L,False,True,2,L,100,,0.309,LeftResponse,correct,True,17.0
66,95,988.4426666666667,2742,988.429,988.435,988.44,0.3548329837311414,33.80756151859877,0.3099287748336792,31.339235305786133,0.3429615497589111,34.78129577636719,0.1727732643485069,12.68083381652832,0.3020979166030884,31.963529586791992,L,False,True,2,R,0,,0.209,LeftResponse,incorrect,True,19.0
67,96,991.8476666666667,13669,991.835,991.84,991.845,0.3071771159670258,30.290780363135767,0.1092233657836914,5.819131374359131,0.259112000465393,26.188364028930664,-0.2871028333902359,-29.726572036743164,-0.2791647911071777,-24.52416610717773,L,False,True,2,L,0,,0.308,RightResponse,incorrect,True,22.0
68,97,995.9276666666667,9929,995.816,995.824,995.831,0.7576855885648756,72.37993591640361,-0.6503622233867645,-61.87344741821289,-0.5462173521518707,-48.709922790527344,-0.388736966997385,-37.55704498291016,-0.2716370820999145,-33.926692962646484,L,False,True,2,R,100,,0.285,LeftResponse,incorrect,True,16.0
69,98,999.8706666666667,9939,999.66,999.667,999.672,0.5080766935290996,51.432062696463404,-0.419181615114212,-41.75688934326172,-0.358207106590271,-36.07540893554688,-0.2871039882302284,-30.026975631713867,-0.2310347557067871,-22.7342472076416,L,False,True,2,L,200,,0.322,LeftResponse,correct,True,20.0
70,99,1003.7466666666667,9947,1003.533,1003.538,1003.543,0.3259994636479615,35.1550911081578,-0.2464261054992675,-28.384057998657227,-0.2235670089721679,-26.21367454528809,-0.2134240493178367,-20.74188232421875,-0.246244192123413,-24.508703231811523,L,False,True,2,L,200,,0.257,LeftResponse,correct,True,19.0
71,100,1007.8356666666667,2785,1007.428,1007.433,1007.44,0.5687845502588458,55.81678421907561,0.5486746430397034,54.31379699707031,0.5918720960617065,54.959564208984375,-0.1499066399410367,-12.865646362304688,-0.2285132408142089,-24.55921745300293,L,False,True,2,L,400,,0.26,LeftResponse,correct,True,17.0
72,101,1012.7816666666666,9963,1012.568,1012.574,1012.58,0.4327876031318358,42.41679886334849,-0.3886467218399048,-37.594482421875,-0.292116105556488,-28.47278594970703,-0.1904175281524658,-19.642803192138672,0.1321116387844085,2.9332430362701416,L,False,True,2,R,200,,0.338,RightResponse,correct,True,18.0
73,102,1019.8546666666667,2806,1019.444,1019.448,1019.45,0.1763055464089891,20.81519967127899,0.1422541737556457,16.419218063354492,0.1879733800888061,20.413694381713867,-0.1041508316993713,-12.793819427490234,-0.2005218267440796,-24.34431266784668,L,False,True,2,L,400,,0.278,RightResponse,incorrect,True,16.0
74,103,1024.7556666666665,9990,1024.542,1024.548,1024.554,0.3765966335911593,35.14789904541868,-0.3454937934875488,-31.27011489868164,-0.327729731798172,-29.30874252319336,-0.1498634815216064,-16.048511505126953,-0.1319984197616577,-15.09148120880127,L,False,True,2,R,200,,0.372,LeftResponse,incorrect,True,17.0
75,104,1028.8356666666666,6526,1028.772,1028.776,1028.78,0.4731049041754966,53.8185833112863,0.4038630127906799,44.86636352539063,0.3226186037063598,33.62470245361328,0.2464202046394348,29.722875595092773,0.2335277795791626,21.41439247131348,L,False,True,2,R,50,,0.387,RightResponse,correct,True,16.0
76,105,1032.5446666666667,2829,1032.488,1032.493,1032.499,0.4404168056801351,49.737029890214686,0.4216974377632141,48.40507888793945,0.4064154624938965,38.86314392089844,0.1270363479852676,11.433305740356444,0.0177723169326782,-4.477689266204834,L,False,True,2,R,50,,0.374,RightResponse,correct,True,15.0
77,106,1036.0796666666665,10017,1036.067,1036.074,1036.08,0.5944312965288759,60.88988032671352,-0.5817877650260925,-60.673614501953125,-0.3633059859275818,-34.04438781738281,-0.121949017047882,-5.12738037109375,-0.0888248682022094,-7.936764717102051,L,False,True,2,R,0,,0.231,LeftResponse,incorrect,True,25.0
78,108,1049.8776666666665,10040,1049.816,1049.822,1049.828,0.4073123136731357,39.206951274141225,-0.4038044214248657,-39.20335388183594,-0.2006855010986328,-20.623109817504883,0.0533414483070373,-0.531105101108551,0.0761103630065918,-1.4300199747085571,L,False,True,2,L,50,,0.299,LeftResponse,correct,True,14.0
79,109,1055.7016666666666,2862,1055.592,1055.596,1055.599,0.2293025928804961,26.701909057200734,0.1447767615318298,16.763574600219727,0.281978964805603,31.89285087585449,-0.1778183579444885,-20.78399658203125,-0.2283475399017334,-28.83185577392578,L,False,True,2,R,100,,0.388,RightResponse,correct,True,19.0
80,110,1061.2146666666665,10056,1061.101,1061.11,1061.115,0.5189509241183868,51.13484778877875,-0.4827091097831726,-46.10063552856445,-0.312498927116394,-23.974763870239254,-0.190530776977539,-22.124738693237305,-0.2030092477798462,-18.248615264892575,L,False,True,2,L,100,,0.304,LeftResponse,correct,True,18.0
81,111,1067.6886666666664,10064,1067.479,1067.485,1067.491,0.4000262207530672,35.80347688477316,-0.3531058430671692,-33.57856369018555,-0.3785405158996582,-35.26756286621094,-0.1879820227622985,-12.424532890319824,0.0203020572662353,4.267976760864258,L,False,True,2,R,200,,0.323,LeftResponse,incorrect,True,20.0
82,112,1070.7526666666665,10072,1070.543,1070.549,1070.555,0.4771750664132159,46.5864389101881,-0.3886341452598572,-38.14747619628906,-0.505547434091568,-44.66610336303711,0.2768746018409729,26.740724563598636,0.3071043491363525,32.20766830444336,L,False,True,2,L,200,,0.2,LeftResponse,correct,True,23.0
83,113,1075.4196666666667,10083,1075.406,1075.412,1075.418,0.3810010314852616,35.70245819131493,-0.3657587170600891,-35.2134895324707,-0.2489669322967529,-29.816011428833008,-0.1066880822181701,-5.88860559463501,-0.1243902444839477,-11.262073516845703,L,False,True,2,L,0,,0.204,LeftResponse,correct,True,28.0
84,114,1079.1046666666666,10093,1078.694,1078.7,1078.707,0.4779008015592659,46.04397013068953,-0.4775699377059936,-45.42446899414063,-0.4293493926525116,-41.7804069519043,-0.017780065536499,7.527602672576904,0.0177643299102783,3.345157623291016,L,False,True,2,R,400,,0.219,LeftResponse,incorrect,True,19.0
85,115,1083.8796666666665,10103,1083.867,1083.874,1083.879,0.348728561657207,31.55458506975535,-0.2718093395233154,-22.701187133789062,-0.33789724111557,-31.50317001342773,-0.2184749245643615,-21.916841506958008,-0.1446646451950073,-17.05023193359375,L,False,True,2,R,0,,0.308,RightResponse,correct,True,27.0
86,116,1087.8016666666665,13832,1087.586,1087.589,1087.596,0.2845140133044934,29.40443272122893,0.111757755279541,13.507951736450195,0.162592351436615,19.03076934814453,-0.2616456151008606,-26.118114471435547,-0.2461147308349609,-23.895566940307617,L,False,True,2,R,200,,0.257,RightResponse,correct,True,22.0
87,117,1091.7696666666666,10119,1091.356,1091.36,1091.365,0.2901620832878421,29.828543903709743,-0.2717911601066589,-28.102752685546875,-0.2921552956104278,-31.66372299194336,-0.1016051173210144,-9.998866081237791,-0.1369931697845459,-13.307435989379885,L,False,True,2,R,400,,0.308,RightResponse,correct,True,22.0
88,118,1097.0736666666667,10127,1096.962,1096.97,1096.976,0.5430348092156344,52.5114088576462,-0.5156731009483337,-49.4667854309082,-0.3073956966400146,-31.779146194458008,-0.1702000498771667,-17.620590209960938,-0.0888097286224365,-7.9586501121521,L,False,True,2,R,100,,0.381,RightResponse,correct,True,17.0
