,trialIndex,targetOnsetTime,Unnamed: 0,startTime,peakVelocityTime,stopTime,amplitude,peakVelocity,saccade_vec_left_x,peak_velocity_vec_left_x,saccade_vec_right_x,peak_velocity_vec_right_x,saccade_vec_left_y,peak_velocity_vec_left_y,saccade_vec_right_y,peak_velocity_vec_right_y,whichEye,otherEyeMissingData,isBinocular,blockId,arrowDirection,latency,blankDuration,fixationDurationInSec,response,result,isSaccade,blankDurationInFrameCount
0,4,205.44866666666667,5857,205.434,205.437,205.441,0.2136500526101159,25.628994393259,-0.1930800080299377,-23.55757522583008,-0.1422838307917118,-19.26375770568848,-0.0914683304727077,-10.093859672546388,-0.1041725538671016,-9.978388786315918,L,False,True,0,L,0,,0.226,RightResponse,incorrect,True,4.0
1,6,217.10266666666666,5871,216.888,216.893,216.898,0.4630555804458686,46.91394204349414,-0.3633144944906235,-37.90206527709961,-0.2464561574161052,-27.78697204589844,-0.2870941460132599,-27.64690589904785,-0.1880183778703212,-11.872434616088867,L,False,True,0,L,200,,0.37,NoResponse,incorrect,True,4.0
2,8,230.12966666666668,5889,230.016,230.02,230.025,0.2665688081740434,29.593384980113843,-0.2464344203472137,-27.87687110900879,-0.2184968292713165,-23.25864791870117,-0.1016317172907292,-9.932194709777832,-0.1905586048960685,-19.24068260192871,L,False,True,0,R,100,,0.345,RightResponse,correct,True,4.0
3,9,233.39766666666668,5896,233.285,233.29,233.296,0.3640080283277265,38.820034765690565,-0.3632890582084656,-38.75398254394531,-0.223589614033699,-24.761165618896484,-0.0228671133518219,-2.263611316680908,0.0254079177975654,-10.532706260681152,L,False,True,0,L,100,,0.254,LeftResponse,correct,True,3.0
4,10,241.19966666666667,706,240.99,240.996,241.002,0.4758223220833366,47.68816790663205,0.464842140674591,45.90697860717773,0.5665926337242126,50.00722503662109,0.1016300469636917,12.911648750305176,0.3684062287211418,26.977813720703125,L,False,True,0,L,200,,0.248,LeftResponse,correct,True,7.0
5,11,244.12266666666667,5905,244.11,244.113,244.119,0.1727717191927284,16.68109378182023,-0.1727530360221862,-16.67469596862793,-0.1651515401899814,-20.811403274536133,-0.0025407671928405,0.4619568288326263,0.0660601109266281,13.188937187194824,L,False,True,0,R,0,,0.356,LeftResponse,incorrect,True,7.0
6,12,247.80766666666668,5912,247.693,247.7,247.704,0.5076866107188364,52.3986042542864,-0.4979223608970642,-50.324066162109375,-0.3201335445046425,-35.824424743652344,-0.0990909542888403,-14.598016738891602,-0.1295792534947395,-8.707915306091309,L,False,True,0,L,100,,0.374,RightResponse,incorrect,True,2.0
7,13,253.63566666666668,734,253.576,253.583,253.589,0.5107568053808503,44.822789559988806,0.4977952837944031,44.79192733764648,0.546260342001915,52.6854248046875,0.1143344640731811,1.6630421876907349,0.1778554245829582,17.76243782043457,L,False,True,0,L,50,,0.325,RightResponse,incorrect,True,4.0
8,14,257.2916666666667,744,256.876,256.883,256.889,0.4886687996486058,50.98788373137861,0.4826874434947967,50.87776565551758,0.5081412717700005,56.12663650512695,-0.076223537325859,-3.349216222763061,-0.1727614104747772,-9.700565338134766,L,False,True,0,L,400,,0.364,NoResponse,incorrect,True,4.0
9,15,267.03766666666667,5941,266.827,266.832,266.836,0.2293167609194927,24.939215880723285,-0.228626012802124,-24.71015930175781,-0.3048811852931976,-27.092700958251957,0.0177854746580123,-3.3723161220550537,-0.0025407522916793,1.4320642948150637,L,False,True,0,R,200,,0.346,RightResponse,correct,True,6.0
10,16,270.1646666666667,5947,270.106,270.112,270.117,0.3591243356400388,38.56805736059361,-0.3175682127475738,-34.875038146972656,-0.3658682648092508,-31.482078552246094,-0.1676923334598541,-16.468963623046875,-0.2489971630275249,-23.92959976196289,L,False,True,0,R,50,,0.208,LeftResponse,incorrect,True,7.0
11,18,281.1686666666667,796,280.758,280.762,280.768,0.3084018239178789,34.92389090271218,0.3073534369468689,34.49949264526367,0.2718628984875977,32.40648651123047,0.0254076719284057,5.427998065948486,-0.1422826051712036,-12.080167770385742,L,False,True,0,L,400,,0.205,RightResponse,incorrect,True,7.0
12,19,284.43666666666667,5979,284.423,284.428,284.433,0.3514146299521957,38.32822710435132,-0.3378915786743164,-37.69239807128906,-0.2947307713329792,-28.041034698486328,-0.0965480357408523,-6.952418327331543,-0.1575271189212799,-8.176656723022461,L,False,True,0,L,0,,0.376,NoResponse,incorrect,True,10.0
13,20,289.0746666666667,828,289.065,289.07,289.075,0.3703960157369118,39.02521740871252,0.2972126603126526,32.79267501831055,0.3125165030360222,33.56145095825195,0.2210381031036377,21.1567497253418,0.30741947889328,35.29189682006836,L,False,True,0,R,0,,0.234,NoResponse,incorrect,True,13.0
14,21,293.6546666666667,5995,293.639,293.644,293.649,0.2889684822034218,29.621203842862435,-0.2870746552944183,-29.308006286621094,-0.2540758177638054,-25.61543273925781,-0.033029168844223,-4.296101093292236,-0.1270395368337631,-12.01101303100586,L,False,True,0,L,0,,0.326,RightResponse,incorrect,True,16.0
15,23,301.0566666666667,6027,300.946,300.951,300.955,0.2514090735361723,27.18491609335316,-0.2439025938510894,-26.58451461791992,-0.2413724660873413,-25.96194076538086,-0.0609757900238037,-5.681834697723389,-0.0177854597568511,1.3627803325653076,L,False,True,0,R,100,,0.385,NoResponse,incorrect,True,5.0
16,24,307.98466666666667,6038,307.921,307.927,307.932,0.3353712319516194,36.53142142223423,-0.3277387320995331,-36.19230270385742,-0.2794748544692993,-32.52079772949219,-0.0711420178413391,-4.966082572937012,0.0254079103469848,3.557112455368042,L,False,True,0,R,50,,0.371,RightResponse,correct,True,10.0
17,25,311.0826666666667,6045,310.965,310.97,310.975,0.2486266212851552,26.46209675160368,-0.2464228272438049,-26.39750099182129,-0.1753115206956863,-18.3165283203125,-0.033030092716217,-1.8478381633758545,0.0025407671928405,-3.418501853942871,L,False,True,0,R,100,,0.227,LeftResponse,incorrect,True,8.0
18,26,314.27566666666667,6052,314.062,314.07,314.076,0.639752029783245,60.82479838990677,-0.6173839084804058,-60.191551208496094,-0.4116011643782258,-44.1165771484375,-0.1676895022392273,-8.754042625427246,-0.1067133583128452,-1.917144536972046,L,False,True,0,L,200,,0.306,NoResponse,incorrect,True,5.0
19,27,319.38466666666665,6057,318.976,318.982,318.986,0.3921325411849657,40.75259244369028,-0.3556584119796753,-36.95199203491211,-0.3937980681657791,-39.79534912109375,-0.1651515178382396,-17.184995651245117,-0.2312082201242447,-24.94557380676269,L,False,True,0,R,400,,0.212,RightResponse,correct,True,10.0
20,28,322.83566666666667,6063,322.422,322.427,322.431,0.2932878498600753,29.52411493378169,-0.2845288515090942,-29.145681381225582,-0.162609688937664,-18.108787536621094,-0.0711413770914077,-4.711965560913086,-0.1143325865268707,-10.486247062683104,L,False,True,0,R,400,,0.21,NoResponse,incorrect,True,9.0
21,29,327.64866666666666,6072,327.536,327.542,327.548,0.3892528348017229,40.53383480037774,-0.3836062550544739,-40.27761459350586,-0.4497177004814148,-44.14035415649414,-0.0660606576129794,-4.550332546234131,0.068601394072175,8.384605407714844,L,False,True,0,L,100,,0.286,LeftResponse,correct,True,11.0
22,30,334.2556666666667,6079,334.183,334.187,334.19,0.180821767104395,22.69287322166105,-0.1651285290718078,-20.20806121826172,-0.1117908656597137,-13.581201553344728,0.0736822932958602,10.324764251708984,0.0584373176097869,7.8763322830200195,L,False,True,0,L,50,,0.269,LeftResponse,correct,True,9.0
23,31,336.9786666666667,6081,336.915,336.92,336.924,0.2967780205603214,28.60643295543931,-0.2515199780464172,-26.722633361816406,-0.1829368807375431,-22.174171447753903,-0.1575274392962455,-10.209254264831545,-0.2515374831855297,-21.48118782043457,L,False,True,0,L,50,,0.27,LeftResponse,correct,True,8.0
24,32,340.0346666666667,6085,339.622,339.628,339.633,0.4350339827201157,45.84485847174904,-0.4014148414134979,-42.89029312133789,-0.3226799219846725,-35.87132263183594,-0.1676922515034675,-16.191781997680664,-0.1727732364088297,-21.065452575683597,L,False,True,0,L,400,,0.212,LeftResponse,correct,True,12.0
25,34,350.07666666666665,6092,350.061,350.067,350.073,0.5269599668369139,54.09565776630768,-0.5259237736463547,-53.86294937133789,-0.4065226092934608,-43.90912628173828,-0.0330301523208618,-5.012272357940674,-0.020326342433691,-4.203857898712158,L,False,True,0,R,0,,0.225,RightResponse,correct,True,19.0
26,35,353.04566666666665,6098,352.831,352.836,352.842,0.4173833571536987,42.9228602531162,-0.3810902237892151,-39.14827728271485,-0.3074307143688202,-27.87906837463379,-0.1702325120568275,-17.600690841674805,-0.3557055536657572,-31.274486541748047,L,False,True,0,R,200,,0.329,LeftResponse,incorrect,True,8.0
27,38,369.30766666666665,6123,368.896,368.902,368.907,0.3821476150361225,38.4583300637226,-0.368385761976242,-37.0464973449707,-0.3201326504349708,-39.242801666259766,0.1016303598880767,10.324736595153809,0.1295766681432724,6.605869293212891,L,False,True,0,R,400,,0.362,LeftResponse,incorrect,True,11.0
28,39,372.4546666666667,6131,372.381,372.385,372.389,0.3129484442835807,33.33065244246651,-0.3099533021450043,-32.958614349365234,-0.1880176588892936,-20.395505905151367,-0.0431935095693916,-4.966098308563232,0.0076223760843276,0.7622379660606384,L,False,True,0,L,50,,0.362,LeftResponse,correct,True,7.0
29,41,476.2356666666667,1224,476.121,476.125,476.132,0.4878552976438052,45.9009131869633,0.4878288358449936,45.89568328857422,0.2439150558784604,31.436397552490234,-0.0050811767578125,-0.6928830146789551,-0.0025407373905181,3.6262869834899902,L,False,True,1,R,100,,0.324,LeftResponse,incorrect,True,10.0
30,42,482.21866666666665,6296,482.159,482.165,482.169,0.4257807096283053,45.82806283307307,-0.4242924004793167,-45.70888900756836,-0.3302463293075561,-31.199827194213867,-0.0355692505836486,-3.3028485774993896,-0.1753138378262519,-11.38729190826416,L,False,True,1,L,50,,0.381,RightResponse,incorrect,True,6.0
31,43,485.0706666666667,6302,484.858,484.862,484.867,0.2631618348129322,30.61974924496368,-0.2591573968529701,-30.51222038269043,-0.2439073473215103,-26.70050430297852,0.0457339584827423,2.5638742446899414,-0.1448235660791397,-16.053028106689453,L,False,True,1,R,200,,0.35,RightResponse,correct,True,14.0
32,45,495.2126666666667,6307,495.2,495.204,495.209,0.322717562286594,37.92124628555944,-0.3226775527000427,-37.903656005859375,-0.4242802262306213,-43.69850540161133,-0.0050815343856811,1.154894471168518,0.1499067954719066,15.729818344116213,L,False,True,1,L,0,,0.284,LeftResponse,correct,True,21.0
33,46,502.46866666666665,6313,502.406,502.412,502.418,0.4485880397245491,42.34980881050225,-0.4471756145358085,-40.144264221191406,-0.2895973920822143,-42.14599990844727,0.0355696380138397,13.488675117492676,0.0381085276603698,7.367457389831543,L,False,True,1,L,50,,0.293,LeftResponse,correct,True,9.0
