,trialIndex,targetOnsetTime,Unnamed: 0,startTime,peakVelocityTime,stopTime,amplitude,peakVelocity,saccade_vec_left_x,peak_velocity_vec_left_x,saccade_vec_right_x,peak_velocity_vec_right_x,saccade_vec_left_y,peak_velocity_vec_left_y,saccade_vec_right_y,peak_velocity_vec_right_y,whichEye,otherEyeMissingData,isBinocular,blockId,arrowDirection,latency,blankDuration,fixationDurationInSec,response,result,isSaccade,blankDurationInFrameCount
0,0,258.78266666666667,1070,258.572,258.579,258.586,0.7193719271070396,70.8288550807297,0.6885435581207275,67.8151626586914,0.6885443329811096,64.60491180419922,0.2083356380462646,20.440900802612305,0.0762224793434143,6.860018730163574,L,False,True,0,R,200,,0.302,LeftResponse,incorrect,True,4.0
1,1,263.53766666666667,8466,263.523,263.528,263.534,0.3458626862398862,34.725963943591005,-0.332841906696558,-33.42282485961914,-0.2896359860897064,-30.534141540527344,-0.0940067172050476,-9.423765182495115,-0.0304891169071197,-3.164401769638061,L,False,True,0,R,0,,0.283,RightResponse,correct,True,4.0
2,2,269.3496666666667,8470,268.936,268.941,268.946,0.2779065999761031,27.001339616523097,-0.2693066000938415,-26.14542388916016,-0.2540789768099785,-28.47995948791504,-0.0686005353927612,-6.744564533233643,-0.0304889529943466,-3.418459415435791,L,False,True,0,R,400,,0.244,RightResponse,correct,True,4.0
3,5,287.87166666666667,8491,287.809,287.816,287.823,0.734672731592647,69.0346794084645,-0.7088424134999514,-66.49645233154297,-0.6733012646436691,-75.22967529296875,-0.1930970102548599,-18.547473907470703,-0.0863854885101318,-9.585559844970703,L,False,True,0,R,50,,0.228,LeftResponse,incorrect,True,4.0
4,6,293.2266666666667,8502,293.166,293.17,293.174,0.3420550828316841,39.42795568755432,-0.3302935510873794,-38.064640045166016,-0.3557057864964008,-39.82049179077149,-0.0889260917901992,-10.27846622467041,-0.0406520515680313,-4.527162075042725,L,False,True,0,L,50,,0.304,LeftResponse,correct,True,7.0
5,7,296.1736666666667,8512,296.162,296.168,296.174,0.6522574068906057,68.73538665299239,-0.6275413706898689,-66.17271423339844,-0.4547996670007705,-55.34280776977539,-0.1778526157140731,-18.59368896484375,-0.050814926624298,-6.282575607299805,L,False,True,0,L,0,,0.223,NoResponse,incorrect,True,3.0
6,8,301.5156666666667,8528,301.305,301.313,301.32,0.6928005974771791,58.67314359385956,-0.6682127565145493,-56.58917236328125,-0.6910471990704536,-73.63224792480469,-0.1829327195882797,-15.498495101928713,-0.0813044011592865,-8.338318824768066,L,False,True,0,L,200,,0.362,LeftResponse,correct,True,7.0
7,9,306.96566666666666,1139,306.951,306.955,306.96,0.2484908177803463,28.158422721984405,0.2388343811035156,27.04788398742676,0.2566177025437355,30.812631607055664,0.0685990154743194,7.829989910125732,0.0254075229167938,3.2567813396453857,L,False,True,0,R,0,,0.341,LeftResponse,incorrect,True,6.0
8,10,311.2076666666667,8541,310.795,310.8,310.806,0.3531857403572829,36.572415749561664,-0.3404447734355926,-35.26865768432617,-0.4725557267665863,-49.288082122802734,-0.0940081030130386,-9.677984237670898,-0.0533560216426849,-5.520385265350342,L,False,True,0,L,400,,0.209,RightResponse,incorrect,True,2.0
9,11,316.0996666666667,8548,316.087,316.094,316.099,0.46592292573604,41.35566571177647,-0.4496784508228302,-39.88644790649414,-0.4827253818511963,-56.17160415649414,-0.1219568103551864,-10.925308227539062,-0.0508151650428772,-5.705159187316895,L,False,True,0,L,0,,0.299,LeftResponse,correct,True,9.0
10,12,322.7316666666667,8555,322.67,322.676,322.681,0.4334525879316991,48.840306400723726,-0.4166788160800934,-46.9339714050293,-0.2159613519906997,-23.00501251220703,-0.1194148659706115,-13.512137413024902,-0.0254075825214386,-2.817933797836304,L,False,True,0,R,50,,0.296,LeftResponse,incorrect,True,6.0
11,14,335.61766666666665,8568,335.504,335.508,335.513,0.2621018774998208,29.64353192873331,-0.2515321522951126,-28.43307876586914,-0.2820276096463203,-29.519367218017575,-0.0736815482378006,-8.384450912475586,-0.0330296903848648,-3.5801432132720947,L,False,True,0,L,100,,0.385,RightResponse,incorrect,True,4.0
12,15,341.12966666666665,8577,341.02,341.024,341.029,0.2928099763766291,33.28811631228031,-0.2820177972316742,-32.059051513671875,-0.3302698135375976,-39.58592224121094,-0.0787632167339325,-8.9619140625,-0.0355707257986068,-4.0421295166015625,L,False,True,0,R,100,,0.248,LeftResponse,incorrect,True,7.0
13,16,343.9816666666667,8585,343.975,343.979,343.984,0.3777136537379425,40.90111788114284,-0.3607912138104439,-39.10498809814453,-0.200721375644207,-19.54090881347656,-0.1117913424968719,-11.987549781799316,-0.0228667706251144,-2.332871675491333,L,False,True,0,L,0,,0.354,LeftResponse,correct,True,8.0
14,17,346.97566666666665,8593,346.912,346.919,346.924,0.5322348986707267,51.77281514037824,-0.5106887221336365,-49.70603561401367,-0.569127582013607,-59.314640045166016,-0.1499033570289611,-14.482210159301758,-0.0711411088705062,-7.298900604248047,L,False,True,0,L,50,,0.228,RightResponse,incorrect,True,9.0
15,18,354.2406666666667,8601,353.829,353.835,353.84,0.3930321450535892,41.27477581489365,-0.3760354965925216,-39.47457504272461,-0.2515354678034782,-29.911582946777344,-0.1143309772014617,-12.056742668151855,-0.0279482901096344,-3.5108609199523926,L,False,True,0,L,400,,0.223,LeftResponse,correct,True,5.0
16,19,360.5436666666667,8612,360.534,360.54,360.546,0.2949227833772505,27.598326728280583,-0.2819897532463074,-26.44384384155273,-0.3303024172782898,-29.334585189819336,-0.0863783955574035,-7.898782253265381,-0.0431926846504211,-3.6263387203216553,L,False,True,0,L,0,,0.204,RightResponse,incorrect,True,7.0
