,trialIndex,targetOnsetTime,Unnamed: 0,startTime,peakVelocityTime,stopTime,amplitude,peakVelocity,saccade_vec_left_x,peak_velocity_vec_left_x,saccade_vec_right_x,peak_velocity_vec_right_x,saccade_vec_left_y,peak_velocity_vec_left_y,saccade_vec_right_y,peak_velocity_vec_right_y,whichEye,otherEyeMissingData,isBinocular,blockId,arrowDirection,latency,blankDuration,fixationDurationInSec,response,result,isSaccade,blankDurationInFrameCount
0,2,327.8036666666667,1320,327.794,327.801,327.807,0.4116148378954725,40.78036535028784,0.4116069972515106,40.49091720581055,0.5157162845134735,51.40953826904297,0.0025405883789062,-4.850136280059815,-0.0076222717761993,-0.300271213054657,L,False,True,0,L,0,,0.378,RightResponse,incorrect,True,4.0
1,5,341.89666666666665,8384,341.775,341.781,341.786,0.3032811866387785,36.20195002856665,-0.2998130321502685,-35.64033508300781,-0.0736824125051498,-9.169886589050291,-0.0457342751324176,-6.351984024047852,-0.1549819409847259,-14.851435661315918,L,False,True,0,L,100,,0.397,RightResponse,incorrect,True,4.0
2,6,345.7026666666667,12684,345.494,345.496,345.5,0.1772736274196481,21.48031698672965,0.0813052356243133,8.661778450012207,0.1371833086013794,17.94475555419922,-0.1575290374457836,-19.65649032592773,-0.1676698923110962,-21.293458938598636,L,False,True,0,R,200,,0.362,LeftResponse,incorrect,True,4.0
3,8,354.9696666666667,12696,354.949,354.955,354.975,0.914015922509109,61.63497657468122,-0.3201342523097992,-24.6452693939209,-0.2769291400909424,-7.898777484893799,-0.8561186641454697,-56.493194580078125,-0.6807296872138977,-38.98158645629883,L,False,True,0,R,0,,0.242,RightResponse,correct,True,7.0
4,9,358.57166666666666,12703,358.36,358.364,358.369,0.2529013669779789,25.817125045963472,0.0965460836887359,9.100281715393066,0.2235742807388305,24.782554626464844,-0.2337476313114166,-24.160066604614254,-0.1575209498405456,-19.401350021362305,L,False,True,0,R,200,,0.341,RightResponse,correct,True,7.0
5,10,363.07166666666666,8414,363.063,363.067,363.071,0.2153825325824424,25.37031022056179,-0.2058041095733642,-24.1837215423584,-0.2083448991179466,-23.767953872680664,0.0635161697864532,7.668132305145264,0.0457340031862258,4.088344573974609,L,False,True,0,R,0,,0.322,RightResponse,correct,True,6.0
6,11,366.7436666666667,8432,366.634,366.64,366.646,0.5761325635558318,61.37284594187869,-0.5437203496694565,-58.69136428833008,-0.3734947070479393,-36.7027702331543,-0.1905174851417541,-17.942964553833008,-0.2134216278791427,-25.546016693115234,L,False,True,0,L,100,,0.343,LeftResponse,correct,True,7.0
7,12,369.93266666666665,1406,369.521,369.527,369.532,0.2672470647534374,29.65665298228112,0.2439110577106475,26.354368209838867,0.294715017080307,29.05587387084961,-0.1092171669006347,-13.600159645080566,-0.0990815162658691,-7.66786003112793,L,False,True,0,R,400,,0.309,RightResponse,correct,True,4.0
8,13,375.7576666666667,8442,375.545,375.55,375.554,0.3256105879457337,38.66508086186344,-0.2998112677596509,-36.49477767944336,-0.188018349930644,-22.77470016479492,0.1270254254341125,12.771831512451172,0.0330294966697692,4.249958038330078,L,False,True,0,L,200,,0.315,RightResponse,incorrect,True,6.0
9,14,379.0586666666667,8453,378.947,378.952,378.958,0.406577963496362,47.47736934265753,-0.4065065234899521,-47.37181854248047,-0.3023533076047897,-28.11034774780273,-0.0076214671134948,-3.164080858230591,0.0355699956417083,-4.619500637054443,L,False,True,0,R,100,,0.387,RightResponse,correct,True,6.0
10,15,383.55966666666666,8461,383.45,383.455,383.46,0.2719955151118752,30.05817214754809,-0.2693146765232086,-30.049650192260746,-0.3048601746559143,-34.296844482421875,0.038094162940979,0.7157067656517029,0.0406479835510253,0.6466712355613708,L,False,True,0,R,100,,0.247,RightResponse,correct,True,5.0
11,16,387.83566666666667,8470,387.426,387.431,387.434,0.2827939782585539,32.205061926048444,-0.2413748390972614,-27.00164604187012,-0.1905592866241932,-21.27334976196289,0.1473452448844909,17.552125930786133,0.1346619604155421,18.94044303894043,L,False,True,0,L,400,,0.315,RightResponse,incorrect,True,3.0
12,18,396.68266666666665,1444,396.573,396.579,396.586,0.6316713955458807,65.18467610519883,0.5868495106697083,61.24870300292969,0.5919977575540543,57.929683685302734,0.2337015271186828,22.307809829711918,0.0279484689235687,7.553038597106934,L,False,True,0,R,100,,0.286,RightResponse,correct,True,4.0
13,20,404.3396666666667,1457,404.331,404.336,404.34,0.2026130121136386,21.871143024985,0.2006770968437194,21.822704315185547,0.3582460284233093,38.111236572265625,0.0279416441917419,1.4548105001449585,0.0940057933330535,9.354388236999512,L,False,True,0,R,0,,0.367,RightResponse,correct,True,5.0
14,21,408.80266666666665,8510,408.392,408.4,408.406,0.469732256643356,44.17403111464318,-0.4675018191337585,-44.16338348388672,-0.3760096132755279,-38.47848510742188,-0.0457213521003723,-0.9698371887207032,-0.060976356267929,-5.243014812469482,L,False,True,0,R,400,,0.318,RightResponse,correct,True,6.0
15,22,413.75666666666666,8515,413.547,413.554,413.559,0.5640686147523531,61.18994017654664,-0.5538888871669769,-60.51676940917969,-0.5411080121994019,-58.86788177490234,0.1066794395446777,9.051486015319824,0.1879876255989074,7.413221836090088,L,False,True,0,L,200,,0.292,RightResponse,incorrect,True,9.0
16,23,417.16266666666667,8525,417.099,417.105,417.11,0.3195828589367329,33.2678776633101,-0.2921419739723205,-31.43131256103516,-0.1956392079591751,-20.464746475219727,0.1295618414878845,10.900654792785645,0.1448142528533935,9.792855262756348,L,False,True,0,L,50,,0.233,RightResponse,incorrect,True,4.0
17,24,420.0266666666667,1482,420.017,420.022,420.026,0.2326775180345769,27.142215248738623,0.1981658935546875,22.749792098999023,0.2362935170531273,25.73128890991211,0.121938943862915,14.803607940673828,0.1778512746095657,21.272897720336918,L,False,True,0,L,0,,0.249,RightResponse,incorrect,True,4.0
18,25,426.1926666666667,1490,426.135,426.142,426.148,0.6122704116871178,71.2172993379003,0.5994907021522522,66.09197235107422,0.7419017255306244,70.35633087158203,0.1244425773620605,26.528379440307617,0.0101611614227294,3.2561652660369877,L,False,True,0,L,50,,0.227,LeftResponse,correct,True,7.0
19,27,433.3536666666667,1503,433.294,433.299,433.303,0.2244034549278606,24.652858902170127,0.2159660160541534,24.50693702697754,0.2540505230426788,22.356672286987305,0.0609556436538696,2.6783370971679688,0.0660558342933654,6.744153022766113,L,False,True,0,L,50,,0.292,RightResponse,incorrect,True,6.0
20,28,440.71066666666667,1510,440.291,440.293,440.296,0.1548401420570857,19.583770464687944,0.1168615818023681,14.203542709350586,0.0813001096248626,11.13257122039795,0.1015816926956176,13.482708930969238,0.0304833054542541,4.226102828979492,L,False,True,0,L,400,,0.39,RightResponse,incorrect,True,5.0
