,trialIndex,targetOnsetTime,Unnamed: 0,startTime,peakVelocityTime,stopTime,amplitude,peakVelocity,saccade_vec_left_x,peak_velocity_vec_left_x,saccade_vec_right_x,peak_velocity_vec_right_x,saccade_vec_left_y,peak_velocity_vec_left_y,saccade_vec_right_y,peak_velocity_vec_right_y,whichEye,otherEyeMissingData,isBinocular,blockId,arrowDirection,latency,blankDuration,fixationDurationInSec,response,result,isSaccade,blankDurationInFrameCount
0,3,276.97266666666667,9722,276.565,276.568,276.571,0.2637601724377381,31.97846475352631,0.0609790049493312,7.391393661499023,0.139742836356163,17.346582412719727,-0.256614476442337,-31.112529754638672,-0.1117946915328502,-11.179472923278809,L,False,True,0,R,400,,0.34,RightResponse,correct,True,22.0
1,4,284.54966666666667,825,284.481,284.486,284.493,0.34633605560785,32.094266639292215,0.3302988894283771,28.687583923339844,0.3226713389158249,20.209997177124023,0.1041696071624755,14.389735221862791,-0.0431934958323836,-2.910364866256714,L,False,True,0,R,50,,0.269,LeftResponse,incorrect,True,22.0
2,5,290.7656666666667,835,290.751,290.754,290.759,0.1861029227515161,19.297713367559528,0.1854774868115782,19.28687286376953,0.2617013677954674,26.285646438598636,-0.0152446627616882,-0.6467428803443909,-0.1117943972349166,-7.830214500427246,L,False,True,0,L,0,,0.347,LeftResponse,correct,True,22.0
3,6,294.02566666666667,845,293.813,293.823,293.83,1.0330725387255768,81.27423991635311,0.8536771088838577,70.95602416992188,0.7265625,59.42401885986328,-0.5817854106426239,-39.63262176513672,-0.4394726157188415,-24.386926651000977,L,False,True,0,R,200,,0.235,LeftResponse,incorrect,True,22.0
4,8,307.4526666666667,866,307.343,307.347,307.352,0.2650120265991444,26.557863427704227,0.2235789895057678,22.958398818969727,0.2515146732330322,28.061622619628903,-0.1422807425260543,-13.350357055664062,-0.1117948549799621,-7.899551868438721,L,False,True,0,L,100,,0.372,LeftResponse,correct,True,22.0
5,9,311.2126666666667,6716,310.996,311.002,311.007,0.3767307784293712,42.04323397563753,-0.376036137342453,-41.96916198730469,-0.2921665012836456,-30.14057922363281,0.0228670686483383,2.494587182998657,-0.0711406022310257,-11.24851894378662,L,False,True,0,R,200,,0.279,RightResponse,correct,True,25.0
6,10,317.79466666666667,882,317.73,317.735,317.741,0.318611335520803,28.449965694258925,0.2921891426667571,27.001548767089844,0.2667534053325653,27.345121383666992,-0.1270381361246109,-8.961970329284668,-0.0457339286804199,-5.127738952636719,L,False,True,0,L,50,,0.262,LeftResponse,correct,True,25.0
7,11,322.3826666666667,893,321.972,321.977,321.982,0.4439838241940998,46.10807455545718,0.3529717922210693,39.73026657104492,0.3938147537410259,38.98885345458984,-0.2693186774849891,-23.397872924804688,-0.2464453279972076,-34.89912033081055,L,False,True,0,L,400,,0.391,LeftResponse,correct,True,21.0
8,13,330.5846666666667,6755,330.171,330.175,330.179,0.2623271031774676,29.17442371230028,-0.2591580115258693,-28.47968292236328,-0.2946747541427612,-34.31715393066406,0.0406526029109954,6.3288750648498535,0.038111537694931,3.672568082809448,L,False,True,0,R,400,,0.277,LeftResponse,incorrect,True,20.0
9,14,335.85066666666665,931,335.741,335.744,335.748,0.1558811675780484,18.852684876183314,0.147365819197148,17.323564529418945,0.2642418295145035,32.15250396728516,-0.0508158807642757,-7.437596321105957,-0.0330303218215703,-1.940243124961853,L,False,True,0,R,100,,0.298,RightResponse,correct,True,21.0
10,15,342.5876666666667,946,342.52,342.528,342.534,0.4380530874533461,39.034875275327856,0.4116047322750091,32.68351745605469,0.3887138664722442,33.6519660949707,-0.1499068103730678,-21.342660903930664,-0.0965496376156807,-10.27858066558838,L,False,True,0,L,50,,0.261,LeftResponse,correct,True,24.0
11,16,347.0586666666667,6781,346.942,346.949,346.954,0.3544466300427253,34.7488025427478,-0.3531328439712524,-33.973575592041016,-0.2692386507987976,-24.22201919555664,-0.0304894745349884,-7.299002647399902,-0.0152442753314971,-15.983406066894531,L,False,True,0,R,100,,0.373,RightResponse,correct,True,20.0
