,trialIndex,targetOnsetTime,Unnamed: 0,startTime,peakVelocityTime,stopTime,amplitude,peakVelocity,saccade_vec_left_x,peak_velocity_vec_left_x,saccade_vec_right_x,peak_velocity_vec_right_x,saccade_vec_left_y,peak_velocity_vec_left_y,saccade_vec_right_y,peak_velocity_vec_right_y,whichEye,otherEyeMissingData,isBinocular,blockId,arrowDirection,latency,blankDuration,fixationDurationInSec,response,result,isSaccade,blankDurationInFrameCount
0,0,493.3856666666667,9471,493.269,493.276,493.281,0.3825425076050893,38.09030757514009,-0.3811138528399169,-38.08828353881836,-0.1753146089613437,-20.464923858642575,0.0330303087830543,0.3926680982112884,0.0152446925640106,6.790817737579346,L,False,True,0,L,100,,0.206,RightResponse,incorrect,True,8.0
1,1,498.59366666666665,9478,498.583,498.588,498.593,0.393215521493359,40.89755528303313,-0.3252083510160446,-34.2300910949707,-0.231206864118576,-24.55271339416504,-0.2210384011268615,-22.381038665771484,-0.132121279835701,-13.789583206176758,L,False,True,0,R,0,,0.391,LeftResponse,incorrect,True,8.0
2,2,504.11466666666666,9491,503.705,503.711,503.715,0.3501222046872826,36.71403492917088,-0.3175985515117645,-33.007171630859375,-0.3277567103505134,-34.87763214111328,-0.1473659332841634,-16.07628631591797,-0.0686013475060463,-5.659034252166748,L,False,True,0,L,400,,0.372,RightResponse,incorrect,True,8.0
3,3,509.17266666666666,9506,509.06,509.066,509.072,0.5370361088608693,53.46934037251573,-0.5335629731416702,-53.333343505859375,-0.4141475260257721,-39.17430114746094,-0.0609781593084335,-3.811145544052124,-0.0711422488093376,-9.932191848754885,L,False,True,0,R,100,,0.304,RightResponse,correct,True,11.0
4,4,515.5386666666667,9515,515.328,515.334,515.341,0.5805420913529449,58.595241751785125,-0.5792897418141365,-58.52964782714844,-0.4878290295600891,-52.1322135925293,-0.0381118729710578,2.7717649936676025,0.0355705767869949,0.8546140193939209,L,False,True,0,L,200,,0.326,RightResponse,incorrect,True,8.0
5,5,519.4816666666667,5934,519.367,519.375,519.382,0.8847854549695924,79.32049774265897,-0.2591604590415954,-28.503042221069336,-0.3175951782613992,-34.64692687988281,0.8459794074296951,74.02241516113281,0.9197169989347458,88.53266906738281,L,False,True,0,R,100,,0.215,RightResponse,correct,True,10.0
6,6,523.1576666666667,9533,522.946,522.951,522.956,0.3173835429607893,35.32556557663797,-0.2998023778200149,-34.27628326416016,-0.2566180154681206,-27.34795570373535,0.1041674017906189,8.545875549316406,0.0025407948996871,-1.7554583549499512,L,False,True,0,R,200,,0.365,NoResponse,incorrect,True,11.0
7,7,528.1496666666667,9553,528.137,528.142,528.146,0.319307771689281,33.02633641227909,-0.2871048972010612,-29.357187271118164,-0.1803923547267913,-22.10441398620605,-0.1397434473037719,-15.129258155822754,-0.3353833109140396,-34.3929557800293,L,False,True,0,R,0,,0.315,RightResponse,correct,True,11.0
8,8,531.6556666666667,9563,531.543,531.548,531.553,0.3336176790360021,36.83591264618697,-0.3328330665826797,-36.79405975341797,-0.2058015540242195,-26.40087890625,-0.022867128252983,-1.7554564476013184,-0.2032631561160087,-14.436312675476074,L,False,True,0,L,100,,0.346,RightResponse,incorrect,True,9.0
9,9,534.6656666666667,9578,534.607,534.612,534.618,0.5571257643903912,66.40681816420857,-0.5564242899417877,-66.40591430664062,-0.4624219983816147,-42.731407165527344,0.027948647737503,-0.34647336602211,0.0076223849318921,0.8084341287612915,L,False,True,0,R,50,,0.312,LeftResponse,incorrect,True,8.0
