,trialIndex,targetOnsetTime,Unnamed: 0,startTime,peakVelocityTime,stopTime,amplitude,peakVelocity,saccade_vec_left_x,peak_velocity_vec_left_x,saccade_vec_right_x,peak_velocity_vec_right_x,saccade_vec_left_y,peak_velocity_vec_left_y,saccade_vec_right_y,peak_velocity_vec_right_y,whichEye,otherEyeMissingData,isBinocular,blockId,arrowDirection,latency,blankDuration,fixationDurationInSec,response,result,isSaccade,blankDurationInFrameCount
0,1,266.7316666666667,6599,266.518,266.524,266.529,0.3805025848078016,40.23194558269977,-0.3759886026382446,-40.02368927001953,-0.3785590529441833,-43.26045227050781,0.0584361851215362,4.088244438171387,0.0813021659851074,5.520199298858643,L,False,True,0,L,200,,0.357,RightResponse,incorrect,True,9.0
1,2,271.1236666666667,6608,270.909,270.915,270.92,0.4615047429732923,46.96037656083478,-0.3885864615440368,-42.36758804321289,-0.3810694813728332,-30.370080947875977,-0.2489722669124603,-20.25498580932617,-0.3023538589477539,-31.066938400268555,L,False,True,0,R,200,,0.309,RightResponse,correct,True,12.0
2,3,274.3416666666667,6618,274.229,274.235,274.24,0.5584945757115958,62.21084232900182,-0.4522040486335754,-52.93353271484375,-0.3709465637803077,-43.00764083862305,-0.327761635184288,-32.68378829956055,-0.37347212433815,-40.8577880859375,L,False,True,0,R,100,,0.269,RightResponse,correct,True,9.0
3,4,278.2676666666667,6627,278.256,278.263,278.268,0.7972720682234069,88.60885927508451,-0.7951276898384094,-88.19578552246094,-0.6402707695960999,-68.02326202392578,-0.0584354996681213,-8.545955657958984,0.0635165274143219,7.645116329193115,L,False,True,0,L,0,,0.281,LeftResponse,correct,True,9.0
4,5,281.50666666666666,6633,281.442,281.446,281.45,0.3228604084562748,36.73220013866163,-0.312455415725708,-35.67945861816406,-0.2769181728363037,-32.28777313232422,-0.0813047140836715,-8.731022834777832,0.0076222568750381,0.7391306161880493,L,False,True,0,R,50,,0.362,RightResponse,correct,True,9.0
5,6,286.7526666666667,1078,286.343,286.347,286.352,0.2936065545207977,33.29678608620698,0.2896112203598022,32.91035842895508,0.3099744468927383,40.51387405395508,-0.0482716262340545,-5.058089733123779,-0.0431933552026748,-7.183488845825195,L,False,True,0,L,400,,0.3,RightResponse,incorrect,True,9.0
6,8,292.9186666666667,6657,292.854,292.86,292.865,0.447733896627678,51.50656804645256,-0.4293332695960998,-49.05340194702149,-0.264237530529499,-31.597633361816406,-0.1270377337932586,-15.706377983093262,-0.1422841222956776,-14.621068954467772,L,False,True,0,L,50,,0.337,RightResponse,incorrect,True,7.0
7,9,296.94466666666665,6664,296.931,296.938,296.943,0.6702171514818126,70.60352729174683,-0.6300044655799866,-67.24930572509766,-0.4674789756536484,-52.475921630859375,-0.2286600172519683,-21.503231048583984,-0.2997942268848419,-33.42063903808594,L,False,True,0,L,0,,0.244,RightResponse,incorrect,True,8.0
8,10,301.4666666666667,1109,301.406,301.412,301.417,0.2898267574002207,28.717083828340947,0.2896485207602381,28.710803985595703,0.2337524071335792,11.572161674499512,-0.0101628601551055,-0.6005315184593201,-0.0940057635307312,-11.433093070983888,L,False,True,0,R,50,,0.378,RightResponse,correct,True,10.0
9,11,305.17966666666666,6684,304.964,304.97,304.977,0.7117800322730427,74.14566482726038,-0.7037351429462433,-73.60765838623047,-0.5563870668411255,-49.72654342651367,-0.1067129932343959,-8.915842056274414,-0.0406506061553955,-4.503889083862305,L,False,True,0,R,200,,0.281,RightResponse,correct,True,11.0
10,12,308.8976666666667,6692,308.675,308.684,308.686,0.4996436680867008,44.027164729824975,-0.3633193671703338,-23.859039306640625,-0.1803882718086242,-11.109589576721191,-0.3429910093545913,-37.00185775756836,-0.2947032451629638,-43.76694488525391,L,False,True,0,L,200,,0.23,LeftResponse,correct,True,10.0
11,13,314.97266666666667,6699,314.909,314.914,314.919,0.4402431105056676,49.93440529383945,-0.4369977861642837,-49.612701416015625,-0.3760115802288055,-39.84148025512695,-0.0533566419035196,-5.659036159515381,-0.0508147180080413,-11.133098602294922,L,False,True,0,R,50,,0.313,RightResponse,correct,True,9.0
12,14,318.19466666666665,6713,318.08,318.087,318.093,0.474085602037294,44.42150521014086,-0.4674970358610153,-44.0009880065918,-0.292185865342617,-29.703813552856445,-0.0787634402513504,-6.097801208496094,-0.0863774418830871,-3.27960205078125,L,False,True,0,L,100,,0.304,LeftResponse,correct,True,8.0
13,15,324.2986666666667,1149,324.19,324.193,324.2,0.2812469489149068,33.15807685424633,0.2591589810326695,21.550317764282227,0.3226798847317695,38.31969451904297,-0.1092541478574276,-25.20003700256348,-0.1372022219002246,-12.218854904174805,L,False,True,0,L,100,,0.342,RightResponse,incorrect,True,7.0
14,16,327.54566666666665,6732,327.436,327.441,327.446,0.5103016370354283,60.43009098992178,-0.4929064214229584,-59.9387321472168,-0.475110724568367,-51.8764533996582,-0.1321023106575012,-7.690532207489014,-0.2464289367198944,-28.961864471435547,L,False,True,0,R,100,,0.295,RightResponse,correct,True,10.0
15,17,330.97266666666667,6741,330.954,330.96,330.966,0.5559177776537483,55.72619808984519,-0.5513477474451065,-54.44199752807617,-0.2972711324691772,-29.49618530273437,-0.0711353421211242,-11.894454956054688,0.0381094813346862,-13.973488807678224,L,False,True,0,L,0,,0.364,LeftResponse,correct,True,11.0
16,18,335.33166666666665,6750,334.918,334.925,334.93,0.5793013969892795,53.50596904874239,-0.579279113560915,-53.46994400024414,-0.3963360786437988,-38.66315078735352,-0.0050810575485229,-1.963112950325012,0.005081295967102,-2.794719696044922,L,False,True,0,R,400,,0.341,RightResponse,correct,True,12.0
17,19,338.40766666666667,6757,338.195,338.201,338.206,0.4941270918214246,51.60517907255186,-0.467484638094902,-45.6860580444336,-0.3988896310329437,-46.217872619628906,-0.1600615382194519,-23.99747085571289,-0.2515289485454559,-28.54803466796875,L,False,True,0,R,200,,0.263,RightResponse,correct,True,9.0
18,20,342.80466666666666,6767,342.59,342.596,342.602,0.5056281086880008,55.07119874531408,-0.5030684694647789,-54.09481048583984,-0.3988787829875946,-42.03595352172852,-0.0508123934268951,-10.324166297912598,-0.0482704639434814,-7.714033603668213,L,False,True,0,R,200,,0.221,RightResponse,correct,True,8.0
19,21,345.8066666666667,6775,345.747,345.753,345.757,0.4434625790551911,45.564206474564,-0.3887390792369842,-38.4581184387207,-0.5132029801607132,-52.243595123291016,-0.2134033441543579,-24.43501663208008,-0.2311994433403015,-24.159284591674805,L,False,True,0,L,50,,0.398,LeftResponse,correct,True,8.0
20,22,349.5996666666667,6783,349.386,349.392,349.398,0.5742039360230132,60.945985779134695,-0.5741814523935318,-60.882930755615234,-0.6046746447682381,-58.66643905639648,0.0050813257694244,2.7716286182403564,-0.0279481112957,-3.76491379737854,L,False,True,0,L,200,,0.369,RightResponse,incorrect,True,7.0
21,23,353.3256666666667,6789,353.313,353.319,353.325,0.7743630461696285,77.06631171937232,-0.7723429314792156,-76.72644805908203,-0.5995791405439377,-58.387088775634766,0.0558974370360374,7.229700565338135,0.0431927293539047,-5.543399333953857,L,False,True,0,R,0,,0.204,LeftResponse,incorrect,True,10.0
22,24,358.78766666666667,1221,358.677,358.681,358.687,0.3408053954930118,37.24904602438988,0.3404642827808857,37.21086502075195,0.414142370223999,43.60855865478516,-0.0152443349361419,1.6861062049865725,-0.0279477834701538,4.781134128570557,L,False,True,0,R,100,,0.254,LeftResponse,incorrect,True,9.0
23,25,362.1596666666667,6808,361.935,361.94,361.945,0.4380617866909539,46.88814442736074,-0.4369998946785927,-46.47172546386719,-0.3328302949666977,-34.23006820678711,0.0304831266403198,6.235127925872803,-0.1117850542068481,-12.194646835327148,L,False,True,0,L,200,,0.313,RightResponse,incorrect,True,10.0
24,26,365.7776666666667,1231,365.67,365.675,365.681,0.4435232963177682,47.90800118983327,0.4217695742845535,44.09416580200195,0.6174056679010391,61.463661193847656,0.1371981799602508,18.731821060180664,0.1143325120210647,13.766058921813965,L,False,True,0,L,100,,0.372,LeftResponse,correct,True,12.0
25,28,373.2386666666667,6826,372.818,372.823,372.826,0.338463296249364,42.04246957686983,-0.2667500972747803,-31.40937614440918,0.0177853554487228,2.633162021636963,-0.2083309590816497,-27.946741104125977,-0.256617359817028,-31.71334648132324,L,False,True,0,L,400,,0.344,LeftResponse,correct,True,11.0
26,29,376.32366666666667,1255,376.313,376.319,376.324,0.4021138687558078,42.8024837697598,0.3988906592130661,41.2982063293457,0.6351828053593636,68.29981994628906,-0.0508114695549011,-11.247700691223145,0.0101625919342041,8.361091613769531,L,False,True,0,R,0,,0.21,RightResponse,correct,True,12.0
27,30,379.3756666666667,1261,379.364,379.367,379.369,0.1520422938900174,19.763294835020204,0.149904727935791,18.963287353515625,0.2744024582207203,36.33293533325195,-0.0254053473472595,-5.566107749938965,-0.0381105244159698,-8.315047264099121,L,False,True,0,R,0,,0.391,LeftResponse,incorrect,True,11.0
28,31,382.6646666666667,6850,382.253,382.259,382.264,0.6018997237065556,69.43860601571645,-0.5665505081415176,-65.47752380371094,-0.4420596361160278,-52.590126037597656,-0.2032333612442016,-23.117393493652344,-0.2083213329315185,-14.15750503540039,L,False,True,0,L,400,,0.344,LeftResponse,correct,True,10.0
29,32,386.3496666666667,6862,386.286,386.291,386.297,0.4697259573633116,51.27143428719064,-0.4674945045262575,-51.13808441162109,-0.4014278352260589,-42.891380310058594,-0.0457314252853393,-3.6954426765441895,-0.0660538673400878,-12.564162254333496,L,False,True,0,L,50,,0.354,RightResponse,incorrect,True,7.0
30,33,390.3006666666667,6872,390.188,390.193,390.197,0.4797163489915606,55.51922480450287,-0.4573353230953216,-53.2171745300293,-0.4598697796463966,-54.44057846069336,-0.1448177397251129,-15.821398735046388,-0.0457313358783721,-4.781010150909424,L,False,True,0,L,100,,0.332,LeftResponse,correct,True,11.0
