,trialIndex,targetOnsetTime,Unnamed: 0,startTime,peakVelocityTime,stopTime,amplitude,peakVelocity,saccade_vec_left_x,peak_velocity_vec_left_x,saccade_vec_right_x,peak_velocity_vec_right_x,saccade_vec_left_y,peak_velocity_vec_left_y,saccade_vec_right_y,peak_velocity_vec_right_y,whichEye,otherEyeMissingData,isBinocular,blockId,arrowDirection,latency,blankDuration,fixationDurationInSec,response,result,isSaccade,blankDurationInFrameCount
0,0,253.61866666666668,924,253.507,253.513,253.515,0.2686872134172075,31.09843510346561,0.2057835757732391,18.938697814941406,0.2921886802650988,30.720186233520508,-0.1727597713470459,-24.66654396057129,-0.0863848775625228,-20.81093406677246,L,False,True,0,L,100,,0.29,RightResponse,incorrect,True,8.0
1,1,259.61766666666665,935,259.209,259.213,259.219,0.2385702540616675,22.709725904242585,0.2362734377384185,22.079816818237305,0.261701375246048,28.22588157653809,-0.0330246686935424,-5.3116230964660645,-0.0177849531173706,-5.289297580718994,L,False,True,0,R,400,,0.289,LeftResponse,incorrect,True,8.0
2,2,266.9496666666667,7378,266.885,266.892,266.898,0.5829289623777106,59.24107356233143,-0.5716086030006409,-57.4381103515625,-0.5030621830374002,-52.03875732421875,-0.1143231391906738,-14.504077911376951,-0.1219491958618164,-10.43967342376709,L,False,True,0,R,50,,0.354,RightResponse,correct,True,8.0
3,3,270.86266666666666,7384,270.849,270.856,270.862,0.5326159237683483,54.80314948118583,-0.5055286586284637,-53.43942642211914,-0.3607916980981827,-38.61998748779297,-0.1676916740834713,-12.14960479736328,-0.1753145828843116,-12.819432258605955,L,False,True,0,L,0,,0.378,RightResponse,incorrect,True,8.0
4,4,274.5146666666667,4525,274.454,274.459,274.467,0.5627196265358522,60.89067389507704,0.2134142518043518,35.292274475097656,0.3328377231955528,42.89275360107422,0.5206800699234009,49.619850158691406,0.60454261302948,47.15184020996094,L,False,True,0,R,50,,0.266,RightResponse,correct,True,7.0
5,5,281.28766666666667,969,281.174,281.178,281.182,0.2462252296627411,30.793240913367757,0.2286074161529541,28.56436920166016,0.1295790523290634,17.34650230407715,-0.0914631783962249,-11.502195358276367,-0.0508158893790096,-4.642724514007568,L,False,True,0,L,100,,0.257,LeftResponse,correct,True,11.0
6,6,286.22566666666665,10514,286.168,286.172,286.18,0.3277260826269267,30.904727586650875,0.1067055463790893,14.966572761535645,0.1524468325078487,21.94317054748535,-0.3098682165145874,-27.03893280029297,-0.2540638148784637,-23.027633666992188,L,False,True,0,L,50,,0.356,LeftResponse,correct,True,6.0
7,7,289.7936666666667,10520,289.732,289.738,289.745,0.5534520450333177,55.74389052471633,0.2616733610630035,30.02411651611328,0.3430060595273971,35.016700744628906,-0.4876845479011535,-46.96736907958984,-0.5181612968444824,-51.4015998840332,L,False,True,0,L,50,,0.348,RightResponse,incorrect,True,5.0
8,8,293.79066666666665,4549,293.58,293.587,293.592,0.4868567368619128,46.83483650747325,0.2718348801136017,31.109867095947266,0.2769456729292869,27.509828567504883,0.4039000868797302,35.00968551635742,0.3276975154876709,37.50372314453125,L,False,True,0,R,200,,0.285,LeftResponse,incorrect,True,8.0
9,9,298.37466666666666,4564,297.962,297.969,297.976,0.5734096850763042,48.81691439152477,0.1168632507324218,12.8870210647583,0.2286702585406601,18.478450775146484,0.5613747835159302,47.08519744873047,0.6376573741436005,61.01766586303711,L,False,True,0,L,400,,0.247,RightResponse,incorrect,True,11.0
10,10,302.07166666666666,1014,301.995,302.004,302.01,0.9184777455104562,86.65676512814294,0.9170715510845184,86.18987274169922,0.7266542017459869,77.00825500488281,-0.0508049130439758,-8.98336124420166,-0.0457330048084259,3.949648857116699,L,False,True,0,R,50,,0.361,RightResponse,correct,True,8.0
11,12,309.5946666666667,7451,309.181,309.187,309.191,0.4515806480377984,48.20042148150328,-0.3733259439468384,-40.402679443359375,-0.2998111525084823,-32.3832893371582,-0.2540724724531173,-26.28505516052246,-0.1930860877037048,-18.615806579589844,L,False,True,0,L,400,,0.369,RightResponse,incorrect,True,14.0
