,trialIndex,targetOnsetTime,Unnamed: 0,startTime,peakVelocityTime,stopTime,amplitude,peakVelocity,saccade_vec_left_x,peak_velocity_vec_left_x,saccade_vec_right_x,peak_velocity_vec_right_x,saccade_vec_left_y,peak_velocity_vec_left_y,saccade_vec_right_y,peak_velocity_vec_right_y,whichEye,otherEyeMissingData,isBinocular,blockId,arrowDirection,latency,blankDuration,fixationDurationInSec,response,result,isSaccade,blankDurationInFrameCount
0,0,265.5436666666667,11174,265.322,265.33,265.338,1.58377449972121,144.29057700330105,0.5842083096504211,60.55078506469727,0.9780635088682176,114.58120727539062,-1.4720877408981323,-130.97088623046875,-1.2676986977458,-124.34385681152344,L,False,True,0,L,200,,0.211,LeftResponse,correct,True,17.0
1,1,270.0436666666667,6916,270.031,270.038,270.043,0.8893947829808984,91.21641090765226,-0.85601806640625,-87.81771087646484,-0.6757872551679611,-77.23230743408203,0.2413631081581115,24.66745376586914,0.2032616361975669,25.361427307128903,L,False,True,0,L,0,,0.393,RightResponse,incorrect,True,17.0
2,2,276.49666666666667,6933,276.385,276.393,276.399,1.152419044286202,115.31255434276268,-1.1481521129608154,-113.75062561035156,-1.0897695124149325,-114.91207885742188,0.0990776419639587,18.915082931518555,0.0965501037426292,7.876459121704102,L,False,True,0,R,100,,0.331,RightResponse,correct,True,17.0
3,3,281.64666666666665,6943,281.435,281.441,281.447,0.8247057208335732,92.838568413356,-0.8181019127368927,-91.14200592041016,-0.7011362612247467,-78.52059936523438,0.1041575074195861,17.667329788208008,0.0177855342626571,-1.3165870904922483,L,False,True,0,L,200,,0.384,RightResponse,incorrect,True,16.0
4,4,285.4526666666667,6957,285.239,285.246,285.25,0.5066549306567036,43.51292886856733,-0.419211596250534,-38.57171630859375,-0.1930953711271286,-24.73746109008789,-0.284536212682724,-20.13945579528809,-0.1676838099956512,-23.974519729614254,L,False,True,0,R,200,,0.205,RightResponse,correct,True,19.0
5,5,291.2606666666667,6967,291.15,291.157,291.163,1.049227885215959,106.717986088339,-0.9907134771347046,-103.13690948486328,-0.8637197911739349,-88.08161163330078,0.3454937934875488,27.413618087768555,0.2413593530654907,19.58597946166992,L,False,True,0,R,100,,0.261,LeftResponse,incorrect,True,16.0
6,6,294.40366666666665,893,294.343,294.349,294.355,0.8853343493271411,96.31126022022325,0.8003293424844742,91.46632385253906,1.232233703136444,117.10453033447266,-0.3785364627838135,-30.16240119934082,-0.2921869866549968,-27.6247501373291,L,False,True,0,R,50,,0.26,RightResponse,correct,True,17.0
7,7,297.8466666666667,901,297.832,297.84,297.845,0.5656786754685539,58.00566868079293,0.5615052208304405,57.30582809448242,0.6936241984367371,76.06086730957031,-0.0685875415802002,-8.983299255371094,-0.0863870047032833,-10.440348625183104,L,False,True,0,L,0,,0.318,RightResponse,incorrect,True,20.0
8,8,301.55266666666665,912,301.44,301.446,301.449,0.3622444885555409,39.97803442917431,0.3048886731266975,31.71315574645996,0.3963464647531509,44.000274658203125,-0.1956117749214172,-24.34171295166016,-0.2794841304421425,-35.40903854370117,L,False,True,0,R,100,,0.29,RightResponse,correct,True,19.0
9,10,309.08366666666666,933,308.975,308.981,308.985,0.5309463628464681,59.47821264869886,0.482747808098793,55.59692001342773,0.7240989357233047,71.04798889160156,-0.2210398018360138,-21.133865356445312,-0.1702322103083133,-18.47835731506348,L,False,True,0,L,100,,0.358,RightResponse,incorrect,True,18.0
10,11,314.5416666666667,942,314.133,314.136,314.141,0.2830404505858875,29.32643589374144,0.2718610763549804,28.733625411987305,0.2388217449188232,32.10480117797852,0.0787619948387146,5.866737842559815,0.0228670537471771,1.4551767110824585,L,False,True,0,L,400,,0.31,RightResponse,incorrect,True,16.0
11,12,319.0676666666667,7043,319.002,319.01,319.016,0.737898587367878,72.69066807451728,-0.7367780432105064,-72.43057250976562,-0.5868029594421387,-56.00139236450195,0.0406502187252044,6.143727779388428,0.0279486961662769,2.910362720489502,L,False,True,0,L,50,,0.297,RightResponse,incorrect,True,16.0
