,startTime,peakVelocityTime,stopTime,amplitude,peakVelocity,saccade_vec_left_x,peak_velocity_vec_left_x,saccade_vec_right_x,peak_velocity_vec_right_x,saccade_vec_left_y,peak_velocity_vec_left_y,saccade_vec_right_y,peak_velocity_vec_right_y,whichEye,otherEyeMissingData,isBinocular
5287,0.192,0.217,0.239,12.121842386974706,373.6501453543117,-11.867297403514385,-371.2989807128906,-11.860304802656174,-415.1003723144531,-2.471095949411392,-41.85090255737305,-3.014641761779785,-53.79313278198242,L,False,True
5288,0.254,0.26,0.267,0.6064585283801469,59.21292582869323,-0.5836162567138672,-56.2733268737793,-0.699493408203125,-55.140586853027344,-0.16487574577331543,-18.425071716308594,-0.10906600952148438,-3.8046348094940186,L,False,True
5289,0.295,0.306,0.325,6.215824051939077,338.2557325138617,-5.893126487731934,-323.8137512207031,-6.390275001525879,-362.6429138183594,-1.9767470359802246,-97.78340911865234,-2.5542547702789307,-180.25811767578125,L,False,True
5290,0.339,0.342,0.357,0.4552291910739046,25.962607038975715,-0.3804759979248047,-23.2988338470459,-0.5188503265380859,-59.04398727416992,-0.24994325637817383,-11.45518684387207,-0.007561683654785156,17.212575912475586,L,False,True
2,0.477,0.488,0.501,2.212778776520966,156.48374506484933,2.212635040283203,156.00067138671875,2.7553224563598633,195.79632568359375,-0.025220870971679688,-12.286293029785156,0.15883111953735352,12.673311233520508,L,False,True
5291,0.503,0.506,0.512,0.26681835157106065,28.83577081182344,-0.2663888931274414,-28.697532653808594,-0.39538002014160156,-42.036197662353516,0.015132427215576172,2.8201591968536377,0.0630497932434082,11.647377967834473,L,False,True
3,0.636,0.647,0.664,2.460347556118589,167.71670212459338,2.4594736099243164,167.70616149902344,2.5870752334594727,163.35195922851562,-0.06557178497314453,-1.880310297012329,0.020187854766845703,-2.729707956314087,L,False,True
5292,0.667,0.669,0.674,0.17472130729853663,22.86934638371794,-0.1699981689453125,-22.034841537475586,-0.2257213592529297,-28.17938995361328,0.04035043716430664,6.121500015258789,0.02271270751953125,2.6612887382507324,L,False,True
5,1.038,1.052,1.067,4.510779079109465,266.5387150466199,4.481929779052734,264.9246520996094,5.192776679992676,293.0143737792969,-0.5093460083007812,-29.288484573364258,-0.15139102935791016,-16.48702621459961,L,False,True
5293,1.069,1.073,1.078,0.27537611722488714,30.725825484961593,-0.2752723693847656,-30.722410202026367,-0.3348417282104492,-36.100807189941406,0.007558345794677734,-0.45810818672180176,-0.09080219268798828,-9.311015129089355,L,False,True
