,startTime,stopTime,whichEye
64,83.794,83.894,L
65,85.406,85.573,L
65,85.406,85.573,R
66,86.482,86.609,R
66,86.482,86.609,L
67,87.8,88.106,L
67,87.8,88.106,R
68,89.229,89.667,R
68,89.229,89.667,L
69,90.754,90.923,L
69,90.754,90.923,R
70,92.068,92.222,R
70,92.068,92.222,L
71,93.125,93.286,L
71,93.125,93.286,R
72,96.814,97.248,R
72,96.814,97.248,L
73,97.418,97.541,L
73,97.418,97.541,R
74,98.194,98.375,R
74,98.194,98.375,L
75,98.718,98.967,L
75,98.718,98.967,R
76,99.997,100.266,L
76,99.997,100.266,R
77,101.32,101.479,R
77,101.32,101.479,L
78,102.205,102.396,L
78,102.205,102.396,R
79,103.176,103.354,R
79,103.176,103.354,L
80,104.321,104.473,L
80,104.321,104.473,R
81,105.096,105.344,R
81,105.096,105.344,L
82,106.321,106.475,L
82,106.321,106.475,R
83,107.391,107.531,R
83,107.391,107.531,L
84,108.156,108.33,L
84,108.156,108.33,R
85,109.493,109.824,R
85,109.493,109.824,L
86,110.996,111.134,L
86,110.996,111.134,R
87,112.369,112.534,R
87,112.369,112.534,L
88,113.845,113.941,L
88,113.845,113.941,R
89,118.567,118.721,R
89,118.567,118.721,L
90,118.857,119.056,L
90,118.857,119.056,R
91,119.129,119.36,R
91,119.129,119.36,L
92,119.58,120.56,L
92,119.58,120.56,R
93,121.991,122.381,R
93,121.991,122.381,L
94,122.901,124.178,L
94,122.901,124.178,R
95,124.644,124.732,R
95,124.644,124.732,L
96,125.306,125.464,L
96,125.306,125.464,R
97,125.919,127.777,R
97,125.919,127.777,L
98,129.167,129.329,L
98,129.167,129.329,R
99,130.04,130.816,R
99,130.04,130.816,L
100,131.01,132.014,L
100,131.01,132.014,R
101,133.104,133.293,R
101,133.104,133.293,L
102,134.797,134.93,L
102,134.797,134.93,R
103,135.976,136.096,R
103,135.976,136.096,L
104,136.453,136.959,L
104,136.453,136.959,R
105,138.486,138.584,R
105,138.486,138.584,L
106,140.464,140.542,L
106,140.464,140.542,R
107,141.638,141.798,R
107,141.638,141.798,L
108,143.406,143.525,L
108,143.406,143.525,R
109,144.182,144.429,R
109,144.182,144.429,L
110,147.196,147.446,R
110,147.196,147.446,L
111,150.344,150.515,L
111,150.344,150.515,R
112,152.47,152.566,R
112,152.47,152.566,L
113,153.942,154.088,L
113,153.942,154.088,R
114,156.559,156.764,L
114,156.559,156.764,R
115,156.868,157.022,R
115,156.868,157.022,L
116,158.626,158.749,L
116,158.626,158.749,R
117,159.682,160.072,R
117,159.682,160.072,L
118,161.817,161.933,L
118,161.817,161.933,R
119,163.068,163.253,R
119,163.068,163.253,L
120,165.943,166.211,L
120,165.943,166.211,R
121,168.734,168.91,R
121,168.734,168.91,L
122,171.752,171.882,L
122,171.752,171.882,R
123,171.965,172.152,R
123,171.965,172.152,L
124,175.045,175.352,R
124,175.045,175.352,L
125,177.021,177.13,L
125,177.021,177.13,R
126,178.071,178.18,R
126,178.071,178.18,L
127,180.418,180.533,L
127,180.418,180.533,R
128,182.914,183.056,R
128,182.914,183.056,L
129,185.438,185.579,L
129,185.438,185.579,R
130,188.106,188.292,R
130,188.106,188.292,L
131,190.753,191.01,L
131,190.753,191.01,R
132,192.567,192.667,R
132,192.567,192.667,L
133,193.477,193.593,L
133,193.477,193.593,R
134,196.198,196.35,R
134,196.198,196.35,L
135,198.545,198.73,L
135,198.545,198.73,R
136,201.141,201.531,R
136,201.141,201.531,L
137,203.872,203.997,L
137,203.872,203.997,R
138,206.498,206.592,R
138,206.498,206.592,L
139,209.6,209.65,L
139,209.6,209.65,R
140,211.353,211.601,R
140,211.353,211.601,L
141,211.84,211.984,L
141,211.84,211.984,R
142,212.996,213.116,L
142,212.996,213.116,R
143,213.982,214.129,R
143,213.982,214.129,L
144,215.343,215.45,L
144,215.343,215.45,R
145,216.51,216.625,R
145,216.51,216.625,L
146,217.604,217.807,R
146,217.604,217.807,L
147,219.728,219.84,L
147,219.728,219.84,R
148,221.062,221.172,R
148,221.062,221.172,L
149,222.739,223.097,L
149,222.739,223.097,R
150,223.998,224.104,R
150,223.998,224.104,L
151,225.675,225.843,L
151,225.675,225.843,R
152,227.502,227.628,R
152,227.502,227.628,L
153,228.609,228.779,L
153,228.609,228.779,R
154,229.828,229.964,R
154,229.828,229.964,L
155,231.062,231.223,L
155,231.062,231.223,R
156,231.433,232.657,L
156,231.433,232.657,R
157,234.136,234.39,R
157,234.136,234.39,L
158,234.97,235.324,R
158,234.97,235.324,L
159,236.272,236.364,L
159,236.272,236.364,R
160,237.403,237.515,R
160,237.403,237.515,L
161,239.567,239.717,L
161,239.567,239.717,R
162,240.426,240.533,R
162,240.426,240.533,L
163,241.863,242.049,L
163,241.863,242.049,R
164,242.581,244.197,R
164,242.581,244.197,L
165,244.238,244.257,L
165,244.238,244.257,R
166,246.131,246.259,R
166,246.131,246.259,L
167,247.35,247.457,L
167,247.35,247.457,R
168,247.782,247.877,R
168,247.782,247.877,L
169,248.302,248.772,L
169,248.302,248.772,R
170,249.162,249.283,R
170,249.162,249.283,L
171,250.917,251.054,L
171,250.917,251.054,R
172,252.443,252.546,R
172,252.443,252.546,L
173,254.466,254.577,L
173,254.466,254.577,R
174,259.732,259.81,R
174,259.732,259.81,L
175,261.483,261.793,L
175,261.483,261.793,R
176,262.721,262.844,R
176,262.721,262.844,L
177,264.04,265.28,L
177,264.04,265.28,R
178,265.46,265.48,R
178,265.46,265.48,L
179,265.928,268.964,L
179,265.928,268.964,R
180,269.005,270.33,R
180,269.005,270.33,L
181,270.495,270.599,L
181,270.495,270.599,R
182,270.925,271.131,R
182,270.925,271.131,L
183,271.201,271.5,L
183,271.201,271.5,R
184,272.803,272.909,R
184,272.803,272.909,L
185,273.517,273.652,L
185,273.517,273.652,R
186,274.707,274.864,R
186,274.707,274.864,L
187,274.977,277.602,L
187,274.977,277.602,R
188,277.77,277.931,L
188,277.77,277.931,R
189,278.476,278.612,R
189,278.476,278.612,L
190,279.286,280.177,R
190,279.286,280.177,L
191,281.053,281.382,L
191,281.053,281.382,R
192,282.471,282.63,R
192,282.471,282.63,L
193,283.496,283.623,L
193,283.496,283.623,R
194,284.433,284.585,R
194,284.433,284.585,L
195,284.904,286.508,L
195,284.904,286.508,R
196,286.616,286.717,R
196,286.616,286.717,L
197,287.56,287.677,L
197,287.56,287.677,R
198,289.213,289.341,R
198,289.213,289.341,L
199,290.46,291.781,L
199,290.46,291.781,R
200,292.464,292.584,R
200,292.464,292.584,L
201,293.68,294.023,L
201,293.68,294.023,R
202,294.898,295.048,R
202,294.898,295.048,L
203,296.035,297.795,L
203,296.035,297.795,R
204,299.368,301.787,R
204,299.368,301.787,L
205,301.952,302.967,L
205,301.952,302.967,R
206,303.248,303.376,R
206,303.248,303.376,L
207,304.121,304.404,L
207,304.121,304.404,R
208,304.893,304.912,R
208,304.893,304.912,L
209,305.138,305.422,L
209,305.138,305.422,R
210,305.682,306.27,R
210,305.682,306.27,L
211,306.457,308.169,L
211,306.457,308.169,R
212,309.073,309.239,R
212,309.073,309.239,L
213,310.38,311.362,L
213,310.38,311.362,R
214,311.395,312.365,R
214,311.395,312.365,L
215,312.638,313.055,L
215,312.638,313.055,R
216,313.642,314.327,R
216,313.642,314.327,L
217,314.915,315.394,L
217,314.915,315.394,R
218,316.282,318.652,R
218,316.282,318.652,L
219,319.174,319.296,L
219,319.174,319.296,R
220,321.062,321.197,R
220,321.062,321.197,L
221,323.299,323.397,L
221,323.299,323.397,R
222,329.09,329.238,R
222,329.09,329.238,L
223,330.539,330.69,L
223,330.539,330.69,R
224,333.58,333.609,R
224,333.58,333.609,L
225,335.197,335.297,L
225,335.197,335.297,R
226,337.625,337.708,R
226,337.625,337.708,L
227,343.482,343.754,L
227,343.482,343.754,R
228,351.184,351.259,R
228,351.184,351.259,L
229,356.529,356.625,L
229,356.529,356.625,R
230,360.637,360.714,R
230,360.637,360.714,L
231,364.907,365.022,L
231,364.907,365.022,R
232,365.18,365.37,R
232,365.18,365.37,L
233,371.458,371.585,L
233,371.458,371.585,R
234,377.081,377.196,R
234,377.081,377.196,L
235,384.95,385.207,L
235,384.95,385.207,R
236,385.353,385.605,R
236,385.353,385.605,L
237,397.685,397.748,L
237,397.685,397.748,R
238,398.582,398.962,R
238,398.582,398.962,L
239,402.296,402.36,L
239,402.296,402.36,R
240,405.715,405.79,R
240,405.715,405.79,L
241,415.225,415.526,L
241,415.225,415.526,R
242,418.553,418.696,R
242,418.553,418.696,L
243,429.342,429.41,L
243,429.342,429.41,R
244,442.105,442.326,R
244,442.105,442.326,L
245,442.796,443.093,L
245,442.796,443.093,R
246,448.697,448.73,R
246,448.697,448.73,L
247,452.13,452.49,L
247,452.13,452.49,R
248,456.924,457.026,R
248,456.924,457.026,L
249,463.084,463.214,L
249,463.084,463.214,R
250,466.981,467.058,R
250,466.981,467.058,L
251,473.651,473.753,L
251,473.651,473.753,R
252,477.044,477.165,R
252,477.044,477.165,L
253,483.304,483.417,L
253,483.304,483.417,R
254,489.658,489.842,R
254,489.658,489.842,L
255,490.394,492.587,L
255,490.394,492.587,R
256,493.81,493.966,R
256,493.81,493.966,L
257,494.579,495.789,L
257,494.579,495.789,R
258,496.014,496.136,R
258,496.014,496.136,L
259,496.445,496.618,L
259,496.445,496.618,R
260,496.754,497.672,L
260,496.754,497.672,R
261,499.176,499.319,R
261,499.176,499.319,L
262,499.496,502.893,L
262,499.496,502.893,R
263,504.487,505.005,R
263,504.487,505.005,L
264,506.201,507.244,L
264,506.201,507.244,R
265,509.697,509.924,R
265,509.697,509.924,L
266,510.947,512.192,L
266,510.947,512.192,R
267,513.867,514.059,R
267,513.867,514.059,L
268,514.834,515.585,L
268,514.834,515.585,R
269,515.712,515.8,R
269,515.712,515.8,L
270,516.295,516.414,R
270,516.295,516.414,L
271,517.604,517.748,L
271,517.604,517.748,R
272,519.364,519.535,R
272,519.364,519.535,L
273,520.743,520.88,L
273,520.743,520.88,R
274,522.126,522.234,R
274,522.126,522.234,L
275,523.722,524.271,L
275,523.722,524.271,R
276,524.332,524.689,R
276,524.332,524.689,L
277,525.829,526.087,L
277,525.829,526.087,R
278,526.611,526.788,R
278,526.611,526.788,L
279,527.881,528.031,L
279,527.881,528.031,R
280,529.029,529.286,R
280,529.029,529.286,L
281,530.021,530.352,L
281,530.021,530.352,R
282,530.55,813.406,R
282,530.55,813.406,L
283,813.483,813.535,L
283,813.483,813.535,R
284,816.292,816.403,R
284,816.292,816.403,L
285,817.111,817.5,L
285,817.111,817.5,R
286,817.813,817.921,R
286,817.813,817.921,L
287,819.407,819.514,L
287,819.407,819.514,R
288,820.842,820.976,R
288,820.842,820.976,L
289,822.413,822.531,L
289,822.413,822.531,R
290,823.973,824.08,R
290,823.973,824.08,L
291,825.67,827.11,L
291,825.67,827.11,R
292,827.758,827.806,R
292,827.758,827.806,L
293,828.11,828.676,L
293,828.11,828.676,R
294,828.7,828.73,R
294,828.7,828.73,L
295,829.766,829.88,L
295,829.766,829.88,R
296,831.09,831.189,R
296,831.09,831.189,L
297,832.513,832.618,L
297,832.513,832.618,R
298,833.894,834.029,R
298,833.894,834.029,L
299,835.296,835.478,L
299,835.296,835.478,R
300,836.99,837.16,L
300,836.99,837.16,R
301,841.033,841.146,R
301,841.033,841.146,L
302,841.321,841.443,L
302,841.321,841.443,R
303,849.096,850.344,R
303,849.096,850.344,L
304,850.56,850.681,L
304,850.56,850.681,R
305,852.262,852.616,R
305,852.262,852.616,L
306,852.75,852.931,L
306,852.75,852.931,R
307,853.784,853.969,R
307,853.784,853.969,L
308,854.633,856.206,R
308,854.633,856.206,L
309,856.453,856.588,L
309,856.453,856.588,R
310,857.287,858.489,R
310,857.287,858.489,L
311,859.298,859.793,L
311,859.298,859.793,R
312,860.547,860.71,R
312,860.547,860.71,L
313,860.824,861.839,L
313,860.824,861.839,R
314,862.707,862.937,L
314,862.707,862.937,R
315,864.284,864.396,R
315,864.284,864.396,L
316,865.441,867.818,R
316,865.441,867.818,L
317,868.621,868.761,L
317,868.621,868.761,R
318,869.298,870.155,R
318,869.298,870.155,L
319,872.713,872.785,L
319,872.713,872.785,R
320,878.537,878.641,R
320,878.537,878.641,L
321,879.999,880.287,L
321,879.999,880.287,R
322,881.411,881.488,R
322,881.411,881.488,L
323,890.602,890.698,L
323,890.602,890.698,R
324,894.922,894.969,R
324,894.922,894.969,L
325,898.785,898.902,R
325,898.785,898.902,L
326,905.916,906.002,L
326,905.916,906.002,R
327,912.63,912.737,R
327,912.63,912.737,L
328,913.25,913.373,L
328,913.25,913.373,R
329,916.138,916.243,R
329,916.138,916.243,L
330,923.03,923.124,L
330,923.03,923.124,R
331,931.326,931.437,R
331,931.326,931.437,L
332,940.427,940.568,R
332,940.427,940.568,L
333,947.837,947.939,L
333,947.837,947.939,R
334,957.033,957.152,R
334,957.033,957.152,L
335,965.496,965.641,L
335,965.496,965.641,R
336,970.389,970.505,R
336,970.389,970.505,L
337,975.044,975.125,L
337,975.044,975.125,R
338,987.956,988.091,R
338,987.956,988.091,L
339,994.933,995.061,L
339,994.933,995.061,R
340,1005.377,1005.534,R
340,1005.377,1005.534,L
341,1013.062,1013.224,L
341,1013.062,1013.224,R
342,1027.071,1027.19,R
342,1027.071,1027.19,L
343,1037.66,1037.83,L
343,1037.66,1037.83,R
344,1038.493,1086.987,R
344,1038.493,1086.987,L
345,1087.078,1090.64,L
345,1087.078,1090.64,R
346,1091.651,1091.751,L
346,1091.651,1091.751,R
347,1094.551,1098.856,R
347,1094.551,1098.856,L
348,1101.377,1101.531,R
348,1101.377,1101.531,L
349,1103.069,1105.178,L
349,1103.069,1105.178,R
350,1105.77,1106.524,L
350,1105.77,1106.524,R
351,1107.212,1107.34,R
351,1107.212,1107.34,L
352,1109.131,1109.229,L
352,1109.131,1109.229,R
353,1109.811,1143.674,R
353,1109.811,1143.674,L
354,1143.753,1143.917,L
354,1143.753,1143.917,R
355,1146.487,1146.604,R
355,1146.487,1146.604,L
356,1148.345,1148.896,L
356,1148.345,1148.896,R
357,1149.277,1149.39,R
357,1149.277,1149.39,L
358,1150.267,1150.346,L
358,1150.267,1150.346,R
359,1151.377,1151.48,R
359,1151.377,1151.48,L
360,1153.781,1153.903,L
360,1153.781,1153.903,R
361,1154.864,1156.65,R
361,1154.864,1156.65,L
362,1156.817,1156.939,L
362,1156.817,1156.939,R
363,1159.006,1159.164,R
363,1159.006,1159.164,L
364,1160.665,1160.868,L
364,1160.665,1160.868,R
365,1161.255,1161.494,R
365,1161.255,1161.494,L
366,1161.924,1162.028,L
366,1161.924,1162.028,R
367,1163.176,1163.269,R
367,1163.176,1163.269,L
368,1172.069,1172.282,L
368,1172.069,1172.282,R
369,1176.234,1176.298,R
369,1176.234,1176.298,L
370,1180.241,1180.37,L
370,1180.241,1180.37,R
371,1188.222,1188.35,R
371,1188.222,1188.35,L
372,1199.83,1199.953,L
372,1199.83,1199.953,R
373,1209.365,1209.476,R
373,1209.365,1209.476,L
374,1218.532,1218.617,L
374,1218.532,1218.617,R
375,1226.909,1227.042,R
375,1226.909,1227.042,L
376,1231.285,1231.419,L
376,1231.285,1231.419,R
377,1242.788,1242.936,R
377,1242.788,1242.936,L
378,1247.801,1247.942,L
378,1247.801,1247.942,R
379,1253.119,1253.786,R
379,1253.119,1253.786,L
380,1256.451,1256.574,L
380,1256.451,1256.574,R
381,1263.918,1264.261,R
381,1263.918,1264.261,L
382,1267.01,1267.143,L
382,1267.01,1267.143,R
383,1274.596,1274.73,R
383,1274.596,1274.73,L
384,1281.078,1281.239,L
384,1281.078,1281.239,R
385,1287.972,1288.105,R
385,1287.972,1288.105,L
386,1293.748,1293.956,L
386,1293.748,1293.956,R
387,1297.638,1297.76,R
387,1297.638,1297.76,L
388,1300.948,1301.121,L
388,1300.948,1301.121,R
389,1305.612,1305.744,R
389,1305.612,1305.744,L
390,1318.094,1318.227,L
390,1318.094,1318.227,R
391,1322.337,1322.46,R
391,1322.337,1322.46,L
392,1324.182,1324.702,L
392,1324.182,1324.702,R
393,1324.948,1325.053,R
393,1324.948,1325.053,L
394,1325.567,1325.805,L
394,1325.567,1325.805,R
395,1326.353,1327.983,R
395,1326.353,1327.983,L
396,1329.155,1329.955,L
396,1329.155,1329.955,R
397,1330.03,1389.16,R
397,1330.03,1389.16,L
398,1397.302,1397.58,L
398,1397.302,1397.58,R
399,1397.865,1397.962,R
399,1397.865,1397.962,L
400,1398.855,1400.879,L
400,1398.855,1400.879,R
401,1402.315,1402.391,R
401,1402.315,1402.391,L
402,1402.718,1402.862,L
402,1402.718,1402.862,R
403,1404.825,1406.993,R
403,1404.825,1406.993,L
404,1408.113,1408.268,L
404,1408.113,1408.268,R
405,1409.359,1410.031,R
405,1409.359,1410.031,L
406,1416.874,1416.995,L
406,1416.874,1416.995,R
407,1426.826,1426.921,R
407,1426.826,1426.921,L
408,1434.958,1435.096,L
408,1434.958,1435.096,R
409,1443.078,1443.201,R
409,1443.078,1443.201,L
410,1443.304,1443.471,L
410,1443.304,1443.471,R
411,1454.238,1454.591,R
411,1454.238,1454.591,L
412,1458.043,1458.146,L
412,1458.043,1458.146,R
413,1464.339,1464.468,R
413,1464.339,1464.468,L
414,1471.771,1471.885,L
414,1471.771,1471.885,R
415,1479.889,1480.026,R
415,1479.889,1480.026,L
416,1486.319,1486.436,L
416,1486.319,1486.436,R
417,1493.095,1493.232,R
417,1493.095,1493.232,L
418,1496.813,1497.165,L
418,1496.813,1497.165,R
419,1500.474,1500.622,R
419,1500.474,1500.622,L
420,1508.316,1508.667,L
420,1508.316,1508.667,R
421,1509.492,1509.845,R
421,1509.492,1509.845,L
422,1523.755,1523.882,L
422,1523.755,1523.882,R
423,1534.328,1534.436,R
423,1534.328,1534.436,L
424,1537.425,1537.532,L
424,1537.425,1537.532,R
425,1542.069,1542.164,R
425,1542.069,1542.164,L
426,1548.843,1549.019,L
426,1548.843,1549.019,R
427,1563.924,1564.061,R
427,1563.924,1564.061,L
428,1566.979,1567.133,L
428,1566.979,1567.133,R
429,1568.527,1579.611,R
429,1568.527,1579.611,L
430,1580.093,1580.583,L
430,1580.093,1580.583,R
431,1580.776,1590.857,R
431,1580.776,1590.857,L
432,1590.919,1591.744,L
432,1590.919,1591.744,R
433,1592.392,1592.808,R
433,1592.392,1592.808,L
434,1594.508,1594.528,L
434,1594.508,1594.528,R
435,1595.135,1595.805,R
435,1595.135,1595.805,L
436,1595.97,1596.163,L
436,1595.97,1596.163,R
437,1598.128,1636.349,R
437,1598.128,1636.349,L
438,1637.08,1637.205,L
438,1637.08,1637.205,R
439,1644.148,1644.56,R
439,1644.148,1644.56,L
440,1645.155,1645.222,L
440,1645.155,1645.222,R
441,1646.469,1647.528,L
441,1646.469,1647.528,R
442,1647.589,1648.995,L
442,1647.589,1648.995,R
443,1649.842,1651.109,R
443,1649.842,1651.109,L
444,1651.409,1651.577,R
444,1651.409,1651.577,L
445,1652.882,1653.049,L
445,1652.882,1653.049,R
446,1653.565,1654.058,R
446,1653.565,1654.058,L
447,1654.296,1654.472,L
447,1654.296,1654.472,R
448,1655.413,1655.587,R
448,1655.413,1655.587,L
449,1661.856,1661.982,L
449,1661.856,1661.982,R
450,1666.039,1666.144,R
450,1666.039,1666.144,L
451,1673.569,1673.854,L
451,1673.569,1673.854,R
452,1674.072,1674.191,R
452,1674.072,1674.191,L
453,1675.953,1680.574,L
453,1675.953,1680.574,R
454,1686.347,1691.306,R
454,1686.347,1691.306,L
455,1693.742,1693.848,L
455,1693.742,1693.848,R
456,1698.058,1698.18,R
456,1698.058,1698.18,L
457,1701.845,1701.989,L
457,1701.845,1701.989,R
458,1705.599,1705.69,R
458,1705.599,1705.69,L
459,1707.116,1714.52,L
459,1707.116,1714.52,R
460,1720.46,1720.571,R
460,1720.46,1720.571,L
461,1724.948,1725.078,L
461,1724.948,1725.078,R
462,1727.87,1731.548,R
462,1727.87,1731.548,L
463,1731.812,1731.917,L
463,1731.812,1731.917,R
464,1735.663,1735.769,R
464,1735.663,1735.769,L
465,1739.146,1739.282,L
465,1739.146,1739.282,R
466,1747.699,1747.904,R
466,1747.699,1747.904,L
467,1748.558,1748.926,L
467,1748.558,1748.926,R
468,1751.249,1751.355,R
468,1751.249,1751.355,L
469,1756.325,1756.464,L
469,1756.325,1756.464,R
470,1760.082,1760.231,L
470,1760.082,1760.231,R
471,1763.191,1763.326,R
471,1763.191,1763.326,L
472,1766.251,1766.41,L
472,1766.251,1766.41,R
473,1769.818,1769.958,R
473,1769.818,1769.958,L
474,1777.638,1777.834,R
474,1777.638,1777.834,L
475,1779.738,1784.424,R
475,1779.738,1784.424,L
476,1785.2,1785.339,L
476,1785.2,1785.339,R
477,1792.789,1792.973,R
477,1792.789,1792.973,L
478,1793.572,1793.714,L
478,1793.572,1793.714,R
479,1799.765,1799.921,R
479,1799.765,1799.921,L
480,1800.479,1807.633,R
480,1800.479,1807.633,L
481,1811.365,1811.516,L
481,1811.365,1811.516,R
482,1815.589,1816.06,R
482,1815.589,1816.06,L
483,1822.624,1822.78,L
483,1822.624,1822.78,R
484,1824.693,1849.303,R
484,1824.693,1849.303,L
485,1849.345,1849.614,L
485,1849.345,1849.614,R
486,1850.343,1850.858,R
486,1850.343,1850.858,L
487,1851.117,1851.256,L
487,1851.117,1851.256,R
488,1852.39,1852.562,R
488,1852.39,1852.562,L
489,1853.294,1886.56,L
489,1853.294,1886.56,R
490,1886.587,1886.705,L
490,1886.587,1886.705,R
491,1886.764,1886.806,L
491,1886.764,1886.806,R
492,1888.616,1888.724,R
492,1888.616,1888.724,L
493,1889.198,1889.347,L
493,1889.198,1889.347,R
494,1895.341,1895.542,R
494,1895.341,1895.542,L
495,1896.412,1898.478,L
495,1896.412,1898.478,R
496,1898.74,1898.861,R
496,1898.74,1898.861,L
497,1899.177,1899.661,L
497,1899.177,1899.661,R
498,1900.554,1900.654,R
498,1900.554,1900.654,L
499,1901.686,1902.809,L
499,1901.686,1902.809,R
500,1903.903,1904.014,L
500,1903.903,1904.014,R
501,1908.164,1908.238,L
501,1908.164,1908.238,R
502,1914.447,1914.577,R
502,1914.447,1914.577,L
503,1923.232,1923.561,L
503,1923.232,1923.561,R
504,1930.388,1930.476,R
504,1930.388,1930.476,L
505,1935.865,1935.975,L
505,1935.865,1935.975,R
506,1941.778,1941.967,R
506,1941.778,1941.967,L
507,1945.661,1945.754,L
507,1945.661,1945.754,R
508,1953.323,1953.436,R
508,1953.323,1953.436,L
509,1957.606,1957.755,L
509,1957.606,1957.755,R
510,1962.427,1962.605,R
510,1962.427,1962.605,L
511,1969.529,1969.638,L
511,1969.529,1969.638,R
512,1975.775,1975.885,R
512,1975.775,1975.885,L
513,1986.27,1986.391,L
513,1986.27,1986.391,R
514,1992.722,1992.862,R
514,1992.722,1992.862,L
515,1997.845,1998.016,L
515,1997.845,1998.016,R
516,2005.403,2005.565,R
516,2005.403,2005.565,L
517,2005.889,2006.056,L
517,2005.889,2006.056,R
518,2008.958,2009.1,R
518,2008.958,2009.1,L
519,2012.661,2012.829,L
519,2012.661,2012.829,R
520,2025.933,2026.142,L
520,2025.933,2026.142,R
521,2026.653,2026.743,R
521,2026.653,2026.743,L
522,2030.54,2030.665,L
522,2030.54,2030.665,R
523,2037.064,2037.414,R
523,2037.064,2037.414,L
524,2042.226,2042.378,L
524,2042.226,2042.378,R
525,2048.378,2048.567,R
525,2048.378,2048.567,L
526,2051.625,2051.959,R
526,2051.625,2051.959,L
527,2055.613,2055.791,L
527,2055.613,2055.791,R
528,2061.65,2061.797,R
528,2061.65,2061.797,L
529,2064.999,2065.386,L
529,2064.999,2065.386,R
530,2071.495,2071.692,L
530,2071.495,2071.692,R
531,2077.869,2077.999,R
531,2077.869,2077.999,L
